GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Suma de POB  en CELL (rur+urb),Promedio de POBTOT en MUN Rur,Promedio de POBTOT en MUN URB,Pot Tot
3681850,05004,,0.000212796,0.000212796,3,14098,,14098
3681861,05004,,0.000283728,0.000283728,4,14098,,14098
3681862,05004,,0.008086253,0.008086253,114,14098,,14098
3681863,05004,,0.001063981,0.001063981,15,14098,,14098
3681864,05004,,0.003617534,0.003617534,51,14098,,14098
3681892,19049,,0.022595756,0.022595756,82,3629,,3629
3681900,19049,,0.000826674,0.000826674,3,3629,,3629
3681910,19004,,0.011029412,0.011029412,72,6528,,6528
3681916,19004,,0.004136029,0.004136029,27,6528,,6528
3681918,19004,,0.000612745,0.000612745,4,6528,,6528
3681919,19004,,0.005514706,0.005514706,36,6528,,6528
3681922,19004,,0.01685049,0.01685049,110,6528,,6528
3681923,19038,,0.000856837,0.000856837,12,14005,,14005
3681927,19038,,0.001999286,0.001999286,28,14005,,14005
3685028,05004,,0.031635693,0.031635693,446,14098,,14098
3685032,05004,,0.002624486,0.002624486,37,14098,,14098
3685067,19049,,0.1049876,0.1049876,381,3629,,3629
3685069,19049,,0.009920088,0.009920088,36,3629,,3629
3685077,19049,,0.003582254,0.003582254,13,3629,,3629
3685086,19049,0,0.013502342,0.001210803,49,3629,36840,40469
3685087,19049,0,0.009368972,0.000840149,34,3629,36840,40469
3685092,19004,,0.067708333,0.067708333,442,6528,,6528
3685096,19004,,0.006433824,0.006433824,42,6528,,6528
3685101,19004,,0.005055147,0.005055147,33,6528,,6528
3685102,19038,,0.022706176,0.022706176,318,14005,,14005
3688207,05004,,0.005390836,0.005390836,76,14098,,14098
3688208,05004,,7.0932E-05,7.0932E-05,1,14098,,14098
3688218,05004,,0.000283728,0.000283728,4,14098,,14098
3688228,19049,,0.002204464,0.002204464,8,3629,,3629
3688230,19049,,0.003582254,0.003582254,13,3629,,3629
3688232,19049,,0.003031138,0.003031138,11,3629,,3629
3688234,19049,,0.012124552,0.012124552,44,3629,,3629
3688237,19049,,0.011573436,0.011573436,42,3629,,3629
3688238,19049,,0.003306696,0.003306696,12,3629,,3629
3688240,19049,,0.003857812,0.003857812,14,3629,,3629
3688243,19049,,0.034444751,0.034444751,125,3629,,3629
3688256,19049,5.42888E-05,,5.42888E-05,2,,36840,36840
3688257,19049,0,0.097547534,0.008747436,354,3629,36840,40469
3688260,19049,,0.002204464,0.002204464,8,3629,,3629
3688261,19049,,0.002480022,0.002480022,9,3629,,3629
3688262,19049,5.42888E-05,,5.42888E-05,2,,36840,36840
3688263,19049,0.000515744,0.000826674,0.000543626,22,3629,36840,40469
3688264,19049,0.002551574,0.004960044,0.00276755,112,3629,36840,40469
3688265,19049,0.00067861,0.006062276,0.001161383,47,3629,36840,40469
3688271,19009,,0.000218174,0.000218174,4,18334,,18334
3688272,19004,,0.005821078,0.005821078,38,6528,,6528
3688272,19009,,0.005508891,0.005508891,101,18334,,18334
3688274,19004,,0.032935049,0.032935049,215,6528,,6528
3691386,05004,,0.000141864,0.000141864,2,14098,,14098
3691387,05004,,0.002340758,0.002340758,33,14098,,14098
3691389,05004,,0.015392254,0.015392254,217,14098,,14098
3691390,05004,,0.005603632,0.005603632,79,14098,,14098
3691403,05004,,0.001915165,0.001915165,27,14098,,14098
3691404,05004,,0.001134913,0.001134913,16,14098,,14098
3691405,19049,,0.000275558,0.000275558,1,3629,,3629
3691406,19049,,0.003857812,0.003857812,14,3629,,3629
3691408,19049,,0.009368972,0.009368972,34,3629,,3629
3691410,19049,,0.01791127,0.01791127,65,3629,,3629
3691413,19049,,0.001102232,0.001102232,4,3629,,3629
3691414,19049,,0.001928906,0.001928906,7,3629,,3629
3691434,19049,2.71444E-05,,2.71444E-05,1,,36840,36840
3691435,19049,0.002171553,,0.002171553,80,,36840,36840
3691438,19049,0.000162866,0.000826674,0.000222392,9,3629,36840,40469
3691439,19049,0.001221498,0.001928906,0.001284934,52,3629,36840,40469
3691440,19049,0.021416938,0.000826674,0.019570535,792,3629,36840,40469
3691441,19049,0.019896851,,0.019896851,733,,36840,36840
3691442,19049,0.001004343,,0.001004343,37,,36840,36840
3691443,19049,,0.006613392,0.006613392,24,3629,,3629
3691450,19009,,0.000109087,0.000109087,2,18334,,18334
3691451,19009,,0.000436348,0.000436348,8,18334,,18334
3691452,19009,,0.043743864,0.043743864,802,18334,,18334
3691455,19004,,0.003063725,0.003063725,20,6528,,6528
3691457,19004,,0.050704657,0.050704657,331,6528,,6528
3691458,19038,,0.03977151,0.03977151,557,14005,,14005
3691459,19038,,0.009496608,0.009496608,133,14005,,14005
3691460,19038,,0.001499464,0.001499464,21,14005,,14005
3694580,05004,,0.000141864,0.000141864,2,14098,,14098
3694585,19049,,0.00826674,0.00826674,30,3629,,3629
3694586,19049,,0.000826674,0.000826674,3,3629,,3629
3694587,19049,,0.000551116,0.000551116,2,3629,,3629
3694598,19049,,0.000826674,0.000826674,3,3629,,3629
3694613,19049,0.010857763,,0.010857763,400,,36840,36840
3694614,19049,0.002252986,0.042435933,0.005856334,237,3629,36840,40469
3694615,19049,,0.002480022,0.002480022,9,3629,,3629
3694616,19049,0.002415852,,0.002415852,89,,36840,36840
3694617,19049,0.015879479,,0.015879479,585,,36840,36840
3694618,19049,0.047638436,,0.047638436,1755,,36840,36840
3694619,19049,0.005781759,,0.005781759,213,,36840,36840
3694629,19009,,0.000381804,0.000381804,7,18334,,18334
3694631,19009,,0.000272717,0.000272717,5,18334,,18334
3694632,19009,,0.002290826,0.002290826,42,18334,,18334
3694634,19009,,0.010635977,0.010635977,195,18334,,18334
3697741,05004,,7.0932E-05,7.0932E-05,1,14098,,14098
3697742,05004,,0.000638388,0.000638388,9,14098,,14098
3697743,05004,,0.000141864,0.000141864,2,14098,,14098
3697752,05004,,0.000283728,0.000283728,4,14098,,14098
3697753,05004,,7.0932E-05,7.0932E-05,1,14098,,14098
3697754,05004,,0.00070932,0.00070932,10,14098,,14098
3697762,19049,,0.002204464,0.002204464,8,3629,,3629
3697764,19049,,0.001928906,0.001928906,7,3629,,3629
3697783,19049,,0.077431799,0.077431799,281,3629,,3629
3697790,19049,5.42888E-05,,5.42888E-05,2,,36840,36840
3697791,19049,0.01354506,,0.01354506,499,,36840,36840
3697792,19049,0.014413681,,0.014413681,531,,36840,36840
3697793,19049,0.003827362,,0.003827362,141,,36840,36840
3697794,19049,0.010396308,0.003857812,0.009809978,397,3629,36840,40469
3697795,19049,0.036427796,,0.036427796,1342,,36840,36840
3697796,19049,0.02888165,,0.02888165,1064,,36840,36840
3697797,19049,0.000352877,,0.000352877,13,,36840,36840
3697808,19009,,0.000872696,0.000872696,16,18334,,18334
3697812,19009,,0.001363587,0.001363587,25,18334,,18334
3697814,19038,,0.024348447,0.024348447,341,14005,,14005
3700919,05004,,0.001205845,0.001205845,17,14098,,14098
3700920,05004,,0.000283728,0.000283728,4,14098,,14098
3700922,05004,,0.000212796,0.000212796,3,14098,,14098
3700923,05004,,0.001134913,0.001134913,16,14098,,14098
3700924,05004,,0.001631437,0.001631437,23,14098,,14098
3700925,05004,,0.000496524,0.000496524,7,14098,,14098
3700926,05004,,0.039792878,0.039792878,561,14098,,14098
3700927,05004,,0.00035466,0.00035466,5,14098,,14098
3700929,05004,,0.000567456,0.000567456,8,14098,,14098
3700938,05004,,0.000425592,0.000425592,6,14098,,14098
3700939,05004,,0.000638388,0.000638388,9,14098,,14098
3700948,19049,,0.001653348,0.001653348,6,3629,,3629
3700955,19049,,0.027280242,0.027280242,99,3629,,3629
3700957,19049,,0.000275558,0.000275558,1,3629,,3629
3700958,19049,,0.003306696,0.003306696,12,3629,,3629
3700959,19049,,0.00413337,0.00413337,15,3629,,3629
3700963,19049,,0.000551116,0.000551116,2,3629,,3629
3700968,19049,0,,0,0,,36840,36840
3700969,19049,0.006243214,,0.006243214,230,,36840,36840
3700970,19049,0.012785016,,0.012785016,471,,36840,36840
3700971,19049,0.023995657,,0.023995657,884,,36840,36840
3700972,19049,0.034120521,,0.034120521,1257,,36840,36840
3700973,19049,0.03830076,,0.03830076,1411,,36840,36840
3700974,19049,0.010722041,,0.010722041,395,,36840,36840
3700983,19009,,0.000272717,0.000272717,5,18334,,18334
3700984,19009,,0.002290826,0.002290826,42,18334,,18334
3700986,19009,,0.002509,0.002509,46,18334,,18334
3700990,19009,,0.000327261,0.000327261,6,18334,,18334
3700992,19038,,0.001213852,0.001213852,17,14005,,14005
3704099,05004,,0.001489573,0.001489573,21,14098,,14098
3704105,05004,,0.000212796,0.000212796,3,14098,,14098
3704114,05004,,0.000212796,0.000212796,3,14098,,14098
3704116,05004,,0.000567456,0.000567456,8,14098,,14098
3704122,19049,,0.001928906,0.001928906,7,3629,,3629
3704123,19049,,0.001102232,0.001102232,4,3629,,3629
3704146,19049,0.001465798,,0.001465798,54,,36840,36840
3704147,19049,0.001085776,,0.001085776,40,,36840,36840
3704148,19049,0.002605863,,0.002605863,96,,36840,36840
3704149,19049,0.037459283,0.031138055,0.036892436,1493,3629,36840,40469
3704150,19049,0.074457112,,0.074457112,2743,,36840,36840
3704151,19049,0.007709012,,0.007709012,284,,36840,36840
3704162,19009,,0.000981782,0.000981782,18,18334,,18334
3704163,19009,,0.001745391,0.001745391,32,18334,,18334
3704164,19009,,0.010417803,0.010417803,191,18334,,18334
3704166,19009,,0.01319952,0.01319952,242,18334,,18334
3704169,19009,,0.010090542,0.010090542,185,18334,,18334
3704170,19038,,0.001285255,0.001285255,18,14005,,14005
3704173,19038,,0.000142806,0.000142806,2,14005,,14005
3707277,05004,,0.003617534,0.003617534,51,14098,,14098
3707290,05004,,0.000212796,0.000212796,3,14098,,14098
3707291,05004,,0.000567456,0.000567456,8,14098,,14098
3707292,05004,,0.000212796,0.000212796,3,14098,,14098
3707322,19049,0,,0,0,,36840,36840
3707323,19049,0.003284473,,0.003284473,121,,36840,36840
3707324,19049,0.012920738,,0.012920738,476,,36840,36840
3707325,19049,0.015852334,,0.015852334,584,,36840,36840
3707326,19049,0.015553746,,0.015553746,573,,36840,36840
3707327,19049,0.046064061,,0.046064061,1697,,36840,36840
3707328,19049,0.044001086,,0.044001086,1621,,36840,36840
3707329,19049,0.000108578,,0.000108578,4,,36840,36840
3707343,19009,,0.008890586,0.008890586,163,18334,,18334
3707345,19009,,0.009545107,0.009545107,175,18334,,18334
3707347,19038,,0.001927883,0.001927883,27,14005,,14005
3710455,05004,,0.045467442,0.045467442,641,14098,,14098
3710456,05004,,0.000496524,0.000496524,7,14098,,14098
3710457,05004,,0.000851185,0.000851185,12,14098,,14098
3710458,05004,,0.000212796,0.000212796,3,14098,,14098
3710459,05004,,0.000425592,0.000425592,6,14098,,14098
3710465,05004,,0.000567456,0.000567456,8,14098,,14098
3710476,19049,,0.000275558,0.000275558,1,3629,,3629
3710501,19049,0.000271444,0.002480022,0.000469495,19,3629,36840,40469
3710502,19049,0.008197611,,0.008197611,302,,36840,36840
3710503,19049,0.021742671,,0.021742671,801,,36840,36840
3710504,19049,0.017996743,,0.017996743,663,,36840,36840
3710505,19049,0.009690554,,0.009690554,357,,36840,36840
3710506,19049,0.000271444,0.00137779,0.000370654,15,3629,36840,40469
3710507,19049,8.14332E-05,,8.14332E-05,3,,36840,36840
3710514,19009,,0.003327152,0.003327152,61,18334,,18334
3710519,19009,,0.012163194,0.012163194,223,18334,,18334
3710520,19009,,0.000109087,0.000109087,2,18334,,18334
3710523,19009,,0.02230828,0.02230828,409,18334,,18334
3713632,05004,,0.000638388,0.000638388,9,14098,,14098
3713634,05004,,7.0932E-05,7.0932E-05,1,14098,,14098
3713635,05004,,0.001276777,0.001276777,18,14098,,14098
3713636,05004,,0.000425592,0.000425592,6,14098,,14098
3713637,05004,,0.00035466,0.00035466,5,14098,,14098
3713639,05004,,0.027308838,0.027308838,385,14098,,14098
3713642,05004,,0.000567456,0.000567456,8,14098,,14098
3713679,19049,0,0.0275558,0.002471027,100,3629,36840,40469
3713680,19049,0.002687296,,0.002687296,99,,36840,36840
3713681,19049,0.018756786,,0.018756786,691,,36840,36840
3713682,19049,0.030076004,,0.030076004,1108,,36840,36840
3713683,19049,0.000271444,,0.000271444,10,,36840,36840
3713684,19049,0.0002443,0.003582254,0.000543626,22,3629,36840,40469
3713690,19049,,0.001102232,0.001102232,4,3629,,3629
3713691,19049,,0.003857812,0.003857812,14,3629,,3629
3713696,19009,,0.001363587,0.001363587,25,18334,,18334
3713698,19009,,0.003163521,0.003163521,58,18334,,18334
3713699,19009,,0.002127195,0.002127195,39,18334,,18334
3713700,19009,,5.45435E-05,5.45435E-05,1,18334,,18334
3713701,19009,,0.019090215,0.019090215,350,18334,,18334
3713702,19009,,0.000436348,0.000436348,8,18334,,18334
3713704,19009,,0.000545435,0.000545435,10,18334,,18334
3716812,05004,,0.000212796,0.000212796,3,14098,,14098
3716856,19049,,0.001102232,0.001102232,4,3629,,3629
3716857,19049,0.000461455,0.000275558,0.000444785,18,3629,36840,40469
3716858,19049,0.003230185,,0.003230185,119,,36840,36840
3716859,19049,0.006514658,,0.006514658,240,,36840,36840
3716860,19049,0.004261672,,0.004261672,157,,36840,36840
3716861,19049,0.000868621,,0.000868621,32,,36840,36840
3716863,19049,,0.003857812,0.003857812,14,3629,,3629
3716865,19049,,0.001928906,0.001928906,7,3629,,3629
3716870,19049,,0.001928906,0.001928906,7,3629,,3629
3716872,19009,,0.00267263,0.00267263,49,18334,,18334
3716873,19009,,0.004581652,0.004581652,84,18334,,18334
3716874,19009,,0.002399913,0.002399913,44,18334,,18334
3716875,19009,,0.000381804,0.000381804,7,18334,,18334
3716876,19009,,0.006217956,0.006217956,114,18334,,18334
3716878,19009,,0.000381804,0.000381804,7,18334,,18334
3720001,19049,,0.001102232,0.001102232,4,3629,,3629
3720033,19049,,0.000826674,0.000826674,3,3629,,3629
3720034,19049,8.14332E-05,0.00275558,0.000321234,13,3629,36840,40469
3720035,19049,0.001194354,,0.001194354,44,,36840,36840
3720036,19049,0.00529316,,0.00529316,195,,36840,36840
3720037,19049,0.005401737,,0.005401737,199,,36840,36840
3720038,19049,0.00320304,0.007440066,0.003582989,145,3629,36840,40469
3720039,19049,0.000217155,,0.000217155,8,,36840,36840
3720042,19049,,0.028382475,0.028382475,103,3629,,3629
3720043,19049,,0.009093414,0.009093414,33,3629,,3629
3720045,19049,,0.001102232,0.001102232,4,3629,,3629
3720046,19049,,0.009368972,0.009368972,34,3629,,3629
3720047,19049,,0.001928906,0.001928906,7,3629,,3629
3720048,19049,,0.003582254,0.003582254,13,3629,,3629
3720049,19009,,0.003108978,0.003108978,57,18334,,18334
3723164,05004,,0.000851185,0.000851185,12,14098,,14098
3723165,05004,,0.00070932,0.00070932,10,14098,,14098
3723167,05004,,0.000922117,0.000922117,13,14098,,14098
3723168,05004,,0.003333806,0.003333806,47,14098,,14098
3723169,05004,,0.001773301,0.001773301,25,14098,,14098
3723172,05004,,7.0932E-05,7.0932E-05,1,14098,,14098
3723212,19049,0.000162866,0.003031138,0.000420075,17,3629,36840,40469
3723213,19049,0.001791531,,0.001791531,66,,36840,36840
3723214,19049,0.005646037,,0.005646037,208,,36840,36840
3723215,19049,0.004695983,,0.004695983,173,,36840,36840
3723216,19049,0.001302932,,0.001302932,48,,36840,36840
3723222,19049,,0.067236153,0.067236153,244,3629,,3629
3723223,19049,,0.001653348,0.001653348,6,3629,,3629
3723224,19049,,0.003582254,0.003582254,13,3629,,3629
3723226,19009,,0.001745391,0.001745391,32,18334,,18334
3723226,19049,,0.003031138,0.003031138,11,3629,,3629
3723231,19009,,5.45435E-05,5.45435E-05,1,18334,,18334
3723232,19009,,0.026071779,0.026071779,478,18334,,18334
3723234,19009,,0.00409076,0.00409076,75,18334,,18334
3723236,19009,,0.000545435,0.000545435,10,18334,,18334
3723237,19009,,0.013854042,0.013854042,254,18334,,18334
3726342,05004,,0.000283728,0.000283728,4,14098,,14098
3726344,05004,,0.001773301,0.001773301,25,14098,,14098
3726346,05004,,0.000496524,0.000496524,7,14098,,14098
3726348,05004,,0.007447865,0.007447865,105,14098,,14098
3726365,19048,,0.032894737,0.032894737,20,608,,608
3726388,19049,0,0.00137779,0.000123551,5,3629,36840,40469
3726389,19049,0.000515744,0.00137779,0.000593047,24,3629,36840,40469
3726390,19049,0.00344734,,0.00344734,127,,36840,36840
3726391,19049,0.006080347,,0.006080347,224,,36840,36840
3726392,19049,0.006188925,,0.006188925,228,,36840,36840
3726393,19049,0.006053203,,0.006053203,223,,36840,36840
3726394,19049,0.020955483,,0.020955483,772,,36840,36840
3726401,19049,,0.001653348,0.001653348,6,3629,,3629
3726402,19049,,0.001653348,0.001653348,6,3629,,3629
3726403,19049,,0.015982364,0.015982364,58,3629,,3629
3726404,19009,,0.000709065,0.000709065,13,18334,,18334
3726406,19009,,0.006545217,0.006545217,120,18334,,18334
3726408,19009,,0.014290389,0.014290389,262,18334,,18334
3726409,19009,,0.007472456,0.007472456,137,18334,,18334
3726412,19009,,0.036544126,0.036544126,670,18334,,18334
3726415,19009,,0.0012545,0.0012545,23,18334,,18334
3726416,19009,,0.001527217,0.001527217,28,18334,,18334
3729565,19049,,0.003031138,0.003031138,11,3629,,3629
3729566,19049,0,0.002204464,0.000197682,8,3629,36840,40469
3729567,19049,0.005103149,,0.005103149,188,,36840,36840
3729568,19049,0.011373507,,0.011373507,419,,36840,36840
3729569,19049,0.008414767,,0.008414767,310,,36840,36840
3729570,19049,0.006813246,,0.006813246,251,,36840,36840
3729571,19049,0.003393051,,0.003393051,125,,36840,36840
3729572,19049,5.42888E-05,,5.42888E-05,2,,36840,36840
3729578,19049,,0.002480022,0.002480022,9,3629,,3629
3729579,19049,,0.018737944,0.018737944,68,3629,,3629
3729580,19009,,0.007036108,0.007036108,129,18334,,18334
3729588,19009,,0.000327261,0.000327261,6,18334,,18334
3729589,19009,,0.000927239,0.000927239,17,18334,,18334
3729591,19009,,0.000545435,0.000545435,10,18334,,18334
3729592,19009,,0.000654522,0.000654522,12,18334,,18334
3729593,19009,,0.000436348,0.000436348,8,18334,,18334
3729594,19009,,0.008508781,0.008508781,156,18334,,18334
3729595,19009,,0.000327261,0.000327261,6,18334,,18334
3732702,05004,,0.002057029,0.002057029,29,14098,,14098
3732708,19048,,0.016447368,0.016447368,10,608,,608
3732710,19048,,0.018092105,0.018092105,11,608,,608
3732713,19048,,0.006578947,0.006578947,4,608,,608
3732715,19048,,0.003289474,0.003289474,2,608,,608
3732716,19048,,0.018092105,0.018092105,11,608,,608
3732723,19048,,0.008223684,0.008223684,5,608,,608
3732744,19049,,0.009093414,0.009093414,33,3629,,3629
3732745,19049,0.005347448,,0.005347448,197,,36840,36840
3732746,19049,0.009364821,,0.009364821,345,,36840,36840
3732747,19049,0.012459283,,0.012459283,459,,36840,36840
3732748,19049,0.011400651,,0.011400651,420,,36840,36840
3732749,19049,0.002334419,,0.002334419,86,,36840,36840
3732754,19049,,0.048222651,0.048222651,175,3629,,3629
3732757,19009,,0.000545435,0.000545435,10,18334,,18334
3732757,19049,,0.019564618,0.019564618,71,3629,,3629
3732758,19009,,0.003327152,0.003327152,61,18334,,18334
3732762,19009,,0.000272717,0.000272717,5,18334,,18334
3732764,19009,,0.013090433,0.013090433,240,18334,,18334
3732765,19009,,0.00016363,0.00016363,3,18334,,18334
3732768,19009,,0.000327261,0.000327261,6,18334,,18334
3732774,19009,,0.000763609,0.000763609,14,18334,,18334
3735878,05004,,0.000425592,0.000425592,6,14098,,14098
3735879,05004,,0.000567456,0.000567456,8,14098,,14098
3735881,05004,,0.000496524,0.000496524,7,14098,,14098
3735882,05004,,0.00035466,0.00035466,5,14098,,14098
3735883,05004,,0.000425592,0.000425592,6,14098,,14098
3735890,19048,,0.074013158,0.074013158,45,608,,608
3735904,19048,,0.014802632,0.014802632,9,608,,608
3735922,19049,0.001085776,,0.001085776,40,,36840,36840
3735923,19049,0.005076004,,0.005076004,187,,36840,36840
3735924,19049,0.009554832,,0.009554832,352,,36840,36840
3735925,19049,0.011889251,,0.011889251,438,,36840,36840
3735926,19049,0.010749186,,0.010749186,396,,36840,36840
3735927,19049,0.0002443,,0.0002443,9,,36840,36840
3735931,19009,,0.004799825,0.004799825,88,18334,,18334
3735932,19049,,0.006613392,0.006613392,24,3629,,3629
3735937,19009,,0.001090869,0.001090869,20,18334,,18334
3735942,19009,,0.009381477,0.009381477,172,18334,,18334
3735943,19009,,0.000927239,0.000927239,17,18334,,18334
3735944,19009,,0.00392713,0.00392713,72,18334,,18334
3735950,19009,,0.024380932,0.024380932,447,18334,,18334
3735952,19009,,0.000327261,0.000327261,6,18334,,18334
3739077,19048,,0.001644737,0.001644737,1,608,,608
3739078,19048,,0.004934211,0.004934211,3,608,,608
3739086,19048,,0.001644737,0.001644737,1,608,,608
3739097,19039,,0.157894737,0.157894737,6,38,,38
3739098,19039,1.76132E-06,,1.76132E-06,2,,1135510,1135510
3739099,19039,8.80662E-07,,8.80662E-07,1,,1135510,1135510
3739100,19049,0.000135722,,0.000135722,5,,36840,36840
3739101,19049,0.004478827,,0.004478827,165,,36840,36840
3739102,19049,0.008170467,,0.008170467,301,,36840,36840
3739103,19049,0.008550489,,0.008550489,315,,36840,36840
3739104,19049,0.000977199,,0.000977199,36,,36840,36840
3739108,19009,,0.000490891,0.000490891,9,18334,,18334
3739112,19009,,0.002290826,0.002290826,42,18334,,18334
3739115,19009,,0.000599978,0.000599978,11,18334,,18334
3739116,19009,,0.000872696,0.000872696,16,18334,,18334
3739118,19009,,0.001854478,0.001854478,34,18334,,18334
3739119,19009,,0.00016363,0.00016363,3,18334,,18334
3739123,19009,,0.015272172,0.015272172,280,18334,,18334
3739128,19009,,0.000272717,0.000272717,5,18334,,18334
3742237,05004,,7.0932E-05,7.0932E-05,1,14098,,14098
3742256,19048,,0.003289474,0.003289474,2,608,,608
3742274,19039,1.76132E-06,,1.76132E-06,2,,1135510,1135510
3742275,19039,3.34651E-05,,3.34651E-05,38,,1135510,1135510
3742276,19039,1.58519E-05,,1.58519E-05,18,,1135510,1135510
3742277,19039,1.05679E-05,,1.05679E-05,12,,1135510,1135510
3742278,19039,8.80662E-07,,8.80662E-07,1,,1135510,1135510
3742278,19049,2.71444E-05,,2.71444E-05,1,,36840,36840
3742279,19049,0.005646037,,0.005646037,208,,36840,36840
3742280,19049,0.008224756,,0.008224756,303,,36840,36840
3742281,19049,0.003583062,,0.003583062,132,,36840,36840
3742285,19009,,0.010199629,0.010199629,187,18334,,18334
3742286,19009,,0.000218174,0.000218174,4,18334,,18334
3742293,19009,,0.000381804,0.000381804,7,18334,,18334
3742294,19009,,0.001527217,0.001527217,28,18334,,18334
3742295,19009,,0.005072543,0.005072543,93,18334,,18334
3742296,19009,,0.006927021,0.006927021,127,18334,,18334
3742297,19009,,0.000818152,0.000818152,15,18334,,18334
3742298,19009,,0.001090869,0.001090869,20,18334,,18334
3742300,19009,,0.007308825,0.007308825,134,18334,,18334
3742306,19009,,0.00016363,0.00016363,3,18334,,18334
3742307,19009,,0.000218174,0.000218174,4,18334,,18334
3742309,19009,,0.002127195,0.002127195,39,18334,,18334
3745431,19048,,0.001644737,0.001644737,1,608,,608
3745452,19039,1.76132E-06,,1.76132E-06,2,,1135510,1135510
3745453,19039,9.95148E-05,,9.95148E-05,113,,1135510,1135510
3745454,19039,0.000140906,,0.000140906,160,,1135510,1135510
3745455,19039,8.71855E-05,,8.71855E-05,99,,1135510,1135510
3745456,19039,0.000149712,,0.000149712,170,,1135510,1135510
3745456,19049,0.001384365,,0.001384365,51,,36840,36840
3745457,19039,0.000151474,,0.000151474,172,,1135510,1135510
3745457,19049,0.004098806,,0.004098806,151,,36840,36840
3745458,19039,7.04529E-06,,7.04529E-06,8,,1135510,1135510
3745458,19049,0.00732899,,0.00732899,270,,36840,36840
3745459,19049,0.003501629,,0.003501629,129,,36840,36840
3745464,19009,,0.001090869,0.001090869,20,18334,,18334
3745465,19009,,0.000272717,0.000272717,5,18334,,18334
3745469,19009,,0.001309043,0.001309043,24,18334,,18334
3745474,19009,,0.002399913,0.002399913,44,18334,,18334
3745475,19009,,0.000436348,0.000436348,8,18334,,18334
3745476,19009,,0.002072652,0.002072652,38,18334,,18334
3745477,19009,,0.000818152,0.000818152,15,18334,,18334
3745483,19009,,0.006490673,0.006490673,119,18334,,18334
3745485,19009,,0.007963347,0.007963347,146,18334,,18334
3745486,19009,,0.000381804,0.000381804,7,18334,,18334
3748591,05027,,0.000112271,0.000112271,1,8907,,8907
3748607,19048,,0.057565789,0.057565789,35,608,,608
3748617,19048,,0.003289474,0.003289474,2,608,,608
3748631,19039,3.43458E-05,,3.43458E-05,39,,1135510,1135510
3748632,19039,0.000120651,,0.000120651,137,,1135510,1135510
3748633,19039,0.000181416,,0.000181416,206,,1135510,1135510
3748634,19039,0.000276528,,0.000276528,314,,1135510,1135510
3748635,19039,0.000153235,,0.000153235,174,,1135510,1135510
3748636,19039,7.30949E-05,,7.30949E-05,83,,1135510,1135510
3748636,19049,0,,0,0,,36840,36840
3748641,19009,,0.000872696,0.000872696,16,18334,,18334
3748642,19009,,0.000272717,0.000272717,5,18334,,18334
3748643,19009,,0.000109087,0.000109087,2,18334,,18334
3748643,19031,,0.000268288,0.000268288,3,11182,,11182
3748644,19031,,0.00643892,0.00643892,72,11182,,11182
3748645,19031,,0.015203005,0.015203005,170,11182,,11182
3748648,19031,,0.000626006,0.000626006,7,11182,,11182
3748649,19031,,0.000357718,0.000357718,4,11182,,11182
3748650,19009,,0.000218174,0.000218174,4,18334,,18334
3748653,19009,,0.008126977,0.008126977,149,18334,,18334
3748654,19009,,0.002181739,0.002181739,40,18334,,18334
3748657,19009,,0.001036326,0.001036326,19,18334,,18334
3748658,19009,,0.000381804,0.000381804,7,18334,,18334
3751808,19039,,0.052631579,0.052631579,2,38,,38
3751809,19039,1.49712E-05,,1.49712E-05,17,,1135510,1135510
3751810,19039,5.28397E-05,,5.28397E-05,60,,1135510,1135510
3751811,19039,0.000295022,,0.000295022,335,,1135510,1135510
3751812,19039,0.000479961,,0.000479961,545,,1135510,1135510
3751813,19039,0.000250108,,0.000250108,284,,1135510,1135510
3751814,19039,9.68728E-06,,9.68728E-06,11,,1135510,1135510
3751821,19031,,0.00634949,0.00634949,71,11182,,11182
3751822,19031,,0.00160973,0.00160973,18,11182,,11182
3751824,19031,,0.002593454,0.002593454,29,11182,,11182
3751826,19009,,0.009163303,0.009163303,168,18334,,18334
3751829,19009,,0.000109087,0.000109087,2,18334,,18334
3751834,19009,,0.000545435,0.000545435,10,18334,,18334
3751836,19009,,0.001363587,0.001363587,25,18334,,18334
3751838,19009,,0.002345369,0.002345369,43,18334,,18334
3751839,19009,,0.000436348,0.000436348,8,18334,,18334
3751843,19009,,0.002072652,0.002072652,38,18334,,18334
3754958,19048,,0.023026316,0.023026316,14,608,,608
3754987,19039,0.000141787,0.157894737,0.000147066,167,38,1135510,1135548
3754988,19039,0.000164684,,0.000164684,187,,1135510,1135510
3754989,19039,0.000345219,,0.000345219,392,,1135510,1135510
3754990,19039,0.000379565,,0.000379565,431,,1135510,1135510
3754991,19039,5.90043E-05,,5.90043E-05,67,,1135510,1135510
3755002,19031,,0.001252012,0.001252012,14,11182,,11182
3755009,19009,,0.00016363,0.00016363,3,18334,,18334
3755010,19009,,0.010963238,0.010963238,201,18334,,18334
3755011,19009,,0.005999782,0.005999782,110,18334,,18334
3755012,19009,,0.007690629,0.007690629,141,18334,,18334
3755013,19009,,0.009436021,0.009436021,173,18334,,18334
3755015,19009,,0.004854369,0.004854369,89,18334,,18334
3755018,19009,,0.004908912,0.004908912,90,18334,,18334
3755019,19009,,0.000818152,0.000818152,15,18334,,18334
3758125,05027,,0.000224542,0.000224542,2,8907,,8907
