GRIDCODE	CVE_ENTCVE_MUN	Fpav
259932	32004	0.168918917
259933	32004	0.234761191
259934	32004	0.26416797
259934	32047	0.018524091
259937	32058	0.363124138
259948	32001	0.234897766
259958	32034	0.075094533
259966	14091	0.04388957
259968	14091	0.039773223
259969	14091	0.035159841
259976	14035	0.034015573
259977	14035	0.037884448
259978	14035	0.012534974
259979	14035	0.020075636
259981	14035	0.011992445
259982	14035	0.005739117
259987	14053	0.012329024
259988	14053	0.00123123
259994	14053	0.012117259
259995	14053	0.009489783
260001	11022	0.047694635
260002	11022	0.151752931
260934	18012	0.036535483
260935	18012	0.000157796
260937	18012	0.018086328
260938	18012	0.037280799
260939	18012	0.018899083
260939	18017	0.007585127
260940	18017	0.000369612
260941	18017	0.01303501
260942	18017	0.014056764
260943	18017	0.01481422
260944	18017	0.019451456
260945	18017	0.022300241
260947	18017	0.008238388
260948	18017	0.005921123
260996	32058	0.288972291
261007	32001	0.098944444
261007	32019	0.045921308
261017	32034	0.070731379
261024	14091	0.026445725
261025	14091	0.017710016
261028	14091	0.022129565
261029	14091	0.044670389
261030	14091	0.041896148
261035	14035	0.032299299
261036	14035	0.018166871
261038	14035	0.006493388
261039	14035	0.012028664
261046	14053	0.014014381
261054	14053	0.006746457
261055	14053	0.012459194
261061	11022	0.131860902
261990	18012	0.00338117
261991	18012	0.02878556
261992	18012	0.034849774
261993	18012	0.00066758
261996	18012	0.014200213
261999	18017	0.014862239
262000	18017	0.001215773
262002	18017	0.047735519
262003	18017	0.001076332
262004	18017	0.004395987
262005	18017	0.011336393
262007	18017	0.013593203
262055	32058	0.115723896
262056	32045	0.02368793
262056	32058	0.125876454
262066	32019	0.020474177
262067	32019	0.047718481
262076	32034	0.002842608
262083	14091	0.041826789
262083	14116	0.007048126
262089	14091	0.011953649
262090	14091	0.050493799
262091	14035	0.010425247
262091	14091	0.001613947
262094	14035	0.045175167
262095	14035	0.003286189
262098	14035	0.013820844
262099	14035	0.007153489
262104	14053	0.009217866
262105	14053	0.00077692
262114	14053	0.004179365
262114	14064	0.003148288
262115	14064	0.029038216
263049	18012	0.000197287
263050	18012	0.0362305
263051	18012	0.040092472
263052	18012	0.001140175
263059	18017	0.007903047
263060	18017	0.031280817
263061	18017	0.017363654
263062	18017	0.001021942
263063	18017	0.005928359
263064	18017	0.013991912
263065	18017	0.021689756
263066	18017	0.001435908
263115	32045	0.193999595
263116	32045	0.039594065
263126	32019	0.06463838
263142	14116	0.13181853
263150	14035	0.009416088
263151	14035	0.014582734
263153	14035	0.047924432
263158	14035	0.016788273
263163	14035	0.001897685
263163	14053	0.005316755
263174	14064	0.040864452
264108	18012	0.030627812
264111	18012	0.033845097
264112	18012	0.028886843
264118	18017	0.02874222
264120	18017	0.019022391
264123	18017	0.008312936
264124	18017	0.015961788
264175	32045	0.207889343
264185	32019	0.052350562
264186	32019	0.06876582
264187	32019	0.097726283
264188	32019	0.018594397
264201	14116	0.131791123
264210	14035	0.00587117
264211	14035	0.018206811
264212	14035	0.03798715
264217	14035	0.018743802
264222	14053	0.009789119
264233	14064	0.026624462
264234	14064	0.014257708
265166	18012	0.003042649
265167	18012	0.026746067
265171	18012	0.019182239
265172	18012	0.030930243
265177	18017	0.027756504
265178	18017	0.010988421
265179	18017	0.004574158
265183	18017	0.007292528
265184	18017	0.012742886
265234	32045	0.140730699
265235	32045	0.044145657
265247	32019	0.146849341
265248	32019	0.04836693
265249	32019	0.000983234
265260	14116	0.13159502
265270	14035	0.013544549
265271	14035	0.02839361
265276	14035	0.015607342
265280	14035	0.006451462
265281	14035	0.002558215
265281	14053	0.009017264
265293	14064	0.040840085
266225	18012	0.026825364
266231	18012	0.014262755
266232	18012	0.039220489
266235	18017	0.026053666
266236	18017	0.004432039
266237	18017	0.016662691
266242	18017	0.017148473
266243	18017	0.000721265
266277	14076	0.281237983
266294	32045	0.21224998
266306	32019	0.06418462
266307	32019	0.035946976
266308	32019	0.067250303
266309	32019	0.05111903
266319	14116	0.150315222
266320	14116	0.04801767
266329	1001	0.025174786
266329	14035	0.001737004
266335	14035	0.0104524
266336	14035	0.018162399
266337	14035	0.000550172
266338	14035	0.016779199
266339	14035	0.013479353
266352	14064	0.040916336
266356	11022	0.01298812
267283	18012	0.020568359
267284	18012	0.049360421
267285	18012	0.002005744
267291	18012	0.034482892
267292	18012	0.010637023
267292	18017	0.009662972
267294	18017	0.024187811
267295	18017	0.015595841
267300	18017	0.002809641
267301	18017	0.011621236
267336	14076	0.161184706
267337	14076	0.231862455
267353	32045	0.137702731
267353	32048	0.018775838
267365	32019	0.061688231
267368	32019	0.061616537
267369	32019	0.015333807
267379	14116	0.156870125
267380	14116	0.128383549
267384	1001	0.009214053
267385	1001	0.013364828
267386	1001	0.013025342
267387	1001	0.012205187
267388	1001	0.01238194
267389	1001	0.022180557
267396	14035	0.016440488
267397	14035	0.021576503
267411	14064	0.018968102
267412	14064	0.020260759
267415	11022	0.161916502
268339	18015	0.026817555
268340	18015	0.00990447
268341	18015	0.030649621
268342	18015	0.009735808
268344	18012	0.025819435
268345	18012	0.022620728
268345	18015	0.004382532
268350	18012	0.012193652
268350	18015	0.011099063
268351	18017	0.005744363
268352	18017	0.024598525
268353	18017	0.003875615
268359	18017	0.018429125
268396	14031	0.072835542
268396	14076	0.325714856
268412	32048	0.109977567
268424	32018	0.14260286
268424	32019	0.005085195
268428	32018	0.163573831
268428	32019	0.025386387
268429	32018	0.014942431
268438	14116	0.081736322
268439	1001	0.00243849
268439	14116	0.032424312
268440	1001	0.019734469
268441	1001	0.013907363
268442	1001	0.014678815
268443	1001	0.00717138
268446	1001	0.007197504
268447	1001	0.016204368
268448	1001	0.02833458
268451	1001	0.017705265
268452	1001	0.002714321
268456	14035	0.016618213
268471	14064	0.038582152
268474	11022	0.165464062
269397	18015	0.022496008
269398	18015	0.000328608
269399	18015	0.01427547
269401	18015	0.015653645
269402	18015	0.021046309
269404	18015	0.000293266
269405	18015	0.029726924
269408	18015	0.004726215
269409	18015	0.004229437
269411	18017	0.014817275
269418	18017	0.013827213
269455	14031	0.444132114
269471	32048	0.110815868
269483	32018	0.155913517
269488	1003	0.003597814
269488	32018	0.194527639
269489	1003	0.009235533
269499	1001	0.008122174
269500	1001	0.00910987
269507	1001	0.036271933
269508	1001	0.014152881
269509	1001	0.017130736
269510	1001	0.013569959
269511	1001	0.00567478
269515	14035	0.002993323
269515	14053	0.008784097
269516	14053	0.001409379
269518	14053	0.009000514
269519	14053	0.012706894
269520	14053	0.012663357
269521	14053	0.013793883
269522	14053	0.007444463
269530	14064	0.038595574
269532	11022	0.092368463
269533	11022	0.086215812
270461	18015	0.005627153
270462	18015	0.026819992
270463	18015	0.003486835
270464	18015	0.012927415
270465	18015	0.015658332
270469	18015	0.015627386
270470	18015	0.008796909
270470	18017	0.001904677
270477	18017	0.016432072
270514	14031	0.358115594
270530	32048	0.108741441
270531	32048	0.084177373
270542	32018	0.166968171
270547	1003	0.008385403
270548	1003	0.07079606
270559	1001	0.0097524
270560	1001	0.016486988
270561	1001	0.013104022
270562	1001	0.000979041
270566	1001	0.025800281
270570	1001	0.01307304
270570	1010	0.001899646
270571	1010	0.010390754
270574	14053	0.007201155
270575	14053	0.021722979
270576	14053	0.01267092
270577	14053	0.003685247
270581	14053	0.005542505
270581	14064	0.025027997
270582	14064	0.009207957
270589	14064	0.038591129
270591	11022	0.034347151
270591	14064	0.03673546
271521	18015	0.018293244
271522	18015	0.034912539
271523	18015	0.012456605
271524	18015	0.011686821
271525	18015	0.043074382
271526	18015	0.023886734
271527	18015	0.009443072
271528	18015	0.023813562
271536	18009	0.348869738
271536	18017	0.00228839
271537	18017	0.014480568
271573	14019	0.171076894
271573	14031	0.066426851
271574	14019	0.002123399
271584	32003	0.113115789
271585	32003	0.23499838
271586	32003	0.231351382
271587	32003	0.233873296
271588	32003	0.186661154
271588	32048	0.076051305
271589	32048	0.096591101
271590	32048	0.109017799
271601	32018	0.102561387
271602	32018	0.058910164
271602	32044	0.021389696
271605	1003	0.012644796
271606	1003	0.095338409
271607	1003	0.015725252
271608	1003	0.03962726
271621	1001	0.016484029
271624	1001	0.025281376
271625	1001	0.000315074
271628	1001	0.001047825
271630	1010	0.058322981
271631	1010	0.075138078
271632	1010	0.033064474
271632	14053	0.002779714
271633	14053	0.005496461
271640	14064	0.003361131
271641	14064	0.037490977
271642	14064	0.041224293
271643	14064	0.017647801
271648	14064	0.038578247
271649	14064	0.041644542
271650	14064	0.003738632
272578	18015	0.022253417
272579	18015	0.025414797
272580	18015	0.007075173
272582	18015	0.016031804
272583	18015	0.04368713
272584	18015	0.021227891
272586	18015	0.014655385
272587	18015	0.032848947
272595	18009	0.08910594
272596	18009	0.319950133
272596	18017	0.019341955
272597	18017	0.012084123
272632	14019	0.054430655
272632	14031	0.058489898
272633	14019	0.22351031
272634	14019	0.028399
272649	32048	0.109882342
272661	32044	0.124893988
272664	1003	0.034383796
272665	1003	0.028309419
272667	1003	0.019040385
272668	1003	0.046105353
272669	1003	0.038801647
272680	1001	0.012857577
272683	1001	0.012908782
272686	1001	0.003823675
272687	1001	0.020111014
272687	1010	0.013081987
272688	1010	0.04239121
272689	1010	0.024654349
272690	1010	0.012785705
272691	1010	0.04968181
272702	14064	0.027388376
272703	14064	0.042140183
272707	14064	0.057162245
272708	14064	0.028576116
273635	18015	0.020187458
273636	18015	0.024163138
273637	18015	0.00287043
273640	18015	0.01468712
273641	18015	0.012959404
273642	18015	0.017623713
273643	18015	0.01537961
273644	18015	0.016517478
273645	18015	0.011560964
273646	18015	0.025914963
273647	18015	0.018579888
273655	18009	0.043725672
273656	18009	0.198348517
273656	18017	0.015251704
273692	14019	0.048911328
273693	14019	0.088990353
273708	32048	0.112590653
273720	32044	0.058605731
273721	32044	0.116896352
273723	1003	0.014164012
273724	1003	0.019727024
273728	1003	0.053793558
273729	1003	0.043058554
273730	1003	0.022598282
273731	1003	0.003589153
273739	1001	0.006804731
273740	1001	0.016491618
273741	1001	0.025513486
273742	1001	0.058218201
273743	1001	0.043172818
273744	1001	0.029275732
273745	1001	0.009631794
273750	1010	0.00232583
273751	1010	0.052229882
273752	1010	0.007631115
273753	1010	0.009355083
273762	14064	0.003736758
273763	14064	0.045807644
273764	14064	0.020217278
273765	14064	0.002385304
273766	14064	0.071366673
273767	14064	0.02271648
273767	32038	0.016993676
273768	32038	0.027252754
274693	18015	0.02285626
274694	18015	0.0051475
274699	18015	0.026172523
274700	18015	0.012445931
274703	18015	0.023844551
274752	14019	0.124620053
274766	32030	0.039716005
274766	32048	0.003921215
274767	32030	0.081981142
274767	32048	0.059457499
274780	32044	0.138238072
274787	1003	0.041672476
274788	1003	0.024900562
274789	1003	0.027052714
274790	1003	0.043696244
274791	1003	0.034778911
274793	1005	0.036196418
274794	1005	0.053488767
274795	1005	0.046668315
274796	1005	0.047926654
274797	1001	0.003808497
274797	1005	0.036868286
274798	1001	0.021419471
274798	1005	0.002325202
274799	1001	0.009288668
274800	1001	0.012804543
274801	1001	0.03589426
274802	1001	0.045846579
274803	1001	0.005244099
274804	1001	0.014365454
274805	1001	0.013524346
274806	1001	0.003608007
274806	1010	0.003488559
274811	1010	0.044345265
274812	1010	0.053003151
274823	14064	0.028857838
274824	14064	0.041198825
274826	32038	0.028147455
274827	32038	0.001043085
274828	32038	0.028342886
275751	18015	0.011907739
275752	18015	0.016778756
275758	18015	0.005027551
275758	18018	0.069249907
275762	18011	0.103425033
275762	18015	0.006344247
275811	14019	0.135174918
275812	14019	0.017766339
275821	14104	0.084714084
275822	14104	0.002096281
275825	32030	0.200521321
275826	32030	0.077325179
275839	32044	0.082894197
275840	32044	0.02878678
275846	1003	0.045866132
275850	1003	0.007476431
275850	1005	0.013835792
275851	1005	0.050854929
275852	1005	0.03124803
275857	1005	0.068964077
275859	1001	0.005674346
275860	1001	0.025519034
275861	1001	0.006337585
275862	1001	0.016518218
275865	1010	0.029777378
275866	1010	0.045169653
275867	1010	0.04554223
275871	1010	0.058416122
275885	32038	0.028048882
276810	18015	0.01125912
276817	18018	0.03607768
276818	18018	0.056183294
276820	18011	0.100256625
276821	18011	0.025624889
276821	18015	6.41893E-05
276871	14019	0.104996752
276871	14115	0.049878874
276879	14104	0.067133959
276880	14104	0.06326394
276881	14104	0.113617768
276882	14104	0.116867833
276883	14104	0.020037828
276884	32030	0.174519254
276885	32030	0.111697166
276899	32044	0.118705697
276905	1003	0.004735533
276906	1003	0.040385497
276916	1005	0.002106312
276917	1005	0.095951742
276918	1005	0.054578996
276919	1001	0.007248075
276919	1005	0.076086691
276920	1005	0.009682768
276920	1011	0.029367299
276921	1001	0.00793547
276922	1001	0.007845536
276926	1010	0.007499696
276927	1010	0.046221208
276928	1010	0.022652061
276930	1010	0.042319828
276944	32038	0.028040668
277875	18010	0.028077836
277875	18018	0.050016416
277876	18010	0.001225098
277876	18018	0.092981112
277877	18018	0.104236415
277878	18010	0.000641017
277878	18011	0.05345102
277878	18018	0.083074298
277879	18011	0.14755595
277880	18011	0.106550829
277881	18010	0.018261877
277881	18011	0.068388662
277882	18010	0.010576191
277882	18011	0.093547483
277883	18011	0.109239557
277884	18011	0.105308742
277885	18011	0.086651212
277930	14115	0.122439106
277931	14115	0.190750407
277933	14115	0.121189133
277934	14115	0.120166699
277936	14104	0.055410136
277937	14104	0.123484647
277938	14104	0.093664944
277942	14025	0.038004048
277942	14104	0.1182999
277943	14025	0.120305687
277943	32030	0.088374988
277944	14025	0.037358317
277944	32030	0.170476858
277958	32044	0.11416111
277964	1003	0.056660581
277965	1003	0.05460121
277976	1005	0.023715321
277977	1005	0.084449453
277978	1005	0.050784334
277979	1011	0.119514813
277980	1011	0.145930941
277981	1001	0.004346944
277981	1011	0.153181951
277987	1010	0.034097866
277988	1010	0.03503252
277989	1010	0.029133545
278003	32038	0.028044276
278927	18015	0.015031361
278928	18015	0.007605649
278928	18018	0.047933898
278929	18018	0.024500477
278930	18018	0.022237342
278933	18018	0.055091026
278934	18010	0.000867743
278934	18018	0.077830743
278935	18010	0.046350359
278936	18010	0.049445611
278937	18010	0.061363105
278990	14115	0.078794136
278991	14115	0.167392357
278992	14115	0.030847601
278993	14115	0.039731211
278994	14104	0.055809735
278994	14115	0.078810476
278995	14104	0.085598944
279002	14025	0.058049289
279003	14025	0.007629884
279003	32030	0.055388087
279004	14025	0.112129278
279017	32044	0.108571385
279023	1003	0.02397152
279024	1003	0.015280479
279036	1005	0.052150556
279037	1005	0.086820209
279040	1001	0.005461837
279040	1011	0.054967789
279041	1001	0.014042603
279042	1001	0.016579948
279047	1010	0.070926231
279048	1002	0.003683242
279048	1010	0.002388339
279062	32038	0.028045921
279987	18018	0.012280479
279988	18018	0.060712069
279989	18010	0.004292049
279989	18018	0.087916289
279990	18010	0.011090608
279990	18018	0.031110957
279991	18010	0.027697833
279991	18018	0.04128005
279992	18010	0.001985624
279992	18018	0.047287547
279996	18010	0.042245034
280063	14025	0.116218598
280076	32044	0.085999552
280077	32044	0.000857441
280077	32055	0.008536898
280095	1005	0.044026397
280096	1005	0.017747394
280096	1006	0.020199703
280096	1011	0.00132415
280097	1005	0.013523358
280097	1011	0.062000993
280101	1001	0.000588658
280102	1001	0.01329874
280102	1002	0.011303414
280103	1002	0.000329105
280106	1002	0.013151065
280106	1010	0.029021219
280107	1002	0.035989979
280108	1002	0.046728775
280109	1002	0.033343801
280110	1002	0.033595488
280111	1002	0.016058181
280111	14064	0.002949933
280111	32052	0.133682313
280112	14064	0.000152047
280121	32038	0.028046431
281048	18010	0.012011977
281049	18010	0.043642665
281050	18010	0.05856422
281054	18010	0.008539641
281055	18010	0.069274525
281122	14025	0.115352724
281136	32055	0.036440841
281154	1006	0.066491417
281155	1006	0.050960967
281155	1011	0.098600635
281156	1011	0.240725634
281162	1002	0.041478525
281164	1002	0.023920806
281164	1010	0.008012224
281165	1002	0.012619409
281166	1002	0.025294029
281167	1002	0.007784118
281180	32038	0.028057241
282109	18010	0.01856226
282111	18010	0.016734319
282112	18010	0.044262285
282113	18010	0.040637553
282114	18010	0.042240155
282181	14025	0.116043427
282195	32055	0.035833116
282213	1006	0.066866142
282215	1006	0.062322861
282215	1011	0.094385796
282221	1002	0.017444915
282222	1002	0.049006011
282223	1002	0.020730944
282225	1002	0.045581978
282239	32038	0.028040055
283173	18010	0.042285374
283240	14025	0.145954125
283241	14025	0.01538847
283254	32055	0.008578193
283255	32055	0.027902796
283272	1006	0.064678118
283273	1006	0.000837562
283274	1006	0.171842217
283279	1002	0.008242138
283280	1002	0.038888542
283281	1002	0.050410694
283282	1002	0.019372643
283283	1002	0.05629562
283283	32052	0.084327199
283284	1002	0.002924601
283298	32038	0.028037193
284232	18010	0.054774544
284300	14025	0.076708219
284300	14081	0.087587966
284314	32055	0.045646443
284328	1008	0.075101583
284329	1007	0.016423576
284329	1008	0.082429339
284330	1006	0.017180152
284330	1007	0.021391628
284330	1008	0.058040131
284331	1006	0.098532323
284332	1006	0.122699591
284332	1007	0.007425584
284333	1006	0.136178516
284334	1006	0.050414279
284336	1002	0.003317565
284336	1009	0.011974411
284337	1002	0.03019299
284337	1009	0.02918563
284338	1002	0.030991036
284339	1002	0.003649003
284341	1002	0.053657473
284341	32052	0.010602183
284342	32052	0.021741878
284343	32052	0.331859902
284344	32052	0.17602633
284357	32038	0.028030309
285290	18010	0.009673961
285291	18010	0.048678792
285292	18010	0.002186139
285359	14025	0.040857932
285359	14081	0.138976781
285372	32055	0.030674101
285373	32055	0.012788949
285382	1008	0.039027494
285383	1008	0.143453848
285384	1008	0.192181118
285385	1008	0.127779101
285386	1008	0.114748897
285387	1008	0.137362312
285390	1007	0.077373143
285391	1006	0.034475519
285391	1007	0.066188404
285393	1006	0.036320631
285393	1009	0.090291938
285394	1002	0.00251051
285394	1009	0.086692036
285395	1002	0.013987306
285395	1009	0.038542846
285396	1009	0.012999836
285400	1002	0.01693607
285400	32052	0.157595696
285403	32052	0.084164499
285416	32038	0.028053006
286349	18010	0.046077489
286418	14081	0.08781302
286419	14081	0.126941299
286432	32055	0.035394598
286446	1008	0.029876176
286449	1007	0.078469157
286450	1007	0.069948838
286452	1009	0.082584037
286459	1002	0.002875542
286460	1002	0.048604783
286475	32038	0.028037101
287408	18010	0.047074059
287478	14081	0.187666697
287491	32055	0.041472587
287508	1007	0.123804373
287509	1007	0.079489951
287510	1007	0.044530669
287510	1009	0.023248651
287511	1009	0.165105411
287512	1009	0.082722005
287513	1009	0.086630463
287514	1002	0.00067473
287514	1009	0.105007574
287515	1002	0.039685101
287516	1002	0.037058016
287517	1002	0.03548966
287518	1002	0.038037574
287519	1002	0.024872477
287519	32024	0.023363421
287534	32038	0.0280458
288466	18010	0.002755447
288467	18010	0.040118373
288536	14081	0.065019118
288537	14081	0.210257309
288546	32055	0.009799942
288547	32055	0.000292951
288549	32055	0.011211611
288550	32055	0.027196012
288566	1007	0.035554568
288567	1007	0.06220158
288568	1007	0.026570093
288570	1009	0.082671787
288575	1002	0.003282144
288578	32024	0.050353239
288579	32024	0.008870005
288593	32038	0.028050203
289525	18010	0.008144285
289526	18010	0.034155248
289595	14041	0.048213392
289595	14081	0.09573781
289607	32055	0.031568176
289608	32055	0.065053197
289625	1007	0.024992305
289627	1007	0.063713676
289629	1009	0.08270163
289636	32024	0.009062995
289637	32024	0.058571897
289638	32024	0.094727622
289639	32024	0.09007202
289640	32024	0.059262823
289641	32024	0.057596688
289642	32024	0.066249357
289643	32024	0.05377184
289652	32038	0.028735457
290584	18016	0.006803872
290585	18010	0.005486704
290585	18016	0.046200059
290643	32031	0.090606858
290644	32031	0.071509276
290654	14041	0.044417501
290655	14041	0.063040487
290666	32055	0.033321018
290686	1004	0.096441098
290686	1007	0.024320439
290688	1007	0.047192155
290688	1009	0.019641745
290695	32024	0.064343327
290698	32024	0.057199148
290708	32038	0.02665187
290709	32038	0.031016008
290710	32038	0.052841068
290711	32038	0.015087595
291643	18001	0.011380714
291643	18016	0.051612987
291701	32031	0.082024091
291702	32031	0.080394194
291703	32031	0.009189987
291704	32031	0.074756803
291705	32031	0.067247754
291706	32031	0.065378021
291707	32031	0.06903512
291708	32031	0.066343224
291709	14041	0.072463867
291709	32031	0.011649966
291710	14041	0.091589178
291711	14041	0.161123757
291712	14041	0.104025207
291713	14041	0.003851062
291714	14041	0.092080741
291725	32055	0.033331711
291745	1004	0.154037475
291747	1007	0.062517122
291753	32024	0.036757786
291754	32024	0.048829413
291757	32024	0.064576719
291765	32054	0.147250037
291766	32038	0.013313631
291766	32054	0.106322432
291767	32038	0.00501381
291768	32038	0.01592253
291769	32038	0.017814502
292702	18001	0.05463595
292756	14061	0.044703903
292757	14061	0.077007548
292758	14061	0.053853134
292759	14061	0.04577681
292759	32031	0.023083164
292760	32031	0.0250586
292761	32031	0.045487497
292762	32031	0.025616081
292770	14041	0.033341773
292772	14041	0.095483165
292773	14041	0.119005542
292784	32055	0.050854036
292804	1004	0.157265636
292806	1007	0.063937108
292811	32024	0.043472492
292811	32035	0.012268118
292812	32024	0.038719405
292816	32024	0.011741568
292816	32035	0.126210947
292817	32035	0.018796851
292823	32054	0.132978322
292824	32054	0.170747607
292827	32038	0.020897058
292828	32038	0.009120025
293760	18001	0.018138575
293760	18016	0.037112694
293761	18001	0.022272706
293814	14061	0.012142221
293815	14061	0.086163688
293817	14061	0.030587968
293818	14061	0.066470028
293821	32031	0.067439898
293832	14041	0.07136433
293832	32046	0.019248943
293833	32046	0.047661747
293843	32055	0.036351454
293863	1004	0.281635693
293865	1007	0.00395563
293865	32025	0.122080621
293866	32025	0.085114348
293867	32025	0.085107422
293868	32025	0.085053019
293869	32024	0.036545813
293869	32025	0.031001995
293870	32024	0.025912422
293876	32035	0.148656534
293879	32054	0.014473378
293880	32054	0.18001343
293881	32054	0.178828817
293882	32054	0.045028356
293887	32038	0.030294459
294807	18016	0.057041559
294811	18016	0.0552681
294814	18016	0.056479347
294815	18016	0.07144668
294816	18016	0.036522021
294819	18001	0.051474538
294819	18016	0.002890912
294873	14061	0.097406365
294874	14061	0.042439804
294880	32031	0.070196474
294892	32046	0.144630359
294902	32055	0.004464761
294903	32055	0.032000646
294921	1004	0.07608945
294921	32008	0.052291508
294922	1004	0.084772843
294923	1004	0.078499519
294923	32025	0.061051297
294924	32025	0.095359376
294935	32035	0.044384703
294936	32035	0.097471963
294937	32035	0.126796814
294938	32035	0.103305185
294938	32054	0.024357621
294946	32038	0.030089934
294947	32038	0.001463929
295866	18016	0.002429708
295867	18016	0.061130997
295868	18016	0.061231774
295869	18016	0.061174008
295870	18016	0.093663058
295871	18016	0.060631169
295872	18016	0.060624136
295873	18016	0.081708275
295874	18016	0.003744896
295875	18001	0.025959745
295875	18016	0.021008605
295876	18001	0.018905764
295877	18001	0.044439965
295878	18001	0.008523045
295932	14061	0.072412193
295939	32031	0.019765671
295940	32031	0.035217321
295951	32046	0.048223839
295952	32046	0.091688641
295962	32055	0.036572936
295979	32008	0.04680251
295980	32008	0.243614129
295982	32025	0.011343909
295983	32025	0.104903598
295994	32035	0.068360416
295995	32035	0.175385688
295996	32035	0.013158183
296006	32038	0.035902458
296008	32038	0.011170606
296933	18001	0.0058581
296933	18016	0.070156562
296935	18001	0.062036402
296936	18001	0.058334251
296990	14061	0.064765103
296991	14061	0.061503144
297011	32046	0.134896739
297012	32046	0.144430121
297021	32055	0.012926053
297022	32055	0.046331216
297038	32008	0.146802045
297039	32008	0.10207534
297040	1004	0.071258286
297040	32008	0.012993726
297040	32025	0.038982057
297041	32025	0.158170435
297053	32035	0.065204598
297053	32053	0.040926008
297065	32038	0.007406924
297066	32038	0.045110446
297067	32038	0.025013321
297989	18016	0.001118581
297992	18001	0.014342206
297993	18001	0.049404731
297994	18001	0.056657718
297995	18001	0.052483591
298049	14061	0.072923538
298071	32046	0.005804254
298072	32046	0.168598435
298073	32046	0.017894818
298081	32055	0.037677326
298096	32008	0.090007679
298097	32008	0.137906467
298100	32025	0.02142412
298101	32025	0.066935762
298112	32053	0.088828111
298124	32038	0.029089371
298125	32038	0.015489166
299052	18001	0.02998574
299053	18001	0.145877739
299054	18001	0.016241892
299108	14061	0.081021672
299132	32046	0.140232549
299140	32055	0.011289388
299141	32055	0.026209953
299153	32012	0.276173785
299154	32008	0.039928976
299154	32012	0.150681794
299155	32008	0.127577621
299160	32025	0.033472042
299160	32036	0.0474898
299171	32053	0.107033212
299182	32038	0.036613826
299183	32038	0.006843506
300110	18001	0.023593698
300111	18001	0.059986127
300112	18001	0.015305174
300113	18001	0.055614758
300165	32049	0.075253469
300166	32049	0.086745841
300167	14061	0.090822879
300167	32049	0.026900655
300191	32020	0.028807609
300191	32046	0.036689554
300192	32020	0.013826221
300200	32055	0.037891316
300211	32012	0.179590451
300212	32012	0.025644298
300219	32036	0.078698063
300228	32053	0.066690852
300229	32053	0.10819492
300230	32053	0.00665206
300240	24025	0.04786605
300240	32038	0.020662381
300241	32038	0.002079175
301159	25009	0.01183286
301165	25009	0.005709674
301166	25009	0.067917611
301167	25009	0.065622387
301168	25009	0.071031275
301169	18001	0.020860517
301169	25009	0.020526953
301172	18001	0.051091101
301223	14042	0.005227905
301223	32049	0.062883472
301224	32049	0.046569177
301251	32020	0.060977382
301259	32055	0.007577263
301260	32055	0.029876305
301270	32012	0.186529607
301270	32017	0.001877578
301277	32036	0.004568686
301278	32036	0.107387428
301284	32016	0.006715896
301284	32053	0.014767777
301285	32053	0.095059912
301286	32053	0.094530163
301287	32053	0.028584229
301297	24025	0.020298641
301298	24025	0.106615502
301299	24025	0.028018294
302217	25009	0.021423236
302218	25009	0.046345398
302223	25009	0.085068501
302224	25009	0.063516321
302231	18001	0.026595252
302231	18005	0.152681228
302282	14042	0.163692135
302308	32020	0.008549733
302308	32043	1
302309	32020	0.055358692
302310	32020	0.076344873
302311	32020	0.029064316
302319	32055	0.045630315
302329	32012	0.136888884
302329	32017	0.020365578
302336	32036	0.011777671
302337	32036	0.141199147
302338	32036	0.037240984
302342	32016	0.03132321
302343	32016	0.082158104
302355	24025	0.109127344
302356	24025	0.081636858
302357	24025	0.023492791
303276	25009	0.071727664
303281	25009	0.057649417
303282	25009	0.007744798
303290	18005	0.318920176
303340	14042	0.21109042
303341	14042	0.028395383
303370	32020	0.054916026
303375	32020	0.041525599
303376	32020	0.056251498
303377	32020	0.052104056
303378	32020	0.005840804
303378	32055	0.03511034
303379	32055	0.03292927
303388	32012	0.044491181
303388	32017	0.057756722
303395	32036	0.093388887
303397	32036	0.052038022
303398	32016	0.032444577
303398	32036	0.055837289
303399	32016	0.04985304
303401	32016	0.086386591
303407	32053	0.009801595
303408	32053	0.090145511
303409	24025	0.039059277
303409	32053	0.052515758
303410	24025	0.092751674
303411	24025	0.092581789
303412	24025	0.092566582
303413	24025	0.093243161
303414	24025	0.105182204
304335	25009	0.063895038
304340	25009	0.065156733
304349	18005	0.303486361
304350	18005	0.064286976
304399	14042	0.056551668
304400	14042	0.136952721
304401	14042	0.063659707
304429	32020	0.067646405
304430	32020	0.054850387
304431	32020	0.051671491
304432	32020	0.052072583
304433	32020	0.052205079
304434	32020	0.011262399
304438	32055	0.021264282
304438	32056	0.046736366
304447	32017	0.106792655
304453	32036	0.054615921
304454	32036	0.039166498
304458	32016	0.037645421
304459	32016	0.102959525
304460	32016	0.065804273
304461	32016	0.02568541
304462	32016	0.078725189
304463	32016	0.055133592
304463	32053	0.027550959
304464	32053	0.089853654
304465	24025	0.039025582
304465	24049	0.156185892
304465	32016	0.030069472
304465	32053	0.026275825
304466	24025	0.028534252
304466	32053	0.052589455
305399	25009	0.065156529
305409	18005	0.16062526
305460	14042	0.074513605
305461	14042	0.156408012
305462	14042	0.103508444
305462	32049	0.030617263
