ID,Lon,lat,cst,pob,UTMX,UTMY,UTMZ
270587,-101.65674,21.78659,6,0,2535321.7742,1085649.0616,14
270588,-101.62758,21.78652,6,0,2538321.7742,1085649.0616,14
270589,-101.59843,21.78645,6,62,2541321.7742,1085649.0616,14
270590,-101.56928,21.78637,6,0,2544321.7742,1085649.0616,14
270591,-101.54012,21.78628,6,0,2547321.7742,1085649.0616,14
270592,-101.51097,21.78619,6,0,2550321.7742,1085649.0616,14
271506,-105.73827,21.7687,6,0,2115321.7742,1088649.0616,13
271507,-105.70913,21.7694,6,0,2118321.7742,1088649.0616,13
271508,-105.67999,21.7701,6,0,2121321.7742,1088649.0616,13
271509,-105.65085,21.7708,6,0,2124321.7742,1088649.0616,13
271510,-105.62171,21.77149,6,0,2127321.7742,1088649.0616,13
271511,-105.59257,21.77217,6,0,2130321.7742,1088649.0616,13
271512,-105.56343,21.77285,6,0,2133321.7742,1088649.0616,13
271513,-105.53428,21.77353,6,0,2136321.7742,1088649.0616,13
271514,-105.50514,21.7742,6,0,2139321.7742,1088649.0616,13
271515,-105.476,21.77486,6,0,2142321.7742,1088649.0616,13
271516,-105.44685,21.77552,6,0,2145321.7742,1088649.0616,13
271517,-105.41771,21.77617,6,0,2148321.7742,1088649.0616,13
271518,-105.38857,21.77681,6,0,2151321.7742,1088649.0616,13
271519,-105.35942,21.77745,6,0,2154321.7742,1088649.0616,13
271520,-105.33028,21.77809,6,0,2157321.7742,1088649.0616,13
271521,-105.30113,21.77872,6,510,2160321.7742,1088649.0616,13
271522,-105.27199,21.77934,6,691,2163321.7742,1088649.0616,13
271523,-105.24284,21.77996,6,2226,2166321.7742,1088649.0616,13
271524,-105.2137,21.78057,6,1,2169321.7742,1088649.0616,13
271525,-105.18455,21.78118,6,1054,2172321.7742,1088649.0616,13
271526,-105.1554,21.78178,6,479,2175321.7742,1088649.0616,13
271527,-105.12626,21.78238,6,7,2178321.7742,1088649.0616,13
271528,-105.09711,21.78297,6,0,2181321.7742,1088649.0616,13
271529,-105.06796,21.78355,6,0,2184321.7742,1088649.0616,13
271530,-105.03882,21.78413,6,0,2187321.7742,1088649.0616,13
271531,-105.00967,21.78471,6,4,2190321.7742,1088649.0616,13
271532,-104.98052,21.78528,6,58,2193321.7742,1088649.0616,13
271533,-104.95137,21.78584,6,0,2196321.7742,1088649.0616,13
271534,-104.92223,21.7864,6,368,2199321.7742,1088649.0616,13
271535,-104.89308,21.78695,6,0,2202321.7742,1088649.0616,13
271536,-104.86393,21.7875,6,29,2205321.7742,1088649.0616,13
271537,-104.83478,21.78804,6,247,2208321.7742,1088649.0616,13
271538,-104.80563,21.78857,6,0,2211321.7742,1088649.0616,13
271539,-104.77648,21.7891,6,0,2214321.7742,1088649.0616,13
271540,-104.74733,21.78963,6,0,2217321.7742,1088649.0616,13
271541,-104.71818,21.79015,6,469,2220321.7742,1088649.0616,13
271542,-104.68903,21.79066,6,26,2223321.7742,1088649.0616,13
271543,-104.65988,21.79117,6,0,2226321.7742,1088649.0616,13
271544,-104.63073,21.79167,6,0,2229321.7742,1088649.0616,13
271545,-104.60158,21.79217,6,31,2232321.7742,1088649.0616,13
271546,-104.57243,21.79266,6,22,2235321.7742,1088649.0616,13
271547,-104.54328,21.79314,6,0,2238321.7742,1088649.0616,13
271548,-104.51413,21.79362,6,0,2241321.7742,1088649.0616,13
271549,-104.48498,21.7941,6,0,2244321.7742,1088649.0616,13
271550,-104.45582,21.79457,6,0,2247321.7742,1088649.0616,13
271551,-104.42667,21.79503,6,0,2250321.7742,1088649.0616,13
271552,-104.39752,21.79549,6,0,2253321.7742,1088649.0616,13
271553,-104.36837,21.79594,6,0,2256321.7742,1088649.0616,13
271554,-104.33922,21.79639,6,0,2259321.7742,1088649.0616,13
271555,-104.31006,21.79683,6,0,2262321.7742,1088649.0616,13
271556,-104.28091,21.79726,6,0,2265321.7742,1088649.0616,13
271557,-104.25176,21.79769,6,0,2268321.7742,1088649.0616,13
271558,-104.2226,21.79812,6,18,2271321.7742,1088649.0616,13
271559,-104.19345,21.79854,6,22,2274321.7742,1088649.0616,13
271560,-104.1643,21.79895,6,8,2277321.7742,1088649.0616,13
271561,-104.13514,21.79936,6,59,2280321.7742,1088649.0616,13
271562,-104.10599,21.79976,6,22,2283321.7742,1088649.0616,13
271563,-104.07683,21.80016,6,140,2286321.7742,1088649.0616,13
271564,-104.04768,21.80055,6,52,2289321.7742,1088649.0616,13
271565,-104.01853,21.80094,6,59,2292321.7742,1088649.0616,13
271566,-103.98937,21.80132,6,25,2295321.7742,1088649.0616,13
271567,-103.96022,21.80169,6,137,2298321.7742,1088649.0616,13
271568,-103.93106,21.80206,6,0,2301321.7742,1088649.0616,13
271569,-103.90191,21.80243,6,0,2304321.7742,1088649.0616,13
271570,-103.87275,21.80278,6,0,2307321.7742,1088649.0616,13
271571,-103.8436,21.80314,6,11,2310321.7742,1088649.0616,13
271572,-103.81444,21.80348,6,2,2313321.7742,1088649.0616,13
271573,-103.78528,21.80383,6,4,2316321.7742,1088649.0616,13
271574,-103.75613,21.80416,6,27,2319321.7742,1088649.0616,13
271575,-103.72697,21.80449,6,0,2322321.7742,1088649.0616,13
271576,-103.69782,21.80482,6,0,2325321.7742,1088649.0616,13
271577,-103.66866,21.80514,6,6,2328321.7742,1088649.0616,13
271578,-103.6395,21.80545,6,29,2331321.7742,1088649.0616,13
271579,-103.61035,21.80576,6,0,2334321.7742,1088649.0616,13
271580,-103.58119,21.80606,6,0,2337321.7742,1088649.0616,13
271581,-103.55203,21.80636,6,0,2340321.7742,1088649.0616,13
271582,-103.52288,21.80665,6,0,2343321.7742,1088649.0616,13
271583,-103.49372,21.80694,6,8,2346321.7742,1088649.0616,13
271584,-103.46456,21.80722,6,1606,2349321.7742,1088649.0616,13
271585,-103.4354,21.80749,6,156,2352321.7742,1088649.0616,13
271586,-103.40625,21.80776,6,85,2355321.7742,1088649.0616,13
271587,-103.37709,21.80803,6,5,2358321.7742,1088649.0616,13
271588,-103.34793,21.80829,6,0,2361321.7742,1088649.0616,13
271589,-103.31877,21.80854,6,25,2364321.7742,1088649.0616,13
271590,-103.28961,21.80879,6,547,2367321.7742,1088649.0616,13
271591,-103.26046,21.80903,6,557,2370321.7742,1088649.0616,13
271592,-103.2313,21.80927,6,0,2373321.7742,1088649.0616,13
271593,-103.20214,21.8095,6,0,2376321.7742,1088649.0616,13
271594,-103.17298,21.80972,6,0,2379321.7742,1088649.0616,13
271595,-103.14382,21.80994,6,238,2382321.7742,1088649.0616,13
271596,-103.11466,21.81016,6,206,2385321.7742,1088649.0616,13
271597,-103.08551,21.81037,6,140,2388321.7742,1088649.0616,13
271598,-103.05635,21.81057,6,0,2391321.7742,1088649.0616,13
271599,-103.02719,21.81077,6,0,2394321.7742,1088649.0616,13
271600,-102.99803,21.81096,6,8,2397321.7742,1088649.0616,13
271601,-102.96887,21.81115,6,2,2400321.7742,1088649.0616,13
271602,-102.93971,21.81133,6,119,2403321.7742,1088649.0616,13
271603,-102.91055,21.8115,6,0,2406321.7742,1088649.0616,13
271604,-102.88139,21.81167,6,168,2409321.7742,1088649.0616,13
271605,-102.85223,21.81184,6,883,2412321.7742,1088649.0616,13
271606,-102.82307,21.812,6,0,2415321.7742,1088649.0616,13
271607,-102.79391,21.81215,6,487,2418321.7742,1088649.0616,13
271608,-102.76476,21.8123,6,1206,2421321.7742,1088649.0616,13
271609,-102.7356,21.81244,6,1175,2424321.7742,1088649.0616,13
271610,-102.70644,21.81258,6,35,2427321.7742,1088649.0616,13
271611,-102.67728,21.81271,6,0,2430321.7742,1088649.0616,13
271612,-102.64812,21.81283,6,0,2433321.7742,1088649.0616,13
271613,-102.61896,21.81295,6,0,2436321.7742,1088649.0616,13
271614,-102.5898,21.81307,6,0,2439321.7742,1088649.0616,13
271615,-102.56064,21.81318,6,0,2442321.7742,1088649.0616,13
271616,-102.53148,21.81328,6,1,2445321.7742,1088649.0616,13
271617,-102.50232,21.81338,6,0,2448321.7742,1088649.0616,13
271618,-102.47316,21.81347,6,0,2451321.7742,1088649.0616,13
271619,-102.444,21.81356,6,4,2454321.7742,1088649.0616,13
271620,-102.41484,21.81364,6,0,2457321.7742,1088649.0616,13
271621,-102.38568,21.81372,6,189,2460321.7742,1088649.0616,13
271622,-102.35652,21.81379,6,83,2463321.7742,1088649.0616,13
271623,-102.32736,21.81385,6,172,2466321.7742,1088649.0616,13
271624,-102.2982,21.81391,6,759,2469321.7742,1088649.0616,13
271625,-102.26904,21.81397,6,7045,2472321.7742,1088649.0616,13
271626,-102.23988,21.81401,6,228,2475321.7742,1088649.0616,13
271627,-102.21071,21.81406,6,564,2478321.7742,1088649.0616,13
271628,-102.18155,21.81409,6,2509,2481321.7742,1088649.0616,13
271629,-102.15239,21.81413,6,44,2484321.7742,1088649.0616,13
271630,-102.12323,21.81415,6,511,2487321.7742,1088649.0616,13
271631,-102.09407,21.81417,6,645,2490321.7742,1088649.0616,13
271632,-102.06491,21.81419,6,763,2493321.7742,1088649.0616,13
271633,-102.03575,21.8142,6,141,2496321.7742,1088649.0616,13
271634,-102.00659,21.8142,6,119,2499321.7742,1088649.0616,13
271635,-101.97743,21.8142,6,328,2502321.7742,1088649.0616,14
271636,-101.94827,21.81419,6,733,2505321.7742,1088649.0616,14
271637,-101.91911,21.81418,6,0,2508321.7742,1088649.0616,14
271638,-101.88995,21.81416,6,0,2511321.7742,1088649.0616,14
271639,-101.86079,21.81414,6,0,2514321.7742,1088649.0616,14
271640,-101.83163,21.81411,6,0,2517321.7742,1088649.0616,14
271641,-101.80247,21.81407,6,49,2520321.7742,1088649.0616,14
271642,-101.77331,21.81403,6,1342,2523321.7742,1088649.0616,14
271643,-101.74415,21.81399,6,0,2526321.7742,1088649.0616,14
271644,-101.71499,21.81394,6,0,2529321.7742,1088649.0616,14
271645,-101.68583,21.81388,6,0,2532321.7742,1088649.0616,14
271646,-101.65667,21.81382,6,0,2535321.7742,1088649.0616,14
271647,-101.62751,21.81375,6,0,2538321.7742,1088649.0616,14
271648,-101.59835,21.81368,6,19,2541321.7742,1088649.0616,14
271649,-101.56919,21.8136,6,0,2544321.7742,1088649.0616,14
271650,-101.54003,21.81351,6,0,2547321.7742,1088649.0616,14
271651,-101.51087,21.81342,6,59,2550321.7742,1088649.0616,14
272565,-105.73903,21.79592,6,0,2115321.7742,1091649.0616,13
272566,-105.70989,21.79662,6,0,2118321.7742,1091649.0616,13
272567,-105.68074,21.79732,6,0,2121321.7742,1091649.0616,13
272568,-105.65159,21.79802,6,0,2124321.7742,1091649.0616,13
272569,-105.62245,21.79871,6,0,2127321.7742,1091649.0616,13
272570,-105.5933,21.7994,6,0,2130321.7742,1091649.0616,13
272571,-105.56415,21.80007,6,0,2133321.7742,1091649.0616,13
272572,-105.535,21.80075,6,0,2136321.7742,1091649.0616,13
272573,-105.50585,21.80142,6,0,2139321.7742,1091649.0616,13
272574,-105.4767,21.80208,6,0,2142321.7742,1091649.0616,13
272575,-105.44755,21.80274,6,0,2145321.7742,1091649.0616,13
272576,-105.4184,21.80339,6,663,2148321.7742,1091649.0616,13
272577,-105.38926,21.80403,6,0,2151321.7742,1091649.0616,13
272578,-105.3601,21.80468,6,1481,2154321.7742,1091649.0616,13
272579,-105.33095,21.80531,6,1489,2157321.7742,1091649.0616,13
272580,-105.3018,21.80594,6,932,2160321.7742,1091649.0616,13
272581,-105.27265,21.80656,6,3,2163321.7742,1091649.0616,13
272582,-105.2435,21.80718,6,18,2166321.7742,1091649.0616,13
272583,-105.21435,21.8078,6,18168,2169321.7742,1091649.0616,13
272584,-105.1852,21.8084,6,4276,2172321.7742,1091649.0616,13
272585,-105.15605,21.809,6,0,2175321.7742,1091649.0616,13
272586,-105.12689,21.8096,6,1408,2178321.7742,1091649.0616,13
272587,-105.09774,21.81019,6,1034,2181321.7742,1091649.0616,13
272588,-105.06859,21.81078,6,741,2184321.7742,1091649.0616,13
272589,-105.03944,21.81136,6,0,2187321.7742,1091649.0616,13
272590,-105.01028,21.81193,6,168,2190321.7742,1091649.0616,13
272591,-104.98113,21.8125,6,0,2193321.7742,1091649.0616,13
272592,-104.95197,21.81306,6,0,2196321.7742,1091649.0616,13
272593,-104.92282,21.81362,6,0,2199321.7742,1091649.0616,13
272594,-104.89367,21.81417,6,0,2202321.7742,1091649.0616,13
272595,-104.86451,21.81472,6,5,2205321.7742,1091649.0616,13
272596,-104.83536,21.81526,6,0,2208321.7742,1091649.0616,13
272597,-104.8062,21.8158,6,0,2211321.7742,1091649.0616,13
272598,-104.77705,21.81633,6,0,2214321.7742,1091649.0616,13
272599,-104.74789,21.81685,6,0,2217321.7742,1091649.0616,13
272600,-104.71874,21.81737,6,215,2220321.7742,1091649.0616,13
272601,-104.68958,21.81788,6,0,2223321.7742,1091649.0616,13
272602,-104.66042,21.81839,6,12,2226321.7742,1091649.0616,13
272603,-104.63127,21.81889,6,54,2229321.7742,1091649.0616,13
272604,-104.60211,21.81939,6,0,2232321.7742,1091649.0616,13
272605,-104.57295,21.81988,6,77,2235321.7742,1091649.0616,13
272606,-104.5438,21.82037,6,4,2238321.7742,1091649.0616,13
272607,-104.51464,21.82085,6,543,2241321.7742,1091649.0616,13
272608,-104.48548,21.82132,6,0,2244321.7742,1091649.0616,13
272609,-104.45632,21.82179,6,1,2247321.7742,1091649.0616,13
272610,-104.42717,21.82225,6,0,2250321.7742,1091649.0616,13
272611,-104.39801,21.82271,6,0,2253321.7742,1091649.0616,13
272612,-104.36885,21.82317,6,0,2256321.7742,1091649.0616,13
272613,-104.33969,21.82361,6,232,2259321.7742,1091649.0616,13
272614,-104.31053,21.82405,6,7,2262321.7742,1091649.0616,13
272615,-104.28137,21.82449,6,140,2265321.7742,1091649.0616,13
272616,-104.25221,21.82492,6,30,2268321.7742,1091649.0616,13
272617,-104.22306,21.82534,6,0,2271321.7742,1091649.0616,13
272618,-104.1939,21.82576,6,5,2274321.7742,1091649.0616,13
272619,-104.16474,21.82618,6,181,2277321.7742,1091649.0616,13
272620,-104.13558,21.82659,6,50,2280321.7742,1091649.0616,13
272621,-104.10642,21.82699,6,109,2283321.7742,1091649.0616,13
272622,-104.07726,21.82739,6,12,2286321.7742,1091649.0616,13
272623,-104.0481,21.82778,6,34,2289321.7742,1091649.0616,13
272624,-104.01894,21.82816,6,35,2292321.7742,1091649.0616,13
272625,-103.98978,21.82854,6,63,2295321.7742,1091649.0616,13
272626,-103.96061,21.82892,6,188,2298321.7742,1091649.0616,13
272627,-103.93145,21.82929,6,58,2301321.7742,1091649.0616,13
272628,-103.90229,21.82965,6,0,2304321.7742,1091649.0616,13
272629,-103.87313,21.83001,6,0,2307321.7742,1091649.0616,13
272630,-103.84397,21.83036,6,3,2310321.7742,1091649.0616,13
272631,-103.81481,21.83071,6,8,2313321.7742,1091649.0616,13
272632,-103.78565,21.83105,6,2046,2316321.7742,1091649.0616,13
272633,-103.75648,21.83139,6,0,2319321.7742,1091649.0616,13
272634,-103.72732,21.83172,6,2,2322321.7742,1091649.0616,13
272635,-103.69816,21.83204,6,0,2325321.7742,1091649.0616,13
272636,-103.669,21.83236,6,32,2328321.7742,1091649.0616,13
272637,-103.63984,21.83268,6,167,2331321.7742,1091649.0616,13
272638,-103.61067,21.83299,6,0,2334321.7742,1091649.0616,13
272639,-103.58151,21.83329,6,0,2337321.7742,1091649.0616,13
272640,-103.55235,21.83359,6,9,2340321.7742,1091649.0616,13
272641,-103.52318,21.83388,6,0,2343321.7742,1091649.0616,13
272642,-103.49402,21.83417,6,4,2346321.7742,1091649.0616,13
272643,-103.46486,21.83445,6,121,2349321.7742,1091649.0616,13
272644,-103.4357,21.83472,6,0,2352321.7742,1091649.0616,13
272645,-103.40653,21.83499,6,0,2355321.7742,1091649.0616,13
272646,-103.37737,21.83526,6,31,2358321.7742,1091649.0616,13
272647,-103.3482,21.83551,6,0,2361321.7742,1091649.0616,13
272648,-103.31904,21.83577,6,14,2364321.7742,1091649.0616,13
272649,-103.28988,21.83602,6,312,2367321.7742,1091649.0616,13
272650,-103.26071,21.83626,6,24,2370321.7742,1091649.0616,13
272651,-103.23155,21.83649,6,0,2373321.7742,1091649.0616,13
272652,-103.20238,21.83673,6,0,2376321.7742,1091649.0616,13
272653,-103.17322,21.83695,6,0,2379321.7742,1091649.0616,13
272654,-103.14406,21.83717,6,285,2382321.7742,1091649.0616,13
272655,-103.11489,21.83739,6,0,2385321.7742,1091649.0616,13
272656,-103.08573,21.83759,6,18,2388321.7742,1091649.0616,13
272657,-103.05656,21.8378,6,0,2391321.7742,1091649.0616,13
272658,-103.0274,21.838,6,0,2394321.7742,1091649.0616,13
272659,-102.99823,21.83819,6,3,2397321.7742,1091649.0616,13
272660,-102.96907,21.83837,6,501,2400321.7742,1091649.0616,13
272661,-102.9399,21.83856,6,114,2403321.7742,1091649.0616,13
272662,-102.91074,21.83873,6,273,2406321.7742,1091649.0616,13
272663,-102.88157,21.8389,6,0,2409321.7742,1091649.0616,13
272664,-102.85241,21.83907,6,1,2412321.7742,1091649.0616,13
272665,-102.82324,21.83923,6,0,2415321.7742,1091649.0616,13
272666,-102.79408,21.83938,6,110,2418321.7742,1091649.0616,13
272667,-102.76491,21.83953,6,1748,2421321.7742,1091649.0616,13
272668,-102.73575,21.83967,6,10144,2424321.7742,1091649.0616,13
272669,-102.70658,21.83981,6,10632,2427321.7742,1091649.0616,13
272670,-102.67741,21.83994,6,0,2430321.7742,1091649.0616,13
272671,-102.64825,21.84006,6,0,2433321.7742,1091649.0616,13
272672,-102.61908,21.84018,6,0,2436321.7742,1091649.0616,13
272673,-102.58992,21.8403,6,2,2439321.7742,1091649.0616,13
272674,-102.56075,21.84041,6,0,2442321.7742,1091649.0616,13
272675,-102.53158,21.84051,6,864,2445321.7742,1091649.0616,13
272676,-102.50242,21.84061,6,0,2448321.7742,1091649.0616,13
272677,-102.47325,21.8407,6,0,2451321.7742,1091649.0616,13
272678,-102.44409,21.84079,6,0,2454321.7742,1091649.0616,13
272679,-102.41492,21.84087,6,0,2457321.7742,1091649.0616,13
272680,-102.38575,21.84095,6,163,2460321.7742,1091649.0616,13
272681,-102.35659,21.84102,6,1860,2463321.7742,1091649.0616,13
272682,-102.32742,21.84108,6,24633,2466321.7742,1091649.0616,13
272683,-102.29826,21.84114,6,52334,2469321.7742,1091649.0616,13
272684,-102.26909,21.8412,6,32105,2472321.7742,1091649.0616,13
272685,-102.23992,21.84124,6,27282,2475321.7742,1091649.0616,13
272686,-102.21076,21.84129,6,964,2478321.7742,1091649.0616,13
272687,-102.18159,21.84132,6,1670,2481321.7742,1091649.0616,13
272688,-102.15243,21.84136,6,627,2484321.7742,1091649.0616,13
272689,-102.12326,21.84138,6,93,2487321.7742,1091649.0616,13
272690,-102.09409,21.8414,6,356,2490321.7742,1091649.0616,13
272691,-102.06493,21.84142,6,303,2493321.7742,1091649.0616,13
272692,-102.03576,21.84143,6,665,2496321.7742,1091649.0616,13
272693,-102.00659,21.84143,6,535,2499321.7742,1091649.0616,13
272694,-101.97743,21.84143,6,2217,2502321.7742,1091649.0616,14
272695,-101.94826,21.84142,6,0,2505321.7742,1091649.0616,14
272696,-101.91909,21.84141,6,0,2508321.7742,1091649.0616,14
272697,-101.88993,21.84139,6,0,2511321.7742,1091649.0616,14
272698,-101.86076,21.84137,6,0,2514321.7742,1091649.0616,14
272699,-101.8316,21.84134,6,0,2517321.7742,1091649.0616,14
272700,-101.80243,21.8413,6,1881,2520321.7742,1091649.0616,14
272701,-101.77326,21.84126,6,0,2523321.7742,1091649.0616,14
272702,-101.7441,21.84122,6,0,2526321.7742,1091649.0616,14
272703,-101.71493,21.84117,6,8,2529321.7742,1091649.0616,14
272704,-101.68576,21.84111,6,0,2532321.7742,1091649.0616,14
272705,-101.6566,21.84105,6,0,2535321.7742,1091649.0616,14
272706,-101.62743,21.84098,6,0,2538321.7742,1091649.0616,14
272707,-101.59827,21.84091,6,15,2541321.7742,1091649.0616,14
272708,-101.5691,21.84083,6,0,2544321.7742,1091649.0616,14
272709,-101.53993,21.84074,6,0,2547321.7742,1091649.0616,14
272710,-101.51077,21.84065,6,1,2550321.7742,1091649.0616,14
273624,-105.73979,21.82314,6,0,2115321.7742,1094649.0616,13
273625,-105.71064,21.82384,6,0,2118321.7742,1094649.0616,13
273626,-105.68149,21.82454,6,0,2121321.7742,1094649.0616,13
273627,-105.65234,21.82524,6,0,2124321.7742,1094649.0616,13
273628,-105.62318,21.82593,6,0,2127321.7742,1094649.0616,13
273629,-105.59403,21.82662,6,0,2130321.7742,1094649.0616,13
273630,-105.56487,21.8273,6,0,2133321.7742,1094649.0616,13
273631,-105.53572,21.82797,6,0,2136321.7742,1094649.0616,13
273632,-105.50657,21.82864,6,0,2139321.7742,1094649.0616,13
273633,-105.47741,21.8293,6,0,2142321.7742,1094649.0616,13
273634,-105.44826,21.82996,6,0,2145321.7742,1094649.0616,13
273635,-105.4191,21.83061,6,0,2148321.7742,1094649.0616,13
273636,-105.38994,21.83126,6,1096,2151321.7742,1094649.0616,13
273637,-105.36079,21.8319,6,0,2154321.7742,1094649.0616,13
273638,-105.33163,21.83253,6,712,2157321.7742,1094649.0616,13
273639,-105.30248,21.83316,6,617,2160321.7742,1094649.0616,13
273640,-105.27332,21.83379,6,984,2163321.7742,1094649.0616,13
273641,-105.24416,21.83441,6,251,2166321.7742,1094649.0616,13
273642,-105.215,21.83502,6,1658,2169321.7742,1094649.0616,13
273643,-105.18585,21.83563,6,173,2172321.7742,1094649.0616,13
273644,-105.15669,21.83623,6,851,2175321.7742,1094649.0616,13
273645,-105.12753,21.83682,6,1463,2178321.7742,1094649.0616,13
273646,-105.09837,21.83742,6,0,2181321.7742,1094649.0616,13
273647,-105.06921,21.838,6,3967,2184321.7742,1094649.0616,13
273648,-105.04005,21.83858,6,0,2187321.7742,1094649.0616,13
273649,-105.01089,21.83916,6,116,2190321.7742,1094649.0616,13
273650,-104.98173,21.83972,6,0,2193321.7742,1094649.0616,13
273651,-104.95257,21.84029,6,241,2196321.7742,1094649.0616,13
273652,-104.92341,21.84085,6,0,2199321.7742,1094649.0616,13
273653,-104.89425,21.8414,6,0,2202321.7742,1094649.0616,13
273654,-104.86509,21.84194,6,0,2205321.7742,1094649.0616,13
273655,-104.83593,21.84249,6,0,2208321.7742,1094649.0616,13
273656,-104.80677,21.84302,6,323,2211321.7742,1094649.0616,13
273657,-104.77761,21.84355,6,3,2214321.7742,1094649.0616,13
273658,-104.74845,21.84408,6,0,2217321.7742,1094649.0616,13
273659,-104.71929,21.84459,6,8,2220321.7742,1094649.0616,13
273660,-104.69013,21.84511,6,0,2223321.7742,1094649.0616,13
273661,-104.66096,21.84562,6,38,2226321.7742,1094649.0616,13
273662,-104.6318,21.84612,6,0,2229321.7742,1094649.0616,13
273663,-104.60264,21.84662,6,0,2232321.7742,1094649.0616,13
273664,-104.57348,21.84711,6,26,2235321.7742,1094649.0616,13
273665,-104.54431,21.84759,6,212,2238321.7742,1094649.0616,13
273666,-104.51515,21.84807,6,20,2241321.7742,1094649.0616,13
273667,-104.48599,21.84855,6,21,2244321.7742,1094649.0616,13
273668,-104.45682,21.84902,6,0,2247321.7742,1094649.0616,13
273669,-104.42766,21.84948,6,0,2250321.7742,1094649.0616,13
273670,-104.3985,21.84994,6,0,2253321.7742,1094649.0616,13
273671,-104.36933,21.85039,6,3,2256321.7742,1094649.0616,13
273672,-104.34017,21.85084,6,0,2259321.7742,1094649.0616,13
273673,-104.311,21.85128,6,32,2262321.7742,1094649.0616,13
273674,-104.28184,21.85172,6,35,2265321.7742,1094649.0616,13
273675,-104.25267,21.85215,6,11,2268321.7742,1094649.0616,13
273676,-104.22351,21.85257,6,485,2271321.7742,1094649.0616,13
273677,-104.19434,21.85299,6,4,2274321.7742,1094649.0616,13
273678,-104.16518,21.8534,6,0,2277321.7742,1094649.0616,13
273679,-104.13601,21.85381,6,39,2280321.7742,1094649.0616,13
273680,-104.10685,21.85422,6,6,2283321.7742,1094649.0616,13
273681,-104.07768,21.85461,6,53,2286321.7742,1094649.0616,13
273682,-104.04851,21.855,6,78,2289321.7742,1094649.0616,13
273683,-104.01935,21.85539,6,2,2292321.7742,1094649.0616,13
273684,-103.99018,21.85577,6,132,2295321.7742,1094649.0616,13
273685,-103.96101,21.85615,6,5,2298321.7742,1094649.0616,13
273686,-103.93185,21.85652,6,76,2301321.7742,1094649.0616,13
273687,-103.90268,21.85688,6,48,2304321.7742,1094649.0616,13
273688,-103.87351,21.85724,6,0,2307321.7742,1094649.0616,13
273689,-103.84434,21.85759,6,0,2310321.7742,1094649.0616,13
273690,-103.81518,21.85794,6,38,2313321.7742,1094649.0616,13
273691,-103.78601,21.85828,6,452,2316321.7742,1094649.0616,13
273692,-103.75684,21.85862,6,21,2319321.7742,1094649.0616,13
273693,-103.72767,21.85895,6,10,2322321.7742,1094649.0616,13
273694,-103.69851,21.85927,6,45,2325321.7742,1094649.0616,13
273695,-103.66934,21.85959,6,10,2328321.7742,1094649.0616,13
273696,-103.64017,21.85991,6,133,2331321.7742,1094649.0616,13
273697,-103.611,21.86022,6,0,2334321.7742,1094649.0616,13
273698,-103.58183,21.86052,6,0,2337321.7742,1094649.0616,13
273699,-103.55266,21.86082,6,0,2340321.7742,1094649.0616,13
273700,-103.52349,21.86111,6,44,2343321.7742,1094649.0616,13
273701,-103.49433,21.86139,6,137,2346321.7742,1094649.0616,13
273702,-103.46516,21.86168,6,109,2349321.7742,1094649.0616,13
273703,-103.43599,21.86195,6,0,2352321.7742,1094649.0616,13
273704,-103.40682,21.86222,6,9,2355321.7742,1094649.0616,13
273705,-103.37765,21.86248,6,149,2358321.7742,1094649.0616,13
273706,-103.34848,21.86274,6,0,2361321.7742,1094649.0616,13
273707,-103.31931,21.863,6,809,2364321.7742,1094649.0616,13
273708,-103.29014,21.86324,6,282,2367321.7742,1094649.0616,13
273709,-103.26097,21.86349,6,245,2370321.7742,1094649.0616,13
273710,-103.2318,21.86372,6,0,2373321.7742,1094649.0616,13
273711,-103.20263,21.86395,6,0,2376321.7742,1094649.0616,13
273712,-103.17346,21.86418,6,0,2379321.7742,1094649.0616,13
273713,-103.14429,21.8644,6,0,2382321.7742,1094649.0616,13
273714,-103.11512,21.86461,6,8,2385321.7742,1094649.0616,13
273715,-103.08595,21.86482,6,0,2388321.7742,1094649.0616,13
273716,-103.05678,21.86503,6,0,2391321.7742,1094649.0616,13
273717,-103.02761,21.86522,6,12,2394321.7742,1094649.0616,13
273718,-102.99844,21.86542,6,2,2397321.7742,1094649.0616,13
273719,-102.96926,21.8656,6,304,2400321.7742,1094649.0616,13
273720,-102.94009,21.86579,6,111,2403321.7742,1094649.0616,13
273721,-102.91092,21.86596,6,7310,2406321.7742,1094649.0616,13
273722,-102.88175,21.86613,6,0,2409321.7742,1094649.0616,13
273723,-102.85258,21.8663,6,167,2412321.7742,1094649.0616,13
273724,-102.82341,21.86645,6,8,2415321.7742,1094649.0616,13
273725,-102.79424,21.86661,6,0,2418321.7742,1094649.0616,13
273726,-102.76507,21.86676,6,0,2421321.7742,1094649.0616,13
273727,-102.73589,21.8669,6,2323,2424321.7742,1094649.0616,13
273728,-102.70672,21.86704,6,3250,2427321.7742,1094649.0616,13
273729,-102.67755,21.86717,6,10341,2430321.7742,1094649.0616,13
273730,-102.64838,21.86729,6,12,2433321.7742,1094649.0616,13
273731,-102.61921,21.86741,6,11,2436321.7742,1094649.0616,13
273732,-102.59004,21.86753,6,0,2439321.7742,1094649.0616,13
273733,-102.56086,21.86764,6,4,2442321.7742,1094649.0616,13
273734,-102.53169,21.86774,6,54,2445321.7742,1094649.0616,13
273735,-102.50252,21.86784,6,78,2448321.7742,1094649.0616,13
