GRIDCODE,CID,Fracc,Fracv
173100,14065,0.014092069,0.00324739
173101,14065,0.008587513,0.001978915
173101,14065,0.036527502,0.008417434
173102,14065,0.008516784,0.001962616
173102,14065,0.014787248,0.003407588
173102,14065,0.021731378,0.0050078
173102,14087,1.77311E-05,1.22977E-05
173103,14065,0.010425569,0.002402478
173103,14065,5.02589E-05,1.15817E-05
173103,14087,0.007659493,0.005312382
173103,14087,5.59511E-05,3.88059E-05
173104,14087,0.010048804,0.006969532
173105,14087,0.009231646,0.006402778
173105,14087,0.000817157,0.000566755
173106,14087,0.001119339,0.000776338
173106,14087,0.008929465,0.006193194
173107,14049,0.00188366,0.00020598
173107,14049,0.002866952,0.000313504
173107,14087,1.21796E-06,8.44741E-07
173107,14087,0.009206599,0.006385405
173108,14049,0.018942554,0.002071387
173108,14049,0.001693076,0.00018514
173108,14049,0.015718847,0.001718872
173108,14087,0.001434015,0.000994588
173108,14087,0.002179059,0.001511326
173109,14049,0.056545374,0.006183294
173109,14087,3.83491E-05,2.65977E-05
173109,14087,3.87987E-07,2.69096E-07
173110,14049,0.030910158,0.003380057
173129,16012,0.008282991,0.000603117
173130,16012,0.033219246,0.002418825
173131,16012,0.05337002,0.003886083
173131,16083,0.011102442,0.005446341
173132,16083,0.018548023,0.009098797
173133,16083,0.000532423,0.000261182
173133,16083,0.000942532,0.000462362
173134,16083,0.02163607,0.010613649
173135,16083,0.012436738,0.006100885
173138,16083,0.002595758,0.001273358
173139,16083,0.025768103,0.012640632
173140,16058,0.001581137,0.001149725
173140,16064,0.002711271,7.56493E-05
173140,16083,0.017450111,0.008560212
173140,16083,0.00038373,0.00018824
173140,16102,0.001727844,0.001090335
173140,16102,0.002330822,0.001470836
173141,16064,0.110612411,0.003086283
173141,16102,0.000684543,0.000431972
173141,16102,0.001617318,0.001020588
173141,16102,0.009853247,0.006217771
173142,16102,0.01146733,0.007236317
173142,16102,0.003165488,0.001997542
173143,16102,0.006816443,0.004301433
173143,16102,0.000291968,0.000184243
173143,16102,0.007524407,0.004748184
173144,16033,0.001393946,0.000331114
173144,16102,0.002521602,0.001591226
173144,16102,0.011916343,0.007519662
