GRIDCODE,CVE_ENTCVE_MUN,LTMxC,Lcelda,Frac
288579,32024,747079.2076,930.6910983,0.001245773
288585,32024,747079.2076,16.53012577,2.21263E-05
288585,32038,2344708.702,556.8443728,0.00023749
288586,32024,747079.2076,118.7542834,0.000158958
288586,32038,2344708.702,3153.280197,0.001344849
288587,32038,2344708.702,494.5460638,0.00021092
288593,32038,2344708.702,6005.372835,0.002561245
289512,18015,2669593.88,1411.676216,0.000528798
289513,18015,2669593.88,1371.834412,0.000513874
289525,18010,1057651.768,1159.101655,0.00109592
289526,18010,1057651.768,4861.004405,0.004596035
289544,18009,6683629.925,5416.967775,0.000810483
289545,18009,6683629.925,1066.023264,0.000159498
289549,18009,6683629.925,2895.025003,0.000433152
289550,18009,6683629.925,7037.075857,0.001052882
289551,18009,6683629.925,173.1996569,2.5914E-05
289551,18009,6683629.925,7683.458936,0.001149594
289552,18009,6683629.925,9871.626678,0.001476986
289560,14061,2522934.517,6289.088592,0.002492767
289595,14041,723685.0007,3336.613169,0.004610588
289595,14081,514435.0199,3114.16966,0.006053572
289607,32055,2509273.203,1393.529051,0.000555352
289607,32055,2509273.203,4292.21333,0.00171054
289608,32055,2509273.203,11716.72752,0.004669371
289625,01007,685007.2174,2431.242674,0.003549222
289625,01007,685007.2174,211.0701724,0.000308128
289627,01007,685007.2174,6198.044117,0.009048144
289629,01009,596843.517,6022.300134,0.01009025
289636,32024,747079.2076,950.9407621,0.001272878
289637,32024,747079.2076,1750.578616,0.00234323
289637,32024,747079.2076,4395.116199,0.005883066
289638,32024,747079.2076,1839.252997,0.002461925
289638,32024,747079.2076,4939.576862,0.006611852
289638,32024,747079.2076,1101.019789,0.001473766
289638,32024,747079.2076,2059.508501,0.002756747
289639,32024,747079.2076,2629.230586,0.003519346
289639,32024,747079.2076,4308.988903,0.005767781
289639,32024,747079.2076,2512.646512,0.003363293
289640,32024,747079.2076,6218.19068,0.008323335
289641,32024,747079.2076,6043.370362,0.00808933
289642,32024,747079.2076,6951.257378,0.009304579
289643,32024,747079.2076,5642.045757,0.007552139
289643,32024,747079.2076,1102.439022,0.001475666
289644,32024,747079.2076,1988.260727,0.002661379
289644,32038,2344708.702,556.7823948,0.000237463
289652,32038,2344708.702,6152.081279,0.002623815
290571,18015,2669593.88,3055.641083,0.001144609
290584,18016,1029815.428,674.7593927,0.000655224
290585,18001,1016477.526,3228.428592,0.003176094
290585,18010,1057651.768,780.872454,0.000738308
290585,18016,1029815.428,2598.84974,0.002523607
290585,18016,1029815.428,1982.941685,0.001925531
290585,18016,1029815.428,2565.187806,0.00249092
290585,18016,1029815.428,19.28260734,1.87243E-05
290586,18001,1016477.526,6235.194354,0.006134119
290587,18001,1016477.526,372.8969737,0.000366852
290587,18010,1057651.768,1003.453295,0.000948756
290603,18009,6683629.925,7079.310231,0.001059201
290611,18009,6683629.925,4851.540122,0.000725884
290612,18009,6683629.925,7717.375885,0.001154668
290618,14061,2522934.517,3809.610868,0.001509992
290619,14061,2522934.517,4536.948619,0.001798282
290637,14061,2522934.517,1759.090956,0.00069724
290643,32031,2112179.182,2288.902577,0.001083669
290643,32031,2112179.182,3923.524521,0.001857572
290643,32031,2112179.182,2262.06709,0.001070964
290644,32031,2112179.182,6688.290034,0.003166535
290652,14041,723685.0007,2855.700081,0.003946054
290654,14041,723685.0007,3073.91809,0.004247591
290655,14041,723685.0007,4362.723925,0.006028485
290666,32055,2509273.203,6001.446579,0.002391707
290686,01004,239857.1593,3824.307352,0.015944103
290686,01007,685007.2174,2365.883804,0.003453809
290688,01007,685007.2174,4590.836287,0.00670188
290688,01009,596843.517,1430.304111,0.002396447
290690,01009,596843.517,56.09223606,9.39815E-05
290691,01009,596843.517,43.83274997,7.34409E-05
290693,32024,747079.2076,184.4584658,0.000246906
290695,32024,747079.2076,6751.265933,0.009036881
290698,32024,747079.2076,6001.658239,0.008033497
290708,32038,2344708.702,5705.998467,0.002433564
290709,32038,2344708.702,6640.333153,0.00283205
290710,32038,2344708.702,1899.355378,0.00081006
290710,32038,2344708.702,4322.963709,0.00184371
290710,32038,2344708.702,5090.622603,0.002171111
290711,32038,2344708.702,1709.22621,0.000728972
290711,32038,2344708.702,1520.933417,0.000648666
291630,18015,2669593.88,1997.308191,0.000748169
291630,18016,1029815.428,1048.351981,0.001018
291636,18016,1029815.428,323.2945372,0.000313934
291643,18001,1016477.526,1355.190839,0.001333223
291643,18016,1029815.428,5118.606929,0.004970412
291661,18009,6683629.925,402.7375289,6.02573E-05
291662,18009,6683629.925,7654.604089,0.001145276
291671,18009,6683629.925,1222.427299,0.000182899
291672,18009,6683629.925,1808.032989,0.000270517
291672,18009,6683629.925,10722.40678,0.001604279
291674,18009,6683629.925,1987.628318,0.000297388
291677,14061,2522934.517,3399.021821,0.001347249
291677,18009,6683629.925,5669.285604,0.000848235
291696,14061,2522934.517,2826.33251,0.001120256
291696,14061,2522934.517,1828.476125,0.000724742
291701,32031,2112179.182,7671.744753,0.003632147
291702,32031,2112179.182,1259.146669,0.000596136
291702,32031,2112179.182,6260.153135,0.002963836
291703,32031,2112179.182,859.5429847,0.000406946
291704,32031,2112179.182,6992.03248,0.003310341
291705,32031,2112179.182,6289.708283,0.002977829
291706,32031,2112179.182,6114.831393,0.002895034
291707,32031,2112179.182,6456.881228,0.003056976
291708,32031,2112179.182,6205.107194,0.002937775
291709,14041,723685.0007,5014.870025,0.006929631
291709,32031,2112179.182,1089.62581,0.000515878
291710,14041,723685.0007,6196.977856,0.008563087
291710,14041,723685.0007,141.4614127,0.000195474
291710,14041,723685.0007,262.6274352,0.000362903
291711,14041,723685.0007,11150.58757,0.015408068
291711,14041,723685.0007,3205.246777,0.004429063
291712,14041,723685.0007,7199.076039,0.009947803
291713,14041,723685.0007,266.5131845,0.000368272
291714,14041,723685.0007,6372.457948,0.008805569
291721,32055,2509273.203,2673.738429,0.001065543
291723,32055,2509273.203,895.5634595,0.000356902
291723,32055,2509273.203,2415.595818,0.000962668
291724,32055,2509273.203,91.97269642,3.66531E-05
291725,32055,2509273.203,6003.372527,0.002392475
291726,32055,2509273.203,3354.453864,0.001336823
291727,32055,2509273.203,3098.003369,0.001234622
291728,32055,2509273.203,5311.747843,0.002116847
291729,32055,2509273.203,2785.357034,0.001110025
291745,01004,239857.1593,6108.253228,0.025466212
291747,01007,685007.2174,6081.643752,0.008878219
291753,32024,747079.2076,3856.834944,0.005162552
291754,32024,747079.2076,5123.458357,0.006857985
291757,32024,747079.2076,6775.754752,0.00906966
291765,32054,267382.202,5359.998068,0.020046204
291766,32038,2344708.702,2850.365056,0.001215658
291766,32054,267382.202,3870.206344,0.014474435
291767,32038,2344708.702,1073.425349,0.000457808
291768,32038,2344708.702,3408.914028,0.001453875
291769,32038,2344708.702,3813.973393,0.00162663
292689,18016,1029815.428,3055.336143,0.002966877
292702,18001,1016477.526,6505.930707,0.006400467
292720,18009,6683629.925,8074.12402,0.001208045
292731,18009,6683629.925,6355.769484,0.000950946
292732,18009,6683629.925,837.6280054,0.000125325
292733,18009,6683629.925,13748.25433,0.002057004
292734,18009,6683629.925,4785.501635,0.000716003
292736,14061,2522934.517,2725.474665,0.00108028
292736,18009,6683629.925,4293.711581,0.000642422
292754,14061,2522934.517,847.005613,0.000335722
292755,14061,2522934.517,3286.8569,0.001302791
292756,14061,2522934.517,3843.239547,0.001523321
292757,14061,2522934.517,6620.416372,0.002624094
292758,14061,2522934.517,4629.808131,0.001835089
292759,14061,2522934.517,3935.478408,0.001559881
292759,32031,2112179.182,2158.977143,0.001022156
292760,32031,2112179.182,2343.74046,0.001109631
292761,32031,2112179.182,4254.463073,0.002014253
292762,32031,2112179.182,2395.881867,0.001134318
292769,14041,723685.0007,551.9399211,0.00076268
292770,14041,723685.0007,2307.421114,0.003188433
292772,14041,723685.0007,6607.923092,0.009130938
292773,14041,723685.0007,4092.703859,0.005655366
292773,14041,723685.0007,2046.008814,0.002827209
292773,14041,723685.0007,2097.079166,0.002897779
292778,32055,2509273.203,110.9205943,4.42043E-05
292779,32055,2509273.203,6655.235598,0.002652256
292780,32055,2509273.203,5496.057336,0.002190299
292781,32055,2509273.203,6591.759476,0.00262696
292782,32055,2509273.203,2086.955223,0.000831697
292783,32055,2509273.203,3015.555537,0.001201765
292784,32055,2509273.203,663.8294834,0.000264551
292784,32055,2509273.203,3078.193863,0.001226727
292784,32055,2509273.203,2851.534731,0.001136399
292784,32055,2509273.203,2565.75942,0.001022511
292784,32055,2509273.203,859.9862476,0.000342723
292784,32055,2509273.203,1006.943498,0.000401289
292785,32055,2509273.203,1506.335893,0.000600308
292786,32055,2509273.203,841.95666,0.000335538
292787,32055,2509273.203,1346.130337,0.000536462
292787,32055,2509273.203,234.7736041,9.35624E-05
292788,32055,2509273.203,4162.627719,0.001658898
292789,32055,2509273.203,7200.534887,0.00286957
292804,01004,239857.1593,6236.263794,0.025999907
292806,01007,685007.2174,6219.779467,0.009079874
292811,32024,747079.2076,4561.379893,0.006105618
292811,32035,416787.6943,620.891307,0.001489706
292812,32024,747079.2076,452.7304029,0.000606001
292812,32024,747079.2076,3609.928616,0.004832056
292812,32024,747079.2076,1986.995605,0.002659685
292812,32035,416787.6943,1316.903997,0.003159652
292813,32035,416787.6943,259.8056588,0.000623353
292816,32024,747079.2076,1231.991738,0.001649078
292816,32035,416787.6943,2748.724937,0.006595024
292816,32035,416787.6943,3638.830132,0.008730656
292817,32035,416787.6943,951.3114572,0.002282485
292823,32054,267382.202,4840.49825,0.018103293
292824,32054,267382.202,1944.898042,0.00727385
292824,32054,267382.202,4270.427,0.015971246
292827,32038,2344708.702,4473.929272,0.001908096
292828,32038,2344708.702,1952.540144,0.000832743
293748,18016,1029815.428,3069.230812,0.00298037
293752,18016,1029815.428,1210.48949,0.001175443
293753,18016,1029815.428,6380.971719,0.006196229
293754,18016,1029815.428,3508.871186,0.003407282
293760,18001,1016477.526,2159.902276,0.002124889
293760,18016,1029815.428,3680.571564,0.003574011
293761,18001,1016477.526,2652.185577,0.002609193
293777,18009,6683629.925,3660.972491,0.000547752
293778,18009,6683629.925,6349.721783,0.000950041
293779,18009,6683629.925,6128.500762,0.000916942
293791,18009,6683629.925,7949.836907,0.001189449
293792,18009,6683629.925,6188.194162,0.000925873
293793,18009,6683629.925,8172.167833,0.001222714
293794,18009,6683629.925,8670.313012,0.001297246
293794,32049,3916869.37,18.03157366,4.60357E-06
293795,18009,6683629.925,1540.408205,0.000230475
293813,14061,2522934.517,700.7006302,0.000277732
293814,14061,2522934.517,1043.878967,0.000413756
293814,14061,2522934.517,2806.873755,0.001112543
293815,14061,2522934.517,7407.578937,0.002936096
293817,14061,2522934.517,2629.678409,0.001042309
293818,14061,2522934.517,5714.495153,0.002265019
293821,32031,2112179.182,6307.679587,0.002986337
293832,14041,723685.0007,4938.776435,0.006824484
293832,32046,557533.1673,931.3632496,0.001670507
293833,32046,557533.1673,2306.121443,0.004136295
293843,32055,2509273.203,6547.258243,0.002609225
293848,32055,2509273.203,3529.053927,0.001406405
293849,32055,2509273.203,3722.565425,0.001483523
293863,01004,239857.1593,1832.277857,0.007639038
293863,01004,239857.1593,4626.224158,0.019287413
293863,01004,239857.1593,4709.573326,0.019634908
293865,01007,685007.2174,384.8022821,0.000561749
293865,32025,406412.6295,3747.545452,0.009221036
293865,32025,406412.6295,1997.959673,0.004916087
293865,32025,406412.6295,2902.063421,0.007140682
293866,32025,406412.6295,6029.066335,0.01483484
293867,32025,406412.6295,6028.575702,0.014833633
293868,32025,406412.6295,6024.722042,0.014824151
293869,32024,747079.2076,3834.593537,0.00513278
293869,32025,406412.6295,2196.023182,0.005403432
293870,32024,747079.2076,2718.87795,0.003639344
293872,32035,416787.6943,4018.285929,0.009641086
293876,32035,416787.6943,7523.529619,0.018051228
293879,32054,267382.202,526.8404637,0.001970365
293880,32054,267382.202,6552.607088,0.024506519
293881,32054,267382.202,6509.486394,0.024345249
293882,32054,267382.202,1639.061734,0.006130033
293887,32038,2344708.702,6485.853897,0.002766166
294807,18016,1029815.428,4385.810129,0.004258831
294807,18016,1029815.428,1271.16375,0.001234361
294807,18016,1029815.428,2681.14113,0.002603516
294807,18016,1029815.428,59.20084706,5.74869E-05
294811,18016,1029815.428,5481.094848,0.005322405
294811,18016,1029815.428,906.1246348,0.00087989
294813,18016,1029815.428,5431.772565,0.005274511
294814,18016,1029815.428,5601.217658,0.00543905
294814,18016,1029815.428,4948.960441,0.004805677
294814,18016,1029815.428,49.12181175,4.76996E-05
294815,18016,1029815.428,7085.570773,0.006880428
294816,18016,1029815.428,3621.992817,0.003517128
294819,18001,1016477.526,6129.476536,0.006030115
294819,18016,1029815.428,286.6999839,0.000278399
294835,18009,6683629.925,4531.573324,0.000678011
294836,18009,6683629.925,7970.33875,0.001192516
294852,18009,6683629.925,467.1698604,6.98976E-05
294852,32049,3916869.37,1786.432296,0.000456087
294852,32049,3916869.37,1309.81308,0.000334403
294852,32049,3916869.37,4718.164199,0.001204575
294853,32049,3916869.37,806.4210964,0.000205884
294873,14061,2522934.517,4852.472294,0.001923345
294873,14061,2522934.517,3521.650896,0.001395855
294873,14061,2522934.517,1745.320108,0.000691782
294874,14061,2522934.517,3648.592674,0.00144617
294880,32031,2112179.182,6565.5032,0.003108403
294892,32046,557533.1673,6997.963664,0.012551654
294896,32046,557533.1673,5553.374296,0.009960617
294902,32055,2509273.203,804.1478066,0.00032047
294903,32055,2509273.203,5763.63451,0.002296934
294921,01004,239857.1593,3017.276344,0.012579472
294921,32008,579957.968,2085.703264,0.003596301
294922,01004,239857.1593,1144.29612,0.00477074
294922,01004,239857.1593,15.61140873,6.50863E-05
294922,01004,239857.1593,512.4674362,0.002136553
294922,01004,239857.1593,1689.235513,0.007042673
294922,01004,239857.1593,14.0082,5.84023E-05
294923,01004,239857.1593,3112.84601,0.012977916
294923,32025,406412.6295,4324.562471,0.010640817
294924,32025,406412.6295,661.0702167,0.001626599
294924,32025,406412.6295,6093.701626,0.014993879
294931,32035,416787.6943,277.4869636,0.000665775
294932,32035,416787.6943,3295.496365,0.007906895
294935,32035,416787.6943,2246.316517,0.005389594
294936,32035,416787.6943,4933.070775,0.011835932
294937,32035,416787.6943,6417.205913,0.015396822
294938,32035,416787.6943,4832.636285,0.011594959
294938,32035,416787.6943,395.65471,0.000949296
294938,32054,267382.202,886.6333958,0.003315978
294946,32038,2344708.702,6442.066515,0.002747491
294947,32038,2344708.702,313.4179432,0.00013367
295866,18016,1029815.428,240.9610961,0.000233985
295866,18016,1029815.428,3086.121135,0.002996771
295867,18016,1029815.428,6062.535089,0.005887011
295868,18016,1029815.428,6072.529396,0.005896716
295869,18016,1029815.428,6066.800597,0.005891153
295870,18016,1029815.428,2497.823787,0.002425506
295870,18016,1029815.428,3243.86118,0.003149944
295870,18016,1029815.428,3547.147261,0.00344445
295871,18016,1029815.428,6012.965691,0.005838877
295872,18016,1029815.428,6012.268222,0.0058382
295873,18016,1029815.428,4174.245687,0.004053392
295873,18016,1029815.428,3928.996684,0.003815244
295873,18016,1029815.428,1261.633483,0.001225106
295874,18016,1029815.428,371.3920298,0.000360639
295875,18001,1016477.526,3091.23028,0.00304112
295875,18016,1029815.428,2083.483188,0.002023162
295876,18001,1016477.526,2251.257521,0.002214764
295877,18001,1016477.526,5291.814883,0.005206032
295878,18001,1016477.526,1014.905736,0.000998454
295878,18001,1016477.526,83.25889174,8.19092E-05
295878,18001,1016477.526,29.32008755,2.88448E-05
295879,18001,1016477.526,3.111575562,3.06114E-06
295879,18001,1016477.526,8.338752411,8.20358E-06
295894,18009,6683629.925,7296.38455,0.00109168
295911,10014,814293.7097,4199.434975,0.00515715
295911,32049,3916869.37,1023.983616,0.000261429
295912,10014,814293.7097,3995.503283,0.00490671
295932,14061,2522934.517,6225.349088,0.002467503
295939,32031,2112179.182,1848.690835,0.000875253
295940,32031,2112179.182,3293.889506,0.001559474
295940,32031,2112179.182,869.635374,0.000411724
295951,32046,557533.1673,2333.318385,0.004185075
295952,32046,557533.1673,4436.369929,0.007957141
295953,32046,557533.1673,1203.890368,0.002159316
295954,32046,557533.1673,7392.976737,0.013260156
295955,32046,557533.1673,2763.124071,0.004955982
295962,32055,2509273.203,6587.149383,0.002625122
295979,32008,579957.968,1866.768632,0.0032188
295979,32008,579957.968,2005.79507,0.003458518
295979,32008,579957.968,734.8885386,0.001267141
295980,32008,579957.968,6450.272688,0.011121966
295980,32008,579957.968,717.3012532,0.001236816
295980,32008,579957.968,378.5370333,0.000652697
295980,32008,579957.968,2170.701558,0.00374286
295982,32025,406412.6295,803.5446512,0.001977165
295983,32025,406412.6295,1896.725843,0.004666995
295983,32025,406412.6295,3794.638892,0.009336912
295983,32025,406412.6295,1739.471087,0.004280062
295991,32035,416787.6943,3038.354166,0.007289933
295994,32035,416787.6943,835.1519361,0.002003783
295994,32035,416787.6943,2624.579023,0.006297161
295995,32035,416787.6943,1987.665404,0.004769012
295995,32035,416787.6943,2322.671349,0.005572793
295995,32035,416787.6943,4565.959386,0.01095512
295996,32035,416787.6943,665.9376181,0.001597786
296006,32038,2344708.702,7686.491351,0.003278229
296008,32038,2344708.702,2391.556754,0.00101998
296925,18016,1029815.428,3201.820893,0.003109121
296933,18001,1016477.526,697.5698459,0.000686262
296933,18016,1029815.428,6957.626095,0.006756187
296935,18001,1016477.526,7387.16052,0.007267412
296936,18001,1016477.526,6946.316359,0.006833714
296953,18009,6683629.925,7524.470041,0.001125806
296954,18009,6683629.925,1421.977917,0.000212755
296971,10014,814293.7097,4641.266104,0.005699745
296971,32049,3916869.37,1498.444173,0.000382562
296972,10014,814293.7097,1291.075768,0.001585516
296972,32049,3916869.37,1665.028899,0.000425092
296990,14061,2522934.517,5567.921093,0.002206923
296991,14061,2522934.517,5287.487131,0.002095769
296999,32031,2112179.182,2571.213666,0.001217327
297000,32031,2112179.182,1461.461127,0.000691921
297011,32046,557533.1673,6527.000854,0.011706928
297012,32046,557533.1673,2411.317515,0.004324976
297012,32046,557533.1673,4576.957568,0.008209301
297012,32046,557533.1673,4341.658903,0.007787266
297021,32055,2509273.203,2328.110588,0.000927803
297022,32055,2509273.203,565.6620711,0.000225429
297022,32055,2509273.203,3740.874049,0.00149082
297022,32055,2509273.203,4038.17658,0.001609301
297034,32012,746599.2197,1220.959246,0.001635361
297035,32008,579957.968,1283.881474,0.002213749
297035,32012,746599.2197,2499.173942,0.00334741
297036,32008,579957.968,7574.46555,0.01306037
297036,32012,746599.2197,47.74920124,6.39556E-05
297037,32008,579957.968,6779.227706,0.011689171
297038,32008,579957.968,766.7839302,0.001322137
297038,32008,579957.968,5088.574116,0.008774039
297038,32008,579957.968,3454.015437,0.005955631
297038,32008,579957.968,723.3166794,0.001247188
297038,32008,579957.968,420.7296062,0.000725448
297039,32008,579957.968,714.0059038,0.001231134
297039,32008,579957.968,3357.379224,0.005789004
297039,32008,579957.968,2226.557157,0.00383917
297040,01004,239857.1593,2797.187587,0.011661889
297040,01004,239857.1593,28.5121678,0.000118871
297040,32008,579957.968,518.2687877,0.000893632
297040,32025,406412.6295,2761.290064,0.006794302
297041,32025,406412.6295,2855.181001,0.007025325
297041,32025,406412.6295,3473.568054,0.0085469
297041,32025,406412.6295,4875.237818,0.011995783
297050,32035,416787.6943,761.503633,0.001827078
297050,32053,619370.7013,177.4369548,0.000286479
297050,32053,619370.7013,245.3487438,0.000396126
297050,32053,619370.7013,1907.889909,0.003080368
297050,32053,619370.7013,240.0205144,0.000387523
297053,32035,416787.6943,3300.014542,0.007917735
297053,32053,619370.7013,2780.699283,0.004489556
297065,32038,2344708.702,1585.776022,0.000676321
297066,32038,2344708.702,974.3441429,0.00041555
297066,32038,2344708.702,3392.305642,0.001446792
297066,32038,2344708.702,5291.214153,0.002256662
297067,32038,2344708.702,5355.195395,0.002283949
297983,18016,1029815.428,158.3915114,0.000153806
297983,18016,1029815.428,197.253716,0.000191543
297984,18016,1029815.428,4230.302704,0.004107826
297984,18016,1029815.428,1311.599546,0.001273626
297989,18016,1029815.428,110.9328594,0.000107721
297992,18001,1016477.526,1707.838905,0.001680154
297993,18001,1016477.526,5883.008443,0.005787642
297994,18001,1016477.526,6096.165405,0.005997344
297994,18001,1016477.526,650.5130543,0.000639968
297995,18001,1016477.526,3871.066639,0.003808315
297995,18001,1016477.526,87.15402366,8.57412E-05
297995,18001,1016477.526,2291.411785,0.002254267
298013,18009,6683629.925,6949.686743,0.001039807
298014,18009,6683629.925,1601.53008,0.00023962
298031,10014,814293.7097,3735.890826,0.004587891
298031,32049,3916869.37,2885.950541,0.0007368
298049,14061,2522934.517,6269.309959,0.002484928
298059,32031,2112179.182,3293.866088,0.001559463
298071,32046,557533.1673,280.8397729,0.000503719
298072,32046,557533.1673,8157.662959,0.014631709
298073,32046,557533.1673,865.843719,0.001552991
298074,32046,557533.1673,56.62980214,0.000101572
298080,32055,2509273.203,1178.991242,0.000469854
298081,32055,2509273.203,3483.390257,0.001388207
298081,32055,2509273.203,3302.670826,0.001316186
298081,32055,2509273.203,1961.760372,0.000781804
298083,32055,2509273.203,213.2371568,8.49796E-05
298092,32012,746599.2197,3848.424781,0.005154606
298093,32012,746599.2197,6422.271553,0.008602034
298093,32012,746599.2197,942.7074899,0.001262669
298094,32012,746599.2197,4427.913982,0.005930778
298094,32012,746599.2197,742.8603679,0.000994992
298096,32008,579957.968,3590.053427,0.006190196
298097,32008,579957.968,5500.548306,0.009484391
298098,32008,579957.968,3373.614421,0.005816998
298100,32025,406412.6295,1517.57541,0.003734075
298101,32025,406412.6295,4741.388022,0.011666439
298108,32053,619370.7013,770.6470341,0.001244242
298109,32053,619370.7013,519.8277527,0.000839284
298109,32053,619370.7013,2778.735451,0.004486385
298110,32053,619370.7013,7209.470591,0.011639993
298111,32053,619370.7013,6270.683287,0.010124281
298112,32053,619370.7013,6035.386258,0.009744384
298112,32053,619370.7013,2328.731618,0.003759835
298124,32038,2344708.702,6227.852042,0.00265613
298125,32038,2344708.702,3316.133389,0.001414305
299043,18016,1029815.428,6091.572032,0.005915208
299052,18001,1016477.526,2332.230963,0.002294425
299052,18001,1016477.526,1238.406053,0.001218331
299053,18001,1016477.526,4352.863282,0.004282302
299053,18001,1016477.526,1811.132825,0.001781774
299053,18001,1016477.526,2331.727751,0.002293929
299053,18001,1016477.526,8875.081617,0.008731213
299054,18001,1016477.526,1204.266714,0.001184745
299054,18001,1016477.526,729.782686,0.000717953
299073,18009,6683629.925,5345.869719,0.000799845
299074,18009,6683629.925,995.9120302,0.000149008
299089,10014,814293.7097,145.6433211,0.000178858
299089,32049,3916869.37,4594.592665,0.001173027
299090,32049,3916869.37,2479.181948,0.00063295
299108,14061,2522934.517,6965.514685,0.002760878
299118,32031,2112179.182,1902.593646,0.000900773
299119,32031,2112179.182,3241.64503,0.00153474
299132,32046,557533.1673,6785.17489,0.012169993
299139,32055,2509273.203,730.8853097,0.000291274
299140,32055,2509273.203,2033.331075,0.000810327
299141,32055,2509273.203,4720.67313,0.001881291
299149,32012,746599.2197,1640.822348,0.002197728
299150,32012,746599.2197,7957.899083,0.010658863
299151,32012,746599.2197,7255.356676,0.009717873
299153,32012,746599.2197,9266.76042,0.012411961
299154,32008,579957.968,1592.610318,0.002746079
299154,32012,746599.2197,5055.990689,0.006772028
299155,32008,579957.968,5088.571125,0.008774034
299157,32008,579957.968,1195.552632,0.002061447
299157,32008,579957.968,1025.232484,0.00176777
299158,32008,579957.968,1255.183694,0.002164267
299158,32008,579957.968,4356.608644,0.007511939
299160,32025,406412.6295,2370.98877,0.005833945
299160,32036,860083.6835,3632.205805,0.004223084
299167,32053,619370.7013,1846.202331,0.002980771
299171,32053,619370.7013,2969.985488,0.004795166
299171,32053,619370.7013,1023.295522,0.001652154
299171,32053,619370.7013,3279.042685,0.005294152
299171,32053,619370.7013,2130.61817,0.003439972
299182,32038,2344708.702,7838.790831,0.003343183
299183,32038,2344708.702,1465.15178,0.000624876
300102,18016,1029815.428,3886.82109,0.003774289
300110,18001,1016477.526,2809.486494,0.002763944
300111,18001,1016477.526,7143.018229,0.007027227
300112,18001,1016477.526,1713.186981,0.001685416
300112,18001,1016477.526,109.3199833,0.000107548
300113,18001,1016477.526,6622.485018,0.006515132
300148,10014,814293.7097,5580.857845,0.006853618
300148,32049,3916869.37,2103.026698,0.000536915
300165,32049,3916869.37,6080.774956,0.001552458
300166,32049,3916869.37,7009.403563,0.001789542
300167,14061,2522934.517,7808.134295,0.003094862
300167,32049,3916869.37,2173.678241,0.000554953
300178,32031,2112179.182,263.1478933,0.000124586
300179,32031,2112179.182,6871.24069,0.003253152
300180,32031,2112179.182,793.8051704,0.000375823
300191,32020,955148.8584,3430.86386,0.003591968
300191,32046,557533.1673,1775.230111,0.00318408
300192,32020,955148.8584,1646.644192,0.001723966
300200,32055,2509273.203,6824.602772,0.002719753
300207,32012,746599.2197,204.8336217,0.000274356
300208,32012,746599.2197,1485.475182,0.001989655
300208,32012,746599.2197,1205.183379,0.001614231
300208,32012,746599.2197,2505.080752,0.003355322
300208,32012,746599.2197,1090.924076,0.001461191
300208,32017,647336.4338,456.8571071,0.000705749
300211,32012,746599.2197,6025.994411,0.008071257
300212,32012,746599.2197,860.471117,0.001152521
300217,32008,579957.968,3771.474757,0.006503014
300218,32008,579957.968,4292.308366,0.007401068
300218,32036,860083.6835,573.5259586,0.000666826
300219,32036,860083.6835,3909.664497,0.004545679
300219,32036,860083.6835,2109.471459,0.002452635
300219,32036,860083.6835,2580.271701,0.003000024
300220,32036,860083.6835,3029.123186,0.003521894
300221,32036,860083.6835,3193.683996,0.003713225
300222,32036,860083.6835,6515.260933,0.007575148
300222,32036,860083.6835,918.4753682,0.001067891
300223,32016,733309.1831,3899.979719,0.005318329
300223,32036,860083.6835,3519.560589,0.004092114
300224,32016,733309.1831,555.7682517,0.000757891
300224,32016,733309.1831,2225.95913,0.003035499
300224,32016,733309.1831,2595.37489,0.003539264
300228,32053,619370.7013,4531.280094,0.007315942
300229,32053,619370.7013,7351.255457,0.011868911
300230,32053,619370.7013,451.9712294,0.000729727
300240,24025,1014532.833,3132.058645,0.003087193
300240,32038,2344708.702,4423.686288,0.001886668
300241,32038,2344708.702,445.1383253,0.000189848
301159,25009,1622797.799,1090.16475,0.000671781
301165,25009,1622797.799,526.0338511,0.000324152
301166,25009,1622797.799,6257.26875,0.003855852
301167,25009,1622797.799,6045.80908,0.003725547
301168,25009,1622797.799,5320.693381,0.003278716
301168,25009,1622797.799,1223.438148,0.000753907
301168,25009,1622797.799,220.7315002,0.000136019
301169,18001,1016477.526,2484.025162,0.002443758
301169,25009,1622797.799,1891.154021,0.001165366
301172,18001,1016477.526,6083.817762,0.005985197
301207,10014,814293.7097,8980.710553,0.011028834
301208,10014,814293.7097,753.263031,0.000925051
301223,14042,1574985.107,262.1741173,0.000166461
301223,32049,3916869.37,5081.230702,0.001297268
301224,32049,3916869.37,3762.971807,0.000960709
301237,32031,2112179.182,2366.110955,0.001120223
301238,32031,2112179.182,3478.005441,0.001646643
301251,32020,955148.8584,7262.147159,0.007603157
301259,32055,2509273.203,1364.740376,0.000543879
301260,32055,2509273.203,5381.019612,0.002144453
301264,32012,746599.2197,32.01254483,4.28778E-05
301266,32012,746599.2197,1331.826237,0.001783857
301267,32017,647336.4338,1048.845276,0.001620248
301268,32017,647336.4338,36.56188173,5.64805E-05
301270,32012,746599.2197,6258.83148,0.008383121
301270,32017,647336.4338,149.8797122,0.000231533
301274,32036,860083.6835,6199.673115,0.007208221
301275,32036,860083.6835,1920.625023,0.002233068
301275,32036,860083.6835,2100.583745,0.002442302
301276,32036,860083.6835,3031.307869,0.003524434
301277,32036,860083.6835,206.2884129,0.000239847
301277,32036,860083.6835,143.1425435,0.000166429
