GRIDCODE,LONG,LATITUDE,Huso,Pobl,X_long(NALCC),Y_lat(NALCC),UMTz
42,42,"EI Frontera Cd Juarez V4.0" ,,,,,
5959923,-106.4084935,31.76323749,7,0,2080321.774,2194649.062,13
5959924,-106.3979957,31.76351294,7,0,2081321.774,2194649.062,13
5959925,-106.3874978,31.76378774,7,0,2082321.774,2194649.062,13
5959926,-106.3769998,31.76406188,7,0,2083321.774,2194649.062,13
5959927,-106.3665018,31.76433536,7,0,2084321.774,2194649.062,13
5959928,-106.3560037,31.76460819,7,0,2085321.774,2194649.062,13
5959929,-106.3455056,31.76488036,7,0,2086321.774,2194649.062,13
5959930,-106.3350075,31.76515187,7,0,2087321.774,2194649.062,13
5959931,-106.3245093,31.76542273,7,0,2088321.774,2194649.062,13
5959932,-106.314011,31.76569293,7,0,2089321.774,2194649.062,13
5959933,-106.3035127,31.76596247,7,0,2090321.774,2194649.062,13
5959934,-106.2930144,31.76623136,7,0,2091321.774,2194649.062,13
5959935,-106.282516,31.76649959,7,0,2092321.774,2194649.062,13
5959936,-106.2720176,31.76676716,7,0,2093321.774,2194649.062,13
5959937,-106.2615191,31.76703408,7,0,2094321.774,2194649.062,13
5959938,-106.2510206,31.76730034,7,0,2095321.774,2194649.062,13
5963075,-106.681764,31.76481379,7,0,2054321.774,2195649.062,13
5963076,-106.6712666,31.76510633,7,0,2055321.774,2195649.062,13
5963077,-106.6607692,31.76539822,7,0,2056321.774,2195649.062,13
5963078,-106.6502717,31.76568945,7,0,2057321.774,2195649.062,13
5963079,-106.6397742,31.76598002,7,0,2058321.774,2195649.062,13
5963080,-106.6292766,31.76626993,7,0,2059321.774,2195649.062,13
5963081,-106.618779,31.76655919,7,0,2060321.774,2195649.062,13
5963082,-106.6082813,31.76684779,7,0,2061321.774,2195649.062,13
5963083,-106.5977836,31.76713574,7,0,2062321.774,2195649.062,13
5963084,-106.5872859,31.76742303,7,277,2063321.774,2195649.062,13
5963085,-106.576788,31.76770966,7,394.2829925,2064321.774,2195649.062,13
5963086,-106.5662902,31.76799563,7,948.1148978,2065321.774,2195649.062,13
5963087,-106.5557923,31.76828095,7,3429.203343,2066321.774,2195649.062,13
5963088,-106.5452943,31.76856561,7,1336.273636,2067321.774,2195649.062,13
5963089,-106.5347963,31.76884962,7,1785.351532,2068321.774,2195649.062,13
5963090,-106.5242982,31.76913297,7,3491.432964,2069321.774,2195649.062,13
5963091,-106.5138001,31.76941566,7,2304.73876,2070321.774,2195649.062,13
5963092,-106.5033019,31.76969769,7,0,2071321.774,2195649.062,13
5963093,-106.4928037,31.76997907,7,0,2072321.774,2195649.062,13
5963094,-106.4823055,31.77025979,7,0,2073321.774,2195649.062,13
5963095,-106.4718072,31.77053986,7,0,2074321.774,2195649.062,13
5963096,-106.4613088,31.77081926,7,0,2075321.774,2195649.062,13
5963097,-106.4508104,31.77109801,7,0,2076321.774,2195649.062,13
5963098,-106.440312,31.77137611,7,0,2077321.774,2195649.062,13
5963099,-106.4298135,31.77165355,7,0,2078321.774,2195649.062,13
5963100,-106.4193149,31.77193033,7,0,2079321.774,2195649.062,13
5963101,-106.4088164,31.77220645,7,0,2080321.774,2195649.062,13
5963102,-106.3983177,31.77248192,7,0,2081321.774,2195649.062,13
5963103,-106.387819,31.77275673,7,0,2082321.774,2195649.062,13
5963104,-106.3773203,31.77303088,7,0,2083321.774,2195649.062,13
5963105,-106.3668215,31.77330438,7,0,2084321.774,2195649.062,13
5963106,-106.3563227,31.77357722,7,0,2085321.774,2195649.062,13
5963107,-106.3458238,31.7738494,7,0,2086321.774,2195649.062,13
5963108,-106.3353249,31.77412093,7,0,2087321.774,2195649.062,13
5963109,-106.3248259,31.7743918,7,0,2088321.774,2195649.062,13
5963110,-106.3143269,31.77466201,7,0,2089321.774,2195649.062,13
5963111,-106.3038279,31.77493157,7,0,2090321.774,2195649.062,13
5963112,-106.2933288,31.77520047,7,0,2091321.774,2195649.062,13
5963113,-106.2828296,31.77546871,7,0,2092321.774,2195649.062,13
5963114,-106.2723304,31.7757363,7,0,2093321.774,2195649.062,13
5963115,-106.2618312,31.77600323,7,0,2094321.774,2195649.062,13
5963116,-106.2513319,31.7762695,7,0,2095321.774,2195649.062,13
5966253,-106.6821068,31.77378218,7,0,2054321.774,2196649.062,13
5966254,-106.6716087,31.77407473,7,0,2055321.774,2196649.062,13
5966255,-106.6611105,31.77436663,7,0,2056321.774,2196649.062,13
5966256,-106.6506122,31.77465787,7,0,2057321.774,2196649.062,13
5966257,-106.640114,31.77494846,7,0,2058321.774,2196649.062,13
5966258,-106.6296156,31.77523839,7,0,2059321.774,2196649.062,13
5966259,-106.6191172,31.77552766,7,0,2060321.774,2196649.062,13
5966260,-106.6086188,31.77581628,7,0,2061321.774,2196649.062,13
5966261,-106.5981203,31.77610423,7,0,2062321.774,2196649.062,13
5966262,-106.5876218,31.77639154,7,0,2063321.774,2196649.062,13
5966263,-106.5771232,31.77667818,7,1143.593312,2064321.774,2196649.062,13
5966264,-106.5666245,31.77696417,7,4672.015505,2065321.774,2196649.062,13
5966265,-106.5561259,31.7772495,7,3717.821984,2066321.774,2196649.062,13
5966266,-106.5456271,31.77753418,7,1530.347006,2067321.774,2196649.062,13
5966267,-106.5351284,31.7778182,7,283.5673038,2068321.774,2196649.062,13
5966268,-106.5246295,31.77810156,7,1025.832963,2069321.774,2196649.062,13
5966269,-106.5141306,31.77838426,7,0,2070321.774,2196649.062,13
5966270,-106.5036317,31.77866631,7,0,2071321.774,2196649.062,13
5966271,-106.4931327,31.7789477,7,0,2072321.774,2196649.062,13
5966272,-106.4826337,31.77922844,7,0,2073321.774,2196649.062,13
5966273,-106.4721346,31.77950852,7,0,2074321.774,2196649.062,13
5966274,-106.4616355,31.77978794,7,0,2075321.774,2196649.062,13
5966275,-106.4511364,31.7800667,7,0,2076321.774,2196649.062,13
5966276,-106.4406371,31.78034481,7,0,2077321.774,2196649.062,13
5966277,-106.4301379,31.78062226,7,0,2078321.774,2196649.062,13
5966278,-106.4196386,31.78089906,7,0,2079321.774,2196649.062,13
5966279,-106.4091392,31.78117519,7,0,2080321.774,2196649.062,13
5966280,-106.3986398,31.78145067,7,0,2081321.774,2196649.062,13
5966281,-106.3881404,31.7817255,7,0,2082321.774,2196649.062,13
5966282,-106.3776409,31.78199966,7,0,2083321.774,2196649.062,13
5966283,-106.3671413,31.78227317,7,0,2084321.774,2196649.062,13
5966284,-106.3566417,31.78254603,7,0,2085321.774,2196649.062,13
5966285,-106.3461421,31.78281822,7,0,2086321.774,2196649.062,13
5966286,-106.3356424,31.78308976,7,0,2087321.774,2196649.062,13
5966287,-106.3251427,31.78336065,7,0,2088321.774,2196649.062,13
5966288,-106.3146429,31.78363087,7,0,2089321.774,2196649.062,13
5966289,-106.3041431,31.78390044,7,0,2090321.774,2196649.062,13
5966290,-106.2936432,31.78416936,7,0,2091321.774,2196649.062,13
5966291,-106.2831433,31.78443761,7,0,2092321.774,2196649.062,13
5966292,-106.2726433,31.78470521,7,0,2093321.774,2196649.062,13
5966293,-106.2621433,31.78497215,7,0,2094321.774,2196649.062,13
5966294,-106.2516432,31.78523844,7,0,2095321.774,2196649.062,13
5969431,-106.6824497,31.78275034,7,0,2054321.774,2197649.062,13
5969432,-106.6719508,31.78304291,7,0,2055321.774,2197649.062,13
5969433,-106.6614518,31.78333482,7,0,2056321.774,2197649.062,13
5969434,-106.6509528,31.78362608,7,0,2057321.774,2197649.062,13
5969435,-106.6404538,31.78391668,7,0,2058321.774,2197649.062,13
5969436,-106.6299547,31.78420662,7,0,2059321.774,2197649.062,13
5969437,-106.6194555,31.78449591,7,0,2060321.774,2197649.062,13
5969438,-106.6089563,31.78478454,7,0,2061321.774,2197649.062,13
5969439,-106.598457,31.78507251,7,0,2062321.774,2197649.062,13
5969440,-106.5879577,31.78535982,7,0,2063321.774,2197649.062,13
5969441,-106.5774584,31.78564648,7,46.3731696,2064321.774,2197649.062,13
5969442,-106.566959,31.78593249,7,1234.747114,2065321.774,2197649.062,13
5969443,-106.5564595,31.78621783,7,609.4871528,2066321.774,2197649.062,13
5969444,-106.54596,31.78650252,7,0,2067321.774,2197649.062,13
5969445,-106.5354605,31.78678655,7,0,2068321.774,2197649.062,13
5969446,-106.5249609,31.78706993,7,0,2069321.774,2197649.062,13
5969447,-106.5144612,31.78735265,7,0,2070321.774,2197649.062,13
5969448,-106.5039615,31.78763471,7,0,2071321.774,2197649.062,13
5969449,-106.4934618,31.78791611,7,0,2072321.774,2197649.062,13
5969450,-106.482962,31.78819686,7,0,2073321.774,2197649.062,13
5969451,-106.4724622,31.78847695,7,0,2074321.774,2197649.062,13
5969452,-106.4619623,31.78875639,7,0,2075321.774,2197649.062,13
5969453,-106.4514623,31.78903517,7,0,2076321.774,2197649.062,13
5969454,-106.4409624,31.78931329,7,0,2077321.774,2197649.062,13
5969455,-106.4304623,31.78959075,7,0,2078321.774,2197649.062,13
5969456,-106.4199622,31.78986756,7,0,2079321.774,2197649.062,13
5969457,-106.4094621,31.79014371,7,0,2080321.774,2197649.062,13
5969458,-106.398962,31.79041921,7,0,2081321.774,2197649.062,13
5969459,-106.3884617,31.79069404,7,0,2082321.774,2197649.062,13
5969460,-106.3779615,31.79096822,7,0,2083321.774,2197649.062,13
5969461,-106.3674611,31.79124175,7,0,2084321.774,2197649.062,13
5969462,-106.3569608,31.79151461,7,0,2085321.774,2197649.062,13
5969463,-106.3464604,31.79178682,7,0,2086321.774,2197649.062,13
5969464,-106.3359599,31.79205838,7,0,2087321.774,2197649.062,13
5969465,-106.3254594,31.79232927,7,0,2088321.774,2197649.062,13
5969466,-106.3149589,31.79259951,7,0,2089321.774,2197649.062,13
5969467,-106.3044583,31.79286909,7,0,2090321.774,2197649.062,13
5969468,-106.2939576,31.79313802,7,0,2091321.774,2197649.062,13
5969469,-106.283457,31.79340629,7,0,2092321.774,2197649.062,13
5969470,-106.2729562,31.7936739,7,0,2093321.774,2197649.062,13
5969471,-106.2624555,31.79394086,7,0,2094321.774,2197649.062,13
5969472,-106.2519546,31.79420715,7,0,2095321.774,2197649.062,13
5972609,-106.6827926,31.79171827,7,0,2054321.774,2198649.062,13
5972610,-106.6722929,31.79201086,7,0,2055321.774,2198649.062,13
5972611,-106.6617932,31.79230279,7,0,2056321.774,2198649.062,13
5972612,-106.6512934,31.79259406,7,0,2057321.774,2198649.062,13
5972613,-106.6407936,31.79288467,7,0,2058321.774,2198649.062,13
5972614,-106.6302937,31.79317463,7,0,2059321.774,2198649.062,13
5972615,-106.6197938,31.79346393,7,0,2060321.774,2198649.062,13
5972616,-106.6092938,31.79375257,7,0,2061321.774,2198649.062,13
5972617,-106.5987938,31.79404056,7,0,2062321.774,2198649.062,13
5972618,-106.5882937,31.79432789,7,0,2063321.774,2198649.062,13
5972619,-106.5777936,31.79461456,7,0,2064321.774,2198649.062,13
5972620,-106.5672934,31.79490058,7,0,2065321.774,2198649.062,13
5972621,-106.5567932,31.79518594,7,0,2066321.774,2198649.062,13
5972622,-106.546293,31.79547064,7,0,2067321.774,2198649.062,13
5972623,-106.5357926,31.79575469,7,0,2068321.774,2198649.062,13
5972624,-106.5252923,31.79603808,7,0,2069321.774,2198649.062,13
5972625,-106.5147919,31.79632081,7,0,2070321.774,2198649.062,13
5972626,-106.5042914,31.79660288,7,0,2071321.774,2198649.062,13
5972627,-106.4937909,31.7968843,7,0,2072321.774,2198649.062,13
5972628,-106.4832903,31.79716507,7,0,2073321.774,2198649.062,13
5972629,-106.4727897,31.79744517,7,0,2074321.774,2198649.062,13
5972630,-106.4622891,31.79772462,7,0,2075321.774,2198649.062,13
5972631,-106.4517884,31.79800341,7,0,2076321.774,2198649.062,13
5972632,-106.4412876,31.79828155,7,0,2077321.774,2198649.062,13
5972633,-106.4307868,31.79855902,7,0,2078321.774,2198649.062,13
5972634,-106.420286,31.79883584,7,0,2079321.774,2198649.062,13
5972635,-106.4097851,31.79911201,7,0,2080321.774,2198649.062,13
5972636,-106.3992841,31.79938752,7,0,2081321.774,2198649.062,13
5972637,-106.3887831,31.79966237,7,0,2082321.774,2198649.062,13
5972638,-106.3782821,31.79993656,7,0,2083321.774,2198649.062,13
5972639,-106.367781,31.8002101,7,0,2084321.774,2198649.062,13
5972640,-106.3572799,31.80048298,7,0,2085321.774,2198649.062,13
5972641,-106.3467787,31.8007552,7,0,2086321.774,2198649.062,13
5972642,-106.3362775,31.80102677,7,0,2087321.774,2198649.062,13
5972643,-106.3257762,31.80129768,7,0,2088321.774,2198649.062,13
5972644,-106.3152749,31.80156793,7,0,2089321.774,2198649.062,13
5972645,-106.3047736,31.80183752,7,0,2090321.774,2198649.062,13
5972646,-106.2942722,31.80210646,7,0,2091321.774,2198649.062,13
5972647,-106.2837707,31.80237474,7,0,2092321.774,2198649.062,13
5972648,-106.2732692,31.80264237,7,0,2093321.774,2198649.062,13
5972649,-106.2627677,31.80290934,7,0,2094321.774,2198649.062,13
5972650,-106.2522661,31.80317565,7,0,2095321.774,2198649.062,13
5975787,-106.6831356,31.80068599,7,0,2054321.774,2199649.062,13
5975788,-106.6726351,31.80097859,7,0,2055321.774,2199649.062,13
5975789,-106.6621346,31.80127053,7,0,2056321.774,2199649.062,13
5975790,-106.6516341,31.80156182,7,0,2057321.774,2199649.062,13
5975791,-106.6411335,31.80185244,7,0,2058321.774,2199649.062,13
5975792,-106.6306329,31.80214241,7,0,2059321.774,2199649.062,13
5975793,-106.6201322,31.80243173,7,0,2060321.774,2199649.062,13
5975794,-106.6096314,31.80272039,7,0,2061321.774,2199649.062,13
5975795,-106.5991306,31.80300839,7,0,2062321.774,2199649.062,13
5975796,-106.5886298,31.80329573,7,0,2063321.774,2199649.062,13
5975797,-106.5781289,31.80358242,7,0,2064321.774,2199649.062,13
5975798,-106.567628,31.80386845,7,0,2065321.774,2199649.062,13
5975799,-106.557127,31.80415382,7,0,2066321.774,2199649.062,13
5975800,-106.5466259,31.80443854,7,0,2067321.774,2199649.062,13
5975801,-106.5361249,31.8047226,7,0,2068321.774,2199649.062,13
5975802,-106.5256237,31.805006,7,0,2069321.774,2199649.062,13
5975803,-106.5151225,31.80528875,7,0,2070321.774,2199649.062,13
5975804,-106.5046213,31.80557084,7,0,2071321.774,2199649.062,13
5975805,-106.49412,31.80585227,7,0,2072321.774,2199649.062,13
5975806,-106.4836187,31.80613305,7,0,2073321.774,2199649.062,13
5975807,-106.4731173,31.80641316,7,0,2074321.774,2199649.062,13
5975808,-106.4626159,31.80669263,7,0,2075321.774,2199649.062,13
5975809,-106.4521144,31.80697143,7,0,2076321.774,2199649.062,13
5975810,-106.4416129,31.80724958,7,0,2077321.774,2199649.062,13
5975811,-106.4311114,31.80752707,7,0,2078321.774,2199649.062,13
5975812,-106.4206097,31.80780391,7,0,2079321.774,2199649.062,13
5975813,-106.4101081,31.80808008,7,0,2080321.774,2199649.062,13
5975814,-106.3996064,31.8083556,7,0,2081321.774,2199649.062,13
5975815,-106.3891046,31.80863047,7,0,2082321.774,2199649.062,13
5975816,-106.3786028,31.80890467,7,0,2083321.774,2199649.062,13
5975817,-106.368101,31.80917822,7,0,2084321.774,2199649.062,13
5975818,-106.3575991,31.80945112,7,0,2085321.774,2199649.062,13
5975819,-106.3470971,31.80972335,7,0,2086321.774,2199649.062,13
5975820,-106.3365951,31.80999493,7,0,2087321.774,2199649.062,13
5975821,-106.3260931,31.81026586,7,0,2088321.774,2199649.062,13
5975822,-106.315591,31.81053612,7,0,2089321.774,2199649.062,13
5975823,-106.3050889,31.81080573,7,0,2090321.774,2199649.062,13
5975824,-106.2945867,31.81107468,7,0,2091321.774,2199649.062,13
5975825,-106.2840845,31.81134298,7,0,2092321.774,2199649.062,13
5975826,-106.2735822,31.81161061,7,0,2093321.774,2199649.062,13
5975827,-106.2630799,31.81187759,7,0,2094321.774,2199649.062,13
5975828,-106.2525775,31.81214392,7,0,2095321.774,2199649.062,13
