DB,Prof ID.,Chem.,Wt.,Chemical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ID,in DB,Code,Fract.,Description,Seq,Profile Start,,APIN,BCARY,BENZENE,BIGALD2,BIGALK,BIGENE,BPIN,BZALD,BZOOH,C2H2,C2H4,C2H5OH,C2H6,C3H6,C3H8,CH2O,CH3CHO,CH3COCH3,CH3COCHO,CH3COOH,CH3COOOH,CH3OH,CH4,CO,CRESOL,GLYALD,GLYOXAL,HCOOH,HYAC,ISOP,LIMON,MACR,MBO,MEK,MVK,MYRC,PHENOL,TERPROD1,TERPROD2,TOLUENE,XYLENES,NROG,NVOL
EPA,MD3BAS98,43241,0.001261769,N-UNDECANE,38379,,C1120-21-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43141,0.001255623,C8 PARAFFIN,38380,,S0-43107,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,99115,0.001254586,C15 COMPOUNDS (DIESEL EXHAUST),38381,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,99106,0.001240165,C6 COMPOUNDS (DIESEL EXHAUST),38382,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,46701,0.001233829,NAPTHALENE,38383,,C91-20-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,43820,0.001218885,"1,1,2-TRICHLOROETHANE",38384,,C79-00-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.4,0
EPA,MD3BAS98,45452,0.001209487,DIBUTYLPHTHALATE,38385,,C84-74-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.3
EPA,MD3BAS98,45238,0.001185026,ETHYLTOLUENE,38386,,C25550-14-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,99104,0.001176715,C4 COMPOUNDS (DIESEL EXHAUST),38387,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43110,0.001170148,ISOMERS OF UNDECANE,38388,,S0-43110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43255,0.00116685,N-DODECANE,38389,,C112-40-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,45108,0.001151462,ISOMERS OF PROPYLBENZENE,38390,,S1-45108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,43226,0.001150632,TRANS-2-PENTENE,38391,,C646-04-8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43568,0.001147021,NONENONE,38392,,S1-43568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43225,0.001146681,2-METHYL-1-BUTENE,38393,,C563-46-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43376,0.001145365,METHYL-T-BUTYL ETHER,38394,,C1634-04-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,45702,0.001136785,NITROBENZENE,38395,,C98-95-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.1,0
EPA,MD3BAS98,43902,0.001134939,ETHYLMERCAPTAN,38396,,C75-08-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.13,0
EPA,MD3BAS98,43120,0.001063975,ISOMERS OF BUTENE,38397,,S0-43120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,99111,0.001032509,C11 COMPOUNDS (DIESEL EXHAUST),38398,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,99110,0.001015205,C10 COMPOUNDS (DIESEL EXHAUST),38399,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,90081,0.001007757,ETHYLHEXANE,38400,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,99116,0.001006553,C16 COMPOUNDS (DIESEL EXHAUST),38401,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,45455,0.001004826,BUTYLBENZOATE,38402,,C136-60-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,99113,0.000989248,C13 COMPOUNDS (DIESEL EXHAUST),38403,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43430,0.000987338,METHYLFORMATE,38404,,C107-31-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.05,0
EPA,MD3BAS98,43408,0.000984411,PALMITIC ACID,38405,,C57-10-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43934,0.000982047,CARBON DISULFIDE,38406,,C75-15-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.14,0
EPA,MD3BAS98,45601,0.000949725,PHTHALIC ANHYDRIDE,38407,,C85-44-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EPA,MD3BAS98,43216,0.000921278,TRANS-2-BUTENE,38408,,C624-64-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43140,0.000898144,C7-C16,38409,,S1-43140,0,0,0,0,0.7064,0,0,0,0,0,0,0.05665,0,0,0,0,0,0.06598,0,0,0,0.01272,0,0,0,0,0,0,0,0,0,0,0,0.008776,0,0,0,0,0,0.05406,0.09092,0.5286,0
EPA,MD3BAS98,99117,0.000882536,C17 COMPOUNDS (DIESEL EXHAUST),38410,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43288,0.000869181,ETHYLCYCLOHEXANE,38411,,C1678-91-7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43228,0.000855653,2-METHYL-2-BUTENE,38412,,C513-35-9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,98060,0.000848408,TRIMETHYLCYCLOHEXANES,38413,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43835,0.000838058,1-CHLOROBUTANE,38414,,C109-69-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EPA,MD3BAS98,99107,0.000833506,C7 COMPOUNDS (DIESEL EXHAUST),38415,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43116,0.000809702,C8 CYCLOPARAFFINS,38416,,S0-43116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43250,0.00078144,"2,2,4-TRIMETHYLPENTANE",38417,,C540-84-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43125,0.000776644,C10 OLEFINS,38418,,S1-43125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43291,0.000773797,"2,2-DIMETHYLBUTANE",38419,,C75-83-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43217,0.000772771,CIS-2-BUTENE,38420,,C590-18-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,90060,0.000742077,DIMETHYLBUTANE,38421,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43260,0.000733351,N-PENTADECANE,38422,,C629-62-9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43520,0.00072723,TOTAL C2-C5 ALDEHYDES,38423,,S1-43520,0,0,0,0,0.4175,0,0,0,0,0,0,0,0,0,0,0,0.5825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000009781,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43258,0.000723221,N-TRIDECANE,38424,,C629-50-5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43840,0.000699698,CHLORODIFLUOROMETHANE,38425,,C75-45-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.47,0
EPA,MD3BAS98,45245,0.000688767,C5 ALKYLBENZENES,38426,,S1-45245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,99105,0.000680649,C5 COMPOUNDS (DIESEL EXHAUST),38427,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43144,0.000680232,C5 PARAFFIN,38428,,S1-43144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,46112,0.000678259,PHENYLISOCYANATE,38429,,C103-71-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.1,0
EPA,MD3BAS98,98062,0.000669633,DIETHYLCYCLOHEXANE,38430,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,90104,0.000652231,METHYLOCTANES,38431,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,99112,0.000634503,C12 COMPOUNDS (DIESEL EXHAUST),38432,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43459,0.000625996,C5 ESTER,38433,,S1-43459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.1,0
EPA,MD3BAS98,43143,0.000624573,C5 OLEFIN,38434,,S0-43121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,45106,0.000622941,ISOMERS OF DIETHYLBENZENE,38435,,C25340-17-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,45208,0.000610483,"1,2,4-TRIMETHYLBENZENE",38436,,C95-63-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,43242,0.000609684,CYCLOPENTANE,38437,,C287-92-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43227,0.000589256,CIS-2-PENTENE,38438,,C627-20-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,99118,0.000588357,C18 COMPOUNDS (DIESEL EXHAUST),38439,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43295,0.000578792,3-METHYLHEXANE,38440,,C589-34-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,90026,0.000578263,METHYLPENTANE,38441,,S1-90026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43229,0.000576403,2-METHYLPENTANE,38442,,C107-83-5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,45207,0.000555608,"1,3,5-TRIMETHYLBENZENE",38443,,C108-67-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,43469,0.000548808,BUTOXYETHOXYETHANOL ACETATE,38444,,C124-17-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.3,0
EPA,MD3BAS98,43313,0.000534074,1-ETHOXY-2-PROPANOL,38445,,C1569-02-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43245,0.00052617,1-HEXENE,38446,,C592-41-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43456,0.000518489,METHYLSTEARATE,38447,,C112-61-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.5
EPA,MD3BAS98,43454,0.000514085,METHYLPALMITATE,38448,,C112-39-0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,45104,0.000507846,ISOMERS OF ETHYLTOLUENE,38449,,C25550-14-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,43259,0.000507443,N-TETRADECANE,38450,,C629-59-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,45110,0.000498536,C10 AROMATIC,38451,,S2-98050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,90083,0.000491645,ETHYLMETHYLCYCLOHEXANE,38452,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,46702,0.000480908,METHYLNAPHTHALENES,38453,,C1321-94-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,98058,0.000471448,TRIMETHYLCYCLOPENTANE,38454,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43132,0.000468324,ALIPHATICS,38455,,S1-43132,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,90064,0.000454042,DIMETHYLCYCLOPENTANE,38456,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,99119,0.00044992,C19 COMPOUNDS (DIESEL EXHAUST),38457,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,90047,0.00044299,METHYLNONANE,38458,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43322,0.000433444,"1,4-BUTANEDIOL",38459,,C110-63-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43155,0.0004279,ISOMERS OF HEPTADECANE,38460,,S1-43155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,90020,0.000419748,C8H24O4SI4,38461,,S1-90020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.6,0
EPA,MD3BAS98,99933,0.0004192,DENATURANT,38462,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,90053,0.000416886,D-LIMONENE,38463,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,45209,0.000413716,N-PROPYLBENZENE,38464,,C103-65-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,90030,0.00040181,HEXADECANE,38465,,C544-76-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,45243,0.000383434,ETHYLDIMETHYLBENZENE,38466,,S1-45243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,45501,0.00037682,BENZALDEHYDE,38467,,C100-52-7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43318,0.000368783,2-ETHYLHEXANOL,38468,,C104-76-7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,90067,0.000350338,DIMETHYLHEXANES,38469,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,43150,0.000335409,ISOMERS OF C10H18,38470,,S1-43150,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43145,0.000333959,C5 PARAFFIN/OLEFIN,38471,,S0-43145,0,0,0,0,0.5955,0.4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43513,0.000333059,GLYOXAL,38472,,C107-22-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43933,0.00032687,CARBONYL SULFIDE,38473,,C463-58-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.08,0
EPA,MD3BAS98,99108,0.000325904,C8 COMPOUNDS (DIESEL EXHAUST),38474,,C25322-68-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
EPA,MD3BAS98,45244,0.000318424,TETRAMETHYLBENZENE,38475,,C25619-60-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EPA,MD3BAS98,43274,0.000317096,"2,3-DIMETHYLPENTANE",38476,,C565-59-3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43472,0.000312936,BUTOXYBUTENE,38477,,S1-43472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43603,0.000303136,MALEIC ANHYDRIDE,38478,,C108-31-6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43223,0.000297007,3-METHYL-1-BUTENE,38479,,C563-45-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPA,MD3BAS98,43515,0.000295822,CROTONALDEHYDE,38480,,C4170-30-3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
