GRIDCODE,CVENTMUN,Fa
1784462,16107,8.03E-06
1784463,16107,0.015455938
1784464,16044,0.000794922
1784464,16107,0.01372852
1784465,16044,0.003653362
1784466,16044,0.007054385
1784467,16044,0.007144669
1784467,16063,0.00288249
1784468,16044,0.000876517
1784468,16063,0.003184536
1784469,16044,0.000987759
1784469,16063,0.003815475
1784470,16044,0.00272024
1784470,16063,0.001177809
1784471,16044,0.009173151
1784471,16063,0.00010677
1784472,16044,0.001194517
1784473,16044,2.07E-07
1784475,16044,0.009228071
1784476,16044,0.007732567
1784478,16044,0.001995066
1784479,16044,0.005466674
1784480,16044,0.006071567
1784481,16044,0.0041617
1784482,16044,0.004819865
1784483,16044,0.004608382
1784484,16044,0.005229022
1784485,16044,0.005455433
1784486,16044,0.003199535
1784487,16044,0.000265444
1784490,16044,0.000219599
1784491,16044,0.001522218
1784492,16037,0.004124344
1784492,16044,0.005772787
1784493,16037,0.042311471
1784493,16044,0.003663886
1784494,16037,0.066181174
1784495,16037,0.018174369
1784508,16037,0.00037262
1784509,16037,0.016821227
1784510,16037,0.002840553
1784514,16027,0.001753955
1784515,16027,0.000237817
1784518,16027,0.001033755
1784519,16027,0.024747204
1784520,16027,0.021395073
1784521,16027,0.006488458
1784540,16018,0.008148567
1784540,16020,0.002540192
1784541,16020,0.000963573
1784550,16020,0.004444269
1784551,16020,0.015513207
1784552,16003,0.02377286
1784552,16020,0.005910272
1784553,16003,0.035468641
1784554,16003,0.035468641
1784555,16003,0.010958241
1784556,16003,0.000556276
1784572,16110,0.007141312
1784573,16110,0.015779119
1784574,16110,0.009321047
1784578,11002,0.000813527
1784579,11002,0.001936149
1784579,16110,1.37E-05
1784580,11002,0.000735721
1784581,11002,3.82E-05
1784582,11002,0.00013053
1784587,16110,0.002803453
1784588,16110,0.015711943
1784589,16110,0.012222511
1784590,16110,0.015118178
1784591,16110,0.015779119
1784592,16110,0.009057458
1784593,16110,0.012861787
1784594,16110,0.015779119
1784595,16110,0.01554796
1784596,16110,0.012842467
1784597,16110,0.000402996
1784599,16050,0.000723165
1784600,16050,0.00255509
1784601,16050,0.005301362
1784602,16050,0.005321733
1784603,11038,0.000143936
1784603,16050,0.004083693
1784604,11038,0.003969114
1784604,16050,0.003259694
1784605,11038,0.003618378
1784605,16050,0.003441909
1784606,16050,0.005321733
1784607,16050,0.005321733
1784608,16050,0.005321733
1784609,16050,0.005321733
1784610,16050,0.005321733
1784611,16050,0.005291187
1784612,16050,0.005308908
1784613,16050,0.005321733
1784614,16050,0.003884189
1784615,16050,0.004951009
1784616,16050,0.005321733
1784617,16050,0.005321733
1784618,16050,0.005321733
1784619,16050,0.005321733
1784620,16050,0.005321733
1784621,16050,0.004822601
1784622,16050,0.005321684
1784623,16050,0.001717954
1784626,16050,0.004146244
1784627,16017,0.001452159
1784627,16050,0.003615234
1784628,16017,0.004528572
1784629,16017,0.004528572
1784630,16017,0.004528572
1784631,16017,0.004528572
1784632,16017,0.004528572
1784633,16017,0.004528572
1784634,16017,0.004528572
1784635,16017,0.002951968
1784636,16017,0.003667502
1784637,16017,0.004528572
1784638,16017,0.004528572
1784639,16017,0.004528572
1784640,16017,0.004528572
1784641,16017,0.004528572
1784642,16017,0.004528572
1784643,16017,0.004528572
1784644,16017,0.004528572
1784645,16017,0.00405518
1784646,15085,0.000259819
1784646,16017,0.000956855
1784647,15085,0.00260156
1784647,16017,0.000325002
