GRIDCODE,LONG,LATITUDE,Pob,UTMX,UTMY,UTMZ,
255,216,"Emisiones Guanajauto EI 2016 V4.0",,,,,
1778219,-100.8085615,19.90452615,6,119,2624321.774,878649.0616,14
1778220,-100.7989784,19.90445054,6,0,2625321.774,878649.0616,14
1778221,-100.7893954,19.90437433,6,0,2626321.774,878649.0616,14
1778222,-100.7798123,19.90429752,6,0,2627321.774,878649.0616,14
1778223,-100.7702293,19.90422009,6,0,2628321.774,878649.0616,14
1778224,-100.7606463,19.90414207,6,0,2629321.774,878649.0616,14
1778225,-100.7510633,19.90406343,6,0,2630321.774,878649.0616,14
1778226,-100.7414803,19.9039842,6,0,2631321.774,878649.0616,14
1778227,-100.7318973,19.90390435,6,0,2632321.774,878649.0616,14
1778228,-100.7223143,19.9038239,6,0,2633321.774,878649.0616,14
1778229,-100.7127314,19.90374285,6,0,2634321.774,878649.0616,14
1778230,-100.7031484,19.90366118,6,0,2635321.774,878649.0616,14
1778231,-100.6935655,19.90357892,6,347,2636321.774,878649.0616,14
1778232,-100.6839826,19.90349604,6,676,2637321.774,878649.0616,14
1778233,-100.6743997,19.90341257,6,45,2638321.774,878649.0616,14
1778234,-100.6648168,19.90332848,6,0,2639321.774,878649.0616,14
1778235,-100.6552339,19.90324379,6,0,2640321.774,878649.0616,14
1778236,-100.645651,19.9031585,6,0,2641321.774,878649.0616,14
1778237,-100.6360681,19.9030726,6,207,2642321.774,878649.0616,14
1778238,-100.6264853,19.90298609,6,0,2643321.774,878649.0616,14
1778239,-100.6169024,19.90289898,6,113,2644321.774,878649.0616,14
1778240,-100.6073196,19.90281126,6,0,2645321.774,878649.0616,14
1778241,-100.5977368,19.90272294,6,0,2646321.774,878649.0616,14
1778242,-100.588154,19.90263401,6,0,2647321.774,878649.0616,14
1778243,-100.5785712,19.90254447,6,475,2648321.774,878649.0616,14
1778244,-100.5689884,19.90245433,6,0,2649321.774,878649.0616,14
1778245,-100.5594056,19.90236359,6,0,2650321.774,878649.0616,14
1778246,-100.5498229,19.90227224,6,211,2651321.774,878649.0616,14
1778247,-100.5402401,19.90218028,6,0,2652321.774,878649.0616,14
1778248,-100.5306574,19.90208772,6,0,2653321.774,878649.0616,14
1778249,-100.5210747,19.90199455,6,0,2654321.774,878649.0616,14
1778250,-100.511492,19.90190078,6,0,2655321.774,878649.0616,14
1778251,-100.5019093,19.9018064,6,216,2656321.774,878649.0616,14
1778252,-100.4923266,19.90171141,6,0,2657321.774,878649.0616,14
1778253,-100.482744,19.90161582,6,0,2658321.774,878649.0616,14
1778254,-100.4731613,19.90151962,6,3,2659321.774,878649.0616,14
1778255,-100.4635787,19.90142282,6,507,2660321.774,878649.0616,14
1778256,-100.4539961,19.90132541,6,2008,2661321.774,878649.0616,14
1778257,-100.4444135,19.9012274,6,2893,2662321.774,878649.0616,14
1778258,-100.4348309,19.90112878,6,475,2663321.774,878649.0616,14
1778259,-100.4252483,19.90102956,6,491,2664321.774,878649.0616,14
1778260,-100.4156657,19.90092973,6,18,2665321.774,878649.0616,14
1778261,-100.4060832,19.90082929,6,0,2666321.774,878649.0616,14
1778262,-100.3965006,19.90072825,6,68,2667321.774,878649.0616,14
1778263,-100.3869181,19.90062661,6,18,2668321.774,878649.0616,14
1778264,-100.3773356,19.90052435,6,180,2669321.774,878649.0616,14
1778265,-100.3677531,19.9004215,6,169,2670321.774,878649.0616,14
1778266,-100.3581706,19.90031803,6,0,2671321.774,878649.0616,14
1778267,-100.3485882,19.90021396,6,0,2672321.774,878649.0616,14
1778268,-100.3390057,19.90010929,6,0,2673321.774,878649.0616,14
1778269,-100.3294233,19.90000401,6,0,2674321.774,878649.0616,14
1778270,-100.3198409,19.89989812,6,0,2675321.774,878649.0616,14
1778271,-100.3102585,19.89979163,6,0,2676321.774,878649.0616,14
1778272,-100.3006761,19.89968453,6,435,2677321.774,878649.0616,14
1778273,-100.2910937,19.89957683,6,0,2678321.774,878649.0616,14
1778274,-100.2815114,19.89946852,6,0,2679321.774,878649.0616,14
1778275,-100.271929,19.89935961,6,0,2680321.774,878649.0616,14
1778276,-100.2623467,19.89925009,6,692,2681321.774,878649.0616,14
1778277,-100.2527644,19.89913996,6,0,2682321.774,878649.0616,14
1778278,-100.2431821,19.89902923,6,0,2683321.774,878649.0616,14
1778279,-100.2335998,19.8989179,6,0,2684321.774,878649.0616,14
1778280,-100.2240175,19.89880596,6,0,2685321.774,878649.0616,14
1778281,-100.2144353,19.89869341,6,0,2686321.774,878649.0616,14
1778282,-100.204853,19.89858026,6,324,2687321.774,878649.0616,14
1778283,-100.1952708,19.8984665,6,0,2688321.774,878649.0616,14
1778284,-100.1856886,19.89835213,6,0,2689321.774,878649.0616,14
1778285,-100.1761064,19.89823716,6,1081,2690321.774,878649.0616,14
1778286,-100.1665243,19.89812159,6,0,2691321.774,878649.0616,14
1778287,-100.1569421,19.89800541,6,0,2692321.774,878649.0616,14
1778288,-100.14736,19.89788862,6,0,2693321.774,878649.0616,14
1778289,-100.1377779,19.89777123,6,0,2694321.774,878649.0616,14
1778290,-100.1281958,19.89765323,6,0,2695321.774,878649.0616,14
1778291,-100.1186137,19.89753463,6,0,2696321.774,878649.0616,14
1778292,-100.1090316,19.89741542,6,0,2697321.774,878649.0616,14
1778293,-100.0994496,19.89729561,6,0,2698321.774,878649.0616,14
1778294,-100.0898675,19.89717519,6,96,2699321.774,878649.0616,14
1778295,-100.0802855,19.89705416,6,0,2700321.774,878649.0616,14
1778296,-100.0707035,19.89693253,6,0,2701321.774,878649.0616,14
1778297,-100.0611215,19.8968103,6,0,2702321.774,878649.0616,14
1778298,-100.0515396,19.89668746,6,0,2703321.774,878649.0616,14
1778299,-100.0419576,19.89656401,6,0,2704321.774,878649.0616,14
1778300,-100.0323757,19.89643996,6,0,2705321.774,878649.0616,14
1778301,-100.0227938,19.8963153,6,0,2706321.774,878649.0616,14
1778302,-100.0132119,19.89619003,6,0,2707321.774,878649.0616,14
1778303,-100.00363,19.89606417,6,18,2708321.774,878649.0616,14
1778304,-99.99404812,19.89593769,6,0,2709321.774,878649.0616,14
1778305,-99.98446628,19.89581061,6,0,2710321.774,878649.0616,14
1778306,-99.97488445,19.89568292,6,0,2711321.774,878649.0616,14
1778307,-99.96530264,19.89555463,6,0,2712321.774,878649.0616,14
1778308,-99.95572086,19.89542574,6,0,2713321.774,878649.0616,14
1778309,-99.94613909,19.89529623,6,0,2714321.774,878649.0616,14
1778310,-99.93655733,19.89516613,6,0,2715321.774,878649.0616,14
1778311,-99.9269756,19.89503541,6,0,2716321.774,878649.0616,14
1778312,-99.91739388,19.89490409,6,0,2717321.774,878649.0616,14
1778313,-99.90781219,19.89477217,6,595,2718321.774,878649.0616,14
1778314,-99.89823051,19.89463964,6,0,2719321.774,878649.0616,14
1778315,-99.88864885,19.8945065,6,0,2720321.774,878649.0616,14
1778316,-99.87906721,19.89437276,6,0,2721321.774,878649.0616,14
1778317,-99.86948559,19.89423842,6,0,2722321.774,878649.0616,14
1778318,-99.85990398,19.89410346,6,2048,2723321.774,878649.0616,14
1778319,-99.8503224,19.89396791,6,305,2724321.774,878649.0616,14
1778320,-99.84074084,19.89383174,6,0,2725321.774,878649.0616,14
1778321,-99.83115929,19.89369498,6,0,2726321.774,878649.0616,14
1778322,-99.82157777,19.8935576,6,0,2727321.774,878649.0616,14
1778323,-99.81199626,19.89341962,6,0,2728321.774,878649.0616,14
1778324,-99.80241477,19.89328104,6,92,2729321.774,878649.0616,14
1778325,-99.79283331,19.89314185,6,0,2730321.774,878649.0616,14
1778326,-99.78325186,19.89300205,6,0,2731321.774,878649.0616,14
1778327,-99.77367043,19.89286165,6,0,2732321.774,878649.0616,14
1778328,-99.76408902,19.89272064,6,0,2733321.774,878649.0616,14
1778329,-99.75450764,19.89257903,6,1922,2734321.774,878649.0616,14
1778330,-99.74492627,19.89243681,6,0,2735321.774,878649.0616,14
1778331,-99.73534492,19.89229399,6,0,2736321.774,878649.0616,14
1778332,-99.72576359,19.89215056,6,458,2737321.774,878649.0616,14
1778333,-99.71618229,19.89200653,6,0,2738321.774,878649.0616,14
1778334,-99.706601,19.89186189,6,0,2739321.774,878649.0616,14
1778335,-99.69701973,19.89171664,6,0,2740321.774,878649.0616,14
1778336,-99.68743849,19.89157079,6,0,2741321.774,878649.0616,14
1778337,-99.67785726,19.89142434,6,0,2742321.774,878649.0616,14
1778338,-99.66827606,19.89127727,6,461,2743321.774,878649.0616,14
1781262,-102.102344,19.91823721,6,0,2489321.774,879649.0616,14
1781263,-102.0927597,19.91824337,6,0,2490321.774,879649.0616,14
1781264,-102.0831753,19.91824893,6,0,2491321.774,879649.0616,14
1781265,-102.0735909,19.91825389,6,0,2492321.774,879649.0616,14
1781266,-102.0640066,19.91825823,6,0,2493321.774,879649.0616,14
1781267,-102.0544222,19.91826198,6,0,2494321.774,879649.0616,14
1781268,-102.0448378,19.91826511,6,0,2495321.774,879649.0616,14
1781269,-102.0352535,19.91826765,6,0,2496321.774,879649.0616,14
1781270,-102.0256691,19.91826957,6,109,2497321.774,879649.0616,14
1781271,-102.0160847,19.91827089,6,264,2498321.774,879649.0616,14
1781272,-102.0065004,19.9182716,6,1111,2499321.774,879649.0616,14
1781273,-101.996916,19.91827171,6,885,2500321.774,879649.0616,14
1781274,-101.9873316,19.91827121,6,45,2501321.774,879649.0616,14
1781275,-101.9777473,19.91827011,6,0,2502321.774,879649.0616,14
1781276,-101.9681629,19.9182684,6,0,2503321.774,879649.0616,14
1781277,-101.9585785,19.91826609,6,0,2504321.774,879649.0616,14
1781278,-101.9489942,19.91826316,6,0,2505321.774,879649.0616,14
1781279,-101.9394098,19.91825964,6,0,2506321.774,879649.0616,14
1781280,-101.9298254,19.91825551,6,0,2507321.774,879649.0616,14
1781281,-101.9202411,19.91825077,6,0,2508321.774,879649.0616,14
1781282,-101.9106567,19.91824542,6,0,2509321.774,879649.0616,14
1781283,-101.9010723,19.91823947,6,0,2510321.774,879649.0616,14
1781284,-101.891488,19.91823292,6,0,2511321.774,879649.0616,14
1781285,-101.8819036,19.91822576,6,0,2512321.774,879649.0616,14
1781286,-101.8723193,19.91821799,6,5,2513321.774,879649.0616,14
1781287,-101.8627349,19.91820962,6,0,2514321.774,879649.0616,14
1781288,-101.8531505,19.91820064,6,502,2515321.774,879649.0616,14
1781289,-101.8435662,19.91819105,6,0,2516321.774,879649.0616,14
1781290,-101.8339818,19.91818086,6,0,2517321.774,879649.0616,14
1781291,-101.8243975,19.91817007,6,0,2518321.774,879649.0616,14
1781292,-101.8148131,19.91815867,6,0,2519321.774,879649.0616,14
1781293,-101.8052288,19.91814666,6,0,2520321.774,879649.0616,14
1781294,-101.7956444,19.91813405,6,0,2521321.774,879649.0616,14
1781295,-101.7860601,19.91812083,6,0,2522321.774,879649.0616,14
1781296,-101.7764757,19.918107,6,0,2523321.774,879649.0616,14
1781297,-101.7668914,19.91809257,6,0,2524321.774,879649.0616,14
1781298,-101.757307,19.91807753,6,90,2525321.774,879649.0616,14
1781299,-101.7477227,19.91806189,6,1396,2526321.774,879649.0616,14
1781300,-101.7381384,19.91804565,6,141,2527321.774,879649.0616,14
1781301,-101.728554,19.91802879,6,0,2528321.774,879649.0616,14
1781302,-101.7189697,19.91801133,6,0,2529321.774,879649.0616,14
1781303,-101.7093854,19.91799327,6,0,2530321.774,879649.0616,14
1781304,-101.6998011,19.9179746,6,0,2531321.774,879649.0616,14
1781305,-101.6902167,19.91795532,6,0,2532321.774,879649.0616,14
1781306,-101.6806324,19.91793544,6,227,2533321.774,879649.0616,14
1781307,-101.6710481,19.91791495,6,0,2534321.774,879649.0616,14
1781308,-101.6614638,19.91789385,6,0,2535321.774,879649.0616,14
1781309,-101.6518795,19.91787216,6,0,2536321.774,879649.0616,14
1781310,-101.6422952,19.91784985,6,0,2537321.774,879649.0616,14
1781311,-101.6327108,19.91782694,6,154,2538321.774,879649.0616,14
1781312,-101.6231265,19.91780342,6,0,2539321.774,879649.0616,14
1781313,-101.6135422,19.9177793,6,0,2540321.774,879649.0616,14
1781314,-101.6039579,19.91775457,6,0,2541321.774,879649.0616,14
1781315,-101.5943737,19.91772924,6,0,2542321.774,879649.0616,14
1781316,-101.5847894,19.9177033,6,0,2543321.774,879649.0616,14
1781317,-101.5752051,19.91767675,6,354,2544321.774,879649.0616,14
1781318,-101.5656208,19.9176496,6,208,2545321.774,879649.0616,14
1781319,-101.5560365,19.91762184,6,174,2546321.774,879649.0616,14
1781320,-101.5464522,19.91759348,6,0,2547321.774,879649.0616,14
1781321,-101.536868,19.91756451,6,0,2548321.774,879649.0616,14
1781322,-101.5272837,19.91753493,6,0,2549321.774,879649.0616,14
1781323,-101.5176995,19.91750475,6,0,2550321.774,879649.0616,14
1781324,-101.5081152,19.91747397,6,0,2551321.774,879649.0616,14
1781325,-101.4985309,19.91744258,6,185,2552321.774,879649.0616,14
1781326,-101.4889467,19.91741058,6,0,2553321.774,879649.0616,14
1781327,-101.4793625,19.91737797,6,0,2554321.774,879649.0616,14
1781328,-101.4697782,19.91734476,6,0,2555321.774,879649.0616,14
1781329,-101.460194,19.91731095,6,0,2556321.774,879649.0616,14
1781330,-101.4506098,19.91727653,6,0,2557321.774,879649.0616,14
1781331,-101.4410255,19.9172415,6,0,2558321.774,879649.0616,14
1781332,-101.4314413,19.91720587,6,0,2559321.774,879649.0616,14
1781333,-101.4218571,19.91716963,6,0,2560321.774,879649.0616,14
1781334,-101.4122729,19.91713279,6,0,2561321.774,879649.0616,14
1781335,-101.4026887,19.91709534,6,0,2562321.774,879649.0616,14
1781336,-101.3931045,19.91705728,6,0,2563321.774,879649.0616,14
1781337,-101.3835203,19.91701862,6,0,2564321.774,879649.0616,14
1781338,-101.3739361,19.91697936,6,0,2565321.774,879649.0616,14
1781339,-101.3643519,19.91693948,6,0,2566321.774,879649.0616,14
1781340,-101.3547677,19.91689901,6,0,2567321.774,879649.0616,14
1781341,-101.3451836,19.91685792,6,0,2568321.774,879649.0616,14
1781342,-101.3355994,19.91681623,6,0,2569321.774,879649.0616,14
1781343,-101.3260153,19.91677394,6,0,2570321.774,879649.0616,14
1781344,-101.3164311,19.91673103,6,0,2571321.774,879649.0616,14
1781345,-101.306847,19.91668753,6,0,2572321.774,879649.0616,14
1781346,-101.2972628,19.91664341,6,0,2573321.774,879649.0616,14
1781347,-101.2876787,19.9165987,6,0,2574321.774,879649.0616,14
1781348,-101.2780946,19.91655337,6,0,2575321.774,879649.0616,14
1781349,-101.2685104,19.91650744,6,0,2576321.774,879649.0616,14
1781350,-101.2589263,19.91646091,6,0,2577321.774,879649.0616,14
1781351,-101.2493422,19.91641376,6,0,2578321.774,879649.0616,14
1781352,-101.2397581,19.91636602,6,0,2579321.774,879649.0616,14
1781353,-101.230174,19.91631766,6,0,2580321.774,879649.0616,14
1781354,-101.2205899,19.91626871,6,0,2581321.774,879649.0616,14
1781355,-101.2110058,19.91621914,6,0,2582321.774,879649.0616,14
1781356,-101.2014218,19.91616897,6,0,2583321.774,879649.0616,14
1781357,-101.1918377,19.9161182,6,0,2584321.774,879649.0616,14
1781358,-101.1822536,19.91606681,6,0,2585321.774,879649.0616,14
1781359,-101.1726696,19.91601483,6,0,2586321.774,879649.0616,14
1781360,-101.1630855,19.91596223,6,0,2587321.774,879649.0616,14
1781361,-101.1535015,19.91590903,6,0,2588321.774,879649.0616,14
1781362,-101.1439175,19.91585523,6,0,2589321.774,879649.0616,14
1781363,-101.1343335,19.91580082,6,0,2590321.774,879649.0616,14
1781364,-101.1247494,19.9157458,6,2613,2591321.774,879649.0616,14
1781365,-101.1151654,19.91569018,6,0,2592321.774,879649.0616,14
1781366,-101.1055814,19.91563395,6,0,2593321.774,879649.0616,14
1781367,-101.0959974,19.91557712,6,0,2594321.774,879649.0616,14
1781368,-101.0864135,19.91551968,6,0,2595321.774,879649.0616,14
1781369,-101.0768295,19.91546164,6,0,2596321.774,879649.0616,14
1781370,-101.0672455,19.91540299,6,0,2597321.774,879649.0616,14
1781371,-101.0576616,19.91534373,6,0,2598321.774,879649.0616,14
1781372,-101.0480776,19.91528387,6,0,2599321.774,879649.0616,14
1781373,-101.0384937,19.9152234,6,0,2600321.774,879649.0616,14
1781374,-101.0289097,19.91516233,6,0,2601321.774,879649.0616,14
1781375,-101.0193258,19.91510065,6,0,2602321.774,879649.0616,14
1781376,-101.0097419,19.91503836,6,0,2603321.774,879649.0616,14
1781377,-101.000158,19.91497547,6,0,2604321.774,879649.0616,14
1781378,-100.9905741,19.91491198,6,441,2605321.774,879649.0616,14
1781379,-100.9809902,19.91484787,6,0,2606321.774,879649.0616,14
1781380,-100.9714063,19.91478317,6,0,2607321.774,879649.0616,14
1781381,-100.9618225,19.91471785,6,0,2608321.774,879649.0616,14
1781382,-100.9522386,19.91465193,6,0,2609321.774,879649.0616,14
1781383,-100.9426548,19.91458541,6,0,2610321.774,879649.0616,14
1781384,-100.9330709,19.91451828,6,0,2611321.774,879649.0616,14
1781385,-100.9234871,19.91445054,6,0,2612321.774,879649.0616,14
1781386,-100.9139033,19.9143822,6,0,2613321.774,879649.0616,14
1781387,-100.9043194,19.91431325,6,0,2614321.774,879649.0616,14
1781388,-100.8947356,19.9142437,6,0,2615321.774,879649.0616,14
1781389,-100.8851519,19.91417354,6,0,2616321.774,879649.0616,14
1781390,-100.8755681,19.91410277,6,0,2617321.774,879649.0616,14
1781391,-100.8659843,19.9140314,6,0,2618321.774,879649.0616,14
1781392,-100.8564005,19.91395943,6,0,2619321.774,879649.0616,14
1781393,-100.8468168,19.91388685,6,0,2620321.774,879649.0616,14
1781394,-100.837233,19.91381366,6,0,2621321.774,879649.0616,14
1781395,-100.8276493,19.91373986,6,1427,2622321.774,879649.0616,14
1781396,-100.8180656,19.91366547,6,0,2623321.774,879649.0616,14
1781397,-100.8084819,19.91359046,6,0,2624321.774,879649.0616,14
1781398,-100.7988982,19.91351485,6,0,2625321.774,879649.0616,14
1781399,-100.7893145,19.91343863,6,0,2626321.774,879649.0616,14
1781400,-100.7797308,19.91336181,6,0,2627321.774,879649.0616,14
1781401,-100.7701471,19.91328438,6,0,2628321.774,879649.0616,14
1781402,-100.7605635,19.91320635,6,0,2629321.774,879649.0616,14
1781403,-100.7509798,19.91312771,6,0,2630321.774,879649.0616,14
1781404,-100.7413962,19.91304847,6,0,2631321.774,879649.0616,14
1781405,-100.7318126,19.91296862,6,0,2632321.774,879649.0616,14
1781406,-100.722229,19.91288816,6,0,2633321.774,879649.0616,14
1781407,-100.7126454,19.9128071,6,0,2634321.774,879649.0616,14
1781408,-100.7030618,19.91272543,6,0,2635321.774,879649.0616,14
1781409,-100.6934782,19.91264316,6,0,2636321.774,879649.0616,14
1781410,-100.6838946,19.91256028,6,0,2637321.774,879649.0616,14
1781411,-100.6743111,19.9124768,6,0,2638321.774,879649.0616,14
1781412,-100.6647275,19.91239271,6,0,2639321.774,879649.0616,14
1781413,-100.655144,19.91230801,6,0,2640321.774,879649.0616,14
1781414,-100.6455605,19.91222271,6,0,2641321.774,879649.0616,14
1781415,-100.635977,19.9121368,6,0,2642321.774,879649.0616,14
1781416,-100.6263935,19.91205029,6,0,2643321.774,879649.0616,14
1781417,-100.61681,19.91196317,6,214,2644321.774,879649.0616,14
1781418,-100.6072265,19.91187544,6,0,2645321.774,879649.0616,14
1781419,-100.5976431,19.91178711,6,533,2646321.774,879649.0616,14
1781420,-100.5880596,19.91169818,6,0,2647321.774,879649.0616,14
1781421,-100.5784762,19.91160864,6,0,2648321.774,879649.0616,14
1781422,-100.5688928,19.91151849,6,34,2649321.774,879649.0616,14
1781423,-100.5593094,19.91142774,6,0,2650321.774,879649.0616,14
1781424,-100.549726,19.91133638,6,0,2651321.774,879649.0616,14
1781425,-100.5401426,19.91124442,6,0,2652321.774,879649.0616,14
1781426,-100.5305592,19.91115185,6,390,2653321.774,879649.0616,14
1781427,-100.5209759,19.91105867,6,0,2654321.774,879649.0616,14
1781428,-100.5113925,19.91096489,6,0,2655321.774,879649.0616,14
1781429,-100.5018092,19.9108705,6,0,2656321.774,879649.0616,14
1781430,-100.4922259,19.91077551,6,0,2657321.774,879649.0616,14
1781431,-100.4826426,19.91067991,6,295,2658321.774,879649.0616,14
1781432,-100.4730593,19.91058371,6,99,2659321.774,879649.0616,14
1781433,-100.463476,19.9104869,6,451,2660321.774,879649.0616,14
1781434,-100.4538928,19.91038949,6,655,2661321.774,879649.0616,14
1781435,-100.4443095,19.91029147,6,926,2662321.774,879649.0616,14
1781436,-100.4347263,19.91019284,6,0,2663321.774,879649.0616,14
1781437,-100.4251431,19.91009361,6,0,2664321.774,879649.0616,14
1781438,-100.4155599,19.90999377,6,0,2665321.774,879649.0616,14
1781439,-100.4059767,19.90989333,6,0,2666321.774,879649.0616,14
1781440,-100.3963935,19.90979228,6,0,2667321.774,879649.0616,14
1781441,-100.3868103,19.90969062,6,27,2668321.774,879649.0616,14
1781442,-100.3772272,19.90958836,6,317,2669321.774,879649.0616,14
1781443,-100.3676441,19.9094855,6,1529,2670321.774,879649.0616,14
1781444,-100.3580609,19.90938203,6,1002,2671321.774,879649.0616,14
1781445,-100.3484778,19.90927795,6,0,2672321.774,879649.0616,14
1781446,-100.3388947,19.90917327,6,0,2673321.774,879649.0616,14
1781447,-100.3293117,19.90906798,6,0,2674321.774,879649.0616,14
1781448,-100.3197286,19.90896208,6,139,2675321.774,879649.0616,14
1781449,-100.3101456,19.90885559,6,0,2676321.774,879649.0616,14
1781450,-100.3005625,19.90874848,6,435,2677321.774,879649.0616,14
1781451,-100.2909795,19.90864077,6,0,2678321.774,879649.0616,14
