GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1790809,16070,246391.5761,25.02708987
1790831,16063,318184.4135,5610.635602
1790832,16044,330644.6901,10218.80357
1790833,16044,330644.6901,5668.172211
1790849,16044,330644.6901,3227.250256
1790850,16044,330644.6901,9963.235076
1790871,16027,113856.6625,1251.03179
1790877,16027,113856.6625,7666.580949
1790878,16027,113856.6625,1598.197992
1790949,16110,866480.505,60.23163314
1790950,16110,866480.505,13.21745028
1790951,16110,866480.505,4864.244132
1790957,16050,1592553.42,982.1723572
1790958,16050,1592553.42,536.7585947
1790959,16050,1592553.42,12145.30029
1790960,16050,1592553.42,1138.394802
1790961,11038,247034.9506,2504.811115
1790962,16050,1592553.42,246.0158434
1790965,16050,1592553.42,4989.587957
1790966,16050,1592553.42,5573.883329
1790967,16050,1592553.42,10580.22969
1790968,16050,1592553.42,3131.089556
1790969,16050,1592553.42,3272.059369
1790970,16050,1592553.42,11183.45629
1790971,16050,1592553.42,359.5599274
1790982,16050,1592553.42,2838.090404
1790985,16017,589958.5866,1764.996579
1790986,16017,589958.5866,2224.813965
1790987,16017,589958.5866,1814.570164
1790988,16017,589958.5866,1779.660851
1790989,16017,589958.5866,2426.63548
1790990,16017,589958.5866,921.2975783
1790992,16017,589958.5866,2278.482987
1790996,16017,589958.5866,5061.998092
1790997,16017,589958.5866,3147.420911
1790998,16017,589958.5866,1405.130278
1791007,15085,1062659.879,2954.66614
1791008,15085,1062659.879,2742.919986
1791010,15085,1062659.879,1964.718629
1791011,15085,1062659.879,5819.258618
1791012,15085,1062659.879,1704.251817
1791014,15085,1062659.879,1207.215081
1791015,15085,1062659.879,21026.90218
1791016,15085,1062659.879,147.8599518
1791023,15001,1768672.188,4400.094929
1791024,15001,1768672.188,25703.02165
1791025,15001,1768672.188,9625.524153
1791026,15001,1768672.188,571.6790213
1791031,15001,1768672.188,2985.448437
1791032,15001,1768672.188,15743.74089
1791033,15001,1768672.188,6065.786481
1791034,15001,1768672.188,9129.914991
1791035,15001,1768672.188,5289.619952
1791038,15001,1768672.188,5006.654955
1791039,15001,1768672.188,6981.536044
1791040,15001,1768672.188,481.9974559
1791045,15045,2735489.344,1814.224992
1791046,15045,2735489.344,162.7565355
1791047,15045,2735489.344,1068.952201
1791048,15045,2735489.344,1764.955796
1791049,15045,2735489.344,426.9374525
1793987,16070,246391.5761,10314.60575
1793988,16070,246391.5761,129.7401067
1794009,16063,318184.4135,12412.53786
1794010,16044,330644.6901,2689.794769
1794010,16063,318184.4135,3172.370714
1794011,16044,330644.6901,554.0129466
1794021,16044,330644.6901,463.0040095
1794022,16044,330644.6901,9802.44946
1794028,16044,330644.6901,812.5870408
1794076,16020,342322.7651,357.0184297
1794096,11002,1526433.86,1147.866747
1794102,11002,1526433.86,187.4348079
1794103,11002,1526433.86,5090.920278
1794104,11002,1526433.86,177.1868369
1794113,11002,1526433.86,2777.269509
1794116,11002,1526433.86,2173.335003
1794117,11002,1526433.86,1337.863285
1794136,16050,1592553.42,4626.301604
1794137,16050,1592553.42,8653.275257
1794138,16050,1592553.42,864.9639672
1794139,11038,247034.9506,1288.030601
1794140,16050,1592553.42,2268.104441
1794141,16050,1592553.42,3302.969034
1794142,16050,1592553.42,129.2618088
1794143,16050,1592553.42,2021.481391
1794144,16050,1592553.42,700.5753825
1794145,16050,1592553.42,1637.379049
1794146,16050,1592553.42,3236.119992
1794147,16050,1592553.42,1903.431715
1794148,16050,1592553.42,1588.773432
1794149,16050,1592553.42,211.1799445
1794160,16050,1592553.42,5022.398118
1794163,16017,589958.5866,1879.604557
1794164,16017,589958.5866,5054.830652
1794170,16017,589958.5866,17136.71823
1794171,16017,589958.5866,4209.342896
1794174,16017,589958.5866,626.448908
1794175,16017,589958.5866,9346.246534
1794176,16017,589958.5866,9647.429933
1794177,16017,589958.5866,922.1814498
1794185,15085,1062659.879,7233.266401
1794186,15085,1062659.879,4118.524947
1794189,15085,1062659.879,2086.457536
1794190,15085,1062659.879,207.1751054
1794192,15085,1062659.879,3872.251515
1794193,15085,1062659.879,14260.32444
1794194,15085,1062659.879,10405.5693
1794195,15085,1062659.879,626.2856142
1794199,15001,1768672.188,1090.797515
1794200,15001,1768672.188,9324.185683
1794201,15001,1768672.188,4948.245368
1794202,15001,1768672.188,24772.73938
1794203,15001,1768672.188,6692.913018
1794204,15001,1768672.188,5141.310703
1794205,15001,1768672.188,4709.683693
1794209,15001,1768672.188,4758.326173
1794210,15001,1768672.188,16533.63233
1794211,15001,1768672.188,3081.145307
1794212,15001,1768672.188,3418.17795
1794215,15001,1768672.188,6645.052554
1794216,15001,1768672.188,9426.874308
1794217,15001,1768672.188,2994.468779
1794218,15001,1768672.188,7476.752216
1794219,15001,1768672.188,5163.774934
1794220,15001,1768672.188,3674.082678
1794221,15045,2735489.344,5.325410946
1794222,15045,2735489.344,7442.599282
1794223,15045,2735489.344,7400.094926
1794224,15045,2735489.344,2566.62943
1794225,15045,2735489.344,4456.427342
1794226,15045,2735489.344,2766.502027
1794227,15045,2735489.344,427.6304566
1794228,15045,2735489.344,561.7670235
1797156,16094,238954.415,11438.27631
1797157,16094,238954.415,9386.56656
1797158,16094,238954.415,158.1518796
1797165,16070,246391.5761,9974.194086
1797166,16070,246391.5761,3411.925994
1797180,16063,318184.4135,1164.254775
1797187,16063,318184.4135,1562.23738
1797188,16063,318184.4135,704.2325373
1797189,16063,318184.4135,5672.187812
1797190,16063,318184.4135,1083.817803
1797200,16044,330644.6901,1123.994075
1797201,16044,330644.6901,7241.043554
1797208,16044,330644.6901,6583.56501
1797209,16044,330644.6901,731.6178678
1797210,16054,220104.7112,5623.024643
1797211,16054,220104.7112,1536.896474
1797215,16054,220104.7112,774.4143512
1797234,16036,189283.5573,1895.582733
1797242,16036,189283.5573,2221.726266
1797243,16036,189283.5573,13241.13291
1797244,16036,189283.5573,2396.814513
1797248,16020,342322.7651,1506.969362
1797249,16020,342322.7651,5531.755827
1797250,16020,342322.7651,33.69386266
1797251,16020,342322.7651,26.62713888
1797252,16020,342322.7651,5748.72558
1797253,16020,342322.7651,8457.651415
1797254,16020,342322.7651,267.7403742
1797258,16020,342322.7651,2831.499924
1797259,16020,342322.7651,18062.913
1797260,16020,342322.7651,17707.9933
1797261,16020,342322.7651,6923.929615
1797267,11002,1526433.86,3883.002304
1797272,11002,1526433.86,161.1345167
1797273,11002,1526433.86,5092.55457
1797274,11002,1526433.86,11918.70334
1797275,11002,1526433.86,20967.30485
