GRIDCODE,CVENTMUN,POB URBANA en CELL,POBTOT en MUN,Furb
712767,02004,874,1516958,0.000576153
712767,02004,1489,1516958,0.00098157
712767,02004,1,1516958,6.59214E-07
712767,02004,269,1516958,0.000177329
712767,02004,2694,1516958,0.001775923
712767,02004,2153,1516958,0.001419288
712767,02004,819,1516958,0.000539896
712768,02004,0,1516958,0
712768,02004,197,1516958,0.000129865
712768,02004,752,1516958,0.000495729
712768,02004,1884,1516958,0.001241959
712768,02004,4368,1516958,0.002879447
712768,02004,4081,1516958,0.002690252
712768,02004,4668,1516958,0.003077211
712768,02004,134,1516958,8.83347E-05
712768,02004,2136,1516958,0.001408081
712768,02004,32,1516958,2.10948E-05
712768,02004,705,1516958,0.000464746
712768,02004,1851,1516958,0.001220205
712768,02004,546,1516958,0.000359931
712768,02004,2091,1516958,0.001378417
712768,02004,436,1516958,0.000287417
712768,02004,256,1516958,0.000168759
712768,02004,0,1516958,0
712768,02004,3,1516958,1.97764E-06
712768,02004,4476,1516958,0.002950642
712768,02004,2596,1516958,0.00171132
712768,02004,769,1516958,0.000506936
712768,02004,37,1516958,2.43909E-05
712768,02004,9,1516958,5.93293E-06
712768,02004,2,1516958,1.31843E-06
712768,02004,1,1516958,6.59214E-07
712768,02004,6120,1516958,0.00403439
712769,02004,5,1516958,3.29607E-06
712769,02004,92,1516958,6.06477E-05
712769,02004,4698,1516958,0.003096988
712769,02004,5472,1516958,0.003607219
712769,02004,0,1516958,0
712769,02004,1845,1516958,0.00121625
712769,02004,532,1516958,0.000350702
712769,02004,95,1516958,6.26253E-05
712769,02004,383,1516958,0.000252479
712769,02004,5250,1516958,0.003460874
712769,02004,772,1516958,0.000508913
712769,02004,2190,1516958,0.001443679
712769,02004,8601,1516958,0.0056699
712769,02004,4172,1516958,0.002750241
712769,02004,755,1516958,0.000497707
712769,02004,1031,1516958,0.00067965
712769,02004,4983,1516958,0.003284864
712769,02004,439,1516958,0.000289395
712769,02004,377,1516958,0.000248524
712769,02004,3993,1516958,0.002632242
712769,02004,2749,1516958,0.001812179
712769,02004,2122,1516958,0.001398852
712769,02004,318,1516958,0.00020963
712769,02004,1040,1516958,0.000685583
712769,02004,3016,1516958,0.00198819
712769,02004,1248,1516958,0.000822699
712769,02004,168,1516958,0.000110748
712769,02004,3100,1516958,0.002043564
712769,02004,1626,1516958,0.001071882
712769,02004,4097,1516958,0.0027008
712769,02004,2609,1516958,0.001719889
712769,02004,2857,1516958,0.001883374
712770,02004,1113,1516958,0.000733705
712770,02004,1663,1516958,0.001096273
712770,02004,2053,1516958,0.001353366
712770,02004,3634,1516958,0.002395584
712770,02004,5713,1516958,0.00376609
712770,02004,1254,1516958,0.000826654
712770,02004,2725,1516958,0.001796358
712770,02004,2697,1516958,0.0017779
712770,02004,2753,1516958,0.001814816
712770,02004,4992,1516958,0.003290796
712770,02004,881,1516958,0.000580768
712770,02004,88,1516958,5.80108E-05
712770,02004,695,1516958,0.000458154
712770,02004,862,1516958,0.000568242
712770,02004,1649,1516958,0.001087044
712770,02004,2713,1516958,0.001788448
712770,02004,5181,1516958,0.003415388
712770,02004,759,1516958,0.000500343
712770,02004,1227,1516958,0.000808856
712770,02004,2193,1516958,0.001445656
712770,02004,2127,1516958,0.001402148
712770,02004,1769,1516958,0.00116615
712770,02004,186,1516958,0.000122614
712770,02004,2954,1516958,0.001947318
712770,02004,2368,1516958,0.001561019
712770,02004,1547,1516958,0.001019804
712770,02004,1293,1516958,0.000852364
712771,02004,1178,1516958,0.000776554
712771,02004,1644,1516958,0.001083748
712771,02004,1724,1516958,0.001136485
712771,02004,676,1516958,0.000445629
712771,02004,42,1516958,2.7687E-05
712771,02004,16,1516958,1.05474E-05
712771,02004,899,1516958,0.000592633
712771,02004,246,1516958,0.000162167
712771,02004,1602,1516958,0.001056061
712771,02004,1461,1516958,0.000963112
712771,02004,1453,1516958,0.000957838
712771,02004,1560,1516958,0.001028374
712777,02003,149,78210,0.001905127
712777,02003,114,78210,0.001457614
712778,02003,21,78210,0.000268508
712778,02003,33,78210,0.000421941
712778,02003,566,78210,0.007236926
712778,02003,8,78210,0.000102289
712778,02003,1228,78210,0.015701317
712778,02003,1570,78210,0.020074159
712779,02003,624,78210,0.007978519
712779,02003,11,78210,0.000140647
712786,02003,77,78210,0.000984529
712786,02003,5,78210,6.39304E-05
712786,02003,104,78210,0.001329753
712787,02003,140,78210,0.001790052
712787,02003,455,78210,0.00581767
712787,02003,421,78210,0.005382943
712787,02003,233,78210,0.002979159
712787,02003,186,78210,0.002378213
712787,02003,325,78210,0.004155479
712787,02003,70,78210,0.000895026
712787,02003,5,78210,6.39304E-05
712788,02003,71,78210,0.000907812
712809,02002,0,838116,0
712809,02002,34,838116,4.05672E-05
712809,02002,498,838116,0.00059419
712809,02002,827,838116,0.000986737
712809,02002,92,838116,0.00010977
712810,02002,70,838116,8.35207E-05
712810,02002,373,838116,0.000445046
712810,02002,520,838116,0.000620439
712810,02002,389,838116,0.000464136
712810,02002,383,838116,0.000456977
712810,02002,712,838116,0.000849524
712810,02002,26,838116,3.1022E-05
712810,02002,242,838116,0.000288743
712810,02002,1133,838116,0.001351842
712810,02002,475,838116,0.000566747
712810,02002,1,838116,1.19315E-06
712812,02002,272,838116,0.000324537
712812,02002,2040,838116,0.002434031
712812,02002,1477,838116,0.001762286
712812,02002,1769,838116,0.002110686
712812,02002,587,838116,0.00070038
712812,02002,0,838116,0
712812,02002,1743,838116,0.002079664
712812,02002,1638,838116,0.001954383
712812,02002,661,838116,0.000788674
712812,02002,2543,838116,0.003034186
712812,02002,1889,838116,0.002253865
712812,02002,40,838116,4.77261E-05
712812,02002,75,838116,8.94864E-05
712812,02002,168,838116,0.00020045
712812,02002,9,838116,1.07384E-05
712812,02002,2764,838116,0.003297873
712813,02002,0,838116,0
712813,02002,4001,838116,0.004773802
712813,02002,2235,838116,0.002666695
712813,02002,16,838116,1.90904E-05
712813,02002,389,838116,0.000464136
712813,02002,1234,838116,0.00147235
712813,02002,3384,838116,0.004037627
712813,02002,3502,838116,0.004178419
712813,02002,13,838116,1.5511E-05
712813,02002,325,838116,0.000387774
712813,02002,771,838116,0.00091992
712813,02002,659,838116,0.000786287
712813,02002,1058,838116,0.001262355
712813,02002,1366,838116,0.001629846
712813,02002,3623,838116,0.004322791
712813,02002,4864,838116,0.005803493
712813,02002,5051,838116,0.006026612
712813,02002,1104,838116,0.00131724
712813,02002,0,838116,0
712813,02002,2986,838116,0.003562753
712813,02002,3600,838116,0.004295348
712813,02002,463,838116,0.000552429
712813,02002,2526,838116,0.003013903
712813,02002,0,838116,0
712813,02002,1696,838116,0.002023586
712813,02002,978,838116,0.001166903
712813,02002,12,838116,1.43178E-05
712813,02002,1920,838116,0.002290852
712813,02002,1485,838116,0.001771831
712813,02002,768,838116,0.000916341
712813,02002,1590,838116,0.001897112
712814,02002,21,838116,2.50562E-05
712814,02002,12,838116,1.43178E-05
712814,02002,247,838116,0.000294709
712814,02002,23,838116,2.74425E-05
712814,02002,982,838116,0.001171676
712814,02002,3726,838116,0.004445685
712814,02002,867,838116,0.001034463
712814,02002,196,838116,0.000233858
712814,02002,2880,838116,0.003436279
712814,02002,8,838116,9.54522E-06
712814,02002,155,838116,0.000184939
712814,02002,162,838116,0.000193291
712814,02002,1598,838116,0.001906657
712814,02002,390,838116,0.000465329
712814,02002,2844,838116,0.003393325
712814,02002,35,838116,4.17603E-05
712814,02002,528,838116,0.000629984
712814,02002,5411,838116,0.006456147
712814,02002,400,838116,0.000477261
712814,02002,3388,838116,0.0040424
712814,02002,3149,838116,0.003757236
712814,02002,31,838116,3.69877E-05
712814,02002,65,838116,7.75549E-05
712814,02002,68,838116,8.11344E-05
712814,02002,98,838116,0.000116929
712814,02002,599,838116,0.000714698
712815,02002,4109,838116,0.004902663
712815,02002,110,838116,0.000131247
712815,02002,1,838116,1.19315E-06
712815,02002,10,838116,1.19315E-05
712815,02002,1263,838116,0.001506951
712815,02002,292,838116,0.0003484
712815,02002,76,838116,9.06796E-05
712815,02002,1391,838116,0.001659675
712815,02002,679,838116,0.00081015
712815,02002,1338,838116,0.001596438
712815,02002,0,838116,0
712815,02002,2039,838116,0.002432837
712815,02002,37,838116,4.41466E-05
712815,02002,660,838116,0.00078748
712815,02002,517,838116,0.00061686
712816,02002,110,838116,0.000131247
712816,02002,215,838116,0.000256528
712816,02002,1453,838116,0.00173365
712816,02002,359,838116,0.000428342
712816,02002,2851,838116,0.003401677
712816,02002,16,838116,1.90904E-05
712816,02002,59,838116,7.0396E-05
712816,02002,2172,838116,0.002591527
712816,02002,485,838116,0.000578679
712816,02002,829,838116,0.000989123
712816,02002,730,838116,0.000871001
712816,02002,3668,838116,0.004376482
712816,02002,2517,838116,0.003003164
712816,02002,3282,838116,0.003915926
712816,02002,1843,838116,0.00219898
712816,02002,595,838116,0.000709926
712816,02002,48,838116,5.72713E-05
712816,02002,625,838116,0.00074572
712816,02002,1784,838116,0.002128584
712816,02002,143,838116,0.000170621
712816,02002,442,838116,0.000527373
712816,02002,5653,838116,0.00674489
712816,02002,6389,838116,0.00762305
712816,02002,3356,838116,0.004004219
712816,02002,1285,838116,0.001533201
712816,02002,1985,838116,0.002368407
712816,02002,2030,838116,0.002422099
712817,02002,2357,838116,0.00281226
712817,02002,466,838116,0.000556009
712817,02002,1599,838116,0.00190785
712817,02002,1344,838116,0.001603597
712817,02002,3729,838116,0.004449265
712817,02002,2002,838116,0.002388691
712817,02002,1797,838116,0.002144095
712817,02002,30,838116,3.57946E-05
712817,02002,62,838116,7.39754E-05
712817,02002,3402,838116,0.004059104
712817,02002,2797,838116,0.003337247
712817,02002,1420,838116,0.001694276
712817,02002,398,838116,0.000474875
712817,02002,114,838116,0.000136019
712817,02002,91,838116,0.000108577
712817,02002,1409,838116,0.001681152
712817,02002,2483,838116,0.002962597
712832,02002,356,838116,0.000424762
712832,02002,745,838116,0.000888898
712832,02002,131,838116,0.000156303
712832,02002,76,838116,9.06796E-05
712832,02002,1838,838116,0.002193014
712832,02002,1467,838116,0.001750354
712833,02002,741,838116,0.000884126
712833,02002,932,838116,0.001112018
712833,02002,875,838116,0.001044008
712833,02002,61,838116,7.27823E-05
712833,02002,32,838116,3.81809E-05
712833,02002,663,838116,0.00079106
712833,02002,326,838116,0.000388968
713821,02004,0,1516958,0
713821,02004,824,1516958,0.000543192
713821,02004,116,1516958,7.64688E-05
713821,02004,21,1516958,1.38435E-05
713821,02004,158,1516958,0.000104156
713821,02004,1364,1516958,0.000899168
713821,02004,165,1516958,0.00010877
713821,02004,572,1516958,0.00037707
713821,02004,104,1516958,6.85583E-05
713821,02004,232,1516958,0.000152938
713821,02004,2332,1516958,0.001537287
713821,02004,1381,1516958,0.000910375
713821,02004,483,1516958,0.0003184
713821,02004,2871,1516958,0.001892603
713821,02004,1346,1516958,0.000887302
713821,02004,135,1516958,8.89939E-05
713821,02004,458,1516958,0.00030192
713822,02004,1032,1516958,0.000680309
713822,02004,2752,1516958,0.001814157
713822,02004,1092,1516958,0.000719862
713822,02004,706,1516958,0.000465405
713822,02004,109,1516958,7.18543E-05
713822,02004,6155,1516958,0.004057462
713822,02004,725,1516958,0.00047793
713822,02004,77,1516958,5.07595E-05
713822,02004,1205,1516958,0.000794353
713822,02004,283,1516958,0.000186558
713822,02004,2455,1516958,0.00161837
713822,02004,4663,1516958,0.003073915
713822,02004,2176,1516958,0.00143445
713822,02004,243,1516958,0.000160189
713823,02004,225,1516958,0.000148323
713823,02004,3676,1516958,0.002423271
713823,02004,5574,1516958,0.003674459
713823,02004,2159,1516958,0.001423243
713823,02004,5253,1516958,0.003462851
713823,02004,526,1516958,0.000346747
713823,02004,2657,1516958,0.001751532
713823,02004,5515,1516958,0.003635565
713823,02004,1135,1516958,0.000748208
713823,02004,2115,1516958,0.001394238
713823,02004,3088,1516958,0.002035653
713823,02004,9,1516958,5.93293E-06
713823,02004,2923,1516958,0.001926883
713823,02004,244,1516958,0.000160848
713823,02004,1320,1516958,0.000870163
713823,02004,4153,1516958,0.002737716
713823,02004,650,1516958,0.000428489
713823,02004,2840,1516958,0.001872168
713823,02004,21,1516958,1.38435E-05
713823,02004,62,1516958,4.08713E-05
713824,02004,262,1516958,0.000172714
713824,02004,3882,1516958,0.002559069
713824,02004,3389,1516958,0.002234076
713824,02004,105,1516958,6.92175E-05
713824,02004,1218,1516958,0.000802923
713824,02004,635,1516958,0.000418601
713824,02004,3014,1516958,0.001986871
713824,02004,2332,1516958,0.001537287
713824,02004,2398,1516958,0.001580795
713824,02004,1067,1516958,0.000703381
713824,02004,2381,1516958,0.001569589
713824,02004,0,1516958,0
713824,02004,1380,1516958,0.000909715
713824,02004,6,1516958,3.95528E-06
713824,02004,2955,1516958,0.001947977
713824,02004,3910,1516958,0.002577527
713824,02004,5571,1516958,0.003672481
713824,02004,2276,1516958,0.001500371
713824,02004,1333,1516958,0.000878732
713824,02004,418,1516958,0.000275551
713824,02004,1957,1516958,0.001290082
713824,02004,2153,1516958,0.001419288
713824,02004,1575,1516958,0.001038262
713824,02004,275,1516958,0.000181284
713824,02004,2087,1516958,0.00137578
713824,02004,27,1516958,1.77988E-05
713824,02004,1529,1516958,0.001007938
713825,02004,92,1516958,6.06477E-05
713825,02004,4829,1516958,0.003183345
713825,02004,1952,1516958,0.001286786
713825,02004,516,1516958,0.000340154
713825,02004,3204,1516958,0.002112122
713825,02004,2186,1516958,0.001441042
713825,02004,3491,1516958,0.002301316
713825,02004,126,1516958,8.3061E-05
713825,02004,4471,1516958,0.002947346
713825,02004,4964,1516958,0.003272338
713825,02004,6287,1516958,0.004144479
713825,02004,563,1516958,0.000371138
713825,02004,3035,1516958,0.002000715
713825,02004,1482,1516958,0.000976955
713825,02004,794,1516958,0.000523416
713825,02004,1033,1516958,0.000680968
713825,02004,22,1516958,1.45027E-05
713825,02004,1845,1516958,0.00121625
713825,02004,1,1516958,6.59214E-07
713825,02004,4267,1516958,0.002812866
713825,02004,4140,1516958,0.002729146
713825,02004,782,1516958,0.000515505
713825,02004,1802,1516958,0.001187904
713825,02004,3206,1516958,0.00211344
713825,02004,2371,1516958,0.001562996
713825,02004,2,1516958,1.31843E-06
713825,02004,38,1516958,2.50501E-05
713825,02004,196,1516958,0.000129206
713825,02004,1202,1516958,0.000792375
713825,02004,332,1516958,0.000218859
713825,02004,118,1516958,7.77873E-05
713825,02004,485,1516958,0.000319719
713825,02004,1869,1516958,0.001232071
713826,02004,155,1516958,0.000102178
713826,02004,881,1516958,0.000580768
713826,02004,1666,1516958,0.001098251
713826,02004,1197,1516958,0.000789079
713826,02004,3843,1516958,0.00253336
713826,02004,4,1516958,2.63686E-06
713826,02004,173,1516958,0.000114044
713826,02004,458,1516958,0.00030192
713826,02004,2794,1516958,0.001841844
713826,02004,524,1516958,0.000345428
713826,02004,25,1516958,1.64804E-05
713826,02004,7,1516958,4.6145E-06
713826,02004,772,1516958,0.000508913
713826,02004,5,1516958,3.29607E-06
713826,02004,2034,1516958,0.001340841
713826,02004,618,1516958,0.000407394
713826,02004,1486,1516958,0.000979592
713826,02004,1879,1516958,0.001238663
713826,02004,2412,1516958,0.001590024
713826,02004,7,1516958,4.6145E-06
713826,02004,1485,1516958,0.000978933
713826,02004,30,1516958,1.97764E-05
713826,02004,996,1516958,0.000656577
713826,02004,1418,1516958,0.000934765
713826,02004,3386,1516958,0.002232099
713826,02004,374,1516958,0.000246546
713827,02004,757,1516958,0.000499025
713827,02004,2488,1516958,0.001640125
713827,02004,1,1516958,6.59214E-07
713827,02004,845,1516958,0.000557036
713827,02004,1257,1516958,0.000828632
713827,02004,2570,1516958,0.00169418
713827,02004,1899,1516958,0.001251847
713827,02004,554,1516958,0.000365205
713827,02004,2661,1516958,0.001754169
713827,02004,1735,1516958,0.001143736
713827,02004,1491,1516958,0.000982888
713827,02004,2057,1516958,0.001356003
713827,02004,2,1516958,1.31843E-06
713827,02004,1580,1516958,0.001041558
713827,02004,1621,1516958,0.001068586
713827,02004,4,1516958,2.63686E-06
713827,02004,2095,1516958,0.001381053
713827,02004,573,1516958,0.00037773
713827,02004,1426,1516958,0.000940039
713827,02004,3217,1516958,0.002120692
713827,02004,125,1516958,8.24018E-05
713827,02004,1540,1516958,0.00101519
713827,02004,832,1516958,0.000548466
713827,02004,593,1516958,0.000390914
713827,02004,1540,1516958,0.00101519
713827,02004,1879,1516958,0.001238663
713827,02004,2221,1516958,0.001464114
713827,02004,2133,1516958,0.001406104
713827,02004,640,1516958,0.000421897
713827,02004,2260,1516958,0.001489824
713827,02004,2279,1516958,0.001502349
713827,02004,3164,1516958,0.002085753
713827,02004,4017,1516958,0.002648063
713828,02004,0,1516958,0
713828,02004,5192,1516958,0.003422639
713828,02004,2428,1516958,0.001600572
713828,02004,9352,1516958,0.00616497
713828,02004,2068,1516958,0.001363255
713828,02004,1234,1516958,0.00081347
713828,02004,2636,1516958,0.001737688
713828,02004,3574,1516958,0.002356031
713828,02004,2022,1516958,0.001332931
713828,02004,3820,1516958,0.002518198
713828,02004,801,1516958,0.00052803
713828,02004,11,1516958,7.25135E-06
713828,02004,1008,1516958,0.000664488
713828,02004,4760,1516958,0.003137859
713828,02004,119,1516958,7.84465E-05
713828,02004,2587,1516958,0.001705387
713828,02004,3205,1516958,0.002112781
713828,02004,3,1516958,1.97764E-06
713828,02004,2307,1516958,0.001520807
713828,02004,3532,1516958,0.002328344
713828,02004,2929,1516958,0.001930838
713828,02004,2037,1516958,0.001342819
713828,02004,41,1516958,2.70278E-05
713828,02004,232,1516958,0.000152938
713828,02004,1111,1516958,0.000732387
713828,02004,3559,1516958,0.002346143
713828,02004,63,1516958,4.15305E-05
713828,02004,792,1516958,0.000522098
713828,02004,3157,1516958,0.002081139
713828,02004,1869,1516958,0.001232071
713828,02004,275,1516958,0.000181284
713828,02004,3016,1516958,0.00198819
713828,02004,184,1516958,0.000121295
713828,02004,1795,1516958,0.001183289
713828,02004,1587,1516958,0.001046173
713828,02004,3479,1516958,0.002293406
713828,02004,1365,1516958,0.000899827
713828,02004,1266,1516958,0.000834565
713828,02004,296,1516958,0.000195127
713828,02004,4806,1516958,0.003168183
713828,02004,3689,1516958,0.002431841
713828,02004,5459,1516958,0.003598649
713828,02004,1244,1516958,0.000820062
713829,02004,302,1516958,0.000199083
713829,02004,4120,1516958,0.002715962
713829,02004,1772,1516958,0.001168127
713829,02004,550,1516958,0.000362568
713829,02004,2154,1516958,0.001419947
713829,02004,3974,1516958,0.002619717
713829,02004,3379,1516958,0.002227484
713829,02004,4522,1516958,0.002980966
713829,02004,87,1516958,5.73516E-05
713829,02004,3361,1516958,0.002215618
713829,02004,21,1516958,1.38435E-05
713829,02004,669,1516958,0.000441014
713829,02004,3564,1516958,0.002349439
713829,02004,987,1516958,0.000650644
713829,02004,2828,1516958,0.001864257
713829,02004,107,1516958,7.05359E-05
713829,02004,669,1516958,0.000441014
713829,02004,5,1516958,3.29607E-06
713829,02004,134,1516958,8.83347E-05
713829,02004,4142,1516958,0.002730465
713829,02004,3929,1516958,0.002590052
713829,02004,3278,1516958,0.002160904
713829,02004,27,1516958,1.77988E-05
713829,02004,32,1516958,2.10948E-05
713829,02004,7,1516958,4.6145E-06
713829,02004,8,1516958,5.27371E-06
713830,02004,1628,1516958,0.0010732
713830,02004,2914,1516958,0.00192095
713830,02004,923,1516958,0.000608455
713830,02004,1660,1516958,0.001094295
713830,02004,2010,1516958,0.00132502
713830,02004,254,1516958,0.00016744
713831,02004,397,1516958,0.000261708
713831,02004,1095,1516958,0.000721839
713832,02004,2311,1516958,0.001523444
713832,02004,6085,1516958,0.004011317
713832,02004,1277,1516958,0.000841816
713832,02004,4233,1516958,0.002790453
713832,02004,2637,1516958,0.001738347
713832,02004,958,1516958,0.000631527
713869,02002,99,838116,0.000118122
713869,02002,76,838116,9.06796E-05
713869,02002,24,838116,2.86357E-05
713869,02002,292,838116,0.0003484
713869,02002,299,838116,0.000356753
713869,02002,1744,838116,0.002080858
713869,02002,1954,838116,0.00233142
713869,02002,134,838116,0.000159882
713869,02002,1027,838116,0.001225367
713869,02002,1718,838116,0.002049836
713869,02002,165,838116,0.00019687
713869,02002,40,838116,4.77261E-05
713870,02002,179,838116,0.000213574
713871,02002,354,838116,0.000422376
713871,02002,1782,838116,0.002126197
713871,02002,1906,838116,0.002274148
713871,02002,2679,838116,0.003196455
713871,02002,1005,838116,0.001199118
713871,02002,8,838116,9.54522E-06
713871,02002,0,838116,0
713871,02002,92,838116,0.00010977
713871,02002,6030,838116,0.007194708
713871,02002,1793,838116,0.002139322
713871,02002,1573,838116,0.001876829
713871,02002,2812,838116,0.003355144
713871,02002,375,838116,0.000447432
713871,02002,1191,838116,0.001421044
713871,02002,993,838116,0.0011848
713871,02002,2615,838116,0.003120093
713871,02002,728,838116,0.000868615
713871,02002,24,838116,2.86357E-05
713871,02002,1712,838116,0.002042677
713871,02002,1421,838116,0.001695469
713871,02002,876,838116,0.001045201
713871,02002,600,838116,0.000715891
713872,02002,330,838116,0.00039374
713872,02002,1930,838116,0.002302784
713872,02002,313,838116,0.000373457
713872,02002,1,838116,1.19315E-06
713872,02002,207,838116,0.000246983
713872,02002,215,838116,0.000256528
713872,02002,2162,838116,0.002579595
713872,02002,94,838116,0.000112156
713872,02002,2133,838116,0.002544994
713872,02002,407,838116,0.000485613
713872,02002,2178,838116,0.002598686
713872,02002,2494,838116,0.002975722
713872,02002,2641,838116,0.003151115
713872,02002,1063,838116,0.001268321
713872,02002,3387,838116,0.004041207
713872,02002,1,838116,1.19315E-06
713872,02002,2903,838116,0.003463721
713872,02002,1478,838116,0.001763479
713872,02002,1850,838116,0.002207332
713872,02002,3036,838116,0.00362241
713872,02002,259,838116,0.000309026
713872,02002,50,838116,5.96576E-05
713872,02002,2,838116,2.3863E-06
713872,02002,2716,838116,0.003240602
713872,02002,1782,838116,0.002126197
713872,02002,2709,838116,0.003232249
713872,02002,183,838116,0.000218347
713872,02002,1822,838116,0.002173923
713872,02002,2110,838116,0.002517551
713872,02002,3224,838116,0.003846723
713872,02002,142,838116,0.000169428
713872,02002,2921,838116,0.003485198
713872,02002,2703,838116,0.003225091
713872,02002,4347,838116,0.005186633
713873,02002,4746,838116,0.005662701
713873,02002,2128,838116,0.002539028
713873,02002,3883,838116,0.00463301
713873,02002,2760,838116,0.0032931
713873,02002,2403,838116,0.002867145
713873,02002,1233,838116,0.001471157
713873,02002,0,838116,0
713873,02002,1490,838116,0.001777797
713873,02002,2134,838116,0.002546187
713873,02002,2503,838116,0.00298646
713873,02002,2650,838116,0.003161853
713873,02002,299,838116,0.000356753
713873,02002,45,838116,5.36919E-05
713873,02002,592,838116,0.000706346
713873,02002,480,838116,0.000572713
713873,02002,911,838116,0.001086962
713873,02002,114,838116,0.000136019
713873,02002,36,838116,4.29535E-05
713873,02002,541,838116,0.000645495
713873,02002,385,838116,0.000459364
713873,02002,7,838116,8.35207E-06
713873,02002,97,838116,0.000115736
713873,02002,253,838116,0.000301868
713873,02002,324,838116,0.000386581
713873,02002,302,838116,0.000360332
713874,02002,595,838116,0.000709926
713874,02002,8,838116,9.54522E-06
713874,02002,1,838116,1.19315E-06
713874,02002,183,838116,0.000218347
713874,02002,1793,838116,0.002139322
713874,02002,3305,838116,0.003943368
713874,02002,1099,838116,0.001311274
713874,02002,0,838116,0
713874,02002,139,838116,0.000165848
713874,02002,4106,838116,0.004899083
713874,02002,4955,838116,0.005912069
713874,02002,0,838116,0
713874,02002,921,838116,0.001098893
713874,02002,2519,838116,0.003005551
713874,02002,26,838116,3.1022E-05
713874,02002,1179,838116,0.001406727
713874,02002,1200,838116,0.001431783
713874,02002,1840,838116,0.0021954
713874,02002,1402,838116,0.001672799
713874,02002,1492,838116,0.001780183
713874,02002,2279,838116,0.002719194
713874,02002,2531,838116,0.003019868
713874,02002,2143,838116,0.002556925
713874,02002,3859,838116,0.004604375
713874,02002,3132,838116,0.003736953
713875,02002,2932,838116,0.003498322
713875,02002,110,838116,0.000131247
713875,02002,2586,838116,0.003085492
713875,02002,1932,838116,0.00230517
713875,02002,0,838116,0
713875,02002,870,838116,0.001038042
713875,02002,3967,838116,0.004733235
713875,02002,0,838116,0
713875,02002,290,838116,0.000346014
713875,02002,141,838116,0.000168234
713875,02002,554,838116,0.000661006
713875,02002,2550,838116,0.003042538
713875,02002,669,838116,0.000798219
713875,02002,37,838116,4.41466E-05
713875,02002,340,838116,0.000405672
713875,02002,5,838116,5.96576E-06
713875,02002,3,838116,3.57946E-06
713875,02002,2863,838116,0.003415995
713875,02002,2,838116,2.3863E-06
713875,02002,2693,838116,0.003213159
713875,02002,931,838116,0.001110825
713875,02002,1020,838116,0.001217015
713875,02002,4546,838116,0.00542407
713875,02002,3144,838116,0.003751271
713875,02002,986,838116,0.001176448
713876,02002,1268,838116,0.001512917
713876,02002,1,838116,1.19315E-06
713876,02002,783,838116,0.000934238
713876,02002,0,838116,0
714879,02004,213,1516958,0.000140413
714879,02004,1944,1516958,0.001281512
714879,02004,2944,1516958,0.001940726
714879,02004,1706,1516958,0.001124619
714879,02004,1,1516958,6.59214E-07
714879,02004,2744,1516958,0.001808883
714880,02004,2311,1516958,0.001523444
714880,02004,1,1516958,6.59214E-07
714880,02004,54,1516958,3.55976E-05
714880,02004,1749,1516958,0.001152965
714880,02004,2072,1516958,0.001365891
714880,02004,55,1516958,3.62568E-05
714880,02004,408,1516958,0.000268959
714880,02004,1726,1516958,0.001137803
714880,02004,182,1516958,0.000119977
714880,02004,1746,1516958,0.001150988
714880,02004,889,1516958,0.000586041
714880,02004,280,1516958,0.00018458
714880,02004,72,1516958,4.74634E-05
714880,02004,451,1516958,0.000297306
714880,02004,1172,1516958,0.000772599
714880,02004,494,1516958,0.000325652
714880,02004,5364,1516958,0.003536024
714880,02004,3173,1516958,0.002091686
714880,02004,4,1516958,2.63686E-06
714881,02004,3382,1516958,0.002229462
714881,02004,949,1516958,0.000625594
714881,02004,711,1516958,0.000468701
714881,02004,5,1516958,3.29607E-06
714881,02004,4311,1516958,0.002841872
714881,02004,5291,1516958,0.003487901
714881,02004,3063,1516958,0.002019173
714881,02004,5456,1516958,0.003596672
714881,02004,3642,1516958,0.002400858
714881,02004,72,1516958,4.74634E-05
714881,02004,83,1516958,5.47148E-05
714881,02004,2173,1516958,0.001432472
714881,02004,1864,1516958,0.001228775
714881,02004,3332,1516958,0.002196501
714881,02004,601,1516958,0.000396188
714881,02004,1402,1516958,0.000924218
714881,02004,823,1516958,0.000542533
714881,02004,1946,1516958,0.001282831
714881,02004,2293,1516958,0.001511578
714881,02004,2633,1516958,0.001735711
714881,02004,3379,1516958,0.002227484
714881,02004,19,1516958,1.25251E-05
714881,02004,689,1516958,0.000454198
714881,02004,4310,1516958,0.002841212
714881,02004,3463,1516958,0.002282858
714881,02004,3592,1516958,0.002367897
714882,02004,414,1516958,0.000272915
714882,02004,1424,1516958,0.000938721
714882,02004,2104,1516958,0.001386986
714882,02004,1965,1516958,0.001295356
714882,02004,2484,1516958,0.001637488
714882,02004,2614,1516958,0.001723185
714882,02004,719,1516958,0.000473975
714882,02004,1,1516958,6.59214E-07
714882,02004,4259,1516958,0.002807593
714882,02004,3356,1516958,0.002212322
714882,02004,2899,1516958,0.001911061
714882,02004,732,1516958,0.000482545
714882,02004,1641,1516958,0.00108177
714882,02004,2073,1516958,0.001366551
714882,02004,3353,1516958,0.002210345
714882,02004,2486,1516958,0.001638806
714882,02004,8,1516958,5.27371E-06
714882,02004,1073,1516958,0.000707337
714882,02004,6,1516958,3.95528E-06
714882,02004,159,1516958,0.000104815
714882,02004,2639,1516958,0.001739666
714882,02004,2284,1516958,0.001505645
714882,02004,11,1516958,7.25135E-06
