GRIDCODE,CVENTMUN,fb
1196968,20022,0.030979021
1196968,20022,0.001170183
1196969,20022,0.013002692
1196969,20022,0.085168941
1196970,20022,0.01174285
1196970,20459,0.004065995
1196971,20459,0.00461843
1196972,20459,0.00461843
1196973,20459,0.00461843
1196974,20459,0.00461843
1196975,20459,0.00461843
1196976,20459,0.003024608
1196976,20459,0.001593823
1196977,20459,0.00461843
1196978,20459,0.00461843
1196979,20459,0.00461843
1196980,20459,0.00461843
1199855,12067,0.003669749
1199856,12067,0.004979701
1199857,12067,0.00493919
1199857,12067,4.05108E-05
1199858,12067,0.000660166
1199858,12067,0.004319535
1199859,12067,0.004979701
1199860,12067,0.004979701
1199861,12067,0.004979701
1199862,12067,0.004979701
1199863,12067,0.004979701
1199864,12067,0.004224505
1199865,12067,0.000133554
1199867,12067,0.001977029
1199868,12067,0.004979701
1199869,12067,0.004979701
1199870,12067,0.004979701
1199871,12067,0.004979701
1199872,12067,0.004805183
1199872,12067,0.000174518
1199873,12067,0.003753657
1199873,12067,0.001226044
1199874,12067,0.00495558
1199874,12067,2.41208E-05
1199875,12067,0.004566624
1199875,12067,0.000413077
1199876,12007,0.000100666
1199876,12067,0.000913446
1199876,12067,0.00384892
1199877,12007,0.002158873
1199877,12067,0.000318765
1199878,12007,0.00230652
1199879,12007,0.00230652
1199880,12007,0.00230652
1199881,12007,0.00230652
1199882,12007,0.000363777
1199882,12007,0.001942742
1199883,12007,0.00230652
1199884,12007,0.00230652
1199885,12007,0.00230652
1199886,12007,0.00034162
1199886,12007,0.000821916
1199886,12007,0.001142984
1199887,12007,0.001009163
1199887,12007,0.001297357
1199888,12007,0.000731464
1199888,12007,0.001575056
1199889,12007,0.000239114
1199889,12007,0.002067406
1199890,12007,0.00230652
1199891,12007,0.00230652
1199892,12007,0.00230652
1199893,12007,0.00065187
1199893,12007,0.00165465
1199894,12007,0.00230652
1199895,12007,0.00230652
1199896,12007,0.00230652
1199897,12007,0.00230652
1199898,12007,0.00230652
1199899,12007,0.00230652
1199900,12007,0.00230652
1199901,12007,0.00230652
1199902,12058,0.000404116
1199902,12058,1.17794E-05
1199902,12007,0.001419209
1199903,12058,5.71911E-05
1199903,12058,0.001023906
1199904,12058,0.001081098
1199905,12058,0.000109722
1199905,12058,0.000971375
1199906,12058,0.000980987
1199906,12058,0.000100111
1199907,12058,0.000875583
1199907,12058,0.000205515
1199908,12058,0.000863241
1199908,12058,4.67767E-05
1199908,12058,0.00017108
1199909,12058,7.28825E-05
1199909,12058,0.001008215
1199910,12058,0.001081098
1199911,12058,0.001081098
1199912,12006,5.68127E-07
1199912,12058,0.001081088
1199913,12006,0.028086672
1199913,12006,0.004241475
1199913,12058,0.000527081
1199914,12006,0.000425806
1199914,12006,0.028403995
1199914,12058,4.59332E-05
1199914,12058,0.0005411
1199915,12006,0.001107725
1199915,12058,0.001062114
1199916,12058,0.001081098
1199917,12058,0.001081098
1199918,12058,0.000330443
1199918,12058,0.000750654
1199919,12058,0.00107891
1199919,12058,2.18795E-06
1199920,12058,0.001081098
1199921,12058,0.001081098
1199922,12058,0.000797991
1199922,12058,0.000283107
1199923,12026,0.001107134
1199923,12058,0.000981479
1199924,12026,0.004397777
1199924,12058,0.00068539
1199925,12026,0.000324782
1199925,12058,0.001051874
1199926,12058,0.000152032
1199926,12058,0.000929066
1199927,12058,0.001081098
1199928,12058,0.001081098
1199929,12058,0.001081098
1199930,12058,0.001081098
1199931,12026,0.003125052
1199931,12026,0.000172098
1199931,12058,0.000784424
1199932,12026,0.000209393
1199932,12026,0.011805617
1199933,12026,0.01201501
1199934,12026,0.000213047
1199934,12026,0.011801963
