X_COORD,Y_COORD,P00,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,GRIDCODE,LONG,LATITUDE,Huso,Pob
,,,,,,,,,,,,,,,,,,,,,,,,,,1708500,-98.92553143,19.67859144,6,83
,,,,,,,,,,,,,,,,,,,,,,,,,,1708501,-98.91596618,19.67839688,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708502,-98.90640096,19.67820172,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708503,-98.89683577,19.67800595,6,849
,,,,,,,,,,,,,,,,,,,,,,,,,,1708504,-98.8872706,19.67780958,6,986
,,,,,,,,,,,,,,,,,,,,,,,,,,1708505,-98.87770546,19.6776126,6,1020
,,,,,,,,,,,,,,,,,,,,,,,,,,1708506,-98.86814035,19.67741502,6,1023
,,,,,,,,,,,,,,,,,,,,,,,,,,1708507,-98.85857527,19.67721684,6,327
,,,,,,,,,,,,,,,,,,,,,,,,,,1708508,-98.84901022,19.67701805,6,1749
,,,,,,,,,,,,,,,,,,,,,,,,,,1708509,-98.83944519,19.67681866,6,1542
,,,,,,,,,,,,,,,,,,,,,,,,,,1708510,-98.82988019,19.67661866,6,366
,,,,,,,,,,,,,,,,,,,,,,,,,,1708511,-98.82031523,19.67641806,6,27
,,,,,,,,,,,,,,,,,,,,,,,,,,1708512,-98.81075028,19.67621685,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708513,-98.80118537,19.67601504,6,6
,,,,,,,,,,,,,,,,,,,,,,,,,,1708514,-98.79162049,19.67581263,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708515,-98.78205563,19.67560961,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708516,-98.7724908,19.67540599,6,316
,,,,,,,,,,,,,,,,,,,,,,,,,,1708517,-98.76292601,19.67520176,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708518,-98.75336124,19.67499693,6,1459
,,,,,,,,,,,,,,,,,,,,,,,,,,1708519,-98.74379649,19.67479149,6,31
,,,,,,,,,,,,,,,,,,,,,,,,,,1708520,-98.73423178,19.67458545,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708521,-98.7246671,19.67437881,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708522,-98.71510245,19.67417156,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708523,-98.70553782,19.67396371,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708524,-98.69597323,19.67375525,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1708525,-98.68640866,19.67354619,6,295
,,,,,,,,,,,,,,,,,,,,,,,,,,1708526,-98.67684413,19.67333653,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711627,-99.41322089,19.69677385,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711628,-99.40365372,19.6966101,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711629,-99.39408657,19.69644575,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711630,-99.38451944,19.69628079,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711631,-99.37495234,19.69611522,6,18
,,,,,,,,,,,,,,,,,,,,,,,,,,1711632,-99.36538526,19.69594905,6,327
,,,,,,,,,,,,,,,,,,,,,,,,,,1711633,-99.3558182,19.69578228,6,1206
,,,,,,,,,,,,,,,,,,,,,,,,,,1711634,-99.34625117,19.6956149,6,541
,,,,,,,,,,,,,,,,,,,,,,,,,,1711635,-99.33668416,19.69544692,6,964
,,,,,,,,,,,,,,,,,,,,,,,,,,1711636,-99.32711718,19.69527833,6,320
,,,,,,,,,,,,,,,,,,,,,,,,,,1711637,-99.31755022,19.69510914,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711638,-99.30798328,19.69493934,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711639,-99.29841636,19.69476894,6,2554
,,,,,,,,,,,,,,,,,,,,,,,,,,1711640,-99.28884948,19.69459793,6,1026
,,,,,,,,,,,,,,,,,,,,,,,,,,1711641,-99.27928261,19.69442633,6,1069
,,,,,,,,,,,,,,,,,,,,,,,,,,1711642,-99.26971577,19.69425411,6,401
,,,,,,,,,,,,,,,,,,,,,,,,,,1711643,-99.26014895,19.69408129,6,2196
,,,,,,,,,,,,,,,,,,,,,,,,,,1711644,-99.25058216,19.69390787,6,1502
,,,,,,,,,,,,,,,,,,,,,,,,,,1711645,-99.24101539,19.69373384,6,4852
,,,,,,,,,,,,,,,,,,,,,,,,,,1711646,-99.23144865,19.69355921,6,1401
,,,,,,,,,,,,,,,,,,,,,,,,,,1711647,-99.22188193,19.69338398,6,13414
,,,,,,,,,,,,,,,,,,,,,,,,,,1711648,-99.21231524,19.69320814,6,7075
,,,,,,,,,,,,,,,,,,,,,,,,,,1711649,-99.20274857,19.69303169,6,5021
,,,,,,,,,,,,,,,,,,,,,,,,,,1711650,-99.19318192,19.69285464,6,203
,,,,,,,,,,,,,,,,,,,,,,,,,,1711651,-99.1836153,19.69267699,6,2874
,,,,,,,,,,,,,,,,,,,,,,,,,,1711652,-99.17404871,19.69249873,6,1792
,,,,,,,,,,,,,,,,,,,,,,,,,,1711653,-99.16448214,19.69231987,6,7018
,,,,,,,,,,,,,,,,,,,,,,,,,,1711654,-99.15491559,19.69214041,6,1414
,,,,,,,,,,,,,,,,,,,,,,,,,,1711655,-99.14534908,19.69196033,6,7325
,,,,,,,,,,,,,,,,,,,,,,,,,,1711656,-99.13578258,19.69177966,6,8184
,,,,,,,,,,,,,,,,,,,,,,,,,,1711657,-99.12621612,19.69159838,6,9486
,,,,,,,,,,,,,,,,,,,,,,,,,,1711658,-99.11664967,19.6914165,6,7146
,,,,,,,,,,,,,,,,,,,,,,,,,,1711659,-99.10708326,19.69123401,6,3602
,,,,,,,,,,,,,,,,,,,,,,,,,,1711660,-99.09751687,19.69105092,6,1873
,,,,,,,,,,,,,,,,,,,,,,,,,,1711661,-99.0879505,19.69086722,6,2422
,,,,,,,,,,,,,,,,,,,,,,,,,,1711662,-99.07838416,19.69068292,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711663,-99.06881785,19.69049801,6,2881
,,,,,,,,,,,,,,,,,,,,,,,,,,1711664,-99.05925156,19.6903125,6,1331
,,,,,,,,,,,,,,,,,,,,,,,,,,1711665,-99.0496853,19.69012639,6,3413
,,,,,,,,,,,,,,,,,,,,,,,,,,1711666,-99.04011907,19.68993967,6,1389
,,,,,,,,,,,,,,,,,,,,,,,,,,1711667,-99.03055286,19.68975235,6,1293
,,,,,,,,,,,,,,,,,,,,,,,,,,1711668,-99.02098668,19.68956442,6,1760
,,,,,,,,,,,,,,,,,,,,,,,,,,1711669,-99.01142052,19.68937589,6,2515
,,,,,,,,,,,,,,,,,,,,,,,,,,1711670,-99.00185439,19.68918676,6,5036
,,,,,,,,,,,,,,,,,,,,,,,,,,1711671,-98.99228829,19.68899702,6,7173
,,,,,,,,,,,,,,,,,,,,,,,,,,1711672,-98.98272222,19.68880667,6,13359
,,,,,,,,,,,,,,,,,,,,,,,,,,1711673,-98.97315617,19.68861572,6,11809
,,,,,,,,,,,,,,,,,,,,,,,,,,1711674,-98.96359015,19.68842417,6,4307
,,,,,,,,,,,,,,,,,,,,,,,,,,1711675,-98.95402415,19.68823201,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711676,-98.94445819,19.68803925,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711677,-98.93489225,19.68784589,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711678,-98.92532633,19.68765192,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711679,-98.91576045,19.68745734,6,12
,,,,,,,,,,,,,,,,,,,,,,,,,,1711680,-98.90619459,19.68726217,6,141
,,,,,,,,,,,,,,,,,,,,,,,,,,1711681,-98.89662876,19.68706638,6,3272
,,,,,,,,,,,,,,,,,,,,,,,,,,1711682,-98.88706296,19.68687,6,3157
,,,,,,,,,,,,,,,,,,,,,,,,,,1711683,-98.87749718,19.686673,6,4087
,,,,,,,,,,,,,,,,,,,,,,,,,,1711684,-98.86793143,19.68647541,6,2956
,,,,,,,,,,,,,,,,,,,,,,,,,,1711685,-98.85836571,19.68627721,6,2082
,,,,,,,,,,,,,,,,,,,,,,,,,,1711686,-98.84880002,19.6860784,6,334
,,,,,,,,,,,,,,,,,,,,,,,,,,1711687,-98.83923436,19.685879,6,2297
,,,,,,,,,,,,,,,,,,,,,,,,,,1711688,-98.82966872,19.68567898,6,1665
,,,,,,,,,,,,,,,,,,,,,,,,,,1711689,-98.82010312,19.68547837,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711690,-98.81053754,19.68527715,6,12
,,,,,,,,,,,,,,,,,,,,,,,,,,1711691,-98.80097199,19.68507532,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711692,-98.79140647,19.68487289,6,138
,,,,,,,,,,,,,,,,,,,,,,,,,,1711693,-98.78184097,19.68466986,6,43
,,,,,,,,,,,,,,,,,,,,,,,,,,1711694,-98.77227551,19.68446622,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711695,-98.76271007,19.68426198,6,106
,,,,,,,,,,,,,,,,,,,,,,,,,,1711696,-98.75314466,19.68405713,6,30
,,,,,,,,,,,,,,,,,,,,,,,,,,1711697,-98.74357929,19.68385168,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711698,-98.73401394,19.68364562,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711699,-98.72444862,19.68343896,6,1651
,,,,,,,,,,,,,,,,,,,,,,,,,,1711700,-98.71488332,19.6832317,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711701,-98.70531806,19.68302383,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711702,-98.69575283,19.68281536,6,3
,,,,,,,,,,,,,,,,,,,,,,,,,,1711703,-98.68618763,19.68260629,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1711704,-98.67662245,19.68239661,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714805,-99.4130483,19.70583511,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714806,-99.40348049,19.70567135,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714807,-99.3939127,19.70550698,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714808,-99.38434494,19.705342,6,108
,,,,,,,,,,,,,,,,,,,,,,,,,,1714809,-99.3747772,19.70517643,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714810,-99.36520948,19.70501024,6,381
,,,,,,,,,,,,,,,,,,,,,,,,,,1714811,-99.35564179,19.70484346,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714812,-99.34607412,19.70467607,6,223
,,,,,,,,,,,,,,,,,,,,,,,,,,1714813,-99.33650647,19.70450807,6,759
,,,,,,,,,,,,,,,,,,,,,,,,,,1714814,-99.32693885,19.70433947,6,255
,,,,,,,,,,,,,,,,,,,,,,,,,,1714815,-99.31737125,19.70417026,6,19
,,,,,,,,,,,,,,,,,,,,,,,,,,1714816,-99.30780367,19.70400046,6,247
,,,,,,,,,,,,,,,,,,,,,,,,,,1714817,-99.29823612,19.70383004,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714818,-99.28866859,19.70365902,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714819,-99.27910109,19.7034874,6,741
,,,,,,,,,,,,,,,,,,,,,,,,,,1714820,-99.26953361,19.70331517,6,501
,,,,,,,,,,,,,,,,,,,,,,,,,,1714821,-99.25996616,19.70314234,6,1520
,,,,,,,,,,,,,,,,,,,,,,,,,,1714822,-99.25039873,19.70296891,6,1920
,,,,,,,,,,,,,,,,,,,,,,,,,,1714823,-99.24083132,19.70279487,6,2049
,,,,,,,,,,,,,,,,,,,,,,,,,,1714824,-99.23126394,19.70262022,6,1457
,,,,,,,,,,,,,,,,,,,,,,,,,,1714825,-99.22169658,19.70244497,6,2150
,,,,,,,,,,,,,,,,,,,,,,,,,,1714826,-99.21212925,19.70226912,6,36
,,,,,,,,,,,,,,,,,,,,,,,,,,1714827,-99.20256194,19.70209266,6,2333
,,,,,,,,,,,,,,,,,,,,,,,,,,1714828,-99.19299466,19.7019156,6,1231
,,,,,,,,,,,,,,,,,,,,,,,,,,1714829,-99.1834274,19.70173793,6,2360
,,,,,,,,,,,,,,,,,,,,,,,,,,1714830,-99.17386017,19.70155966,6,2668
,,,,,,,,,,,,,,,,,,,,,,,,,,1714831,-99.16429296,19.70138079,6,864
,,,,,,,,,,,,,,,,,,,,,,,,,,1714832,-99.15472578,19.70120131,6,1212
,,,,,,,,,,,,,,,,,,,,,,,,,,1714833,-99.14515862,19.70102122,6,7370
,,,,,,,,,,,,,,,,,,,,,,,,,,1714834,-99.13559149,19.70084054,6,4789
,,,,,,,,,,,,,,,,,,,,,,,,,,1714835,-99.12602439,19.70065924,6,7168
,,,,,,,,,,,,,,,,,,,,,,,,,,1714836,-99.11645731,19.70047734,6,7820
,,,,,,,,,,,,,,,,,,,,,,,,,,1714837,-99.10689025,19.70029484,6,5808
,,,,,,,,,,,,,,,,,,,,,,,,,,1714838,-99.09732323,19.70011174,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714839,-99.08775622,19.69992803,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714840,-99.07818925,19.69974371,6,1082
,,,,,,,,,,,,,,,,,,,,,,,,,,1714841,-99.06862229,19.69955879,6,1582
,,,,,,,,,,,,,,,,,,,,,,,,,,1714842,-99.05905537,19.69937327,6,480
,,,,,,,,,,,,,,,,,,,,,,,,,,1714843,-99.04948847,19.69918714,6,35
,,,,,,,,,,,,,,,,,,,,,,,,,,1714844,-99.0399216,19.69900041,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714845,-99.03035475,19.69881307,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714846,-99.02078793,19.69862513,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714847,-99.01122114,19.69843658,6,3925
,,,,,,,,,,,,,,,,,,,,,,,,,,1714848,-99.00165437,19.69824743,6,2427
,,,,,,,,,,,,,,,,,,,,,,,,,,1714849,-98.99208763,19.69805768,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714850,-98.98252092,19.69786732,6,2649
,,,,,,,,,,,,,,,,,,,,,,,,,,1714851,-98.97295424,19.69767636,6,2364
,,,,,,,,,,,,,,,,,,,,,,,,,,1714852,-98.96338758,19.69748479,6,966
,,,,,,,,,,,,,,,,,,,,,,,,,,1714853,-98.95382094,19.69729262,6,15
,,,,,,,,,,,,,,,,,,,,,,,,,,1714854,-98.94425434,19.69709984,6,2168
,,,,,,,,,,,,,,,,,,,,,,,,,,1714855,-98.93468776,19.69690646,6,665
,,,,,,,,,,,,,,,,,,,,,,,,,,1714856,-98.92512121,19.69671248,6,2546
,,,,,,,,,,,,,,,,,,,,,,,,,,1714857,-98.91555469,19.69651789,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714858,-98.90598819,19.6963227,6,1
,,,,,,,,,,,,,,,,,,,,,,,,,,1714859,-98.89642172,19.6961269,6,11
,,,,,,,,,,,,,,,,,,,,,,,,,,1714860,-98.88685528,19.6959305,6,1200
,,,,,,,,,,,,,,,,,,,,,,,,,,1714861,-98.87728887,19.69573349,6,2065
,,,,,,,,,,,,,,,,,,,,,,,,,,1714862,-98.86772248,19.69553588,6,711
,,,,,,,,,,,,,,,,,,,,,,,,,,1714863,-98.85815613,19.69533766,6,1871
,,,,,,,,,,,,,,,,,,,,,,,,,,1714864,-98.8485898,19.69513885,6,494
,,,,,,,,,,,,,,,,,,,,,,,,,,1714865,-98.8390235,19.69493942,6,1692
,,,,,,,,,,,,,,,,,,,,,,,,,,1714866,-98.82945722,19.69473939,6,2047
,,,,,,,,,,,,,,,,,,,,,,,,,,1714867,-98.81989098,19.69453876,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714868,-98.81032476,19.69433753,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714869,-98.80075857,19.69413568,6,27
,,,,,,,,,,,,,,,,,,,,,,,,,,1714870,-98.79119241,19.69393324,6,905
,,,,,,,,,,,,,,,,,,,,,,,,,,1714871,-98.78162628,19.69373019,6,1505
,,,,,,,,,,,,,,,,,,,,,,,,,,1714872,-98.77206018,19.69352654,6,348
,,,,,,,,,,,,,,,,,,,,,,,,,,1714873,-98.76249411,19.69332228,6,1448
,,,,,,,,,,,,,,,,,,,,,,,,,,1714874,-98.75292806,19.69311742,6,1206
,,,,,,,,,,,,,,,,,,,,,,,,,,1714875,-98.74336205,19.69291195,6,331
,,,,,,,,,,,,,,,,,,,,,,,,,,1714876,-98.73379606,19.69270588,6,46
,,,,,,,,,,,,,,,,,,,,,,,,,,1714877,-98.7242301,19.6924992,6,8
,,,,,,,,,,,,,,,,,,,,,,,,,,1714878,-98.71466417,19.69229193,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714879,-98.70509827,19.69208404,6,2136
,,,,,,,,,,,,,,,,,,,,,,,,,,1714880,-98.6955324,19.69187555,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714881,-98.68596656,19.69166646,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1714882,-98.67640075,19.69145677,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717983,-99.41287569,19.71489645,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717984,-99.40330724,19.71473267,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717985,-99.39373882,19.71456829,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717986,-99.38417041,19.71440331,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717987,-99.37460204,19.71423772,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717988,-99.36503368,19.71407152,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717989,-99.35546535,19.71390472,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717990,-99.34589704,19.71373732,6,414
,,,,,,,,,,,,,,,,,,,,,,,,,,1717991,-99.33632875,19.71356931,6,134
,,,,,,,,,,,,,,,,,,,,,,,,,,1717992,-99.32676049,19.7134007,6,44
,,,,,,,,,,,,,,,,,,,,,,,,,,1717993,-99.31719226,19.71323148,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717994,-99.30762404,19.71306166,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717995,-99.29805585,19.71289123,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717996,-99.28848769,19.7127202,6,25
,,,,,,,,,,,,,,,,,,,,,,,,,,1717997,-99.27891955,19.71254856,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717998,-99.26935143,19.71237632,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1717999,-99.25978334,19.71220348,6,226
,,,,,,,,,,,,,,,,,,,,,,,,,,1718000,-99.25021527,19.71203003,6,2091
,,,,,,,,,,,,,,,,,,,,,,,,,,1718001,-99.24064722,19.71185598,6,1145
,,,,,,,,,,,,,,,,,,,,,,,,,,1718002,-99.2310792,19.71168132,6,2251
,,,,,,,,,,,,,,,,,,,,,,,,,,1718003,-99.22151121,19.71150606,6,2123
,,,,,,,,,,,,,,,,,,,,,,,,,,1718004,-99.21194324,19.71133019,6,1761
,,,,,,,,,,,,,,,,,,,,,,,,,,1718005,-99.20237529,19.71115372,6,432
,,,,,,,,,,,,,,,,,,,,,,,,,,1718006,-99.19280737,19.71097664,6,1491
,,,,,,,,,,,,,,,,,,,,,,,,,,1718007,-99.18323948,19.71079896,6,1377
,,,,,,,,,,,,,,,,,,,,,,,,,,1718008,-99.17367161,19.71062068,6,944
,,,,,,,,,,,,,,,,,,,,,,,,,,1718009,-99.16410376,19.71044179,6,624
,,,,,,,,,,,,,,,,,,,,,,,,,,1718010,-99.15453594,19.7102623,6,360
,,,,,,,,,,,,,,,,,,,,,,,,,,1718011,-99.14496815,19.7100822,6,4228
,,,,,,,,,,,,,,,,,,,,,,,,,,1718012,-99.13540038,19.7099015,6,4663
,,,,,,,,,,,,,,,,,,,,,,,,,,1718013,-99.12583264,19.70972019,6,1702
,,,,,,,,,,,,,,,,,,,,,,,,,,1718014,-99.11626492,19.70953828,6,910
,,,,,,,,,,,,,,,,,,,,,,,,,,1718015,-99.10669722,19.70935576,6,762
,,,,,,,,,,,,,,,,,,,,,,,,,,1718016,-99.09712956,19.70917264,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718017,-99.08756192,19.70898892,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718018,-99.0779943,19.70880459,6,821
,,,,,,,,,,,,,,,,,,,,,,,,,,1718019,-99.06842671,19.70861965,6,2408
,,,,,,,,,,,,,,,,,,,,,,,,,,1718020,-99.05885915,19.70843412,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718021,-99.04929161,19.70824797,6,367
,,,,,,,,,,,,,,,,,,,,,,,,,,1718022,-99.0397241,19.70806123,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718023,-99.03015662,19.70787388,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718024,-99.02058916,19.70768592,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718025,-99.01102173,19.70749736,6,11
,,,,,,,,,,,,,,,,,,,,,,,,,,1718026,-99.00145433,19.7073082,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718027,-98.99188695,19.70711843,6,164
,,,,,,,,,,,,,,,,,,,,,,,,,,1718028,-98.9823196,19.70692806,6,148
,,,,,,,,,,,,,,,,,,,,,,,,,,1718029,-98.97275228,19.70673708,6,2898
,,,,,,,,,,,,,,,,,,,,,,,,,,1718030,-98.96318498,19.7065455,6,2003
,,,,,,,,,,,,,,,,,,,,,,,,,,1718031,-98.95361771,19.70635331,6,106
,,,,,,,,,,,,,,,,,,,,,,,,,,1718032,-98.94405047,19.70616052,6,427
,,,,,,,,,,,,,,,,,,,,,,,,,,1718033,-98.93448325,19.70596712,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718034,-98.92491606,19.70577312,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718035,-98.9153489,19.70557852,6,612
,,,,,,,,,,,,,,,,,,,,,,,,,,1718036,-98.90578177,19.70538331,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718037,-98.89621466,19.7051875,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718038,-98.88664758,19.70499108,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718039,-98.87708053,19.70479406,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718040,-98.86751351,19.70459644,6,8
,,,,,,,,,,,,,,,,,,,,,,,,,,1718041,-98.85794651,19.70439821,6,2016
,,,,,,,,,,,,,,,,,,,,,,,,,,1718042,-98.84837955,19.70419937,6,376
,,,,,,,,,,,,,,,,,,,,,,,,,,1718043,-98.83881261,19.70399993,6,4220
,,,,,,,,,,,,,,,,,,,,,,,,,,1718044,-98.8292457,19.70379989,6,2738
,,,,,,,,,,,,,,,,,,,,,,,,,,1718045,-98.81967881,19.70359924,6,741
,,,,,,,,,,,,,,,,,,,,,,,,,,1718046,-98.81011196,19.70339799,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718047,-98.80054513,19.70319613,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718048,-98.79097834,19.70299367,6,68
,,,,,,,,,,,,,,,,,,,,,,,,,,1718049,-98.78141157,19.70279061,6,425
,,,,,,,,,,,,,,,,,,,,,,,,,,1718050,-98.77184483,19.70258694,6,173
,,,,,,,,,,,,,,,,,,,,,,,,,,1718051,-98.76227812,19.70238267,6,2112
,,,,,,,,,,,,,,,,,,,,,,,,,,1718052,-98.75271143,19.70217779,6,2659
,,,,,,,,,,,,,,,,,,,,,,,,,,1718053,-98.74314478,19.70197231,6,909
,,,,,,,,,,,,,,,,,,,,,,,,,,1718054,-98.73357815,19.70176622,6,21
,,,,,,,,,,,,,,,,,,,,,,,,,,1718055,-98.72401156,19.70155953,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718056,-98.71444499,19.70135224,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718057,-98.70487845,19.70114434,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718058,-98.69531195,19.70093583,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718059,-98.68574547,19.70072672,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1718060,-98.67617902,19.70051701,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721161,-99.41270306,19.72395788,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721162,-99.40313397,19.72379409,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721163,-99.39356491,19.72362969,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721164,-99.38399587,19.72346469,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721165,-99.37442685,19.72329909,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721166,-99.36485785,19.72313288,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721167,-99.35528888,19.72296607,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721168,-99.34571994,19.72279865,6,886
,,,,,,,,,,,,,,,,,,,,,,,,,,1721169,-99.33615101,19.72263063,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721170,-99.32658211,19.72246201,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721171,-99.31701324,19.72229278,6,51
,,,,,,,,,,,,,,,,,,,,,,,,,,1721172,-99.30744439,19.72212294,6,10
,,,,,,,,,,,,,,,,,,,,,,,,,,1721173,-99.29787556,19.7219525,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721174,-99.28830676,19.72178146,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721175,-99.27873798,19.72160981,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721176,-99.26916922,19.72143756,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721177,-99.25960049,19.7212647,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721178,-99.25003178,19.72109124,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721179,-99.2404631,19.72091717,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1721180,-99.23089444,19.7207425,6,3395
,,,,,,,,,,,,,,,,,,,,,,,,,,1721181,-99.22132581,19.72056722,6,4194
,,,,,,,,,,,,,,,,,,,,,,,,,,1721182,-99.2117572,19.72039134,6,1007
,,,,,,,,,,,,,,,,,,,,,,,,,,1721183,-99.20218862,19.72021486,6,2245
,,,,,,,,,,,,,,,,,,,,,,,,,,1721184,-99.19262006,19.72003777,6,2673
,,,,,,,,,,,,,,,,,,,,,,,,,,1721185,-99.18305153,19.71986008,6,1520
,,,,,,,,,,,,,,,,,,,,,,,,,,1721186,-99.17348302,19.71968178,6,118
,,,,,,,,,,,,,,,,,,,,,,,,,,1721187,-99.16391454,19.71950288,6,480
,,,,,,,,,,,,,,,,,,,,,,,,,,1721188,-99.15434608,19.71932337,6,1265
,,,,,,,,,,,,,,,,,,,,,,,,,,1721189,-99.14477765,19.71914326,6,3663
,,,,,,,,,,,,,,,,,,,,,,,,,,1721190,-99.13520924,19.71896254,6,4470
,,,,,,,,,,,,,,,,,,,,,,,,,,1721191,-99.12564086,19.71878122,6,1978
,,,,,,,,,,,,,,,,,,,,,,,,,,1721192,-99.1160725,19.71859929,6,1347
