GRIDCODE,CVENTMUN,Frur,Furb,Fpob,Prur_T,Purb_T,P_tot
1231670,13001,0.005705394,,0.005705394,77,,77
1231673,21028,0.001333729,,0.001333729,18,,18
1231678,13064,0.001852401,,0.001852401,25,,25
1231686,21014,0.000430179,,0.000430179,13,,13
1231697,21006,0.017240238,,0.017240238,521,,521
1231702,13070,0.006882859,,0.006882859,208,,208
1231708,21049,0.001455989,,0.001455989,44,,44
1231721,21030,0.000264725,,0.000264725,8,,8
1231726,13056,0.004864328,,0.004864328,147,,147
1231733,21107,0.000789074,,0.000789074,13,,13
1231736,12035,,0.002518343,0.002518343,,312,312
1231737,21072,0.000364188,0.009774721,0.008670191,6,1211,1217
1231738,21008,0.003095599,0.018847212,0.016998418,51,2335,2386
1231739,12035,,0.022116215,0.022116215,,2740,2740
1231740,21162,0.001092564,0.029227305,0.025925082,18,3621,3639
1231741,12035,,0.010541524,0.010541524,,1306,1306
1231742,12034,,0.007732604,0.007732604,,958,958
1231743,12034,,0.004051949,0.004051949,,502,502
1231744,21071,0.003034901,0.000669944,0.000947523,50,83,133
1231754,21077,7.09E-05,,7.09E-05,1,,1
1231756,21080,0.049567437,,0.049567437,699,,699
1231767,21216,7.09E-05,,7.09E-05,1,,1
1231775,13077,0.000212736,,0.000212736,3,,3
1231793,15003,0.00035461,,0.00035461,2,,2
1231811,21047,,0.122187411,0.122187411,,858,858
1231812,21215,0.018617021,0.412987753,0.237324277,105,2900,3005
1231813,21047,,0.027769866,0.027769866,,195,195
1231819,22001,0.003014184,,0.003014184,17,,17
1231829,13005,0.000426167,,0.000426167,2,,2
1231835,21047,,0.004880089,0.004880089,,70,70
1231836,21029,0.00191775,0.003625209,0.003204286,9,52,61
1231837,21003,,0.000418293,0.000418293,,6,6
1231838,21003,,0.013873397,0.013873397,,199,199
1231839,21003,,0.020217513,0.020217513,,290,290
1231840,13065,0.001065417,0.002300613,0.001996113,5,33,38
1231867,21084,0.058072207,,0.058072207,341,,341
1231877,13051,0.055177112,,0.055177112,324,,324
1231880,21210,0.019754768,,0.019754768,116,,116
1231921,21068,0.81557377,,0.81557377,199,,199
1234835,13024,0.013731826,,0.013731826,102,,102
1234838,13009,0.022228809,,0.022228809,300,,300
1234841,21100,0.005557202,,0.005557202,75,,75
1234847,13054,0.000963248,,0.000963248,13,,13
1234856,13044,0.007483699,,0.007483699,101,,101
1234859,13038,0.020713218,,0.020713218,97,,97
1234862,21184,0.001025811,,0.001025811,31,,31
1234865,30103,0.002250165,,0.002250165,68,,68
1234870,13039,0.014394441,,0.014394441,435,,435
1234881,11010,0.005526142,0.025903435,0.014450706,167,610,777
1234882,22008,9.93E-05,0,9.93E-05,3,0,3
1234883,21109,0.051323627,,0.051323627,1551,,1551
1234885,30051,0.002647253,,0.002647253,80,,80
1234886,21091,0.006651224,,0.006651224,201,,201
1234887,30050,0.000165453,,0.000165453,5,,5
1234897,15071,0.037392455,,0.037392455,1130,,1130
1234900,21213,0.019920582,,0.019920582,602,,602
1234901,13045,0.013765718,,0.013765718,416,,416
1234905,13017,0.036176024,,0.036176024,596,,596
1234912,21197,0.026039454,,0.026039454,429,,429
1234914,12035,,0.016070578,0.016070578,,1991,1991
1234915,12035,,0.068786272,0.068786272,,8522,8522
1234916,12035,,0.074145822,0.074145822,,9186,9186
1234917,12035,,0.059883285,0.059883285,,7419,7419
1234918,12035,,0.030865842,0.030865842,,3824,3824
1234919,21089,0.001335357,0.017055315,0.015210236,22,2113,2135
1234920,13035,0.033019727,0.001824184,0.005485659,544,226,770
1234954,30064,0.060133314,,0.060133314,848,,848
1234971,13003,0.00035461,,0.00035461,2,,2
1234989,13041,0.010106383,0.050555397,0.032538304,57,355,412
1234990,30067,0.016843972,0.386357163,0.221765914,95,2713,2808
1234991,21087,,0.00014241,0.00014241,,1,1
1235003,30037,0.000852333,,0.000852333,4,,4
1235011,13050,0.030470914,,0.030470914,143,,143
1235012,13023,0.0012785,,0.0012785,6,,6
1235013,21047,,0.003276631,0.003276631,,47,47
1235014,21047,,0.000418293,0.000418293,,6,6
1235017,30203,0.004900916,0.00125488,0.002153701,23,18,41
1235018,21183,0.008310249,,0.008310249,39,,39
1235054,13012,0.011239782,,0.011239782,66,,66
1235064,22016,0.00026851,,0.00026851,4,,4
1235073,13019,0.000335638,,0.000335638,5,,5
1235076,13029,0.000543774,,0.000543774,1,,1
1235103,21123,0.14764134,,0.14764134,410,,410
1237986,11004,0.045070096,,0.045070096,389,,389
1237990,22006,0.055331179,,0.055331179,411,,411
1237996,13027,0.016962843,,0.016962843,126,,126
1238013,22011,0.042541734,,0.042541734,316,,316
1238029,22014,0.017116183,,0.017116183,231,,231
1238039,13053,0.003037937,,0.003037937,41,,41
1238058,21047,,0.007473778,0.007473778,,176,176
1238059,21047,,0.099961782,0.099961782,,2354,2354
1238060,21047,,0.028621173,0.028621173,,674,674
1238061,12058,,0.010573697,0.010573697,,249,249
1238062,12058,,0.002632808,0.002632808,,62,62
1238066,13004,3.31E-05,,3.31E-05,1,,1
1238081,13055,0.002349437,,0.002349437,71,,71
1238082,30066,0.010059563,,0.010059563,304,,304
1238090,21178,0.000364188,,0.000364188,6,,6
1238092,21194,0.000242792,0.015481351,0.013692775,4,1918,1922
1238093,12035,,0.039502466,0.039502466,,4894,4894
1238094,12035,,0.073645382,0.073645382,,9124,9124
1238095,12035,,0.0561542,0.0561542,,6957,6957
1238096,13058,0.000121396,0.034586855,0.030541584,2,4285,4287
1238097,21086,0.012746586,0.00245377,0.003661855,210,304,514
1238101,13036,0.126616085,,0.126616085,2086,,2086
1238108,13030,0.000283648,,0.000283648,4,,4
1238156,22012,0.02570922,,0.02570922,145,,145
1238178,13037,0.03920733,,0.03920733,184,,184
1238185,22017,0.041760722,,0.041760722,37,,37
1238188,30198,0.0012785,,0.0012785,6,,6
1238189,30040,0.051353079,,0.051353079,241,,241
1238196,22007,0.016194332,,0.016194332,76,,76
1238227,12035,,0.046920821,0.046920821,,256,256
1238228,21187,0.006811989,0.145711144,0.073711158,40,795,835
1238229,21087,,0.088892962,0.088892962,,485,485
1238230,30083,0.010217984,0.002749267,0.006620763,60,15,75
1238236,30072,0.15633515,,0.15633515,918,,918
1238246,13006,0.000805531,,0.000805531,12,,12
1241158,30175,0.045881126,,0.045881126,396,,396
1241159,9016,0.057814853,,0.057814853,499,,499
1241175,21117,0.016289715,,0.016289715,121,,121
1241195,9007,0.055625682,,0.055625682,760,,760
1241205,21131,0.064389449,,0.064389449,869,,869
1241210,9003,0.002593361,,0.002593361,35,,35
1241214,29042,0.001067692,,0.001067692,5,,5
1241228,9014,0.001720715,,0.001720715,52,,52
1241234,21064,0.015320979,,0.015320979,463,,463
1241236,21047,,0.006242303,0.006242303,,147,147
1241237,21047,,0.174232451,0.174232451,,4103,4103
1241238,21047,,0.112446388,0.112446388,,2648,2648
1241239,12058,,0.063654508,0.063654508,,1499,1499
1241240,12058,,0,0,,0,0
1241247,9002,0.003739246,,0.003739246,113,,113
1241249,9005,0.003772336,,0.003772336,114,,114
1241260,22004,0.00592323,,0.00592323,179,,179
1241268,29048,0.001092564,0,0.001092564,18,0,18
1241269,29060,0.001092564,0.004277954,0.003904079,18,530,548
1241270,12058,,0.00996844,0.00996844,,1235,1235
1241271,12035,,0.035079223,0.035079223,,4346,4346
1241272,12035,,0.041633371,0.041633371,,5158,5158
1241273,12035,,0.020598752,0.020598752,,2552,2552
1241274,12035,,0.048106804,0.048106804,,5960,5960
1241275,9006,0.00030349,0.006877013,0.006105467,5,852,857
1241285,12035,,0.016335655,0.016335655,,380,380
1241286,21157,,0.020204626,0.020204626,,470,470
1241310,9015,0.000212736,,0.000212736,3,,3
1241362,21146,0.018058691,,0.018058691,16,,16
1241365,30170,0.000852333,,0.000852333,4,,4
1241367,13081,0.001065417,,0.001065417,5,,5
1241400,29058,0.030483651,,0.030483651,179,,179
1241404,21157,,0.000183284,0.000183284,,1,1
1241405,21157,,0.143328446,0.143328446,,782,782
1241406,21157,,0.225439883,0.225439883,,1230,1230
1241407,12058,,0.175219941,0.175219941,,956,956
1241408,13071,0.005449591,0.013929619,0.009533898,32,76,108
1241409,9017,0.002384196,,0.002384196,14,,14
1241471,13084,0.001800504,,0.001800504,5,,5
1244336,12034,0.008365918,,0.008365918,92,,92
1244338,12007,0.000695169,,0.000695169,6,,6
1244351,12007,0.037022079,,0.037022079,275,,275
1244370,12034,0.000437666,,0.000437666,13,,13
1244374,20459,0.000518672,,0.000518672,7,,7
1244382,12034,0.010299348,,0.010299348,139,,139
1244385,12058,0.005765535,,0.005765535,27,,27
1244386,12007,0.001067692,,0.001067692,5,,5
1244389,12007,0.027759983,,0.027759983,130,,130
1244406,12017,0.017571145,,0.017571145,531,,531
1244414,12058,,0.032018345,0.032018345,,754,754
1244415,12058,,0.232493949,0.232493949,,5475,5475
1244416,12058,,0.092572933,0.092572933,,2180,2180
1244417,12035,,0.043526264,0.043526264,,1025,1025
1244418,12035,,0,0,,0,0
1244421,12007,0.007147584,,0.007147584,216,,216
1244446,12007,0.003945372,,0.003945372,65,,65
1244447,20459,0.006433991,0.000992808,0.001631449,106,123,229
1244448,12017,0.001274659,0.001888757,0.001816679,21,234,255
1244449,12007,0.002974203,0.023456103,0.021052107,49,2906,2955
1244450,12035,,0.026604031,0.026604031,,3296,3296
1244451,12035,,0.018726138,0.018726138,,2320,2320
1244452,12035,,0.036314179,0.036314179,,4499,4499
1244453,12007,0.002245827,0.022632798,0.020239944,37,2804,2841
1244454,21113,0.000364188,,0.000364188,6,,6
1244463,12034,,0.021193363,0.021193363,,493,493
1244464,21157,,0.033746024,0.033746024,,785,785
1244465,21157,,0.003482074,0.003482074,,81,81
1244516,21003,0.00212766,,0.00212766,12,,12
1244518,20459,0.008156028,,0.008156028,46,,46
1244556,12067,0.033454081,,0.033454081,157,,157
1244582,21157,,0.005498534,0.005498534,,30,30
1244583,21157,,0.052969208,0.052969208,,289,289
1244584,21157,,0.054618768,0.054618768,,298,298
1244585,12058,,0.034457478,0.034457478,,188,188
1244586,21003,0.008514986,0.010447214,0.009445621,50,57,107
1244588,21003,0.008344687,,0.008344687,49,,49
1247516,21003,0.006024794,,0.006024794,52,,52
1247526,20459,0.008616047,,0.008616047,64,,64
1247529,12026,0.0271944,,0.0271944,202,,202
1247547,12017,0.017338316,,0.017338316,515,,515
1247549,12007,0.049624617,,0.049624617,1474,,1474
1247554,12067,0.007780083,,0.007780083,105,,105
1247555,12067,0.013781861,,0.013781861,186,,186
1247557,21113,0.010820649,,0.010820649,327,,327
1247558,12058,0.011410788,,0.011410788,154,,154
1247559,12007,0.003778897,,0.003778897,51,,51
1247564,12007,0.008755072,,0.008755072,41,,41
1247577,21003,0.001919259,,0.001919259,58,,58
1247592,12058,,0.003227313,0.003227313,,76,76
1247593,12058,,0.027049981,0.027049981,,637,637
1247594,12058,,0.037538749,0.037538749,,884,884
1247601,21003,0.002713435,,0.002713435,82,,82
1247626,21009,0.002549317,,0.002549317,42,,42
1247627,12007,0.002974203,,0.002974203,49,,49
1247628,12035,,0.003010711,0.003010711,,373,373
1247629,12034,0.013050076,0.004245668,0.005279056,215,526,741
1247630,12034,0.069135053,3.23E-05,0.008142998,1139,4,1143
1247631,21003,0.001517451,4.04E-05,0.000213727,25,5,30
1247642,12035,,0.00030092,0.00030092,,7,7
1247661,12007,0.000141824,,0.000141824,2,,2
1247665,12058,7.09E-05,,7.09E-05,1,,1
1247670,20459,0.000141824,,0.000141824,2,,2
1247700,21003,0.013297872,,0.013297872,75,,75
1247717,12008,0.009029345,,0.009029345,8,,8
1247718,12035,,0.00449121,0.00449121,,35,35
1247719,12035,,0.007570897,0.007570897,,59,59
1247724,12058,0.001491583,,0.001491583,7,,7
1247725,12058,0.034945664,,0.034945664,164,,164
1247730,12058,0.142765821,,0.142765821,670,,670
1247761,12058,0.000340599,,0.000340599,2,,2
1247780,21127,0.009244154,,0.009244154,17,,17
1250695,21003,0.068126521,,0.068126521,588,,588
1250701,12058,0.023963382,,0.023963382,178,,178
1250707,20459,0.000673129,0.04130809,0.015050022,5,168,173
1250708,12034,,0.065896238,0.065896238,,268,268
1250714,20459,0.017635972,,0.017635972,131,,131
1250725,21009,0.045651954,,0.045651954,1356,,1356
1250740,12034,0.000427077,,0.000427077,2,,2
1250742,12067,0.035660901,,0.035660901,167,,167
1250744,21047,0.001494768,,0.001494768,7,,7
1250745,12007,0.033098441,,0.033098441,155,,155
1250748,12007,0.004484305,,0.004484305,21,,21
1250749,12017,0.001356717,,0.001356717,41,,41
1250754,21003,0.002746525,,0.002746525,83,,83
1250755,20459,0.00595632,,0.00595632,180,,180
1250758,12059,0.004500331,,0.004500331,136,,136
1250765,12007,0.022236929,,0.022236929,672,,672
1250768,12067,0.003077432,,0.003077432,93,,93
1250774,12067,0.00790867,,0.00790867,239,,239
1250779,12035,0.002382528,,0.002382528,72,,72
1250781,21059,0.001706901,,0.001706901,7,,7
1250790,12034,0.006982131,,0.006982131,211,,211
1250793,12059,0.009479818,,0.009479818,314,,314
1250806,12007,0.000182094,,0.000182094,3,,3
1250807,21047,0.004370258,,0.004370258,72,,72
1250808,12007,0.047344461,,0.047344461,780,,780
1250845,21003,0.000141824,,0.000141824,2,,2
1250850,21127,0.013544178,,0.013544178,191,,191
1250855,12007,0.002340094,,0.002340094,33,,33
1250873,12007,0.001241135,,0.001241135,7,,7
1250874,12007,0.002659574,,0.002659574,15,,15
1250891,12067,0.005643341,,0.005643341,5,,5
1250895,12034,,0.056075966,0.056075966,,437,437
1250896,12003,0.032731377,0.177851918,0.163037216,29,1386,1415
1250897,21157,,0.119209547,0.119209547,,929,929
1250910,21059,0.00063925,,0.00063925,3,,3
1250926,21003,0.001021798,,0.001021798,6,,6
1250931,21003,0.113249319,,0.113249319,665,,665
1250941,12059,0.002384196,,0.002384196,14,,14
1250945,21009,0.026566757,,0.026566757,156,,156
1250952,21047,0.032626427,,0.032626427,60,,60
1250960,21003,0.070690593,,0.070690593,130,,130
1250961,12059,0.02718869,,0.02718869,50,,50
1250981,21127,0.00102927,,0.00102927,16,,16
1250982,21003,0.010743004,,0.010743004,167,,167
1253870,12059,0.122487951,,0.122487951,1347,,1347
1253872,12003,0.009366191,,0.009366191,103,,103
1253874,12007,0.039508748,,0.039508748,341,,341
1253880,12007,0.023424879,,0.023424879,174,,174
1253882,12034,0.000134626,,0.000134626,1,,1
1253884,21157,,0.045488075,0.045488075,,185,185
1253885,21157,,0.285222523,0.285222523,,1160,1160
1253886,12058,0.000269251,0.2284239,0.080991736,2,929,931
1253887,12058,,0,0,,0,0
1253888,12035,0.178379106,,0.178379106,1325,,1325
1253919,21127,0.051676276,,0.051676276,242,,242
1253920,12007,0.02946829,,0.02946829,138,,138
1253922,20459,0.01793722,,0.01793722,84,,84
1253923,21009,0.013025838,,0.013025838,61,,61
1253924,12058,0.000427077,,0.000427077,2,,2
1253927,21127,0.024129831,,0.024129831,113,,113
1253929,21127,0.004057228,,0.004057228,19,,19
1253934,12067,0.002135383,,0.002135383,10,,10
1253950,12034,0.000694904,,0.000694904,21,,21
1253970,12035,0.00181143,,0.00181143,60,,60
1253988,21009,0.01814871,,0.01814871,299,,299
1253989,20459,0.000121396,,0.000121396,2,,2
1254023,20459,0.000567295,,0.000567295,8,,8
1254025,21196,0.000212736,,0.000212736,3,,3
1254028,12007,0.131398702,,0.131398702,729,,729
1254036,12034,0.005151515,,0.005151515,68,,68
1254053,21003,0.004964539,,0.004964539,28,,28
1254056,12008,0.001241135,,0.001241135,7,,7
1254060,12035,0.176652254,,0.176652254,286,,286
1254067,12059,0.018058691,,0.018058691,16,,16
1254069,12034,0.060948081,,0.060948081,54,,54
1254073,12058,,0.03580136,0.03580136,,279,279
1254074,12058,,0.160272039,0.160272039,,1249,1249
1254075,12035,,0.041190812,0.041190812,,321,321
1254090,12058,0.002130833,,0.002130833,10,,10
1254095,12003,0.030246868,,0.030246868,408,,408
1254102,12067,0.01856267,,0.01856267,109,,109
1254109,21127,0.009536785,,0.009536785,56,,56
1254112,21059,0.051941417,,0.051941417,305,,305
1254116,21003,0.0001703,,0.0001703,1,,1
1254133,20459,0.002718869,,0.002718869,5,,5
1254140,12059,0.003262643,,0.003262643,6,,6
1257051,12034,0.011731161,,0.011731161,154,,154
1257052,12058,0.000848845,,0.000848845,14,,14
1257053,21003,0.008427818,,0.008427818,139,,139
1257055,21009,0.000121264,,0.000121264,2,,2
1257062,12035,,0.021391689,0.021391689,,87,87
1257063,12035,,0.230882715,0.230882715,,939,939
1257064,12035,,0.080895009,0.080895009,,329,329
1257065,12034,,0.000245881,0.000245881,,1,1
1257097,21190,0.035020286,,0.035020286,164,,164
1257105,12067,0.001494768,,0.001494768,7,,7
1257106,21073,,0.030902349,0.030902349,,50,50
1257107,21073,,0.001854141,0.001854141,,3,3
1257109,12007,0.046978433,,0.046978433,220,,220
1257111,12067,0.013025838,,0.013025838,61,,61
1257116,12067,0.00595632,,0.00595632,180,,180
1257118,21003,0.004996691,,0.004996691,151,,151
1257123,21047,0.006618134,,0.006618134,200,,200
1257124,12058,0.010754467,,0.010754467,325,,325
1257127,12050,0.002647253,,0.002647253,80,,80
1257136,12034,0.278224823,,0.278224823,1141,,1141
1257147,21190,0.007147584,,0.007147584,216,,216
1257155,21196,0.011653534,,0.011653534,386,,386
1257163,21087,0.052807284,,0.052807284,870,,870
1257168,12034,0.000359906,,0.000359906,2,,2
1257229,12026,0.005141844,,0.005141844,29,,29
1257236,12007,0.004609929,,0.004609929,26,,26
1257248,21047,0.137697517,,0.137697517,122,,122
1257252,12064,,0.006159374,0.006159374,,48,48
1257256,12050,0.106967824,,0.106967824,502,,502
1257270,12067,0.010452962,,0.010452962,141,,141
1257275,12067,0.001853362,,0.001853362,25,,25
1257277,12007,0.010082289,,0.010082289,136,,136
1257292,12034,0.002043597,,0.002043597,12,,12
1257312,12007,0.002718869,,0.002718869,5,,5
1257313,21087,0.002175095,,0.002175095,4,,4
1257316,12058,0.010875476,,0.010875476,20,,20
1257318,21087,0.003262643,,0.003262643,6,,6
1257353,12058,0.181130717,,0.181130717,503,,503
1260228,21003,0.000424422,,0.000424422,7,,7
1260241,12059,0.004711901,,0.004711901,35,,35
1260267,21059,0.000538666,,0.000538666,16,,16
1260277,21196,0.054452274,,0.054452274,255,,255
1260280,12035,0.023275678,,0.023275678,109,,109
1260283,21059,0.003416613,0.064276885,0.019044596,16,104,120
1260284,21073,,0.902348578,0.902348578,,1460,1460
1260291,21047,0.003904699,,0.003904699,118,,118
1260294,12058,0.001588352,,0.001588352,48,,48
1260298,21009,0.003606883,,0.003606883,109,,109
1260301,12067,9.93E-05,,9.93E-05,3,,3
1260306,12067,6.62E-05,,6.62E-05,2,,2
1260322,20459,0.000487686,,0.000487686,2,,2
1260331,21196,0.01500468,,0.01500468,497,,497
1260339,12017,0.000971168,,0.000971168,16,,16
1260347,12007,0.034910923,,0.034910923,194,,194
1260403,12007,0.012056738,,0.012056738,68,,68
1260409,20459,0.008156028,,0.008156028,46,,46
1260410,12067,0.012943262,,0.012943262,73,,73
1260427,12007,0.032731377,,0.032731377,29,,29
1260463,12058,0.000510899,,0.000510899,3,,3
1260471,21127,0.01260218,,0.01260218,74,,74
1260493,21059,0.008156607,,0.008156607,15,,15
1260494,12058,0.021750952,,0.021750952,40,,40
1263406,12017,0.000181895,,0.000181895,3,,3
1263407,21047,0.000303159,,0.000303159,5,,5
1263409,21196,0.035408961,,0.035408961,584,,584
1263410,12007,0.007336446,,0.007336446,121,,121
1263412,21003,0.016976899,,0.016976899,280,,280
1263443,12007,0.011917988,,0.011917988,354,,354
1263447,12007,0.002775998,,0.002775998,13,,13
1263449,21003,0.039718129,,0.039718129,186,,186
1263456,12058,0.00384369,,0.00384369,18,,18
1263459,21127,0.006833227,,0.006833227,32,,32
1263460,12007,0.001921845,,0.001921845,9,,9
1263463,12059,0.000854153,,0.000854153,4,,4
1263466,20459,0.000427077,,0.000427077,2,,2
1263467,12034,0.003203075,,0.003203075,15,,15
1263469,12007,0.001125083,,0.001125083,34,,34
1263471,12007,0.001720715,,0.001720715,52,,52
1263472,12059,0.000529451,,0.000529451,16,,16
1263478,12058,0.000231635,,0.000231635,7,,7
1263480,12035,9.93E-05,,9.93E-05,3,,3
1263488,21047,0.006386499,,0.006386499,193,,193
1263490,12034,0.010972933,,0.010972933,45,,45
1263498,21196,0.036088759,,0.036088759,148,,148
1263504,12058,0.022069257,,0.022069257,731,,731
1263518,12058,0.017752015,,0.017752015,588,,588
1263523,12059,0.052906244,,0.052906244,294,,294
1263525,21009,0.000179953,,0.000179953,1,,1
1263591,12067,0.000531915,,0.000531915,3,,3
1263595,21087,0.006176652,,0.006176652,10,,10
1263605,12017,0.004514673,,0.004514673,4,,4
