GRIDCODE,CVE ENTCVE MUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
174350,29016,63730.1937,64006.83111
174349,29016,63730.1937,9020.125531
173291,29016,63730.1937,3354.26897
173291,29037,63730.1937,243.0858117
171163,29017,63730.1937,35049.7818
171162,29017,63730.1937,17270.68446
171162,29041,63730.1937,48089.74711
176458,29018,63730.1937,39206.08219
176459,29018,63730.1937,21537.61324
176457,29018,63730.1937,1172.27275
177518,29018,63730.1937,6612.05895
176459,29010,445368.1405,145.1421962
176460,29018,63730.1937,13644.67011
174332,29019,63730.1937,23186.15056
174333,29019,63730.1937,42016.30315
173274,29019,63730.1937,1603.483043
173275,29019,63730.1937,18.8419962
174332,21132,750089.8741,3855.187385
174333,21132,750089.8741,1080.530856
175391,21132,750089.8741,1590.430745
176450,29019,63730.1937,559.4974387
182801,29020,63730.1937,22465.92731
182801,29012,32609.5402,542.3245834
182802,29020,63730.1937,4595.653175
183860,29020,63730.1937,1818.351204
185978,29020,63730.1937,3204.855369
187037,29020,63730.1937,9164.244563
187038,29020,63730.1937,11815.9937
185979,29020,63730.1937,5830.577539
182799,29021,63730.1937,47700.95349
183858,29021,63730.1937,5852.560412
173280,29022,63730.1937,14041.08185
172221,29022,63730.1937,2021.488395
173276,29023,63730.1937,34795.00987
173276,29057,63730.1937,25346.38972
172217,29023,63730.1937,8021.853011
173274,29023,63730.1937,23785.09339
173274,21132,750089.8741,634.5913099
172216,29023,63730.1937,34584.17722
173275,29023,63730.1937,3446.853041
175394,29023,63730.1937,22282.56453
174335,29023,63730.1937,791.8183656
175394,29056,63730.1937,6892.301398
176455,29024,63730.1937,28026.90382
176454,29024,63730.1937,47492.97451
175395,29024,63730.1937,4001.38748
175396,29024,63730.1937,1209.539237
176455,29036,63730.1937,73801.33499
176454,29036,63730.1937,18840.543
176453,29049,63730.1937,1213.066049
178573,29024,63730.1937,8108.308051
178572,29024,63730.1937,19581.95587
179632,29024,63730.1937,5151.579088
179631,29024,63730.1937,15311.67045
170105,29025,63730.1937,5412.51384
169045,29025,63730.1937,87166.23134
169044,29025,63730.1937,2211.943329
169046,29025,63730.1937,62854.23135
167987,29025,63730.1937,2308.747533
167986,29025,63730.1937,15632.13945
169044,21114,7589360.137,100.9970858
170106,29025,63730.1937,34884.6428
170107,29025,63730.1937,3306.655627
170107,21114,7589360.137,741.5356524
171165,29025,63730.1937,2712.310723
171166,29025,63730.1937,571.4004769
170107,29028,63730.1937,191.4048042
177519,29026,63730.1937,26390.02749
176460,29026,63730.1937,14049.43444
176461,29026,63730.1937,3671.010252
176461,29018,63730.1937,95.32047386
177520,29026,63730.1937,87.50122166
179637,29026,63730.1937,5685.433018
170103,29027,63730.1937,50958.17938
170104,29027,63730.1937,1881.370145
171163,29027,63730.1937,1025.03901
171163,29041,63730.1937,2040.800737
170104,29041,63730.1937,45.42000783
169044,29027,63730.1937,11698.93853
169043,29027,63730.1937,1202.479839
170103,29041,63730.1937,38608.68929
173280,29028,63730.1937,85793.09357
173280,29060,63730.1937,8492.767822
173279,29029,63730.1937,28503.08076
173279,29028,63730.1937,23096.98644
173280,29029,63730.1937,1954.035952
174339,29060,63730.1937,43816.76886
174339,29028,63730.1937,6608.812553
173281,29028,63730.1937,36598.81395
174340,29028,63730.1937,25210.59505
174340,29050,63730.1937,60588.98732
174338,29029,63730.1937,4014.151097
173279,29053,63730.1937,3915.08014
173278,29029,63730.1937,1836.323406
173278,29053,63730.1937,33876.32564
182820,29030,63730.1937,23501.8615
182821,29030,63730.1937,18673.79022
183879,29030,63730.1937,1644.968164
183880,29030,63730.1937,245.5891497
182819,29030,63730.1937,24957.43057
181760,29030,63730.1937,2232.955633
181761,29030,63730.1937,364.6086262
181755,29031,63730.1937,72270.00151
182814,29031,63730.1937,23437.89084
181756,29031,63730.1937,20601.52565
181756,29005,410935.1749,351.7249736
181754,29031,63730.1937,58092.26885
182813,29031,63730.1937,30929.68353
181754,29005,410935.1749,1271.249116
182812,29031,63730.1937,8172.851122
181753,29031,63730.1937,4141.200086
181753,29005,410935.1749,1461.766681
182812,29005,410935.1749,1345.243961
173277,29032,63730.1937,63257.92641
173276,29032,63730.1937,2432.220769
172218,29032,63730.1937,717.6547015
173277,29051,63730.1937,5531.325831
173278,29032,63730.1937,585.0669843
176455,29033,63730.1937,67057.53059
176456,29036,63730.1937,16723.45059
175396,29033,63730.1937,97407.05352
174337,29033,63730.1937,17816.69572
174337,29032,63730.1937,1160.234036
177515,29033,63730.1937,22385.59245
177515,29036,63730.1937,24.18304935
175395,29033,63730.1937,27647.00111
175395,29032,63730.1937,822.2456044
175396,29032,63730.1937,31.84095198
175395,29049,63730.1937,28761.25457
175397,29060,63730.1937,2984.228791
174338,29033,63730.1937,23140.77185
174337,29029,63730.1937,679.205067
188109,29034,63730.1937,72735.02209
188108,29034,63730.1937,87429.18008
189167,29034,63730.1937,26193.13311
189168,29034,63730.1937,24289.66545
187049,29034,63730.1937,1288.068234
188111,29034,63730.1937,9510.640499
187052,29034,63730.1937,12994.41029
187051,29034,63730.1937,223.6020249
179640,29035,63730.1937,67638.15307
179640,29039,63730.1937,25168.71412
178581,29035,63730.1937,12197.53634
178581,29039,63730.1937,2838.727124
179639,29035,63730.1937,3246.20348
179639,29039,63730.1937,71681.80473
179641,29035,63730.1937,1918.036854
178582,29035,63730.1937,803.8033384
178581,29038,63730.1937,1772.911154
177514,29036,63730.1937,627.7614085
172231,29037,63730.1937,48334.8815
172232,29037,63730.1937,4782.858245
173290,29037,63730.1937,353.9454669
178579,29038,63730.1937,27782.57893
178577,29038,63730.1937,3108.479898
180698,29039,63730.1937,48336.49038
180699,29039,63730.1937,11873.47798
178580,29039,63730.1937,1725.640685
179639,29038,63730.1937,2739.706324
178580,29038,63730.1937,272.883886
179638,29039,63730.1937,4120.300653
180697,29039,63730.1937,406.9578963
180692,29040,63730.1937,35857.68702
180693,29040,63730.1937,3987.289716
179633,29040,63730.1937,94294.48919
179633,29043,63730.1937,1094.557315
179634,29040,63730.1937,654.370002
179634,29043,63730.1937,20761.9119
179632,29040,63730.1937,1381.37799
180693,29043,63730.1937,19822.53272
170102,29041,63730.1937,52000.76877
171161,29041,63730.1937,2942.737824
170102,29042,63730.1937,18696.37946
169043,29041,63730.1937,853.7869241
171162,29058,63730.1937,6649.303224
171161,29058,63730.1937,39764.84681
172221,29041,63730.1937,23683.2323
172222,29041,63730.1937,282.1460532
172221,29058,63730.1937,43019.29497
171161,29042,63730.1937,47844.33773
171160,29042,63730.1937,4911.77354
170101,29042,63730.1937,9932.135627
170101,29044,63730.1937,1351.845368
171160,29044,63730.1937,33303.98664
181753,29043,63730.1937,1877.579142
172220,29044,63730.1937,75367.61734
172219,29044,63730.1937,41159.58398
171161,29044,63730.1937,27523.92085
172220,29059,63730.1937,28436.63989
172220,29058,63730.1937,25989.49217
173279,29044,63730.1937,12444.62096
173279,29054,63730.1937,2677.712008
172220,29054,63730.1937,274.296629
173278,29044,63730.1937,515.1473894
173278,29054,63730.1937,16288.63806
172219,29054,63730.1937,10906.88239
172220,29029,63730.1937,1044.517858
187039,29045,63730.1937,20617.28969
185980,29045,63730.1937,3494.10756
185980,29020,63730.1937,1399.958033
187039,29020,63730.1937,351.3839928
187038,29045,63730.1937,248.471348
185998,29046,63730.1937,21271.71455
185997,29046,63730.1937,4607.010456
184936,29047,63730.1937,11926.57086
185995,29047,63730.1937,1062.611117
184937,29047,63730.1937,1180.611807
174339,29048,63730.1937,52440.45421
175398,29060,63730.1937,923.6126595
175397,29048,63730.1937,327.1535516
174336,29049,63730.1937,35644.66291
174336,29032,63730.1937,1267.145511
174341,29050,63730.1937,22927.04777
174339,29050,63730.1937,142.0662862
174341,29028,63730.1937,1337.32191
173278,29051,63730.1937,27491.28331
177521,29052,63730.1937,56925.77594
178581,29052,63730.1937,1679.76189
177522,29052,63730.1937,5053.074158
176462,29052,63730.1937,12977.40861
177520,29052,63730.1937,6710.374861
178580,29052,63730.1937,344.693682
174337,29053,63730.1937,423.3536938
182809,29055,63730.1937,28310.13656
183868,29055,63730.1937,448.8907932
182809,29040,63730.1937,424.7391352
175393,29023,63730.1937,8.362763181
174335,29057,63730.1937,3977.873159
172221,29059,63730.1937,6764.662014
174338,29060,63730.1937,11079.32398
174339,29029,63730.1937,1127.266951
210365,30050,22236.5206,7693.354659
211420,30067,18747.3139,18747.31445
211421,30103,14105.0788,13475.64999
211424,30050,22236.5206,5089.030945
211424,30064,8430.1085,8430.108182
212480,30103,14105.0788,629.42977
212481,30051,32575.2719,12.92591507
213537,30037,17608.7783,8742.085362
213539,30051,32575.2719,1256.616377
213540,30051,32575.2719,31305.73011
214597,30037,17608.7783,8091.840912
219870,30198,5792.1907,5792.190761
223042,30072,32504.259,12301.43909
224101,30072,32504.259,20202.82072
225164,30170,5404.5718,5377.151711
226223,30170,5404.5718,27.42024928
227288,30180,6905.798,6905.798264
227297,30083,25865.3798,17622.84979
