GRIDCODE,EDO_MUN,Fa,USs4ginCELL (m2),USs4ginMUNICIPIO (m2)
159461,15113,0.016378652,1766600.847,107859963.2
159461,15040,0.046306704,2719078.352,58718892.36
159461,15040,0.001786706,104913.4255,58718892.36
159462,15113,0.002152921,232214.033,107859963.2
159462,15113,0.001994064,215079.6558,107859963.2
159462,15113,0.037318783,4025202.521,107859963.2
159462,15113,0.014672871,1582615.362,107859963.2
159462,15113,0.016964081,1829745.171,107859963.2
159462,15040,0.000308309,18103.55846,58718892.36
159462,15040,8.72063E-05,5120.659484,58718892.36
159462,15040,0.011900939,698809.9483,58718892.36
159463,15113,0.000640979,69136.0169,107859963.2
159463,15113,0.033494938,3612762.834,107859963.2
159463,15113,0.032864826,3544798.871,107859963.2
159463,15113,0.008257768,890682.6064,107859963.2
159464,15088,0.000984543,92949.42583,94408676.98
159464,15088,0.004623094,436460.1714,94408676.98
159464,15119,0.083768769,3928503.633,46896996.23
159464,15113,4.48752E-05,4840.242689,107859963.2
159465,15088,0.019438908,1835201.553,94408676.98
159465,15088,4.72587E-05,4461.634724,94408676.98
159465,15088,0.001137969,107434.1466,94408676.98
159466,15088,0.005456983,515186.5305,94408676.98
159466,15088,0.004901092,462705.6203,94408676.98
159466,15088,0.000101051,9540.089856,94408676.98
159466,15119,0.003925429,184090.8109,46896996.23
159466,15052,0.009448512,639763.5743,67710513.39
159467,15052,0.000995948,67436.18375,67710513.39
159467,15052,0.019448723,1316882.995,67710513.39
159468,15052,0.08644132,5852986.174,67710513.39
159469,15063,0.004057068,452056.4475,111424423.5
159469,15052,0.094739529,6414862.142,67710513.39
159470,15063,0.002833514,315722.7153,111424423.5
159470,15052,0.014009633,948599.4117,67710513.39
159470,15052,0.000371296,25140.66356,67710513.39
159473,17015,0.000428887,36821.34703,85853251.83
159474,17007,0.005494221,199160.6473,36249114.21
159475,17018,0.000801732,35482.11622,44256852.06
159475,17007,1.7594E-05,637.7655173,36249114.21
159476,17018,0.057434967,2541890.846,44256852.06
159476,17007,0.102796087,3726267.08,36249114.21
159477,17018,0.016069825,711199.8669,44256852.06
159477,17007,0.063039792,2285136.628,36249114.21
159478,17007,0.017683414,641008.0971,36249114.21
159478,17011,0.097450787,2017624.968,20704039.7
159479,17007,0.006918124,250775.8671,36249114.21
159479,17011,0.11479492,2376718.587,20704039.7
159480,17020,0.000140296,9103.768233,64889522.42
159480,17011,5.69002E-05,1178.063986,20704039.7
159480,17011,0.003407073,70540.16595,20704039.7
159481,17020,0.020415299,1324739.023,64889522.42
159481,17011,0.007667203,158742.0689,20704039.7
159482,17029,0.011982729,1248031.799,104152551.1
159482,17029,0.030051097,3129898.404,104152551.1
159483,17029,0.035215958,3667831.889,104152551.1
159483,17029,0.011530662,1200947.896,104152551.1
159483,17029,0.010250647,1067631.052,104152551.1
159484,17029,0.078752825,8202307.603,104152551.1
159485,17029,0.07580107,7894874.776,104152551.1
159485,17029,0.003384354,352489.1203,104152551.1
159485,17026,0.01736761,606661.7354,34930640.77
159486,17029,0.004477092,466300.5582,104152551.1
159486,17029,0.037855835,3942781.741,104152551.1
159486,17026,0.047621229,1663440.053,34930640.77
159487,17029,0.044534796,4638412.662,104152551.1
159487,17006,0.006409697,407336.7217,63550076.24
159487,17002,0.006078469,390226.4466,64198150.18
159488,17029,0.002385332,248438.3994,104152551.1
159488,17030,0.001862335,294150.4167,157947080.7
159488,17006,0.001393454,88554.12247,63550076.24
159488,17002,0.122650046,7873906.08,64198150.18
159489,17030,0.032471241,5128737.721,157947080.7
159489,17002,0.060301773,3871262.279,64198150.18
159490,17030,0.052345978,8267894.47,157947080.7
159490,17002,0.011403842,732105.5302,64198150.18
159491,17030,0.05698111,9000000,157947080.7
159492,17016,0.028665074,2071212.416,72255610.94
159492,17016,0.020864407,1507570.467,72255610.94
159492,17030,0.030675074,4845038.375,157947080.7
159492,17030,0.003645742,575834.3103,157947080.7
159493,17016,0.017505152,1264845.437,72255610.94
159493,17016,0.101687168,7347468.467,72255610.94
159494,17016,0.057128501,4127854.721,72255610.94
159494,17016,0.030483213,2202583.145,72255610.94
159494,17022,0.001722855,72849.08718,42283935.09
159494,17022,0.012078029,510706.6122,42283935.09
159495,17016,0.001090417,78788.72324,72255610.94
159495,17022,0.002930291,123904.2283,42283935.09
159495,17022,0.013260668,560713.2224,42283935.09
159495,17022,0.116837256,4940338.965,42283935.09
159495,21188,3.12261E-08,3.192896024,102250996.4
159496,17022,0.004468296,188937.1192,42283935.09
159496,17022,0.030976604,1309812.708,42283935.09
159496,21188,0.006211947,635177.7356,102250996.4
159497,17022,0.023664242,1000617.252,42283935.09
159497,21188,0.032545331,3327792.476,102250996.4
159498,21022,0.003894398,352915.2158,90621257.62
159498,21188,0.055202531,5644513.77,102250996.4
159499,21188,0.005980467,611508.741,102250996.4
159499,21188,0.003806909,389260.2188,102250996.4
159499,21188,0.064776775,6623489.818,102250996.4
159500,21188,0.028680429,2932602.405,102250996.4
159500,21188,0.023636507,2416856.345,102250996.4
159500,21188,0.014862472,1519702.6,102250996.4
159501,21019,0.003915693,903733.3738,230797805.4
159501,21022,0.009670051,876312.1965,90621257.62
159501,21022,0.003084699,279539.3415,90621257.62
159501,21188,0.036734922,3756182.354,102250996.4
159501,21188,0.000142037,14523.37575,102250996.4
159501,21188,0.014443023,1476813.496,102250996.4
159501,21188,0.01005043,1027666.436,102250996.4
159502,21019,0.019902287,4593404.227,230797805.4
159502,21019,0.004499632,1038505.232,230797805.4
159502,21022,0.021954879,1989578.721,90621257.62
159503,21019,0.034215541,7896871.686,230797805.4
159503,21019,6.31356E-05,14571.5485,230797805.4
159503,21019,0.004716495,1088556.765,230797805.4
159504,21019,0.012904062,2978229.272,230797805.4
159504,21019,0.023846008,5503606.428,230797805.4
159504,21019,0.002245101,518164.2998,230797805.4
159505,21019,0.027290334,6298549.154,230797805.4
159506,21019,0.036542469,8433921.7,230797805.4
159507,21019,0.038995171,9000000,230797805.4
159508,21019,0.019083046,4404325.088,230797805.4
159508,21019,0.007611401,1756694.585,230797805.4
159508,21106,0.004214979,201355.427,47771396.46
159508,21106,0.000271616,12975.47224,47771396.46
159509,21019,0.002819823,650809.0703,230797805.4
159509,21106,0.096366149,4603545.49,47771396.46
159511,21106,0.00055223,26380.79188,47771396.46
159511,21114,0.00984933,1928366.983,195786620.6
159512,21114,0.011195398,2191909.078,195786620.6
159513,21114,0.005691227,1114266.13,195786620.6
159513,21114,0.011335108,2219262.571,195786620.6
159514,21114,0.000648172,126903.349,195786620.6
159514,21114,0.018871922,3694869.846,195786620.6
159514,21114,0.000971615,190229.1354,195786620.6
159515,21114,0.01558061,3050474.896,195786620.6
159515,21114,0.000292148,57198.76028,195786620.6
159515,21193,0.01083008,657953.4941,60752413.8
159515,21193,1.14135E-05,693.3954514,60752413.8
159516,21114,2.13934E-08,4.188540695,195786620.6
159516,21193,0.035466635,2154683.705,60752413.8
159516,21193,0.04201659,2552609.253,60752413.8
159517,21193,0.005089259,309184.7464,60752413.8
159517,21193,0.0011324,68796.04657,60752413.8
159518,21153,0.002010938,140345.1333,69790878.49
159518,21193,0.052109943,3165804.845,60752413.8
159519,21153,0.007578769,528928.9293,69790878.49
159519,21193,0.008417614,511390.3865,60752413.8
159520,21153,0.001298292,90608.92311,69790878.49
159521,21153,0.018520303,1292548.234,69790878.49
159521,21153,0.033502862,2338194.143,69790878.49
159522,21153,0.001598527,111562.6184,69790878.49
159522,21153,0.012485174,871351.295,69790878.49
159522,21153,0.035167687,2454383.802,69790878.49
159523,21153,0.069654799,4861269.586,69790878.49
159523,21153,0.004307236,300605.8183,69790878.49
159524,21097,0.007870037,56648.81089,7198035.775
159524,21151,3.79753E-06,55.71404729,14671115.57
159524,21151,0.093172593,1366945.88,14671115.57
159524,21151,0.004422194,64878.5136,14671115.57
159524,21153,0.045471104,3173468.272,69790878.49
159524,21153,0.001353428,94456.95337,69790878.49
159524,21182,0.005395873,65314.19785,12104471.78
159524,21182,0.137382054,1662937.2,12104471.78
159524,21182,0.073756615,892784.8688,12104471.78
159525,21151,0.291556869,4277464.527,14671115.57
159525,21151,0.006623833,97179.02182,14671115.57
159525,21182,0.131913168,1596739.216,12104471.78
159525,21182,0.001888568,22860.11581,12104471.78
159525,21189,0.005935221,450336.8965,75875332.66
159526,21151,0.097081913,1424299.962,14671115.57
159526,21189,0.085863029,6514885.918,75875332.66
159526,21189,0.00663054,503094.4522,75875332.66
159527,21154,0.00145962,185690.7514,127218573.1
159527,21189,0.085366359,6477200.871,75875332.66
159527,21189,0.013239967,1004586.917,75875332.66
159528,21154,0.060029142,7636821.811,127218573.1
159528,21154,0.001108234,140987.9302,127218573.1
159528,21189,0.00347235,263465.7314,75875332.66
159528,21189,0.005807672,440659.0087,75875332.66
159529,21154,0.000285756,36353.53302,127218573.1
