GRIDCODE	CVEENTMUN	Fv
155225	15107	0.001951251
155225	15040	0.029573517
155226	15107	0.056018278
155226	15107	0.085639383
155226	15107	0.097614263
155226	15040	0.005078613
155227	15107	0.107504986
155230	15119	0.121790351
155233	15052	0.099547123
155236	17015	0.101909029
155239	17018	0.044360661
155239	17015	0.053158788
155241	17028	0.024488835
155241	17028	0.021381525
155241	17028	0.007501746
155241	17028	0.036805284
155241	17028	0.010941322
155242	17028	0.028667821
155242	17008	0.021432618
155242	17008	0.024620887
155242	17008	0.032667813
155242	17008	0.006206637
155242	17008	0.016299888
155242	17018	0.011175242
155242	17028	0.089466658
155243	17008	0.086448937
155243	17008	0.052020225
155243	17008	0.016996226
155245	17024	0.003987327
155246	17029	0.007066904
155246	17024	0.062941945
155250	17004	0.003843346
155250	17004	0.053276125
155250	17004	0.005747577
155251	17006	0.03928113
155251	17004	0.041160966
155252	17006	0.039295645
155253	17006	0.048750581
155253	17004	0.008525492
155257	17032	0.101083427
155257	17033	0.043615435
155258	17032	0.261088294
155265	21069	0.000437286
155266	21069	0.004294375
155267	21069	0.116619469
155267	21069	0.012258942
155268	21069	0.083200904
155268	21069	0.077867888
155269	21069	0.076613247
155269	21166	0.097062643
155269	21069	0.019735627
155269	21069	0.010282435
155288	21020	0.078690534
155288	21079	0.16801839
155288	21098	0.064503363
155288	21079	0.033505888
155289	21079	0.295835077
155293	21203	0.349184152
155295	21205	0.032985739
155295	21205	0.006745338
155295	21205	0.088765739
155295	21205	0.009246787
155296	21205	0.008829741
155296	21205	0.056544371
155296	21205	0.036396228
155296	21205	0.131552164
155297	21205	0.037333784
156268	15082	0.01902984
156269	15082	0.042345772
156270	15082	0.03568923
156271	15082	0.07049114
156275	15080	0.213387977
156276	15080	0.0505534
156279	15004	0.068513338
156280	15004	0.137926931
156280	15117	0.066324833
156281	15021	0.09535589
156282	15040	0.050388327
156282	15021	0.007557301
156283	15040	0.040168266
156283	15040	0.035929901
156283	15040	0.066187669
156283	15040	0.073876023
156284	15040	0.117669038
156285	15040	0.097897046
156285	15040	0.030117023
156285	15040	0.004843474
156287	15119	0.005433351
156288	15119	0.065950476
156288	15119	0.070986621
156289	15119	0.023336479
156292	15052	0.085069753
156294	17015	0.06963455
156295	17015	0.029687051
156298	17018	0.104017074
156299	17018	0.038349277
156300	17018	0.040988216
156300	17028	0.000290368
156300	17018	0.058045173
156300	17018	0.017477565
156300	17028	0.032776402
156300	17018	0.02576268
156301	17018	0.034077351
156301	17008	0.020595294
156301	17018	0.02449036
156301	17018	0.030935438
156301	17018	0.162047321
156302	17008	0.124380641
156305	17029	0.05764593
156310	17006	0.031137271
156310	17006	0.023520986
156310	17006	0.064738203
156310	17006	0.073404923
156311	17030	0.106442882
156311	17006	0.006818045
156311	17006	0.037233521
156317	17032	0.49665031
156318	17032	0.017344906
156328	21069	0.15068897
156347	21020	0.123238543
156347	21020	0.012071321
156347	21079	0.074763318
156347	21020	0.021952677
156347	21079	0.211120432
156348	21079	0.008193443
156348	21171	0.023460516
156352	21154	0.066120598
156352	21203	0.054069454
156353	21154	0.000945025
156354	21205	0.020418638
156354	21205	0.12043363
156354	21205	0.008382828
156354	21205	0.035173511
156354	21205	0.001723034
156355	21205	0.130141224
157327	15082	0.042760586
157327	15082	0.001539604
157327	15082	0.031029501
157328	15082	0.063974859
157328	15082	0.000678185
157329	15082	0.03857024
157330	15082	0.065668009
157331	15082	0.084970847
157332	15082	0.029982458
157332	15097	0.048215633
157332	15080	0.011788734
157332	15080	0.002599384
157333	15080	0.056383146
157333	15080	0.042862862
157333	15080	0.020834362
157333	15097	0.077678568
157333	15080	0.004185563
157333	15080	0.022430823
157334	15080	0.029427395
157334	15080	0.040194528
157336	15004	0.086118078
157336	15004	0.110231914
157337	15004	0.185158666
157338	15004	0.124017393
157340	15021	0.088405585
157341	15021	0.036045724
157341	15040	0.002220446
157341	15021	0.066712398
157342	15040	0.017274435
157344	15040	0.03398279
157344	15040	0.087759271
157346	15119	0.100993979
157351	15052	0.037671521
157352	15052	0.053538144
157352	15052	0.005546285
157352	17015	0.044227093
157353	17015	0.085712879
157356	17018	0.037462275
157356	17007	0.011017874
157357	17018	0.059300508
157357	17007	0.002360066
157359	17018	0.098706053
157360	17018	0.018455956
157360	17008	0.065922232
157360	17018	0.027123537
157360	17018	0.010514911
157360	17018	0.053462765
157360	17008	0.029886161
157360	17008	0.116459992
157360	17018	0.038374434
157360	17007	0.007299851
157360	17008	0.032072772
157361	17008	0.012393218
157361	17008	0.071789664
157361	17008	0.080596467
157361	17011	0.031299006
157363	17029	0.047183447
157363	17011	0.003538449
157364	17029	0.050921202
157364	17029	0.032003283
157365	17029	0.02076352
157369	17006	0.028952954
157369	17006	0.01777666
157369	17006	0.17006385
157369	17006	0.022394557
157370	17006	0.019814324
157370	17006	0.023437286
157370	17006	0.008529507
157377	17032	0.123833064
157377	17022	0.153843693
157378	17022	0.035597233
157387	21019	0.001038114
157387	21069	0.146642198
157405	21020	0.266407277
157406	21020	0.31764353
157406	21079	0.129792289
157407	21171	0.336061152
157407	21171	0.127179828
157407	21079	0.042271394
157407	21171	0.071572618
157407	21171	0.441725887
157407	21189	0.014929787
157412	21154	0.068156153
157413	21154	0.01232187
157413	21205	0.109788693
158385	15082	0.072779434
158386	15082	0.011806266
158386	15082	0.008224949
158386	15082	0.063814996
158392	15097	0.036390953
158393	15004	0.090089637
158393	15097	0.05003814
158393	15080	0.138064239
158394	15004	0.149793097
158394	15097	0.009384682
158395	15004	0.043001214
158399	15021	0.003083309
158400	15021	0.08048743
158403	15040	0.102698213
158403	15040	0.002974922
158403	15113	0.02419409
158404	15040	0.014829411
158404	15040	0.019376112
158404	15113	0.025040237
158404	15040	0.017090835
158405	15119	0.099564373
158410	15052	0.067187655
158411	15052	0.016867923
158411	15063	0.035283707
158411	15052	0.032407079
158411	17015	0.030282909
158418	17018	0.064873202
158418	17007	0.016399444
158418	17007	0.081833451
158419	17008	0.024071702
158419	17008	0.044395026
158419	17007	0.014471686
158420	17011	0.047723293
158420	17011	0.017227075
158420	17011	0.065847326
158421	17011	0.172238212
158422	17029	0.007618379
158422	17011	0.1866077
158423	17029	0.05291705
158424	17029	0.079219845
158424	17029	0.03480286
158424	17029	0.043073717
158424	17029	0.007325878
158425	17029	0.005066991
158426	17029	0.008993906
158427	17029	0.014392333
158427	17029	0.016017598
158427	17029	0.040569529
158427	17006	0.05985121
158427	17006	0.024111917
158427	17029	0.009957674
158427	17029	0.007007407
158428	17006	0.065561016
158428	17006	0.023471244
158428	17006	0.007614293
158428	17029	0.005500012
158428	17006	0.089244174
158429	17030	0.066291941
158429	17006	0.074996702
158431	17030	0.048524415
158431	17030	0.113411346
158432	17030	0.255760061
158433	17016	0.170716063
158433	17030	0.070885392
158434	17016	0.175660273
158434	17016	0.055126111
158435	17016	0.189188452
158436	17022	0.09153857
158436	21188	0.229185592
158437	17022	0.155690966
158437	17022	0.022061772
158437	17022	0.006761562
158437	21188	0.269161274
158446	21019	0.073845183
158463	21153	0.036259263
158464	21153	0.094882026
158464	21020	0.179996119
158464	21153	0.054784554
158466	21182	0.401475673
158466	21189	0.100589086
158466	21182	0.368940864
158466	21189	0.020382553
158466	21189	0.009704567
158466	21189	0.052051373
158466	21189	0.044248183
158467	21189	0.002060932
158467	21189	0.269505784
158468	21189	0.022217731
158468	21154	0.000499235
158468	21189	0.154257857
158469	21154	0.017271576
158469	21189	0.002423011
158469	21154	0.043334331
158469	21189	0.001774456
158471	21154	0.065998187
158472	21154	0.070954148
159445	15082	0.060985519
159445	15082	0.031384926
159445	15082	0.004940727
159452	15097	0.008160915
159452	15097	0.001224766
159452	15097	0.061930249
159452	15097	0.000996171
159453	15097	0.036896831
159453	15097	0.059477459
159453	15097	0.004687327
159453	15097	0.005903213
159455	15021	0.018478334
159456	15021	0.103197909
159457	15021	0.095734022
159458	15021	0.04048067
159458	15021	0.039696156
159458	15021	0.066993209
159458	15021	0.007137384
159458	15021	0.009951913
159459	15021	0.039051525
159459	15021	0.010928556
159460	15113	0.016512692
159461	15113	0.028477427
159461	15113	0.013795487
159461	15113	0.009874359
159462	15113	0.017237229
159462	15040	0.020063832
159462	15113	0.071705519
159464	15088	0.015613928
159464	15119	0.083310721
159468	15052	0.016718843
159469	15052	0.019039982
159469	15052	0.008079773
159469	15052	0.041569425
159469	15052	0.056815167
159469	15063	0.011803946
159469	15052	0.00087731
159470	15063	0.000575273
159470	15052	0.040400989
159470	15063	0.010370592
159470	15052	0.006761441
159477	17007	0.00803297
159477	17007	0.004763238
159477	17007	0.035263798
159477	17007	0.004324735
159477	17007	0.042311656
159477	17007	0.014400279
159478	17007	0.091270098
159478	17011	0.002233471
159479	17011	0.053691766
159479	17011	0.117717535
159479	17011	0.069877128
159479	17011	0.028789411
159480	17011	0.086867471
159481	17011	0.085162866
159483	17029	0.04649036
159484	17029	0.102845067
159484	17029	0.004818125
159485	17029	0.00044464
159485	17029	0.042483
159485	17029	0.052205633
159485	17026	0.053902814
159486	17029	0.025068015
159486	17029	0.010342251
159486	17029	0.024758819
159486	17029	0.028853157
159486	17029	0.004818098
159486	17029	0.006614002
159486	17026	0.076484631
159488	17030	0.030750785
159488	17002	0.022819451
159488	17002	0.024331381
159489	17002	0.008422103
159489	17002	0.009610386
159489	17002	0.086309888
159489	17030	0.201505986
159489	17002	0.032591569
159490	17030	0.106427191
159493	17016	0.006984137
159494	17016	0.05825379
159494	17022	0.002427271
159494	17016	0.00860993
159494	17022	0.050480877
159495	17016	0.003989479
159495	17022	0.065394254
159495	17022	0.1838787
159495	17022	0.065291911
159496	17022	0.004167089
159496	17022	0.035295755
159496	21188	0.021542049
159500	21188	0.105676491
159501	21022	0.509382209
159501	21188	0.374434594
159502	21019	0.055585796
159502	21022	0.490617791
159503	21019	0.063947608
159505	21019	0.073042527
159505	21019	0.000268124
159513	21114	0.008345348
159514	21114	0.002103376
159514	21114	0.009579647
159515	21114	0.011525631
159515	21193	0.027150997
159516	21114	0.000262713
159516	21193	0.098093247
159516	21193	0.006877342
159517	21193	0.032815045
159521	21153	0.00190852
159522	21153	0.133412371
159524	21182	0.005166816
159525	21182	0.224416647
159525	21151	0.031126956
159525	21189	0.073109862
159526	21151	0.150460481
159526	21151	0.087656681
159526	21189	0.173240551
159526	21151	0.163751217
159527	21189	0.059504264
159528	21154	0.016248674
159529	21154	0.082863411
159529	21154	0.000759047
159530	21154	0.012510363
159530	21154	0.019868022
159530	21154	0.057157991
159530	21154	0.055241274
159530	21154	0.007191888
159530	21154	0.013691471
159531	21154	0.012746405
159533	21110	0.109545471
159533	21110	0.16931997
159533	21110	0.389666046
160504	15082	0.06031629
160505	15082	0.058620209
160505	15077	0.014759796
160506	15082	0.013302812
160506	15077	0.125888847
160511	15097	0.082349923
160512	15097	0.065687156
160513	15097	0.09832793
160514	15097	0.033223731
160514	15021	0.038009945
160517	15021	0.015209289
160518	15113	0.002730893
160518	15021	0.060720439
160519	15113	0.064188807
160519	15021	0.001925209
160520	15113	0.05527081
160520	15113	0.075680149
160520	15113	0.037138303
160520	15113	0.016149782
160521	15113	0.011116575
160521	15113	0.071881543
160523	15088	0.113034881
160525	15088	0.011177836
160525	15088	0.016556801
160525	15052	0.003433812
160525	15088	0.001660714
160526	15088	0.014442926
160526	15052	0.014597469
160527	15052	0.02315459
160527	15052	0.014172012
160527	15052	0.051839779
160529	15063	0.067413765
160529	15052	0.015819233
160530	15063	0.000384542
160535	17007	0.035295372
160536	17007	0.051384353
160536	17007	0.026252131
160537	17007	0.035201763
160538	17007	0.004007629
160538	17011	0.031179289
160538	17007	0.023038961
160542	17029	0.010238401
160542	17020	0.046448309
160543	17029	0.007324435
160543	17029	0.003434328
160543	17020	0.036285528
160544	17029	0.032551974
160544	17026	0.036385209
160545	17029	0.007659993
160545	17026	0.060583573
160545	17029	0.028313072
160546	17029	0.005417433
160546	17029	0.007271733
160547	17002	0.103955248
160548	17002	0.097841282
160548	17002	0.021311352
160548	17002	0.046971701
160548	17002	0.013967834
160548	17002	0.033631242
160548	17002	0.068979776
160548	17002	0.022296957
160548	17002	0.003870124
160552	17016	0.081144357
160553	17016	0.140888422
160553	17016	0.045188615
160553	17016	0.064250372
160553	17022	0.127570347
160562	21019	0.015042832
160563	21019	0.022966399
160563	21019	0.048382441
160563	21019	0.022580759
160563	21019	0.036520926
160564	21019	0.01568808
160564	21019	0.01247515
160564	21019	0.021278633
160564	21019	0.044765169
160564	21019	0.001030736
160564	21019	0.005607447
160565	21019	0.045063277
160565	21019	0.016530734
160565	21019	0.056429565
160565	21019	0.040801222
160566	21019	0.023481822
160567	21019	0.03481186
160567	21106	0.050784614
160570	21114	0.001046696
160570	21114	0.001584039
160571	21114	0.008995458
160571	21114	0.010973436
160571	21114	0.006100023
160572	21114	0.003185077
160573	21114	0.010897824
160574	21114	0.005606426
160574	21193	0.017852859
160575	21114	0.002418591
160575	21193	0.13823715
160575	21114	0.00149616
160576	21114	0.006267421
160576	21193	0.171402869
160577	21040	0.032417733
160578	21040	0.026115938
160578	21153	0.109355056
160579	21153	0.101383233
160580	21153	0.05069042
160580	21153	0.073710927
160580	21153	0.056333894
160584	21151	0.320416596
160584	21164	0.015211443
160585	21038	0.103125502
160585	21151	0.246588069
160585	21038	0.033671236
160586	21038	0.259424156
160587	21038	0.103188739
160587	21144	0.139706423
160587	21144	0.176024297
160587	21144	0.093953738
160587	21154	0.004996133
160587	21144	0.354648198
160588	21154	0.009258191
160588	21154	0.06143252
160588	21154	0.005569444
160588	21154	0.063199432
160589	21154	0.004289377
160589	21154	0.045390525
160590	21154	0.02196961
160590	21115	0.015079409
160590	21154	0.033733987
160590	21154	0.020313974
160591	21115	0.027634082
160591	21154	0.024357933
160591	21115	0.01785017
160591	21115	0.016263494
160592	21110	0.331468514
160592	21115	0.018145592
160592	21115	0.030464398
160592	21115	0.01591297
160592	21115	0.003376924
160592	21115	0.017322235
161565	15082	0.003106483
161565	15077	0.057907214
161566	15077	0.162897994
161571	15097	0.136088993
161572	15097	0.09009008
161572	15021	0.010306904
161579	15113	0.013678041
161579	15113	0.039019173
161580	15113	0.031217794
161580	15113	0.043374405
161580	15113	0.028873333
161580	15113	0.048777487
161581	15113	0.047860901
161581	15088	0.088739262
161581	15113	0.012714891
161581	15088	0.007799559
161581	15113	0.017299937
161582	15088	0.099911362
161582	15088	0.043492761
161582	15088	0.007410643
161583	15088	0.072773589
161583	15088	0.02297606
161583	15088	0.07362065
161584	15088	0.064757596
161584	15088	0.03449058
161585	15088	0.014355498
161585	15088	0.066901336
161586	15052	0.006082805
161586	15052	0.050897136
161586	15052	0.029654627
161588	15063	0.069544694
161589	15063	0.009800678
161594	17007	0.029820318
161595	17007	0.04057116
161595	17007	0.004771561
161595	17007	0.018532043
161595	17007	0.005940588
161595	17007	0.02443565
161596	17007	0.045170438
161596	17007	0.071417766
161597	17007	0.005599761
161597	17007	0.037859568
161598	17020	0.003987753
161598	17020	0.005018403
161601	17020	0.057123225
161601	17020	0.06785867
161602	17020	0.013719694
161604	17026	0.112759385
161604	17026	0.10453162
161604	17026	0.146037592
161605	17026	0.080246478
161605	17026	0.089122121
161606	17027	0.050887465
161607	17002	0.032420771
161607	17027	0.013536212
161607	17002	0.118394441
161608	17002	0.128359823
161612	15034	0.14653201
161622	21019	0.022717149
161622	21175	0.4817164
