CELL,"X (Coord. GEOF.,ITRF92)","Y (Coord. GEOF.,ITRF92)",uso,pob,UTMX,Utmy,UTMZ
137268,-98.39704,18.31729,6,0,2880321.774,707649.0616,14
137269,-98.36863,18.3166,6,0,2883321.774,707649.0616,14
137270,-98.34022,18.31591,6,0,2886321.774,707649.0616,14
137271,-98.31181,18.31522,6,341,2889321.774,707649.0616,14
137272,-98.28341,18.31452,6,1091,2892321.774,707649.0616,14
137273,-98.255,18.31381,6,560,2895321.774,707649.0616,14
137274,-98.22659,18.3131,6,390,2898321.774,707649.0616,14
137275,-98.19819,18.31239,6,1034,2901321.774,707649.0616,14
137276,-98.16978,18.31166,6,0,2904321.774,707649.0616,14
137277,-98.14137,18.31094,6,4,2907321.774,707649.0616,14
137278,-98.11297,18.3102,6,12,2910321.774,707649.0616,14
137279,-98.08456,18.30946,6,0,2913321.774,707649.0616,14
137280,-98.05616,18.30872,6,5,2916321.774,707649.0616,14
137281,-98.02775,18.30797,6,1,2919321.774,707649.0616,14
137282,-97.99935,18.30722,6,0,2922321.774,707649.0616,14
137283,-97.97094,18.30646,6,0,2925321.774,707649.0616,14
137284,-97.94254,18.30569,6,0,2928321.774,707649.0616,14
137285,-97.91414,18.30492,6,0,2931321.774,707649.0616,14
137286,-97.88573,18.30415,6,0,2934321.774,707649.0616,14
137287,-97.85733,18.30337,6,0,2937321.774,707649.0616,14
137288,-97.82893,18.30258,6,0,2940321.774,707649.0616,14
137289,-97.80053,18.30179,6,199,2943321.774,707649.0616,14
137290,-97.77212,18.30099,6,410,2946321.774,707649.0616,14
137291,-97.74372,18.30019,6,0,2949321.774,707649.0616,14
137292,-97.71532,18.29938,6,0,2952321.774,707649.0616,14
137293,-97.68692,18.29857,6,0,2955321.774,707649.0616,14
137294,-97.65852,18.29775,6,0,2958321.774,707649.0616,14
138264,-100.18688,18.37671,6,1059,2691321.774,710649.0616,14
138265,-100.15845,18.37637,6,73,2694321.774,710649.0616,14
138266,-100.13002,18.37602,6,165,2697321.774,710649.0616,14
138267,-100.10159,18.37566,6,5,2700321.774,710649.0616,14
138268,-100.07317,18.3753,6,0,2703321.774,710649.0616,14
138269,-100.04474,18.37493,6,0,2706321.774,710649.0616,14
138270,-100.01631,18.37456,6,58,2709321.774,710649.0616,14
138271,-99.98789,18.37418,6,0,2712321.774,710649.0616,14
138272,-99.95946,18.3738,6,583,2715321.774,710649.0616,14
138273,-99.93104,18.37341,6,0,2718321.774,710649.0616,14
138274,-99.90261,18.37301,6,463,2721321.774,710649.0616,14
138275,-99.87418,18.37261,6,16900,2724321.774,710649.0616,14
138276,-99.84576,18.37221,6,2525,2727321.774,710649.0616,14
138277,-99.81733,18.3718,6,216,2730321.774,710649.0616,14
138278,-99.78891,18.37138,6,195,2733321.774,710649.0616,14
138279,-99.76048,18.37096,6,114,2736321.774,710649.0616,14
138280,-99.73206,18.37053,6,0,2739321.774,710649.0616,14
138281,-99.70363,18.3701,6,0,2742321.774,710649.0616,14
138282,-99.67521,18.36967,6,0,2745321.774,710649.0616,14
138283,-99.64678,18.36922,6,179,2748321.774,710649.0616,14
138284,-99.61836,18.36878,6,0,2751321.774,710649.0616,14
138285,-99.58994,18.36832,6,83,2754321.774,710649.0616,14
138286,-99.56151,18.36786,6,9660,2757321.774,710649.0616,14
138287,-99.53309,18.3674,6,26044,2760321.774,710649.0616,14
138288,-99.50466,18.36693,6,3733,2763321.774,710649.0616,14
138289,-99.47624,18.36645,6,0,2766321.774,710649.0616,14
138290,-99.44782,18.36597,6,0,2769321.774,710649.0616,14
138291,-99.41939,18.36549,6,2136,2772321.774,710649.0616,14
138292,-99.39097,18.365,6,81,2775321.774,710649.0616,14
138293,-99.36255,18.3645,6,0,2778321.774,710649.0616,14
138294,-99.33413,18.364,6,0,2781321.774,710649.0616,14
138295,-99.30571,18.36349,6,0,2784321.774,710649.0616,14
138296,-99.27728,18.36298,6,0,2787321.774,710649.0616,14
138297,-99.24886,18.36246,6,0,2790321.774,710649.0616,14
138298,-99.22044,18.36194,6,2,2793321.774,710649.0616,14
138299,-99.19202,18.36141,6,4,2796321.774,710649.0616,14
138300,-99.1636,18.36088,6,0,2799321.774,710649.0616,14
138301,-99.13518,18.36034,6,2,2802321.774,710649.0616,14
138302,-99.10676,18.35979,6,0,2805321.774,710649.0616,14
138303,-99.07834,18.35924,6,0,2808321.774,710649.0616,14
138304,-99.04992,18.35869,6,0,2811321.774,710649.0616,14
138305,-99.0215,18.35812,6,0,2814321.774,710649.0616,14
138306,-98.99308,18.35756,6,0,2817321.774,710649.0616,14
138307,-98.96466,18.35699,6,0,2820321.774,710649.0616,14
138308,-98.93624,18.35641,6,0,2823321.774,710649.0616,14
138309,-98.90782,18.35583,6,58,2826321.774,710649.0616,14
138310,-98.8794,18.35524,6,0,2829321.774,710649.0616,14
138311,-98.85098,18.35465,6,75,2832321.774,710649.0616,14
138312,-98.82256,18.35405,6,0,2835321.774,710649.0616,14
138313,-98.79415,18.35344,6,0,2838321.774,710649.0616,14
138314,-98.76573,18.35283,6,0,2841321.774,710649.0616,14
138315,-98.73731,18.35222,6,0,2844321.774,710649.0616,14
138316,-98.70889,18.3516,6,8,2847321.774,710649.0616,14
138317,-98.68048,18.35097,6,110,2850321.774,710649.0616,14
138318,-98.65206,18.35034,6,9,2853321.774,710649.0616,14
138319,-98.62364,18.34971,6,171,2856321.774,710649.0616,14
138320,-98.59523,18.34906,6,0,2859321.774,710649.0616,14
138321,-98.56681,18.34842,6,670,2862321.774,710649.0616,14
138322,-98.5384,18.34776,6,157,2865321.774,710649.0616,14
138323,-98.50998,18.34711,6,0,2868321.774,710649.0616,14
138324,-98.48157,18.34644,6,0,2871321.774,710649.0616,14
138325,-98.45315,18.34578,6,0,2874321.774,710649.0616,14
138326,-98.42474,18.3451,6,0,2877321.774,710649.0616,14
138327,-98.39632,18.34442,6,0,2880321.774,710649.0616,14
138328,-98.36791,18.34374,6,0,2883321.774,710649.0616,14
138329,-98.3395,18.34305,6,179,2886321.774,710649.0616,14
138330,-98.31108,18.34235,6,0,2889321.774,710649.0616,14
138331,-98.28267,18.34165,6,2631,2892321.774,710649.0616,14
138332,-98.25426,18.34095,6,1371,2895321.774,710649.0616,14
138333,-98.22584,18.34023,6,49,2898321.774,710649.0616,14
138334,-98.19743,18.33952,6,0,2901321.774,710649.0616,14
138335,-98.16902,18.3388,6,0,2904321.774,710649.0616,14
138336,-98.14061,18.33807,6,0,2907321.774,710649.0616,14
138337,-98.1122,18.33733,6,17,2910321.774,710649.0616,14
138338,-98.08379,18.3366,6,0,2913321.774,710649.0616,14
138339,-98.05538,18.33585,6,0,2916321.774,710649.0616,14
138340,-98.02697,18.3351,6,0,2919321.774,710649.0616,14
138341,-97.99856,18.33435,6,0,2922321.774,710649.0616,14
138342,-97.97015,18.33359,6,0,2925321.774,710649.0616,14
138343,-97.94174,18.33282,6,0,2928321.774,710649.0616,14
138344,-97.91333,18.33205,6,0,2931321.774,710649.0616,14
138345,-97.88492,18.33128,6,0,2934321.774,710649.0616,14
138346,-97.85651,18.3305,6,0,2937321.774,710649.0616,14
138347,-97.8281,18.32971,6,0,2940321.774,710649.0616,14
138348,-97.79969,18.32892,6,0,2943321.774,710649.0616,14
138349,-97.77129,18.32812,6,0,2946321.774,710649.0616,14
138350,-97.74288,18.32732,6,0,2949321.774,710649.0616,14
138351,-97.71447,18.32651,6,0,2952321.774,710649.0616,14
138352,-97.68607,18.32569,6,0,2955321.774,710649.0616,14
138353,-97.65766,18.32488,6,5,2958321.774,710649.0616,14
139323,-100.18652,18.40386,6,0,2691321.774,713649.0616,14
139324,-100.15808,18.40351,6,713,2694321.774,713649.0616,14
139325,-100.12965,18.40316,6,307,2697321.774,713649.0616,14
139326,-100.10122,18.4028,6,23,2700321.774,713649.0616,14
139327,-100.07279,18.40244,6,233,2703321.774,713649.0616,14
139328,-100.04435,18.40207,6,303,2706321.774,713649.0616,14
139329,-100.01592,18.4017,6,251,2709321.774,713649.0616,14
139330,-99.98749,18.40132,6,316,2712321.774,713649.0616,14
139331,-99.95906,18.40094,6,151,2715321.774,713649.0616,14
139332,-99.93063,18.40055,6,672,2718321.774,713649.0616,14
139333,-99.90219,18.40015,6,618,2721321.774,713649.0616,14
139334,-99.87376,18.39975,6,101,2724321.774,713649.0616,14
139335,-99.84533,18.39935,6,239,2727321.774,713649.0616,14
139336,-99.8169,18.39894,6,0,2730321.774,713649.0616,14
139337,-99.78847,18.39852,6,1220,2733321.774,713649.0616,14
139338,-99.76004,18.3981,6,0,2736321.774,713649.0616,14
139339,-99.73161,18.39768,6,0,2739321.774,713649.0616,14
139340,-99.70318,18.39724,6,211,2742321.774,713649.0616,14
139341,-99.67475,18.39681,6,590,2745321.774,713649.0616,14
139342,-99.64632,18.39636,6,0,2748321.774,713649.0616,14
139343,-99.61789,18.39592,6,386,2751321.774,713649.0616,14
139344,-99.58946,18.39546,6,0,2754321.774,713649.0616,14
139345,-99.56103,18.395,6,0,2757321.774,713649.0616,14
139346,-99.5326,18.39454,6,1725,2760321.774,713649.0616,14
139347,-99.50417,18.39407,6,301,2763321.774,713649.0616,14
139348,-99.47574,18.39359,6,2,2766321.774,713649.0616,14
139349,-99.44731,18.39311,6,0,2769321.774,713649.0616,14
139350,-99.41888,18.39263,6,0,2772321.774,713649.0616,14
139351,-99.39045,18.39214,6,0,2775321.774,713649.0616,14
139352,-99.36203,18.39164,6,0,2778321.774,713649.0616,14
139353,-99.3336,18.39114,6,0,2781321.774,713649.0616,14
139354,-99.30517,18.39063,6,0,2784321.774,713649.0616,14
139355,-99.27674,18.39012,6,0,2787321.774,713649.0616,14
139356,-99.24832,18.3896,6,0,2790321.774,713649.0616,14
139357,-99.21989,18.38908,6,0,2793321.774,713649.0616,14
139358,-99.19146,18.38855,6,0,2796321.774,713649.0616,14
139359,-99.16304,18.38801,6,13,2799321.774,713649.0616,14
139360,-99.13461,18.38747,6,920,2802321.774,713649.0616,14
139361,-99.10618,18.38693,6,0,2805321.774,713649.0616,14
139362,-99.07776,18.38638,6,33,2808321.774,713649.0616,14
139363,-99.04933,18.38582,6,68,2811321.774,713649.0616,14
139364,-99.02091,18.38526,6,0,2814321.774,713649.0616,14
139365,-98.99248,18.3847,6,0,2817321.774,713649.0616,14
139366,-98.96406,18.38412,6,0,2820321.774,713649.0616,14
139367,-98.93563,18.38355,6,0,2823321.774,713649.0616,14
139368,-98.90721,18.38296,6,51,2826321.774,713649.0616,14
139369,-98.87878,18.38238,6,28,2829321.774,713649.0616,14
139370,-98.85036,18.38178,6,33,2832321.774,713649.0616,14
139371,-98.82193,18.38118,6,286,2835321.774,713649.0616,14
139372,-98.79351,18.38058,6,0,2838321.774,713649.0616,14
139373,-98.76509,18.37997,6,16,2841321.774,713649.0616,14
139374,-98.73666,18.37935,6,181,2844321.774,713649.0616,14
139375,-98.70824,18.37873,6,716,2847321.774,713649.0616,14
139376,-98.67982,18.37811,6,3961,2850321.774,713649.0616,14
139377,-98.6514,18.37748,6,502,2853321.774,713649.0616,14
139378,-98.62297,18.37684,6,0,2856321.774,713649.0616,14
139379,-98.59455,18.3762,6,0,2859321.774,713649.0616,14
139380,-98.56613,18.37555,6,3,2862321.774,713649.0616,14
139381,-98.53771,18.3749,6,10,2865321.774,713649.0616,14
139382,-98.50929,18.37424,6,141,2868321.774,713649.0616,14
139383,-98.48087,18.37358,6,433,2871321.774,713649.0616,14
139384,-98.45245,18.37291,6,136,2874321.774,713649.0616,14
139385,-98.42403,18.37224,6,109,2877321.774,713649.0616,14
139386,-98.39561,18.37156,6,6,2880321.774,713649.0616,14
139387,-98.36719,18.37087,6,721,2883321.774,713649.0616,14
139388,-98.33877,18.37018,6,305,2886321.774,713649.0616,14
139389,-98.31035,18.36949,6,12,2889321.774,713649.0616,14
139390,-98.28193,18.36879,6,1,2892321.774,713649.0616,14
139391,-98.25351,18.36808,6,14,2895321.774,713649.0616,14
139392,-98.2251,18.36737,6,156,2898321.774,713649.0616,14
139393,-98.19668,18.36665,6,0,2901321.774,713649.0616,14
139394,-98.16826,18.36593,6,60,2904321.774,713649.0616,14
139395,-98.13984,18.3652,6,5,2907321.774,713649.0616,14
139396,-98.11143,18.36447,6,9,2910321.774,713649.0616,14
139397,-98.08301,18.36373,6,200,2913321.774,713649.0616,14
139398,-98.05459,18.36298,6,12,2916321.774,713649.0616,14
139399,-98.02618,18.36224,6,0,2919321.774,713649.0616,14
139400,-97.99776,18.36148,6,0,2922321.774,713649.0616,14
139401,-97.96935,18.36072,6,0,2925321.774,713649.0616,14
139402,-97.94093,18.35996,6,0,2928321.774,713649.0616,14
139403,-97.91252,18.35918,6,0,2931321.774,713649.0616,14
139404,-97.8841,18.35841,6,183,2934321.774,713649.0616,14
139405,-97.85569,18.35763,6,0,2937321.774,713649.0616,14
139406,-97.82727,18.35684,6,0,2940321.774,713649.0616,14
139407,-97.79886,18.35605,6,0,2943321.774,713649.0616,14
139408,-97.77045,18.35525,6,0,2946321.774,713649.0616,14
139409,-97.74204,18.35445,6,503,2949321.774,713649.0616,14
139410,-97.71362,18.35364,6,0,2952321.774,713649.0616,14
139411,-97.68521,18.35282,6,0,2955321.774,713649.0616,14
139412,-97.6568,18.35201,6,0,2958321.774,713649.0616,14
140382,-100.18616,18.431,6,186,2691321.774,716649.0616,14
140383,-100.15772,18.43065,6,0,2694321.774,716649.0616,14
140384,-100.12928,18.4303,6,364,2697321.774,716649.0616,14
140385,-100.10084,18.42994,6,165,2700321.774,716649.0616,14
140386,-100.0724,18.42958,6,1585,2703321.774,716649.0616,14
140387,-100.04397,18.42922,6,66,2706321.774,716649.0616,14
140388,-100.01553,18.42884,6,208,2709321.774,716649.0616,14
140389,-99.98709,18.42846,6,116,2712321.774,716649.0616,14
140390,-99.95865,18.42808,6,142,2715321.774,716649.0616,14
140391,-99.93022,18.42769,6,116,2718321.774,716649.0616,14
140392,-99.90178,18.4273,6,6,2721321.774,716649.0616,14
140393,-99.87334,18.4269,6,390,2724321.774,716649.0616,14
140394,-99.8449,18.42649,6,150,2727321.774,716649.0616,14
140395,-99.81647,18.42608,6,238,2730321.774,716649.0616,14
140396,-99.78803,18.42567,6,0,2733321.774,716649.0616,14
140397,-99.75959,18.42524,6,0,2736321.774,716649.0616,14
140398,-99.73116,18.42482,6,148,2739321.774,716649.0616,14
140399,-99.70272,18.42439,6,2,2742321.774,716649.0616,14
140400,-99.67429,18.42395,6,1111,2745321.774,716649.0616,14
140401,-99.64585,18.4235,6,0,2748321.774,716649.0616,14
140402,-99.61741,18.42306,6,1062,2751321.774,716649.0616,14
140403,-99.58898,18.4226,6,0,2754321.774,716649.0616,14
140404,-99.56054,18.42214,6,16,2757321.774,716649.0616,14
140405,-99.53211,18.42168,6,588,2760321.774,716649.0616,14
140406,-99.50367,18.42121,6,294,2763321.774,716649.0616,14
140407,-99.47524,18.42073,6,195,2766321.774,716649.0616,14
140408,-99.44681,18.42025,6,0,2769321.774,716649.0616,14
140409,-99.41837,18.41977,6,0,2772321.774,716649.0616,14
140410,-99.38994,18.41928,6,0,2775321.774,716649.0616,14
140411,-99.3615,18.41878,6,0,2778321.774,716649.0616,14
140412,-99.33307,18.41828,6,0,2781321.774,716649.0616,14
140413,-99.30464,18.41777,6,7,2784321.774,716649.0616,14
140414,-99.2762,18.41726,6,0,2787321.774,716649.0616,14
140415,-99.24777,18.41674,6,0,2790321.774,716649.0616,14
140416,-99.21934,18.41622,6,0,2793321.774,716649.0616,14
140417,-99.19091,18.41569,6,0,2796321.774,716649.0616,14
140418,-99.16247,18.41515,6,0,2799321.774,716649.0616,14
140419,-99.13404,18.41461,6,0,2802321.774,716649.0616,14
140420,-99.10561,18.41407,6,0,2805321.774,716649.0616,14
140421,-99.07718,18.41352,6,0,2808321.774,716649.0616,14
140422,-99.04875,18.41296,6,113,2811321.774,716649.0616,14
140423,-99.02032,18.4124,6,121,2814321.774,716649.0616,14
140424,-98.99188,18.41183,6,0,2817321.774,716649.0616,14
140425,-98.96345,18.41126,6,0,2820321.774,716649.0616,14
140426,-98.93502,18.41068,6,68,2823321.774,716649.0616,14
140427,-98.90659,18.4101,6,0,2826321.774,716649.0616,14
140428,-98.87816,18.40951,6,119,2829321.774,716649.0616,14
140429,-98.84973,18.40892,6,3,2832321.774,716649.0616,14
140430,-98.8213,18.40832,6,10,2835321.774,716649.0616,14
140431,-98.79288,18.40772,6,0,2838321.774,716649.0616,14
140432,-98.76445,18.40711,6,0,2841321.774,716649.0616,14
140433,-98.73602,18.40649,6,18,2844321.774,716649.0616,14
140434,-98.70759,18.40587,6,40,2847321.774,716649.0616,14
140435,-98.67916,18.40525,6,6,2850321.774,716649.0616,14
140436,-98.65073,18.40461,6,0,2853321.774,716649.0616,14
140437,-98.62231,18.40398,6,0,2856321.774,716649.0616,14
140438,-98.59388,18.40334,6,0,2859321.774,716649.0616,14
140439,-98.56545,18.40269,6,0,2862321.774,716649.0616,14
140440,-98.53702,18.40204,6,0,2865321.774,716649.0616,14
140441,-98.5086,18.40138,6,0,2868321.774,716649.0616,14
140442,-98.48017,18.40071,6,0,2871321.774,716649.0616,14
140443,-98.45175,18.40005,6,94,2874321.774,716649.0616,14
140444,-98.42332,18.39937,6,4,2877321.774,716649.0616,14
140445,-98.39489,18.39869,6,0,2880321.774,716649.0616,14
140446,-98.36647,18.39801,6,3,2883321.774,716649.0616,14
140447,-98.33804,18.39732,6,6,2886321.774,716649.0616,14
140448,-98.30962,18.39662,6,283,2889321.774,716649.0616,14
140449,-98.2812,18.39592,6,70,2892321.774,716649.0616,14
140450,-98.25277,18.39521,6,110,2895321.774,716649.0616,14
140451,-98.22435,18.3945,6,0,2898321.774,716649.0616,14
140452,-98.19592,18.39378,6,414,2901321.774,716649.0616,14
140453,-98.1675,18.39306,6,0,2904321.774,716649.0616,14
140454,-98.13908,18.39233,6,0,2907321.774,716649.0616,14
140455,-98.11066,18.3916,6,0,2910321.774,716649.0616,14
140456,-98.08223,18.39086,6,181,2913321.774,716649.0616,14
140457,-98.05381,18.39012,6,26,2916321.774,716649.0616,14
140458,-98.02539,18.38937,6,1259,2919321.774,716649.0616,14
140459,-97.99697,18.38861,6,0,2922321.774,716649.0616,14
140460,-97.96855,18.38785,6,5,2925321.774,716649.0616,14
140461,-97.94013,18.38709,6,0,2928321.774,716649.0616,14
140462,-97.91171,18.38632,6,7,2931321.774,716649.0616,14
140463,-97.88329,18.38554,6,0,2934321.774,716649.0616,14
140464,-97.85487,18.38476,6,0,2937321.774,716649.0616,14
140465,-97.82645,18.38397,6,164,2940321.774,716649.0616,14
140466,-97.79803,18.38318,6,0,2943321.774,716649.0616,14
140467,-97.76961,18.38238,6,0,2946321.774,716649.0616,14
140468,-97.74119,18.38158,6,169,2949321.774,716649.0616,14
140469,-97.71277,18.38077,6,0,2952321.774,716649.0616,14
140470,-97.68436,18.37996,6,171,2955321.774,716649.0616,14
140471,-97.65594,18.37914,6,57,2958321.774,716649.0616,14
141441,-100.1858,18.45814,6,119,2691321.774,719649.0616,14
141442,-100.15735,18.4578,6,130,2694321.774,719649.0616,14
141443,-100.12891,18.45745,6,196,2697321.774,719649.0616,14
141444,-100.10047,18.45709,6,40,2700321.774,719649.0616,14
141445,-100.07202,18.45673,6,222,2703321.774,719649.0616,14
141446,-100.04358,18.45636,6,56,2706321.774,719649.0616,14
141447,-100.01513,18.45599,6,1466,2709321.774,719649.0616,14
141448,-99.98669,18.45561,6,28,2712321.774,719649.0616,14
141449,-99.95825,18.45522,6,177,2715321.774,719649.0616,14
141450,-99.9298,18.45483,6,180,2718321.774,719649.0616,14
141451,-99.90136,18.45444,6,151,2721321.774,719649.0616,14
141452,-99.87292,18.45404,6,89,2724321.774,719649.0616,14
141453,-99.84448,18.45363,6,38,2727321.774,719649.0616,14
141454,-99.81603,18.45322,6,861,2730321.774,719649.0616,14
141455,-99.78759,18.45281,6,11,2733321.774,719649.0616,14
141456,-99.75915,18.45239,6,125,2736321.774,719649.0616,14
141457,-99.73071,18.45196,6,0,2739321.774,719649.0616,14
141458,-99.70227,18.45153,6,319,2742321.774,719649.0616,14
141459,-99.67382,18.45109,6,0,2745321.774,719649.0616,14
141460,-99.64538,18.45065,6,840,2748321.774,719649.0616,14
141461,-99.61694,18.4502,6,0,2751321.774,719649.0616,14
141462,-99.5885,18.44975,6,1059,2754321.774,719649.0616,14
141463,-99.56006,18.44929,6,0,2757321.774,719649.0616,14
141464,-99.53162,18.44882,6,0,2760321.774,719649.0616,14
141465,-99.50318,18.44835,6,0,2763321.774,719649.0616,14
141466,-99.47474,18.44788,6,46,2766321.774,719649.0616,14
141467,-99.4463,18.4474,6,8,2769321.774,719649.0616,14
141468,-99.41786,18.44691,6,3788,2772321.774,719649.0616,14
141469,-99.38942,18.44642,6,342,2775321.774,719649.0616,14
141470,-99.36098,18.44592,6,0,2778321.774,719649.0616,14
141471,-99.33254,18.44542,6,5,2781321.774,719649.0616,14
141472,-99.3041,18.44491,6,0,2784321.774,719649.0616,14
141473,-99.27566,18.4444,6,17,2787321.774,719649.0616,14
141474,-99.24722,18.44388,6,0,2790321.774,719649.0616,14
141475,-99.21879,18.44336,6,0,2793321.774,719649.0616,14
141476,-99.19035,18.44283,6,450,2796321.774,719649.0616,14
141477,-99.16191,18.44229,6,0,2799321.774,719649.0616,14
141478,-99.13347,18.44175,6,0,2802321.774,719649.0616,14
141479,-99.10504,18.44121,6,0,2805321.774,719649.0616,14
141480,-99.0766,18.44066,6,0,2808321.774,719649.0616,14
141481,-99.04816,18.4401,6,0,2811321.774,719649.0616,14
141482,-99.01972,18.43954,6,852,2814321.774,719649.0616,14
141483,-98.99129,18.43897,6,0,2817321.774,719649.0616,14
141484,-98.96285,18.4384,6,105,2820321.774,719649.0616,14
141485,-98.93442,18.43782,6,0,2823321.774,719649.0616,14
141486,-98.90598,18.43724,6,0,2826321.774,719649.0616,14
141487,-98.87754,18.43665,6,0,2829321.774,719649.0616,14
141488,-98.84911,18.43606,6,0,2832321.774,719649.0616,14
141489,-98.82067,18.43546,6,72,2835321.774,719649.0616,14
141490,-98.79224,18.43486,6,3,2838321.774,719649.0616,14
141491,-98.7638,18.43425,6,245,2841321.774,719649.0616,14
141492,-98.73537,18.43363,6,79,2844321.774,719649.0616,14
141493,-98.70694,18.43301,6,3120,2847321.774,719649.0616,14
141494,-98.6785,18.43238,6,1276,2850321.774,719649.0616,14
141495,-98.65007,18.43175,6,0,2853321.774,719649.0616,14
141496,-98.62164,18.43112,6,0,2856321.774,719649.0616,14
141497,-98.5932,18.43047,6,0,2859321.774,719649.0616,14
