GRIDCODE,CVENTMUN,Fa
1393392,16014,3.22098E-05
1393393,16014,0.001516709
1393394,16014,0.005095475
1393395,16014,0.000787181
1393396,16014,0.000256368
1393396,16026,0.004816188
1393397,16026,0.008947169
1393398,16026,0.005180331
1393400,16026,0.007647003
1393401,16026,0.007751598
1396535,06009,0.000403624
1396536,06009,0.001680795
1396537,06009,0.002026385
1396538,06009,0.002026385
1396539,06009,0.002026385
1396540,06009,0.002026385
1396541,06009,0.002026385
1396542,06009,0.002026385
1396543,06009,0.002026385
1396544,06009,0.002026385
1396545,06009,0.002026385
1396546,06009,0.002026385
1396547,06009,0.002026385
1396548,06009,0.000916979
1396549,06009,0.00031858
1396550,06009,0.001078423
1396552,06009,2.78901E-06
1396553,06009,0.000435166
1396554,06009,0.001514908
1396555,06009,0.002025898
1396556,06009,9.24485E-05
1396561,06009,0.001560707
1396562,06009,0.00200847
