GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1498189,06007,1649829.639,22412.65793
1498190,06007,1649829.639,29664.16261
1498191,06007,1649829.639,8673.257515
1498192,06007,1649829.639,2334.193075
1498240,06004,204330.5876,2217.865979
1498260,06002,1449598.03,2218.124979
1498261,06002,1449598.03,3259.875075
1501357,06007,1649829.639,477.4757097
1501362,06007,1649829.639,14400.22652
1501363,06007,1649829.639,4198.162175
1501364,06007,1649829.639,16210.92448
1501365,06007,1649829.639,23648.12256
1501366,06007,1649829.639,17508.45696
1501367,06007,1649829.639,30323.59166
1501368,06007,1649829.639,475.8747228
1501371,06007,1649829.639,1786.364924
1501372,06007,1649829.639,4552.004995
1501427,06002,1449598.03,7680.689835
1501428,06002,1449598.03,5328.953271
1501446,06002,1449598.03,4681.321806
1504535,06007,1649829.639,5582.776316
1504539,06007,1649829.639,10.60987485
1504540,06007,1649829.639,14044.42248
1504541,06007,1649829.639,19189.93374
1504542,06007,1649829.639,39616.97152
1504543,06007,1649829.639,26599.04616
1504544,06007,1649829.639,20739.86235
1504545,06007,1649829.639,671.6839223
1504548,06007,1649829.639,3485.802262
1504549,06007,1649829.639,2702.316695
1504550,06007,1649829.639,766.5420027
1504592,06004,204330.5876,752.6058815
1504600,06002,1449598.03,2081.106412
1504601,06002,1449598.03,6643.319666
1504605,06002,1449598.03,1975.468234
1504606,06002,1449598.03,5089.783842
1504624,06002,1449598.03,6983.321595
1507713,06007,1649829.639,10979.6296
1507714,06007,1649829.639,15063.44778
1507715,06007,1649829.639,11474.68781
1507716,06007,1649829.639,5185.951558
1507717,06007,1649829.639,25971.15942
1507718,06007,1649829.639,36525.78942
1507719,06007,1649829.639,40086.21596
1507720,06007,1649829.639,22220.12325
1507721,06007,1649829.639,35218.89441
1507722,06007,1649829.639,1724.191845
1507726,06007,1649829.639,7947.085189
1507727,06007,1649829.639,27274.63301
1507770,06004,204330.5876,11670.09668
1507771,06004,204330.5876,94.9392296
1507779,06002,1449598.03,12.7021809
1510888,06007,1649829.639,33.65275761
1510889,06007,1649829.639,14362.05669
1510890,06007,1649829.639,9011.190413
1510891,06007,1649829.639,9289.475514
1510892,06007,1649829.639,18248.89991
1510893,06007,1649829.639,2626.870387
1510894,06007,1649829.639,3899.809589
1510895,06007,1649829.639,14944.7734
1510896,06007,1649829.639,36654.32374
1510897,06007,1649829.639,39124.60752
1510898,06007,1649829.639,35976.25601
1510899,06007,1649829.639,12579.00594
1510905,06007,1649829.639,1994.782012
1510957,06002,1449598.03,3384.766123
1510958,06002,1449598.03,1063.980204
1514064,06007,1649829.639,418.4655475
1514065,06007,1649829.639,6973.877903
1514072,06007,1649829.639,752.0896417
1514073,06007,1649829.639,3552.795051
