GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Purb_T,Prur_T,P_tot
196487,16110,0.000693752,0.000932085,0.000814297,16,22,38
196488,16110,,0.013981274,0.00707153,,330,330
196490,16110,,0.006524594,0.003300047,,154,154
196491,16110,,0.019489048,0.009857284,,460,460
196492,16110,0.116550319,0.0204635,0.067950971,2688,483,3171
196493,16110,0.005723453,0.008981909,0.007371534,132,212,344
196494,16050,0.056522351,0.011988304,0.035647537,2410,451,2861
196494,16110,,0.054272762,0.027450392,,1281,1281
196495,16050,0.022726207,,0.012073563,969,,969
196496,16050,,0.001621478,0.000760049,,61,61
196498,16050,0.011421736,0.009675704,0.010603304,487,364,851
196499,16050,0.217130259,0.020786816,0.125096564,9258,782,10040
196500,16050,0.039659459,0.002339181,0.022166015,1691,88,1779
196501,16050,,0.016932483,0.007936903,,637,637
196502,16050,,0.007363105,0.003451369,,277,277
196503,16050,,0.022860181,0.010715443,,860,860
196504,16050,,0.01573631,0.007376212,,592,592
196505,16050,,0.016932483,0.007936903,,637,637
196506,16050,,0.023950027,0.011226295,,901,901
196507,16050,,0.006804891,0.003189713,,256,256
196508,16017,,0.010879388,0.009498088,,313,313
196508,16093,,0.019952613,0.0173995,,480,480
196509,16017,,0.054779284,0.04782424,,1576,1576
196510,16017,,0.070698644,0.061722401,,2034,2034
196511,15085,,0.003104162,0.001722625,,108,108
196511,16017,,0.048070907,0.041967591,,1383,1383
196513,15085,0.007669426,0.076799264,0.046032379,214,2672,2886
196514,15085,0.126581371,0.013853759,0.064024244,3532,482,4014
196515,15085,,0.054725224,0.030369248,,1904,1904
196516,15085,,0.009341228,0.005183826,,325,325
196517,15014,,0.094932507,0.045775625,,4290,4290
196518,15014,,0.162181899,0.078202693,,7329,7329
196519,15014,,0.008342554,0.004022706,,377,377
196520,15014,,0.023013941,0.011097121,,1040,1040
196521,15001,,0.000171693,0.00014774,,9,9
196522,15001,,0.028501116,0.024524771,,1494,1494
196523,15102,,0.035454104,0.033201221,,511,511
196524,15102,0.761758691,0.071255117,0.11513222,745,1027,1772
196525,15102,,0.025532505,0.023910077,,368,368
196526,15102,,0.127662527,0.119550387,,1840,1840
196527,15026,0.17643372,,0.08173932,2252,,2252
196527,15102,,0.005897454,0.005522708,,85,85
196528,15026,0.30202131,0.090687766,0.188595695,3855,1341,5196
196529,15026,0.199075525,0.061675796,0.125331204,2541,912,3453
196530,15026,0.061344406,0.00825049,0.032848172,783,122,905
196531,15026,,0.075133563,0.040325215,,1111,1111
196532,15026,,0.010414553,0.005589634,,154,154
196535,13063,,0.000397662,0.000124051,,10,10
196537,13063,,0.158030779,0.049297871,,3974,3974
196537,15112,,0.008390902,0.005926784,,266,266
196538,13063,0.001496439,0.01725852,0.006413437,83,434,517
196539,13063,,0.000278363,8.68E-05,,7,7
196540,15035,0.008013341,,0.007158354,716,,716
196541,15035,0.128168683,,0.114493666,11452,,11452
196542,15035,0.128403711,0.085550975,0.123831519,11473,913,12386
196543,15035,0.015858804,0.000468516,0.01421673,1417,5,1422
196544,15096,,0.000839454,0.00011797,,4,4
196546,15120,0.017708869,0.124531872,0.034682117,2378,3159,5537
196547,15036,0.043088198,,0.034216336,1364,,1364
196547,15120,0.001243642,0.090590137,0.015440025,167,2298,2465
196548,15036,0.057145565,,0.04537929,1809,,1809
196549,13069,,0.001499046,0.000112868,,11,11
196550,13069,0.164068308,0.061052058,0.156311885,14786,448,15234
196551,13069,0.086960864,0.515808122,0.119250146,7837,3785,11622
196552,13069,0.073345835,0.09539384,0.0750059,6610,700,7310
196552,15084,,0.010799136,0.002361964,,85,85
196553,13069,,0.057917689,0.004360808,,425,425
196553,15084,0.005832978,0.090712743,0.024397699,164,714,878
196554,15084,0.014013373,0.001016389,0.011170701,394,8,402
196555,15084,0.099480723,0.077626731,0.094700864,2797,611,3408
196556,15016,,0.055409219,0.02304472,,589,589
196556,15084,,0.000254097,5.56E-05,,2,2
196557,15016,,0.091439323,0.038029657,,972,972
196558,15016,0.145220711,0.029727187,0.097186901,2168,316,2484
196559,15016,0.068323397,,0.039907665,1020,,1020
196560,15061,,0.10522696,0.017200675,,153,153
196561,13083,0.144537815,,0.065912168,2580,,2580
196562,13072,,0.001465201,0.00039032,,4,4
196562,13083,,0.019489973,0.010602151,,415,415
196563,13072,0.016360734,0.038827839,0.022345824,123,106,229
196564,13072,,0.002564103,0.00068306,,7,7
196565,13072,,0.028937729,0.007708821,,79,79
196566,13072,,0.0003663,9.76E-05,,1,1
196568,13061,,0.02619532,0.003987303,,206,206
196569,13061,,0.050356053,0.007664912,,396,396
196570,13061,,0.001525941,0.00023227,,12,12
196571,13008,,0.019094278,0.007142354,,304,304
196572,13008,,0.004396709,0.001644621,,70,70
196573,13008,,0.009233088,0.003453704,,147,147
196573,13016,,0.002103354,0.00106422,,58,58
196574,13007,,0.005237215,0.003010448,,34,34
196574,13008,,0.010866152,0.004064563,,173,173
196575,13007,,0.0021565,0.001239596,,14,14
196576,21053,,0.012857385,0.007874832,,456,456
196577,21053,,0.008740766,0.005353504,,310,310
196578,21053,,0.0007049,0.000431734,,25,25
196579,21053,,0.005131675,0.003143025,,182,182
196580,21053,,0.001945525,0.001191586,,69,69
196581,21053,,0.001325213,0.00081166,,47,47
196582,21053,0.00026738,0.002706818,0.001761475,6,96,102
196583,21053,0.633377897,0.007556533,0.250077712,14213,268,14481
196584,21053,0.178253119,0.021147014,0.082029496,4000,750,4750
196585,21053,0.001559715,0.004708735,0.003488412,35,167,202
196586,21016,,0.048798042,0.043195719,,339,339
196587,21208,,0.006154187,0.00290972,,222,222
196589,21172,,0.094301728,0.078277052,,2019,2019
196590,21172,,0.02372723,0.019695266,,508,508
196591,21172,0.828656172,0.120270901,0.240646687,3632,2575,6207
196592,21172,,0.066697805,0.055363858,,1428,1428
196593,21172,,0.016487623,0.013685884,,353,353
196594,21172,,0.03666511,0.030434614,,785,785
196595,21172,,0.013078001,0.010855659,,280,280
196596,21200,0.918386492,0.14797891,0.357964715,979,421,1400
196597,21200,0.081613508,0.160632689,0.139094861,87,457,544
196597,21207,0.002786564,,0.001388498,74,,74
196598,21207,0.081601145,0.024683047,0.053044376,2167,660,2827
196599,21207,0.001242657,0.062380792,0.03191669,33,1668,1701
196600,21186,0.008224262,0.029536667,0.02128362,164,932,1096
196600,21207,,0.041848985,0.020996341,,1119,1119
196601,21186,0.168045735,0.072257083,0.109350422,3351,2280,5631
196602,21186,0.032646307,0.12765418,0.090863191,651,4028,4679
196603,21017,0.025595516,0.211089163,0.13286851,274,3099,3373
196603,21186,,0.014007733,0.008583358,,442,442
196604,21017,0.007753386,0.308153396,0.18147798,83,4524,4607
196605,21017,0.002895843,,0.001221146,31,,31
196605,21054,0.360516519,0.126397183,0.259436769,6198,1651,7849
196606,21054,0.611912517,0.239396723,0.451080849,10520,3127,13647
196606,21174,0.199957521,,0.163291633,15063,,15063
196607,21174,0.341559252,0.17570204,0.311146283,25730,2972,28702
196608,21199,0.141526887,0.17686918,0.161751517,2295,3837,6132
196608,30086,0.332231405,,0.108523327,4422,,4422
196609,30086,0.579564237,,0.189314551,7714,,7714
196610,30086,,0.089404818,0.060200751,,2453,2453
196611,30023,,0.020764732,0.01745976,,845,845
196612,30023,,0.015727134,0.01322396,,640,640
196613,30023,,0.002703101,0.002272868,,110,110
196614,30023,,0.006782327,0.005702833,,276,276
196615,30010,,0.012833751,0.008642956,,522,522
196616,30010,,0.049073118,0.033048546,,1996,1996
196617,30010,,0.006761076,0.004553282,,275,275
196618,30010,,0.001253872,0.000844427,,51,51
196619,30010,,0.001991444,0.001341148,,81,81
196620,30163,,0.009060707,0.005744925,,30,30
196621,30163,,0.057384476,0.036384527,,190,190
196622,30163,0.565672423,0.259136213,0.371313673,1081,858,1939
196623,30163,,0.003020236,0.001914975,,10,10
196624,30109,,0.045716502,0.026224193,,1650,1650
196625,30057,,0.066786105,0.050871873,,671,671
196625,30197,,0.02443134,0.017874439,,203,203
196626,30057,,0.00995322,0.007581501,,100,100
196626,30197,,0.016728848,0.012239148,,139,139
196627,30057,,0.017418135,0.013267627,,175,175
196627,30197,,0.005295463,0.003874263,,44,44
196628,30057,,0.0321489,0.024488249,,323,323
196628,30095,,0.043976213,0.036553365,,599,599
196629,30095,,0.00836943,0.006956734,,114,114
196630,30095,,0.127009764,0.10557149,,1730,1730
196631,30095,,0.029439836,0.024470617,,401,401
196632,30095,,0.018721092,0.015561116,,255,255
196637,30009,,0.001230589,0.000749545,,21,21
196638,30009,,0.024787577,0.015097976,,423,423
196639,30009,0.282779401,0.002343979,0.111967734,3097,40,3137
196839,4004,,0.000108237,3.61E-05,,3,3
196840,4004,,0.01259155,0.004204515,,349,349
196846,4004,,0.000252553,8.43E-05,,7,7
196848,4004,,3.61E-05,1.20E-05,,1,1
196852,4004,,7.22E-05,2.41E-05,,2,2
196853,4004,,0.002561605,0.00085536,,71,71
196868,4002,,7.96E-05,7.72E-06,,2,2
196869,4006,,0.000986743,0.000608836,,23,23
196873,4006,,0.006263675,0.003864785,,146,146
196874,4006,,0.00660689,0.004076555,,154,154
196878,4006,,0.046591445,0.028747651,,1086,1086
196906,23006,,0.010807551,0.0064402,,233,233
196911,23006,,0.012431003,0.007407612,,268,268
196914,23002,,0.016984258,0.007650681,,574,574
196915,23002,,0.000207125,9.33E-05,,7,7
196916,23002,,5.92E-05,2.67E-05,,2,2
196929,23002,,5.92E-05,2.67E-05,,2,2
196930,23002,,0.000118357,5.33E-05,,4,4
197388,14100,,0.067853544,0.034581146,,1212,1212
197397,14100,,0.000839772,0.000427984,,15,15
197398,14100,,0.003415071,0.00174047,,61,61
197399,14100,,0.00011197,5.71E-05,,2,2
197400,14100,,0.001679543,0.000855969,,30,30
197401,14068,,0.029624961,0.016174826,,188,188
197401,14100,,0.000167954,8.56E-05,,3,3
197404,14068,,0.001103057,0.000602254,,7,7
197409,14068,,0.000787898,0.000430182,,5,5
197410,14068,,0.031515916,0.017207261,,200,200
197412,14068,,0.000472739,0.000258109,,3,3
197413,14068,,0.075007879,0.040953282,,476,476
197414,14068,,0.00756382,0.004129743,,48,48
197417,14017,,0.00498155,0.002132028,,27,27
197418,14017,,0.019372694,0.008291219,,105,105
197421,14015,,0.019462922,0.004117514,,237,237
197423,14110,,0.000850702,0.000291184,,4,4
197424,14110,,0.001488728,0.000509573,,7,7
197425,14110,,0.000850702,0.000291184,,4,4
197429,14034,0.818953324,,0.556195965,1158,,1158
197431,14034,,0.062874251,0.020172911,,42,42
197432,14034,,0.004491018,0.001440922,,3,3
197433,14054,,0.097622028,0.042553191,,234,234
197434,14034,,0.001497006,0.000480307,,1,1
197436,14102,,0.232223592,0.095278246,,565,565
197437,14102,,0.00945335,0.003878583,,23,23
197439,14102,,0.085080148,0.034907251,,207,207
197440,14086,,0.007743601,0.00397878,,72,72
197441,14086,,0.026242203,0.013483643,,244,244
197442,14086,,0.0010755,0.000552608,,10,10
197443,14086,,0.008711551,0.004476127,,81,81
197444,14086,,0.026564853,0.013649425,,247,247
197445,14086,,0.025704453,0.013207339,,239,239
197446,14086,,0.015702302,0.008068081,,146,146
197448,14004,,0.002247191,0.001082056,,6,6
197448,14082,0.082447589,0.018158236,0.081024434,2808,14,2822
197449,14014,,0.000310174,0.000120831,,1,1
197449,14082,0.074842915,0.036316472,0.073990066,2549,28,2577
197450,14082,,0.033722438,0.000746504,,26,26
197451,14082,,0.621271077,0.013752907,,479,479
197452,14014,,0.004032258,0.001570807,,13,13
197452,14082,,0.02075227,0.000459387,,16,16
197453,14014,,0.067307692,0.026220396,,217,217
197454,14014,,0.282568238,0.110077332,,911,911
197456,14079,,0.00417412,0.000499607,,7,7
197464,14026,,0.049621531,0.009944379,,59,59
197465,14059,,0.009328358,0.003780718,,50,50
197467,14059,,0.02108209,0.008544423,,113,113
197468,14059,0.045009536,0.001865672,0.027523629,354,10,364
197469,14059,0.6820089,0.004664179,0.407485822,5364,25,5389
197471,14112,,0.006696429,0.002069679,,12,12
197472,14112,,0.002790179,0.000862366,,5,5
197475,14069,,0.046078431,0.037855253,,329,329
197477,14069,,0.03977591,0.032677482,,284,284
197478,14069,,0.025210084,0.02071108,,180,180
197479,16045,,0.046821705,0.008830668,,302,302
197480,16045,,0.049147287,0.009269277,,317,317
197481,16104,,0.000630756,0.000294273,,5,5
197482,16104,,0.018922669,0.008828203,,150,150
197483,16104,,0.017282705,0.008063092,,137,137
197484,16091,,0.001669702,0.000814151,,11,11
197484,16104,,0.024473319,0.011417809,,194,194
197485,16104,,0.003910685,0.001824495,,31,31
197486,16104,,0.068247761,0.031840386,,541,541
197487,16084,,0.293381038,0.047156926,,1312,1312
197488,16084,,0.075134168,0.012076774,,336,336
197489,16084,,0.02549195,0.004097477,,114,114
197490,16084,,0.001118068,0.000179714,,5,5
197491,16084,,0.009615385,0.00154554,,43,43
197496,16085,0.014890198,,0.008507513,278,,278
197497,16085,0.177075522,0.000428357,0.101355694,3306,6,3312
197498,16085,5.36E-05,0.002641536,0.001162897,1,37,38
197499,16085,,0.08195902,0.035131744,,1148,1148
197500,16085,,0.044620547,0.019126603,,625,625
197503,16070,0.013135104,,0.011890762,182,,182
197504,16070,0.945150115,0.002068966,0.85580818,13096,3,13099
197505,16070,0.015011547,,0.013589442,208,,208
197506,16070,,0.002068966,0.000196002,,3,3
197509,16044,,0.056171061,0.03819209,,507,507
197512,16044,,0.069687569,0.047382298,,629,629
197513,16044,0.382913627,0.017172612,0.134237288,1627,155,1782
197514,16044,,0.103922003,0.070659134,,938,938
197515,16044,,0.025149568,0.017099812,,227,227
197516,16044,,0.16385996,0.111412429,,1479,1479
197517,16044,,0.017061821,0.011600753,,154,154
197519,16037,,0.115562119,0.078416635,,626,626
197520,16037,,0.070518737,0.047851685,,382,382
197521,16037,0.614575214,0.032859516,0.219842165,1577,178,1755
197522,16037,0.276695246,0.04356655,0.118501816,710,236,946
197523,16037,,0.006091933,0.004133784,,33,33
197526,16027,,0.04470059,0.030778165,,159,159
197527,16027,0.832193909,0.007028395,0.264034069,1339,25,1364
197528,16027,0.167806091,0.174023053,0.172086721,270,619,889
197529,16018,,0.021232877,0.013851653,,124,124
197530,16018,,0.167808219,0.109472744,,980,980
197531,16018,0.084832905,0.078082192,0.080428954,264,456,720
197532,16018,0.283097686,,0.098413762,881,,881
197533,16018,,0.295890411,0.193029491,,1728,1728
197535,16020,,0.247748175,0.092570943,,2613,2613
197536,16003,,0.038493309,0.022282791,,466,466
197537,16003,,0.049975219,0.028929374,,605,605
197538,16003,,0.155377499,0.089944054,,1881,1881
197539,16003,,0.036428217,0.021087362,,441,441
197540,16003,,0.11779283,0.068187252,,1426,1426
197543,16110,,0.021692158,0.010971585,,512,512
197545,16110,,0.074651527,0.037757682,,1762,1762
197546,16110,,0.017201203,0.008700124,,406,406
197547,16110,,0.009871626,0.004992928,,233,233
197548,16110,,0.00033894,0.000171431,,8,8
197550,16110,0.099033083,0.013472864,0.055757939,2284,318,2602
197551,16110,0.000086719,,4.29E-05,2,,2
197552,16110,,0.02266661,0.011464449,,535,535
197553,16050,0.005511516,,0.002928057,235,,235
197553,16110,,0.022581875,0.011421592,,533,533
197554,16050,0.001102303,0.015443913,0.007824765,47,581,628
197555,16050,,0.015975545,0.00748835,,601,601
197556,16050,,0.005741627,0.00269132,,216,216
197557,16050,0.0061213,0.010340245,0.008098881,261,389,650
197558,16050,0.389136451,0.000584795,0.207007401,16592,22,16614
197559,16050,0.142525447,0.002604997,0.076939371,6077,98,6175
197560,16050,0.000515972,0.002551834,0.001470258,22,96,118
197561,16050,0.062807824,0.034051037,0.049328416,2678,1281,3959
197562,16050,,0.050425306,0.023636273,,1897,1897
197563,16017,,0.030239833,0.026400437,,870,870
197563,16050,,0.003694843,0.001731915,,139,139
197564,16017,,0.035245047,0.030770164,,1014,1014
197565,16017,,0.000417101,0.000364144,,12,12
197565,16050,,0.028575226,0.013394303,,1075,1075
197566,16017,,0.062321863,0.054409176,,1793,1793
197567,16017,,0.015363226,0.013412636,,442,442
197568,16017,,0.045220716,0.039479274,,1301,1301
197569,16017,,0.067952729,0.05932512,,1955,1955
197571,15085,,0.002759255,0.001531223,,96,96
197573,15085,0.067591298,,0.030082144,1886,,1886
197574,15085,0.052897538,0.014601058,0.031645267,1476,508,1984
197575,15085,,0.002759255,0.001531223,,96,96
197577,15001,,0.011350846,0.009767228,,595,595
197577,15085,,0.015951943,0.008852381,,555,555
197578,15014,,0.010134986,0.004887001,,458,458
197579,15001,,0.047196627,0.04061197,,2474,2474
197581,15001,,0.001755089,0.001510227,,92,92
197582,15102,,0.173246375,0.162237671,,2497,2497
197583,15102,0.238241309,0.092555332,0.101812748,233,1334,1567
197584,15102,,0.062443627,0.058475733,,900,900
197585,15102,,0.031985014,0.02995257,,461,461
197586,15026,0.014885616,0.082166768,0.050996334,190,1215,1405
197587,15026,0.001958634,0.02745655,0.015643715,25,406,431
197588,15045,,0.003065246,0.002507313,,210,210
197589,15045,,0.015997665,0.013085786,,1096,1096
197590,15026,,0.027186042,0.014591122,,402,402
197594,13063,,0.000278363,8.68E-05,,7,7
197595,13063,,0.000318129,9.92E-05,,8,8
197596,13063,0.060236185,0.021871396,0.048268248,3341,550,3891
197597,13063,0.087352384,0.000437428,0.06023917,4845,11,4856
197598,13063,,0.000278363,8.68E-05,,7,7
197599,13063,,0.000159065,4.96E-05,,4,4
197600,13013,,0.093286044,0.036392303,,1131,1131
197600,13063,,0.093808407,0.029263633,,2359,2359
197600,15035,0.005293729,,0.004728912,473,,473
197601,13013,,0.087924777,0.034300792,,1066,1066
197601,15035,0.002439816,0.011994003,0.003459204,218,128,346
197602,15035,0.032556994,,0.029083311,2909,,2909
197603,15096,0.05298195,,0.04553632,1544,,1544
197604,15096,0.088223183,0.577964323,0.157047217,2571,2754,5325
197605,15120,0.009122525,,0.007673035,1225,,1225
197606,15036,0.060051807,,0.047687136,1901,,1901
197606,15120,0.001154279,0.022075925,0.004478547,155,560,715
197607,15036,0.108952489,,0.086519165,3449,,3449
197609,13069,0.004871229,,0.004504458,439,,439
197610,13069,0.181145349,0.001090215,0.167588422,16325,8,16333
197610,15036,,0.15082846,0.031055589,,1238,1238
197611,13069,0.160084775,0.265876261,0.168050154,14427,1951,16378
197611,13075,0.077742179,0.012614679,0.064862413,825,33,858
197612,13069,1.11E-05,,1.03E-05,1,,1
197613,15084,0.102041542,,0.079723233,2869,,2869
197614,13066,0.032100924,,0.022052514,257,,257
197614,15084,0.021304595,,0.0166449,599,,599
197615,13066,0.672120909,0.00685307,0.463875064,5381,25,5406
197616,13066,,0.151041667,0.047279904,,551,551
197616,15016,,0.068767639,0.028600493,,731,731
197617,13066,,0.000274123,8.58E-05,,1,1
197617,13083,,4.70E-05,2.55E-05,,1,1
197617,15016,0.015272289,0.016650988,0.01584569,228,177,405
197618,13083,,0.002301226,0.00125182,,49,49
197618,15016,0.011789135,0.019190969,0.014867561,176,204,380
197619,13083,,0.056544404,0.030759012,,1204,1204
197620,13083,,0.020757996,0.01129193,,442,442
197621,13083,,0.052270699,0.028434203,,1113,1113
197622,13083,,0.058516883,0.031832001,,1246,1246
197623,13083,,0.000610529,0.000332116,,13,13
197624,13072,,0.123809524,0.032982045,,338,338
197625,13072,,0.007326007,0.0019516,,20,20
197628,13061,,0.059257375,0.00901982,,466,466
197629,13061,,0.057731434,0.00878755,,454,454
197631,13008,,0.000502481,0.000187957,,8,8
197631,13016,,0.008340888,0.004220183,,230,230
197632,13016,,0.010661831,0.005394495,,294,294
197633,21053,,0.00262223,0.001606051,,93,93
197635,21053,,0.068036993,0.041670984,,2413,2413
197636,21053,,0.00248125,0.001519704,,88,88
197637,21053,,0.004398579,0.002694021,,156,156
197638,21053,,0.008825354,0.005405312,,313,313
197639,21053,,0.014098009,0.008634684,,500,500
197641,21053,,0.000338352,0.000207232,,12,12
197642,21053,0.067513369,0.045649354,0.054122198,1515,1619,3134
197643,21053,0.100534759,0.007218181,0.043380651,2256,256,2512
197644,21053,0.018493761,0.003270738,0.009170034,415,116,531
197644,21208,,0.00815014,0.003853413,,294,294
197646,21208,,0.013666731,0.006461676,,493,493
197647,21172,,0.008313872,0.006901097,,178,178
197647,21208,,0.001330635,0.000629129,,48,48
197648,21172,,0.028257823,0.023455976,,605,605
197649,21172,,0.014385801,0.011941224,,308,308
197650,21172,,0.06104624,0.050672663,,1307,1307
197651,21172,,0.00228865,0.00189974,,49,49
197652,21172,,0.047547875,0.039468073,,1018,1018
197653,21172,,0.059785147,0.049625867,,1280,1280
197654,21172,,0.025969173,0.021556236,,556,556
197655,21172,,0.001120972,0.000930485,,24,24
197655,21200,,0.016871705,0.012273076,,48,48
197656,21200,,0.121265378,0.088212733,,345,345
197656,21207,7.53E-05,,3.75E-05,2,,2
197657,21207,0.091052869,0.045401847,0.068148982,2418,1214,3632
197658,21207,0.025681579,0.025057033,0.025368233,682,670,1352
197659,21207,0.005686097,0.080294701,0.043118491,151,2147,2298
197660,21186,0.000702071,0.00278887,0.001980775,14,88,102
197661,21186,0.328769871,0.060309311,0.164268376,6556,1903,8459
197662,21017,0.512844465,,0.216260931,5490,,5490
197662,21173,0.337508387,0.078817734,0.282123396,1509,96,1605
197662,21186,,0.047062179,0.028837751,,1485,1485
197663,21017,0.434750117,0.251481507,0.328763886,4654,3692,8346
197663,21173,0.007380899,0.492610837,0.111267358,33,600,633
197664,21017,0.016067258,0.171037395,0.105688175,172,2511,2683
197665,21054,0,0.147144388,0.06352879,0,1922,1922
197665,21174,0.042824335,,0.034971706,3226,,3226
197666,21174,0.228551327,0.112385457,0.207250179,17217,1901,19118
197667,21174,,0.192610109,0.035318605,,3258,3258
197667,21199,,0.109292892,0.062542865,,2371,2371
197667,30086,0.005409467,0.004154973,0.004564753,72,114,186
197668,30086,,0.0400554,0.026971311,,1099,1099
197669,30086,,0.000874731,0.000589,,24,24
197670,30023,,0.012237676,0.010289894,,498,498
197671,30023,,0.003784342,0.003182015,,154,154
197672,30023,,0.007052637,0.00593012,,287,287
197673,30023,,0.037204502,0.031282931,,1514,1514
197674,30010,,0.015021881,0.010116564,,611,611
197675,30010,,0.011874908,0.007997218,,483,483
197676,30010,,0.004253331,0.002864428,,173,173
197678,30010,,0.007129862,0.004801642,,290,290
197679,30010,,0.0001721,0.000115902,,7,7
197679,30163,,0.016309272,0.010340866,,54,54
197681,30163,0.434327577,0.492600423,0.471275373,830,1631,2461
197682,30109,,0.017344564,0.0099493,,626,626
197683,30109,,0.026183088,0.015019311,,945,945
197684,30057,,0.016820942,0.012812737,,169,169
197684,30197,,0.017812011,0.01303161,,148,148
197685,30197,,0.067156096,0.049132693,,558,558
197686,30197,,0.049705139,0.036365237,,413,413
197687,30057,,0.014133572,0.010765732,,142,142
197687,30095,,0.008222597,0.006834686,,112,112
197687,30197,,0.010590926,0.007748525,,88,88
197688,30095,,0.085015784,0.070665772,,1158,1158
197689,30095,,0.032009397,0.026606456,,436,436
197690,30095,,0.056089861,0.046622323,,764,764
197691,30095,,0.088539755,0.073594923,,1206,1206
197692,30095,,0.002275898,0.001891743,,31,31
197693,30009,,0.002988573,0.001820323,,51,51
197693,30095,,0.000587328,0.000488192,,8,8
197694,30009,,0.0111339,0.006781597,,190,190
197695,30009,,0.022033402,0.013420423,,376,376
197696,30009,,0.000175798,0.000107078,,3,3
197697,30009,,0.00334017,0.002034479,,57,57
197898,4004,,0.022982285,0.007674144,,637,637
197899,4004,,0.041382545,0.013818278,,1147,1147
197903,4004,,0.000108237,3.61E-05,,3,3
197915,4002,,0.009387057,0.000911179,,236,236
197918,4002,,3.98E-05,3.86E-06,,1,1
197929,4006,,0.020464198,0.012626731,,477,477
197933,4006,,0.007636535,0.004711862,,178,178
197936,4006,,4.29E-05,2.65E-05,,1,1
197944,4006,,0.005791754,0.003573603,,135,135
197945,4006,,0.006692694,0.004129497,,156,156
197946,4006,,0.002617015,0.001614739,,61,61
197962,23006,,0.010436477,0.006219077,,225,225
197974,23002,,0.006657593,0.00299896,,225,225
197985,23002,,0.024026512,0.010822915,,812,812
197989,23002,,0.000207125,9.33E-05,,7,7
198447,14100,,0.002015452,0.001027163,,36,36
198448,14100,,0.008117792,0.004137183,,145,145
198449,14100,,0.005934386,0.003024424,,106,106
198452,14100,,0.010861046,0.005535266,,194,194
198454,14100,,0.012372635,0.006305638,,221,221
198459,14068,,0.001260637,0.00068829,,8,8
198459,14100,,0.007054081,0.00359507,,126,126
198460,14068,,0.001733375,0.000946399,,11,11
198460,14100,,0.000951741,0.000485049,,17,17
198461,14068,,0.002521273,0.001376581,,16,16
198462,14068,,0.003151592,0.001720726,,20,20
198463,14068,,0.005357706,0.002925234,,34,34
198464,14100,,0.000335909,0.000171194,,6,6
198469,14068,,0.02978254,0.016260862,,189,189
198476,14017,,0.019188192,0.008212255,,104,104
198479,14017,,0.008856089,0.003790272,,48,48
198483,14110,,0.005529562,0.001892699,,26,26
198484,14110,,0.033602722,0.011501784,,158,158
198488,14034,0.181046676,,0.122958694,256,,256
198490,14034,,0.043413174,0.013928915,,29,29
198491,14034,,0.100299401,0.032180596,,67,67
198493,14034,,0.218562874,0.07012488,,146,146
198495,14102,,0.001233046,0.000505902,,3,3
198496,14102,,0.0891903,0.036593592,,217,217
198500,14086,,0.00032265,0.000165782,,3,3
198501,14086,,0.017853302,0.009173298,,166,166
198502,14086,0.057399409,0.10228006,0.08045977,505,951,1456
198503,14086,,0.183910518,0.094496021,,1710,1710
198504,14086,,0.039578404,0.020335986,,368,368
198505,14086,,0.00032265,0.000165782,,3,3
198506,14004,,0.002996255,0.001442741,,8,8
198510,14082,,0.005188067,0.000114847,,4,4
198516,14079,,0.020274299,0.002426665,,34,34
198517,14079,,0.047704234,0.005709799,,80,80
198521,14026,,0.001682086,0.000337098,,2,2
198522,14026,,0.03784693,0.007584696,,45,45
198525,14059,,0.055783582,0.022608696,,299,299
198526,14059,,0.083395522,0.033799622,,447,447
198527,14059,0.064844247,0.136753731,0.093988658,510,733,1243
198528,14059,0.208137317,0.228544776,0.216408318,1637,1225,2862
198529,14112,,0.002232143,0.000689893,,4,4
198530,14112,0.74013979,0.077008929,0.535184546,2965,138,3103
198531,14112,0.25986021,0.083705357,0.205415661,1041,150,1191
198532,14069,0.064474533,,0.011506156,100,,100
198533,14069,0.935525467,0.028851541,0.190657001,1451,206,1657
198534,14069,,0.077591036,0.063744103,,554,554
198535,14069,,0.079831933,0.065585088,,570,570
198536,16045,,0.005271318,0.000994181,,34,34
198538,16045,,0.014418605,0.002719378,,93,93
198540,16104,,0.030276271,0.014125125,,240,240
198541,16104,,0.0167781,0.007827673,,133,133
198542,16104,,0.014002775,0.00653287,,111,111
198543,16104,,0.062444809,0.02913307,,495,495
198544,16104,,0.225558219,0.105232182,,1788,1788
198548,16084,0.069421842,,0.058263245,1621,,1621
198551,16043,5.01E-05,0.060937121,0.003968068,3,251,254
198552,16043,0.406565151,0.026705511,0.382121823,24350,110,24460
198553,16043,0.149535831,0.370478271,0.163753105,8956,1526,10482
198554,16043,0.041775195,0.057538237,0.042789521,2502,237,2739
198554,16085,,0.001070893,0.000459038,,15,15
198554,16108,0.003192271,,0.002847901,530,,530
198555,16043,0.007613705,,0.007123776,456,,456
198555,16085,,0.022631541,0.009701013,,317,317
198555,16108,,0.035913529,0.00387422,,721,721
198557,16085,,0.027200685,0.011659577,,381,381
198558,16085,,0.042335975,0.018147321,,593,593
198559,16085,,0.06482473,0.027787129,,908,908
198561,16070,,0.026896552,0.00254802,,39,39
198563,16070,0.0039694,0.671034483,0.067163204,55,973,1028
198568,16044,,0.210170618,0.142900188,,1897,1897
198571,16044,,0.095612674,0.065009416,,863,863
198571,16063,,0.029431374,0.019235558,,309,309
