GRIDCODE	CVE_ENTCVE_MUN	fbosque
209207	11019	0.005873984
209208	11010	0.155074325
209208	11019	0.007093191
209209	11010	0.141922465
209223	22001	0.082448173
209224	15003	0.002663533
209224	22001	0.043225929
209226	15003	0.011551863
209227	15003	0.084279305
209228	15003	0.086692103
209228	15071	0.018428925
209229	15003	0.047370208
209229	15071	0.171748284
209230	15003	0.005521779
209230	15071	0.174985919
209241	13017	0.059980848
209241	13064	0.030933133
209242	13017	0.011293371
209242	13064	0.122620716
209243	13064	0.129151755
209244	13064	0.009765672
209245	13064	0.021856581
209245	13067	0.071956338
209246	13067	0.073276602
209252	13005	0.014460981
209252	13023	8.13302E-05
209252	13041	0.149228077
209253	13005	0.06031116
209253	13023	0.081807477
209254	13005	0.022674924
209254	13023	0.025184899
209255	13005	0.020406205
209255	13023	0.010555145
209256	13005	0.028551264
209256	13023	0.025305448
209256	13054	0.023959568
209257	13005	0.054086511
209257	13054	0.019349253
209258	13003	0.038428175
209258	13005	0.064859308
209258	13052	0.013283206
209258	13054	0.005717997
209259	13003	0.057938732
209259	13009	0.014889508
209259	13052	0.04533655
209260	13009	0.09719735
209260	13052	0.000556894
209261	13009	0.107266864
209262	13009	0.113969846
209263	13009	0.055775225
209263	13038	0.233949084
209264	13038	0.024255264
209264	13052	0.001452405
209265	13038	0.038607033
209265	13052	0.000460796
209266	13038	0.04287469
209266	13048	0.111892974
209267	13038	0.009418841
209267	13048	0.471903744
209268	13038	0.009910794
209268	13039	0.165552866
209268	13048	0.06797392
209269	13039	0.130903651
209269	13045	0.058871544
209270	13045	0.148687017
209271	13024	0.020126514
209271	13045	0.122240731
209272	13024	0.047026165
209272	13045	0.087626716
209273	13024	0.08131989
209273	13045	0.020476248
209274	13024	0.091711698
209275	13001	0.04826044
209275	13024	0.077042155
209276	13001	0.105663208
209281	13077	0.040359209
209283	13002	0.003539265
209284	13002	0.022716539
209285	13002	0.037657376
209286	13002	0.047448406
209287	13002	0.004305197
209287	21071	0.000547989
209288	13002	0.00057673
209288	21071	0.042182337
209288	21100	0.001105277
209289	13002	0.000713593
209289	21071	0.058995604
209290	21071	0.061800396
209291	21071	0.062424714
209292	21071	0.060157834
209292	21183	0.002058942
209293	21049	0.002609414
209293	21071	0.007826262
209293	21183	0.126175592
209294	21183	0.076164654
209295	21183	0.08510027
209296	21183	0.133583577
209297	21183	0.079738154
209297	21184	0.020145647
209303	21089	0.205976596
209304	21089	0.121356283
210261	11019	0.067991267
210262	11019	6.19642E-05
210265	11019	0.000115545
210266	11019	0.023594467
210267	11010	0.104718844
210267	11019	0.022659866
210268	11010	0.143036483
210271	16031	0.03103491
210282	15003	0.000117438
210282	22001	0.048212229
210283	15003	0.009710419
210283	22001	0.031265793
210285	15003	0.013846975
210285	15071	0.103704387
210286	15003	0.022207321
210286	15071	0.151754875
210287	15003	0.010543996
210287	15071	0.111796851
210288	15071	0.08290657
210289	15071	0.018187525
210300	13017	0.035620888
210301	13017	0.015012942
210301	13064	0.086493348
210302	13064	0.11031936
210303	13064	0.056368701
210304	13064	0.053489334
210304	13067	0.181927515
210305	13067	0.286128306
210306	13067	0.025772082
210311	13005	2.33397E-06
210311	13023	4.67192E-05
210311	13041	0.164665139
210312	13023	0.11414432
210312	13041	0.2437707
210313	13023	0.279223593
210314	13005	0.000166725
210314	13023	0.208433765
210315	13005	1.90375E-05
210315	13023	0.16842768
210315	13054	0.034481509
210316	13054	0.094018121
210317	13003	0.039923044
210317	13054	0.040296425
210318	13003	0.041049305
210318	13009	0.011071912
210319	13009	0.075751463
210320	13009	0.001154422
210321	13009	0.074369663
210322	13009	0.190257336
210322	13038	0.00509498
210323	13038	0.053450014
210324	13038	0.055526133
210325	13038	0.055526133
210326	13038	0.055526133
210327	13038	0.054334674
210327	13039	0.005061057
210328	13038	0.014444751
210328	13039	0.078883054
210328	13045	0.052799501
210329	13024	0.001007505
210329	13045	0.004012953
210330	13024	0.066901006
210330	13045	0.030207924
210331	13024	0.078617223
210332	13024	0.06972805
210333	13024	0.01958685
210334	13001	0.003718737
210334	13024	0.013291087
210343	13002	0.002968955
210344	13002	0.059047905
210345	13002	0.075467544
210346	13002	0.060222216
210346	21100	0.021823658
210347	13002	0.002581292
210347	21071	0.021328959
210347	21100	0.167348091
210348	21071	0.054717981
210348	21100	0.000386994
210349	21071	0.022897884
210350	21071	0.010822908
210351	21071	0.041240578
210351	21183	0.002775013
210352	21071	0.001695674
210352	21183	0.010128672
210354	21183	0.002131913
210355	21183	0.095991809
210356	21183	0.057199507
210362	21089	0.2878328
210362	30067	0.368804
210362	30103	0.004286421
210363	21089	0.384190076
210363	21107	0.013382629
210363	30067	0.345622279
210363	30103	0.0466752
210364	21107	0.000672663
210364	30050	0.001214196
210364	30067	0.020749576
210364	30103	0.029159793
210365	30050	1.84325E-05
210365	30103	0.000845204
211320	11019	0.015358924
211324	11019	0.012464567
211325	11019	0.052855762
211326	11010	0.020602811
211326	11019	0.046017323
211327	11010	0.025852172
211329	16031	0.006346421
211330	16031	0.148068518
211331	16031	0.105082025
211332	16031	0.097244297
211332	22001	0.040855987
211333	22001	0.016904675
211341	22001	0.000302445
211342	15003	1.30206E-05
211342	22001	0.000130566
211344	15071	0.049570864
211345	15071	0.018755582
211362	13064	0.096293115
211363	13064	0.08201452
211363	13067	0.268434577
211364	13017	5.36712E-06
211364	13019	0.018920486
211364	13067	0.272924963
211365	13019	0.002942507
211365	13041	0.00579307
211365	13067	0.043706516
211367	13019	0.022735258
211367	13041	0.009053986
211368	13019	0.026289044
211368	13041	0.066348896
211368	13050	0.006663728
211369	13041	0.0012128
211369	13050	0.000703454
211371	13023	0.036633396
211372	13023	0.094147964
211374	13023	0.054398151
211374	13054	0.008602278
211375	13054	0.023324037
211378	13009	0.006062474
211379	13009	0.056143171
211380	13009	0.08915567
211381	13009	0.205085796
211381	13038	0.001377753
211382	13009	0.031627213
211382	13038	0.047175665
211383	13038	0.052593139
211384	13038	0.048128393
211385	13012	0.0092012
211385	13038	0.050646612
211386	13012	0.002017224
211386	13038	0.054456372
211387	13038	0.019289683
211387	13045	0.112807888
211388	13045	0.005015288
211389	13024	0.008786708
211390	13024	0.001434469
211391	13024	0.006509388
211394	13001	0.003416641
211401	21057	0.00358759
211402	13002	0.000307124
211402	21057	0.012816284
211403	13002	0.030575916
211404	13002	0.074545795
211405	13002	0.022919132
211405	21100	0.168914052
211405	21109	0.012025143
211406	21071	0.000369747
211406	21100	0.22625141
211407	21071	0.027071415
211407	21100	0.009072147
211408	21071	0.038267671
211409	21071	0.025340069
211409	21091	0.000548509
211410	21091	0.083277434
211411	21091	0.005635052
211412	21213	0.011984937
211413	21213	0.000195369
211414	21183	0.021723168
211415	21089	1
211415	21183	0.023363884
211421	30067	0.019810141
211421	30103	0.065420248
211422	30067	0.000108527
211422	30103	0.261394723
211423	30050	0.000181493
211423	30051	0.004393778
211423	30067	0.006830383
211423	30103	0.277306891
211424	30050	0.00085986
211424	30064	7.57487E-05
211424	30103	0.049149459
212383	11019	0.002966275
212384	11019	0.043278768
212385	11010	0.001754906
212385	11019	0.052053684
212386	11010	0.014256517
212386	11019	0.014096849
212389	16031	0.043350613
212389	22001	0.009266806
212389	22008	0.006275758
212390	16031	0.01226909
212390	22001	0.045896806
212390	22008	0.019027776
212391	16031	0.000844907
212391	22001	0.097332667
212391	22008	0.00187153
212392	22001	0.015782893
212400	22016	0.02598061
212401	22016	0.007815154
212408	13029	3.88614E-06
212409	13029	0.000363003
212409	13044	0.256341436
212410	13029	0.000895612
212410	13044	0.053007457
212411	13029	9.22944E-06
212411	13044	2.88526E-05
212412	13029	0.008294581
212412	13044	0.110412645
212413	13029	4.60696E-05
212413	13044	0.195462224
212414	13017	0.010500623
212414	13044	0.08292085
212415	13044	0.00458642
212416	13017	0.014174517
212417	13017	0.02661373
212420	13017	0.000164799
212421	13017	0.067371011
212421	13064	0.022316767
212422	13017	0.106021528
212422	13019	0.000328867
212422	13064	0.02774041
212422	13067	0.000246129
212423	13017	0.007118436
212423	13019	0.155756351
212423	13064	7.66825E-07
212423	13067	0.002364488
212424	13019	0.081765637
212426	13019	0.06100986
212427	13019	0.088086461
212427	13041	0.002301256
212427	13050	0.014861837
212428	13019	0.005077679
212428	13050	0.041483945
212437	13009	0.002346264
212438	13003	0.003142093
212438	13009	0.221765948
212439	13003	0.024678422
212439	13009	0.09118084
212440	13003	0.054161782
212440	13009	0.027749074
212441	13003	0.010864098
212441	13009	0.042268079
212441	13038	0.042667008
212442	13038	0.03918388
212443	13038	0.018222167
212444	13012	0.013964639
212444	13038	0.048120496
212445	13012	0.046398633
212445	13038	0.030920309
212446	13012	0.066155451
212446	13038	0.01060937
212446	13045	0.032003725
212447	13012	0.011526765
212447	13045	0.007263514
212450	13024	0.059498706
212451	13024	0.057515303
212452	13001	0.022660878
212452	13024	0.080100795
212453	13001	0.100769748
212453	13024	0.011509672
212460	21057	0.071526306
212461	13002	0.00331517
212461	21057	0.187685269
212462	13002	0.051847511
212462	21057	0.062995564
212463	13002	0.057716157
212463	21109	0.053236511
212464	13002	0.005321275
212464	21100	0.03066674
212464	21109	0.183490795
212465	21100	0.103020765
212465	21109	0.019911318
212466	21071	0.068547087
212466	21100	0.066180932
212467	21071	0.244059289
212468	21071	0.24381004
212468	21091	0.089790526
212468	21197	0.020484159
212469	21091	0.526402108
212469	21197	0.022821209
212470	21091	0.296444599
212470	21197	0.048197338
212470	21213	0.001422841
212471	21091	0.00026611
212471	21197	0.041260211
212471	21213	0.067100875
212472	21197	0.00292411
212472	21213	0.030212588
212480	30067	0.072842864
212480	30103	0.002504243
212481	30051	0.008475929
212481	30103	0.226245991
212482	30051	0.05147049
212482	30103	0.026328018
212483	30051	0.004187531
212483	30064	0.507900469
213443	11019	0.014808182
213444	11019	0.044679896
213445	11010	0.009313847
213445	11019	0.018090054
213445	22008	0.018695801
213446	22008	0.013348227
213448	22008	0.017342168
213449	22008	0.079742548
213450	22001	0.042178011
213450	22008	0.024382039
213451	22001	0.011099875
213451	22008	0.001823703
213452	22001	0.027024199
213453	22001	0.020940266
213454	22001	7.38736E-05
213459	22016	0.056005383
213460	22016	0.016876482
213463	22016	0.004651884
213464	13029	0.000622212
213464	22016	0.001567965
213466	13029	0.001857246
213467	13029	0.005718548
213468	13029	0.034849319
213468	13044	0.553691982
213469	13029	0.023451957
213469	13044	0.136959125
213470	13029	0.028315645
213471	13029	0.068575676
213472	13029	0.041713408
213472	13044	0.111202115
213473	13029	0.013324079
213473	13044	0.228725822
213474	13017	0.001896871
213474	13029	0.014898755
213474	13044	0.031680321
213475	13017	0.098386821
213476	13017	0.115127232
213477	13017	0.063209312
213479	13017	0.01184572
213480	13017	0.066613074
213481	13006	2.81769E-05
213481	13017	0.073482104
213481	13019	0.077335933
213482	13006	5.41457E-05
213482	13019	0.210225048
213483	13019	0.051286846
213484	13019	0.035012245
213485	13019	0.063548755
213486	13019	0.02394402
213486	13050	0.010824804
213487	13019	4.51818E-05
213487	13050	0.00487042
213488	13041	0.061939292
213488	13050	0.007222423
213489	13023	0.008901945
213489	13041	0.194403203
213489	13054	0.01610196
213490	13023	0.021660992
213490	13054	0.031913228
213496	13003	0.042735136
213497	13003	0.021885911
213497	13009	0.059417712
213498	13003	0.038491608
213498	13009	0.065070373
213499	13003	0.06280371
213500	13003	0.028766415
213500	13012	0.004008646
213500	13038	0.027967278
213501	13012	0.042583966
213501	13038	0.032943279
213502	13012	0.008688992
213502	13038	0.050918243
213503	13012	0.024369445
213503	13038	0.028913661
213504	13012	0.067661604
213504	13038	0.003183751
213505	13012	0.005641647
213506	13012	3.99532E-07
213508	13024	0.050477878
213509	13024	0.135532633
213510	13024	0.12378028
213511	13001	0.086131407
213511	13024	0.081768395
213512	13001	0.018136406
213513	13001	0.031171128
213514	13001	0.032766509
213514	13035	0.597325293
213515	13035	0.154838357
213517	13035	0.064288426
213518	13035	0.057772223
213518	13060	0.000679738
213518	21057	2.57759E-06
213519	13060	0.00869731
213519	21057	0.132686713
213520	21057	0.23574399
213521	13002	0.001544845
213521	21057	0.165543376
213521	21109	0.052599835
213522	13002	0.00153695
213522	21057	0.00117103
213522	21109	0.140687958
213523	21109	0.150040675
213524	21100	0.07676116
213524	21109	0.150670548
213525	21071	0.003594081
213525	21100	0.052139305
213526	21071	0.177704798
213526	21100	0.314294875
213527	21071	0.08459135
213527	21197	0.025421173
213528	21197	0.083993899
213529	21197	0.07116244
213530	21197	0.021469657
213531	21197	0.046137242
213532	21197	0.009121221
213537	30037	0.047038486
213538	30037	0.059503036
213539	30037	0.151503925
213539	30051	0.016025434
213539	30067	0.165232231
213539	30103	0.00169271
213540	30037	0.003196457
213540	30051	0.052532715
213540	30103	0.008991098
213541	30051	0.054171468
213542	30051	0.044406588
213542	30064	0.142148403
213542	30066	0.002668338
214503	11019	0.0058052
214504	11019	0.005884607
214504	22008	0.044223902
214505	22008	0.091328874
214506	22008	0.065441165
214507	22008	0.036743428
214508	22008	0.013554654
214509	22001	0.00205776
214509	22008	0.070723542
214510	22001	0.007843953
214510	22008	0.224016955
214511	22001	0.12158289
214511	22008	0.075368109
214511	22016	0.000285966
214512	22001	0.067063335
214512	22016	0.109027639
214513	22001	0.003054842
214513	22016	0.144521775
214514	22016	0.041400737
214518	22016	0.018500618
214519	22016	0.01488564
214520	22016	0.009840344
214521	22016	0.044789904
214522	22016	0.06359226
214523	13029	0.00636498
214523	22016	0.011312292
214525	13029	0.023102657
214526	13029	0.048870769
214527	13029	0.054378551
214528	13029	0.041914537
214529	13029	0.038262202
214530	13029	0.068224447
214531	13029	0.068260593
214531	13044	0.001304355
214532	13029	0.061505708
214532	13044	0.026081314
214533	13029	0.018752946
214534	13017	0.037293775
214534	13029	0.000407223
214535	13006	0.003200549
214535	13017	0.058704264
214536	13006	0.016856818
214536	13017	0.085498068
214537	13006	0.022428539
214537	13017	0.028292795
214538	13006	0.005754039
214538	13017	0.228542727
214539	13017	0.047429782
214540	13006	0.017833089
214540	13017	0.04946566
214540	13019	0.003182306
214541	13006	0.052712344
214541	13019	0.049971985
214542	13006	0.005583726
214542	13019	0.058544889
214543	13019	0.039713622
214544	13019	0.039207672
214546	13050	0.072335918
214547	13041	0.018603265
214547	13050	0.184053851
214548	13041	0.11422947
214548	13050	0.071994562
214548	13054	0.044464239
214549	13054	0.104920387
214550	13054	0.081056003
214551	13054	0.00821661
214555	13003	0.082562612
214556	13003	0.048875823
214557	13003	0.02256624
214558	13003	0.048098647
214558	13012	0.001556251
214559	13003	0.038617911
214559	13012	0.040321795
214560	13003	0.003624291
214560	13012	0.096295636
214561	13012	0.036538218
214561	13038	0.001122904
214562	13012	0.028573442
214562	13038	2.02435E-05
214563	13012	0.007868691
214566	13012	0.029310972
214566	13024	0.017497973
214567	13012	0.03332423
214567	13024	0.086221471
214568	13024	0.105835512
214569	13024	0.175139858
214570	13001	0.120302256
214570	13024	0.015098864
214571	13001	0.271356561
214572	13001	0.25822463
214572	13035	0.011290183
214573	13001	0.029392981
214573	13035	0.00897239
214574	13004	0.032604924
214574	13035	0.01421363
214575	13004	0.022786288
214575	13035	0.237658734
214576	13035	0.506963321
214576	13060	0.01460163
214577	13035	0.077032999
214577	13060	0.053808937
214578	13060	0.042781544
214578	21057	0.067945208
214579	13060	0.000476559
214579	21057	0.047752215
214580	21057	0.010543878
214582	21109	0.00061277
214583	21100	0.018059706
214583	21109	0.044392454
214584	21100	0.125176335
214585	21071	0.191301663
214585	21100	0.561549189
214585	21178	0.147925791
214586	21071	0.145824159
214586	21178	0.004310635
214586	21197	0.03085954
214587	21197	0.049078444
214588	21197	0.015765919
214589	21197	0.070289782
214590	21197	0.0854205
214591	21197	0.165244181
214593	21213	0.00014961
214594	21213	0.070065301
214595	21213	0.066052175
214595	30037	0.002171726
214596	21213	0.06929402
214596	30037	0.084660931
214597	21213	0.027100179
214597	30037	0.231331946
214598	30037	0.320479741
214598	30051	0.004170033
214599	30037	0.024885273
214599	30051	0.051545921
214600	30051	0.022114174
214601	30051	0.003279866
214601	30066	0.01300985
215559	11004	0.087519027
215560	11004	0.063468854
215560	11019	0.006575475
215564	22008	0.045415488
215565	22008	0.011950195
215566	22008	0.019998055
215567	22008	0.048146832
215568	22008	0.038430838
215568	22012	0.069089617
215569	22008	0.031857299
215569	22012	0.082804401
215570	22001	0.009193268
215570	22008	0.025062959
215570	22012	0.024319617
215570	22016	0.04135204
215571	22001	0.003641512
215571	22016	0.118078621
215572	22016	0.173171351
215573	22016	0.164342161
215574	22016	0.019399686
215578	22016	0.003093603
215579	22016	0.056064485
215580	22016	0.068137976
215581	22016	0.068356963
215582	13029	0.012947689
215582	22016	0.016763186
215583	13029	0.00811626
215584	13029	0.040024835
215585	13029	0.048648045
215586	13029	0.008037081
215587	13029	0.044853707
215588	13029	0.002178131
215589	13029	0.006386299
215590	13029	0.02659685
215591	13029	0.045767657
215592	13029	0.022041685
215593	13006	0.000610889
215594	13006	0.022901188
215595	13006	0.075203033
215596	13006	0.056767452
215597	13006	0.00836962
215598	13006	0.070996186
215599	13006	0.003493458
215600	13006	0.00301033
215601	13006	0.018455838
215601	13019	0.029736877
215602	13019	0.055741604
215603	13019	0.006065437
215604	13019	0.004983697
215604	13050	0.035116117
215605	13019	0.006998094
215605	13050	0.20237461
215606	13050	0.204222509
215606	13054	0.008997876
215607	13050	0.041387915
215607	13054	0.110673412
215608	13054	0.086884627
215608	13055	0.014770813
215609	13054	0.092584637
215609	13055	0.009742925
215610	13054	0.005787581
215610	13055	0.000283203
215613	13003	0.019891693
215613	13055	0.015917117
215614	13003	0.018701201
215614	13055	0.032230532
215615	13003	0.0508552
215616	13003	0.055498223
215617	13003	0.050379574
215617	13012	0.000429014
215618	13003	0.018382996
215618	13012	0.022601705
215619	13012	0.042287732
215620	13012	0.001019545
215621	13012	0.063199764
215622	13012	2.82132E-05
215624	13012	0.003866998
215625	13012	0.062660877
215626	13012	0.050889221
215627	13012	0.022355895
215627	13024	2.26591E-05
215629	13001	0.002126211
215630	13001	0.00531633
215631	13001	0.018029539
215631	13035	0.19335033
215632	13001	0.000198774
215632	13004	0.10056728
215632	13035	0.034223447
215633	13004	0.205341069
215634	13004	0.073906902
215634	13035	0.078761682
215634	13053	0.005025265
215635	13035	0.15615373
215635	13053	0.041114676
215635	13060	0.011925579
215636	13053	0.009242046
215636	13060	0.056177828
215637	13060	0.064115977
215638	13060	0.05591186
215639	13060	0.037468262
215640	13060	0.000126283
215641	13060	0.004054767
215641	21109	0.061044616
215642	21109	0.018891867
215643	21109	0.000330539
215644	21178	0.262205569
215644	21197	0.021442767
215645	21178	0.151143932
215645	21197	0.413262553
215646	21178	0.076626639
215646	21197	0.312181494
215647	21178	0.058356835
215647	21197	0.008938109
215648	21197	0.030207118
215649	21197	0.074710822
215650	21197	0.036189986
215651	21197	0.009353532
215653	21213	0.123433327
215654	21213	0.093926873
215655	21213	0.094369373
215656	21213	0.085682106
215656	30037	0.022610568
215656	30051	0.001348824
215657	21213	0.071512201
215657	30037	0.052617912
215657	30051	0.027918012
215658	30051	0.039480985
215660	30051	0.003711351
215660	30066	0.030341568
216617	11004	0.025109128
216618	11004	0.377174146
216619	11004	0.237178916
216619	11019	0.005003559
216619	22006	0.133095707
216620	11019	0.000929305
216620	22006	0.147946004
216623	22008	0.034851832
216624	22008	0.088682318
216625	22008	0.027777357
216626	22008	0.002015345
216626	22012	0.016928467
216627	22008	0.042404688
216627	22012	0.072793831
216628	22008	0.000619243
216628	22012	0.161938762
216629	22012	0.138656304
216629	22016	0.058183986
216630	22012	0.005528913
216630	22016	0.09768412
216631	22016	0.050768444
216632	22016	0.089825069
216633	22016	0.028122185
216637	22016	0.007300607
216638	22016	0.003736536
216639	22016	0.024900172
216640	22016	0.067507516
216641	13029	0.000208745
216641	22016	0.008951617
216642	13029	0.003363779
216643	13029	0.050404854
216644	13029	0.048831629
216645	13029	0.013357499
216646	13029	0.056020144
216647	13029	0.036427584
216650	13029	0.029386137
216651	13029	0.0455711
216652	13006	0.013052893
216652	13029	0.022314094
216653	13006	0.07498157
216654	13006	0.075203033
216655	13006	0.054166017
216657	13006	0.09911714
216658	13006	0.102418699
216659	13006	0.068641946
216660	13006	0.129311958
216660	13019	0.030527602
216661	13019	0.095018494
216662	13019	0.031941626
216663	13019	0.045038652
216663	13050	0.000169946
216664	13019	0.060655425
216664	13050	0.024802927
216664	13054	0.000697939
216665	13019	0.000925442
216665	13050	0.076911034
216665	13054	0.087162809
216666	13030	0.004068103
216666	13054	0.113923133
216667	13030	0.007176553
216667	13054	0.011552265
216667	13055	0.054658424
216668	13054	1.26974E-06
216668	13055	0.037531986
216669	13055	0.016048489
216670	13055	0.035251118
216671	13055	0.042895698
216672	13003	0.000651876
216672	13055	0.05040534
216673	13003	0.01979914
216673	13055	0.036409016
216674	13003	0.062738431
216674	13055	0.000145511
216675	13003	0.06280371
216676	13003	0.0508552
216677	13003	0.024946426
216677	13012	0.034133199
216678	13012	0.004618752
216679	13012	0.058148444
216680	13012	0.04088387
216681	13012	0.01493153
216682	13012	0.045565385
216683	13012	0.077171117
216684	13012	0.043075229
216685	13012	0.013993724
216686	13012	0.004679702
216688	30072	0.003536852
216689	30072	0.00535797
216690	13004	0.026461424
216690	30072	0.005662738
216691	13004	0.092393318
216692	13004	0.090615374
216693	13004	0.089484472
216693	13053	0.000234138
216694	13004	0.045676972
216694	13053	0.053329589
216695	13053	0.039891584
216695	13060	0.029852424
216696	13060	0.064115977
216697	13060	0.064115977
216698	13060	0.064115977
216699	13060	0.055851483
216700	13060	0.061009836
216700	21109	0.000801669
216701	13060	0.014102243
216701	21109	0.104961872
216701	21178	0.059460483
216702	21109	0.006301428
216702	21178	0.220318835
216703	21178	0.05504723
216703	21187	0.078209441
216704	21178	0.21233194
216705	21178	0.101058625
216708	21197	0.004455993
216709	21197	0.071292717
216710	21197	0.220464538
216712	21197	0.002878598
216712	21213	0.072492455
216713	21213	0.094369373
216714	21213	0.148975065
216714	30051	0.074820215
216715	21213	0.015112914
216715	30051	0.042675869
216716	21213	0.035791073
216716	30051	0.031541655
216717	30051	0.056195548
216718	30040	1.10576E-05
216718	30051	0.005616534
216719	30040	6.52588E-05
216719	30051	0.051093637
216719	30066	0.006558062
217674	11004	5.33628E-05
217677	11004	0.094313555
217678	11004	0.115236374
217678	22006	0.299753664
217679	22006	0.361990349
217682	22008	0.029126578
217683	22008	0.093151559
217684	22008	0.082879498
217685	22008	0.029081425
217685	22012	0.052259684
217686	22012	0.07639885
217687	22012	0.07639885
217688	22012	0.07639885
217689	22012	0.017388743
217689	22016	0.017077767
217698	22016	0.011754083
217699	22016	0.067674514
217700	13029	0.00751868
217700	22016	0.022493428
217701	13029	0.005548132
217702	13029	0.029080081
217703	13029	0.030242891
217703	13059	0.008155142
217704	13029	0.048621811
217705	13029	0.045966345
217706	13029	0.022770286
217709	13029	0.000126017
217710	13029	0.041745691
217711	13006	0.015580589
217711	13029	0.054368145
217712	13006	0.074617105
217713	13006	0.075203033
217714	13006	0.06361043
217715	13006	0.000861333
217718	13006	0.00203123
217719	13006	0.077212856
217719	13019	0.019745869
217719	13030	0.006343061
217720	13019	0.083738254
217720	13030	0.007364919
217721	13019	0.069899071
217721	13030	0.00210084
217722	13019	0.001354165
217722	13030	0.007944434
217723	13019	0.012215751
217723	13054	0.000847012
217724	13019	0.004688772
217724	13054	0.05089294
217725	13030	0.000227486
217725	13054	0.033651356
217727	13055	0.026541169
217728	13055	0.084140048
217729	13055	0.085735388
217730	13055	0.082198363
217731	13055	0.052380884
217732	13003	0.001704003
217732	13055	0.136194159
217733	13003	0.062316484
217733	13055	0.001086052
217734	13003	0.06280371
217735	13003	0.050550853
217735	13037	8.74336E-05
217736	13003	0.026952618
217736	13012	0.02526363
217736	13037	0.004772638
217737	13012	0.036174266
217738	13012	0.020397193
217739	13012	0.012825473
217740	13012	0.070711579
217741	13012	0.081636438
217742	13012	0.069168128
217743	13012	0.00125332
217744	13012	0.008540954
217746	30072	0.003681989
217747	30072	0.026552134
217748	30072	0.016957502
217749	13004	0.018168699
217749	30072	0.026767631
217749	30198	2.65557E-05
217750	13004	0.076128755
217750	30072	0.005321066
217751	13004	0.092400306
217752	13004	0.159944101
217753	13004	0.111366873
217753	13053	0.012954522
217754	13053	0.042536261
217754	13060	0.003998138
217755	13053	0.022976643
217755	13060	0.026157394
217756	13053	0.00290544
217756	13060	0.036214204
217757	13053	0.004870042
217757	13060	0.055135362
217758	13060	0.060256803
217759	13060	0.036483573
217760	13027	0.006290564
217760	13060	0.044745497
217760	21178	0.075368954
217760	21187	0.011443581
217761	13027	8.58365E-05
217761	13060	9.29349E-05
217761	21178	0.028489294
217761	21187	0.075587346
217762	21178	0.020898031
217762	21187	0.552043858
217763	21178	0.104406883
217763	21187	0.255377684
217764	21178	0.000389074
217768	21197	0.140664495
217769	21197	0.171663719
217770	21197	0.017431688
217771	21197	0.085940098
217771	21213	0.01651368
217772	21197	0.01035997
217772	21213	0.163922421
217772	30051	0.006170467
217773	21213	0.019430439
217773	30051	0.040351085
217774	30051	0.050813461
217775	30051	0.050813461
217776	30040	0.003407954
217776	30051	0.05406287
217777	30040	0.005911308
217777	30051	0.008958361
217778	30040	0.017467066
217778	30051	0.007510703
218737	22006	0.026827604
218738	22006	0.030386673
218741	22008	0.001437512
218742	22008	0.008615191
218743	22008	0.017323579
218743	22012	0.001462134
218744	22008	0.003004856
218744	22012	0.044747288
218745	22008	1.0982E-05
218745	22012	0.143850123
218746	22012	0.143858571
218747	22012	0.143858571
218748	22012	0.062421204
218757	22016	0.024815135
218758	22016	0.058177246
218759	13029	0.013618751
218759	22016	0.032543105
218760	13029	0.030561057
218761	13029	0.027573711
218761	13059	0.003130471
218762	13029	0.005354474
218762	13059	0.023991143
218763	13029	0.041060472
218763	13059	0.001266897
218764	13029	0.0341477
218765	13029	0.007494466
218769	13029	0.003342914
218770	13006	0.003747408
218770	13029	0.030410833
218771	13006	0.02927108
218771	13029	0.012083391
218772	13006	0.032899373
218773	13006	0.068466817
218774	13006	0.005543242
218777	13006	0.050005664
218778	13006	0.089411836
218778	13030	0.032618884
218779	13019	0.000542824
218779	13030	0.055820979
218780	13030	0.058833479
218781	13030	0.051300954
218782	13030	0.014409852
218783	13030	0.000115631
218784	13030	0.02941834
218785	13015	0.002140491
218785	13030	0.007530526
218786	13015	0.035008927
218786	13055	0.011411033
218787	13015	0.007952499
218787	13055	0.072412648
218788	13055	0.062542829
218789	13055	0.062542829
218790	13055	0.043229624
218791	13003	0.012902866
218791	13055	0.03428997
218792	13003	0.039571251
218792	13037	0.011012944
218792	13055	0.000177038
218793	13003	0.019083763
218793	13037	0.010170397
218794	13003	0.004714714
218794	13037	0.013255325
218795	13012	0.001238327
218795	13037	0.014215375
218796	13012	0.028026565
218796	13037	0.005594221
218797	13012	0.047696276
218799	13012	0.051447491
218800	13012	0.079567195
218800	13036	0.002537725
218801	13012	0.028012987
218801	13036	0.008315638
218802	13012	0.020103216
218803	13012	0.019686564
218805	30072	0.004800984
218806	30072	0.027249845
218807	30072	0.022424772
218807	30198	0.002735578
218808	30072	0.005601743
218808	30198	0.039889169
218809	13004	0.006507646
218809	30072	0.007372148
218809	30198	0.035027829
218810	13004	0.024926515
218810	30198	0.012333768
218811	13004	0.087368884
218811	30198	0.009553876
218812	13004	0.070192898
218812	13053	0.008219902
218812	30198	0.001697839
218813	13004	9.1281E-06
218813	13053	0.047806811
218814	13053	0.044765208
218815	13053	0.021375048
218816	13053	0.004288723
218816	13060	0.006315846
218817	13027	0.240283752
218817	13053	0.006313278
218817	13060	0.017288657
218819	13027	0.365951215
218819	13060	0.009321403
218820	13027	0.387388633
