GRIDCODE,CID,Fracc
427359,19018,0.003241426
427359,19018,0.004271273
427359,19021,0.003064074
427360,19018,1.32659E-05
427360,19018,0.000933953
427360,19021,0.033198737
427360,19021,0.057366422
427360,19039,0.000169154
427361,19021,0.000609908
427361,19021,0.003117696
427361,19021,0.000356828
427362,19021,0.049197496
427363,19021,0.033081145
427368,19006,0.030486367
427369,19006,0.019368169
427373,19034,0.000885461
427373,19034,0.010397369
427373,19041,0.002968584
427374,19034,0.011030691
427374,19034,0.000537525
427374,19034,0.00857336
427374,19034,0.009030038
427374,19041,0.00010226
427374,19041,0.000175664
427374,19041,9.8815E-11
427374,19041,1.40407E-05
427375,19034,0.008132725
427375,19034,0.018256303
427375,19034,0.010138283
427376,19016,0.000470671
427376,19016,0.000805012
427376,19034,0.028733021
427376,19034,3.83966E-05
427376,19034,0.004813797
427377,19016,0.000339738
427377,19016,0.006131714
427377,19034,0.009168151
427377,19034,0.001806453
427378,19016,0.003230605
427378,19016,8.19448E-05
427378,19016,0.006236
427379,19016,0.002045313
427379,19016,0.006547166
427379,19016,0.00011354
427379,19016,0.007132106
427380,19016,0.003412513
427380,19016,0.012425612
427381,19016,0.015838125
427382,19016,0.015838125
427383,19016,5.21892E-05
427383,19016,0.005010346
427383,19016,0.010558583
427384,19016,0.006259915
427384,19042,0.002853114
427385,19042,0.020698116
427386,19042,0.019042509
428396,05027,0.004234803
428397,05027,0.004852409
428398,05027,0.002414584
428398,05027,0.002437825
428399,05027,0.003397093
428399,05027,0.000372193
428400,05027,0.004823105
428401,05027,0.00158678
428401,05027,0.001607053
428401,05027,0.001658576
428402,05027,0.002114468
428402,05027,0.002737941
428403,05027,2.73957E-05
428403,05027,0.004825013
428404,05027,3.41804E-05
428404,05027,0.004089295
428404,19018,0.001375197
428405,05027,1.87933E-06
428405,19018,0.009150953
428406,19018,0.001605071
428406,19018,0.007426952
428406,19018,0.000122474
428407,19018,0.00079634
428407,19018,0.003921328
428407,19018,0.00443683
428408,19018,0.007320948
428408,19018,0.00183355
428409,19018,0.000702041
428409,19018,0.001392531
428409,19018,0.007059925
428410,19018,0.000304705
428410,19018,0.000222915
428410,19018,0.008626877
428411,19018,0.005298196
428411,19018,0.00375823
428411,19018,9.80713E-05
428412,19018,0.00315744
428412,19018,0.004666489
428412,19018,0.001330569
428413,19018,0.003566062
428413,19018,0.000942755
428413,19018,0.004620625
428414,19018,0.003652826
428414,19018,0.005501672
428415,19018,0.003992569
428415,19018,0.005161929
428416,19018,2.95644E-05
428416,19018,0.000682378
428416,19018,0.008442556
428417,19018,4.17235E-07
428417,19018,0.001857898
428417,19018,0.007296183
428418,19018,0.000376778
428418,19018,0.005625875
428418,19021,0.046202026
428418,19021,0.00415182
428419,19021,0.127764282
428419,19021,0.018487859
428420,19010,0.001334589
428420,19021,0.041815515
428421,19010,0.000149513
428422,19010,1.46537E-05
428422,19021,0.014199538
428423,19021,0.074048485
428424,19006,0.033542787
428425,19006,0.012763194
428425,19006,0.008916175
428426,19006,1.28387E-05
428428,19006,0.026987926
428428,19025,0.000112969
428428,19041,0.000796092
428429,19006,0.046303914
428429,19025,0.017052221
428429,19034,0.001072496
428429,19041,0.002537111
428430,19034,0.023111801
428431,19034,0.006417489
428431,19034,0.009641163
428432,19034,0.007738361
428432,19034,0.026118684
428432,19041,7.37139E-05
428433,19034,0.01521511
428433,19034,0.021312202
428434,19016,0.004312445
428434,19016,0.0002628
428434,19034,0.013567354
428434,19034,0.012277099
428435,19016,0.001005598
428435,19016,0.000740264
428435,19016,0.000846294
428435,19034,0.008335363
428435,19034,9.9427E-05
428436,19016,0.002713897
428436,19016,0.000144201
428436,19016,0.000687213
428437,19016,0.013646745
428437,19016,0.000622426
428438,19016,0.00397262
428438,19016,0.00311533
428438,19016,0.008750175
428439,19016,0.000226539
428439,19016,0.015611586
428440,19016,0.007442265
428440,19016,0.00839586
428441,19016,0.008968714
428441,19016,0.006869411
428442,19016,0.015064049
428442,19016,0.000368978
428442,19016,0.000405097
428443,19016,0.008179139
428443,19016,0.000911395
428443,19042,4.01665E-05
428444,19042,0.000351581
428445,19042,5.72671E-05
429455,05027,0.003724447
429456,05027,0.004780527
429456,05027,7.18815E-05
429457,05027,0.001022501
429457,05027,0.003829908
429458,05027,0.00434364
429458,05027,2.27672E-06
429459,05027,0.002426433
429459,05027,0.002351769
429460,05027,0.003539487
429460,05027,0.000569201
429460,05027,0.000743721
429461,05027,0.001933133
429461,05027,0.002919275
429462,05027,0.003236955
429462,05027,0.001261784
429462,05027,0.000353669
429463,05027,0.002146174
429463,05027,0.002427214
429463,05027,0.000279022
429464,05027,0.00172757
429464,19018,0.005895284
429465,19018,0.000337829
429465,19018,0.008816669
429466,19018,0.004720039
429466,19018,0.004234882
429466,19018,0.000199577
429467,19018,0.001529009
429467,19018,0.007625489
429468,19018,0.003977894
429468,19018,0.005176604
429469,19018,0.000171296
429469,19018,0.008983202
429470,19018,0.006018429
429470,19018,0.003136069
429471,19018,7.54626E-05
429471,19018,0.008525121
429471,19037,0.000178553
429472,19018,0.001554568
429472,19018,0.006351877
429472,19037,9.56614E-07
429472,19037,0.000401351
429473,19018,0.001560121
429473,19018,0.007594377
429474,19018,0.000461089
429474,19018,0.008693409
429475,19018,0.002280676
429475,19018,0.006873822
429476,19018,0.001443004
429476,19018,0.000406487
429476,19018,0.007305006
429477,19018,0.002197872
429477,19021,0.066623083
429477,19021,0.044515887
429478,19010,0.009725621
429478,19010,0.02326098
429478,19021,0.049115232
429478,19021,0.059397393
429479,19010,0.105190907
429479,19010,0.002882287
429479,19021,0.004106552
429480,19010,0.045809301
429481,19010,0.05328415
429481,19021,0.000116247
429482,19010,0.017724272
429482,19021,0.001063308
429482,19045,0.000787423
429483,19006,0.100026165
429483,19025,0.001521746
429484,19006,0.074476075
429484,19006,0.021780144
429484,19025,0.01188769
429484,19025,0.019496382
429485,19006,0.021687293
429485,19025,0.018239754
429486,19025,0.003669899
429487,19006,0.000778987
429487,19025,0.038100867
429488,19006,0.000812624
429488,19025,0.036402749
429488,19034,0.000585933
429489,19025,0.000975091
429489,19034,0.001956178
429489,19034,0.007505879
429490,19034,0.007322531
429490,19034,0.021023961
429491,19034,0.019953661
429491,19034,0.016329972
429492,19016,3.05419E-06
429492,19034,0.015485788
429492,19034,0.02103448
429493,19016,0.006712882
429493,19016,0.000333712
429493,19016,0.004510501
429493,19034,0.003357559
429494,19016,5.36418E-06
429494,19016,0.00229126
429494,19016,0.005268724
429495,19016,0.014004747
429495,19016,0.001829731
429496,19016,0.004571398
429496,19016,0.006868094
429496,19016,0.004398634
429497,19016,0.012601665
429497,19016,0.00323646
429498,19016,0.005683416
429498,19016,0.01015471
429499,19016,0.015821425
429499,19016,1.67003E-05
429500,19016,0.000419942
429500,19016,0.015399789
429500,19016,1.83948E-05
429501,19016,0.004429794
429501,19016,0.011408331
429502,19016,0.004999013
429502,19016,0.006124966
429503,19042,1.67061E-06
429503,19042,0.001513661
429504,19011,7.60214E-05
429504,19042,0.016538459
430514,05027,0.004852409
430515,05027,0.004754812
430515,05027,9.75969E-05
430516,05027,0.002629801
430516,05027,0.002222608
430517,05027,0.000570182
430517,05027,0.004282227
430518,05027,0.004852409
430519,05027,0.002863281
430519,05027,0.001572675
430520,05027,0.002954459
430520,05027,0.001886797
430521,05027,7.93162E-05
430521,05027,0.000712458
430521,05027,0.004060634
430522,05027,0.002020684
430522,05027,0.000722666
430522,05027,0.00210906
430523,05027,0.0001904
430523,05027,0.003005023
430523,19018,0.003126051
430524,19018,0.009154498
430525,19018,0.009154498
430526,19018,0.009154498
430527,19018,0.000223375
430527,19018,0.000489674
430527,19018,0.008441449
430528,19018,0.000960273
430528,19018,0.008194225
430529,19018,0.000432533
430529,19018,0.008302222
430529,19018,0.000419743
430530,19018,0.005554271
430530,19018,0.002608169
430530,19037,0.000174815
430530,19037,0.000144973
430531,19018,3.85465E-05
430531,19018,5.6161E-08
430531,19037,0.001359328
430531,19037,4.47393E-05
430531,19037,0.001534424
430532,19018,0.002655801
430532,19018,0.00037073
430532,19037,0.000233811
430532,19037,5.44247E-05
430532,19037,0.001687103
430533,19018,0.006456264
430533,19018,0.001265378
430533,19037,4.98509E-05
430533,19037,0.000412027
430534,19018,0.003488684
430534,19018,0.000495092
430534,19018,0.001879034
430534,19018,0.002119852
430534,19037,0.000147343
430534,19037,1.71729E-05
430534,19037,1.03447E-05
430534,19037,5.46463E-05
430534,19047,0.002806676
430535,19018,0.000861551
430535,19018,0.001955914
430535,19018,0.000331757
430535,19018,0.002808831
430535,19021,0.01116802
430535,19021,0.005690081
430535,19047,0.001009944
430535,19047,0.006959995
430535,19047,0.005026137
430535,19047,7.27727E-05
430536,19018,1.62328E-05
430536,19021,0.010868892
430536,19021,0.013967762
430536,19021,0.064461743
430536,19047,0.01585274
430536,19047,0.00025237
430536,19047,0.005554292
430537,19001,0.034209358
430537,19001,0.046038679
430537,19010,0.011555029
430537,19010,0.049619379
430537,19021,0.005649972
430537,19021,0.016475057
430537,19047,0.000204013
430537,19047,6.73086E-08
430538,19010,0.094354273
430538,19010,0.03347887
430539,19010,0.089643301
430539,19010,0.000595467
430540,19010,0.002892705
430540,19010,0.03133845
430540,19010,0.001290511
430540,19045,0.000575507
430541,19010,0.000261791
430541,19045,9.97947E-06
430541,19045,4.47948E-06
430543,19025,0.00506444
430543,19025,0.029282345
430544,19012,0.000617243
430544,19025,0.037377954
430544,19025,0.022994288
430545,19025,0.029929518
430545,19025,0.029420094
430545,19025,0.001261199
430546,19025,0.030555734
430546,19025,0.00047489
430546,19025,0.024434998
430547,19025,0.000743366
430547,19025,0.005893712
430547,19025,0.006647951
430548,19025,0.00697353
430548,19025,0.036190358
430548,19034,0.002159696
430548,19034,0.000100361
430549,19025,0.000666502
430549,19034,0.013954941
430549,19034,0.0084844
430549,19034,0.013458349
430550,19034,0.0131228
430550,19034,0.018900685
430551,19016,0.001075752
430551,19034,0.011009612
430551,19034,0.023036704
430552,19016,0.001291363
430552,19016,0.008593265
430552,19034,4.5948E-05
430552,19034,0.013661008
430553,19016,6.75526E-05
430553,19016,0.00894826
430553,19016,0.002404066
430553,19016,0.003366291
430553,19034,0.001081152
430553,19034,0.001344964
430554,19016,0.011950364
430554,19016,0.002134361
430554,19016,0.000271584
430554,19016,0.001481816
430555,19016,0.000836381
430555,19016,0.001952058
430555,19016,0.013049686
430556,19016,0.014146396
430556,19016,0.001691729
430557,19016,0.000799381
430557,19016,0.015038744
430558,19016,0.000473774
430558,19016,0.003667469
430558,19016,0.011696883
430559,19016,0.009709767
430559,19016,0.000728862
430559,19016,0.001692223
430559,19016,0.003707273
430560,19016,0.012586279
430560,19016,1.19878E-05
430560,19016,0.003110442
430560,19042,0.000223276
430561,19016,0.001582833
430561,19042,0.015811508
430561,19042,0.000574549
430562,19011,0.001138841
430562,19042,0.000768214
430562,19042,0.020288563
430563,19011,0.010100612
430563,19042,0.003174813
431573,05027,0.004849325
431574,05027,0.004852409
431575,05027,0.004120569
431576,05027,0.003382604
431576,05027,0.000609427
431577,05027,0.002393263
431577,05027,0.002459146
431578,05027,0.000943316
431578,05027,0.001985561
431579,05027,0.001334854
431579,05027,0.001855781
431579,05027,3.49087E-06
431580,05027,0.000215446
431580,05027,0.001518805
431581,05027,8.74805E-05
431581,05027,5.76661E-05
431581,05027,0.00236153
431582,05027,4.86158E-05
431582,05027,0.00044445
431582,05027,0.001030726
431582,05027,0.001123529
431582,19018,0.001734281
431582,19018,0.000782713
431582,19018,1.03364E-05
431583,19018,0.005359755
431583,19018,0.003794743
431584,19018,0.001531455
431584,19018,0.007623043
431585,19018,0.009154498
431586,19018,0.002559173
431586,19018,0.003362732
431587,19018,0.005301179
431587,19018,0.002082331
431587,19018,0.00056069
431588,19018,0.003847593
431588,19018,0.005245569
431588,19018,6.13362E-05
431589,19018,0.00356773
431589,19018,0.004541281
431589,19037,0.000161432
431589,19037,0.000175578
431590,19037,0.000571898
431590,19037,0.002379037
431591,19037,0.002501053
431591,19037,0.000449883
431592,19018,1.1094E-05
431592,19037,0.00152946
431592,19037,0.0014179
431593,19037,0.000399462
431593,19037,0.000636095
431593,19037,4.02613E-06
431593,19037,0.000897258
431593,19047,0.001642845
431593,19047,0.000205126
431593,19047,0.003037626
431593,19047,0.014315552
431594,19047,0.001552679
431594,19047,0.013939906
431594,19047,0.040381248
431595,19001,0.001996885
431595,19001,0.052841542
431595,19047,0.000140521
431595,19047,0.041738887
431596,19001,0.012154191
431596,19001,0.036727128
431596,19001,0.169925092
431596,19010,3.68957E-05
431596,19047,1.92495E-05
431596,19047,4.30264E-07
431597,19001,0.047883411
431597,19001,0.004867321
431597,19010,0.076450311
431597,19010,0.001262343
431598,19010,0.063820862
431598,19010,0.000126155
431599,19010,0.002984079
431599,19010,0.031267554
431599,19045,0.001473638
431601,19045,0.00097413
431602,19012,0.010569027
431602,19012,0.00047943
431602,19025,0.006657583
431602,19045,2.49855E-06
431603,19012,0.007689847
431603,19012,0.000133257
431603,19012,0.03177459
431603,19025,0.003705301
431603,19025,0.015521244
431604,19012,0.011334857
431604,19012,0.010376465
431604,19012,0.000851583
431604,19025,0.000403614
431604,19025,0.024358267
431604,19025,0.000103385
431604,19025,0.009075018
431605,19025,0.009648275
431605,19025,0.001853171
431605,19025,0.000899198
431605,19025,0.013441608
431606,19025,0.004612751
431606,19025,0.047329877
431607,19025,0.017872111
431607,19025,0.042105443
431607,19028,0.000367684
431608,19025,1.78547E-05
431608,19025,0.005079255
431608,19028,0.004564158
431608,19028,0.00213335
431608,19034,0.018254021
431608,19034,0.000342668
431608,19034,0.002973696
431609,19028,0.004163753
431609,19028,0.001644101
431609,19034,0.010842889
431609,19034,0.000284298
431609,19034,0.015073681
431610,19016,6.99778E-05
431610,19028,1.8057E-05
431610,19028,0.000668117
431610,19028,0.006191509
431610,19034,0.000220392
431610,19034,0.023916914
431611,19028,0.010756395
431611,19028,0.002251895
431611,19034,0.001047187
431611,19034,0.012351206
431612,19016,0.002385107
431612,19028,0.004009026
431612,19028,2.51636E-05
431612,19034,0.02345625
431612,19034,0.000382495
431612,19034,1.49736E-05
431613,19016,0.002279049
431613,19016,0.001409372
431613,19016,0.009790447
431613,19034,2.37613E-05
431613,19034,0.005417368
431614,19016,0.008615506
431614,19016,0.007222619
431615,19016,0.015731302
431615,19016,0.000106823
431616,19016,0.015838125
431617,19016,0.015838125
431618,19016,0.010262259
431618,19016,0.005575866
431619,19016,0.006242365
431619,19016,0.000300874
431619,19016,0.004887117
431619,19016,0.004349997
431619,19042,9.96707E-05
431620,19016,0.00102143
431620,19016,0.002668644
431620,19016,3.25271E-05
431620,19042,0.011224049
431620,19042,0.009678246
431621,19011,0.007856302
431621,19042,0.009354923
431622,19011,0.011946228
432632,05027,0.003673751
432633,05027,0.001952199
432633,05027,0.00290021
432634,05027,0.003477869
432634,05027,0.001219304
432635,05027,0.004484587
432636,05027,0.004277553
432637,05027,0.002399354
432637,05027,1.93476E-07
432638,05027,1.14425E-05
432639,05027,0.000644289
432639,19037,0.000376712
432640,05027,0.001573483
432640,19037,0.001725083
432641,05027,0.000943643
432641,19018,4.47921E-05
432641,19018,0.00168852
432641,19037,0.000967357
432641,19037,0.000850983
432642,19018,0.000166184
432642,19018,0.00278104
432642,19037,0.000448059
432642,19037,0.001552845
432643,19018,0.005804978
432643,19037,0.001079712
432644,19018,0.000183971
432644,19018,0.008865242
432644,19037,3.39385E-05
432645,19018,0.001769524
432645,19018,0.000802214
432645,19018,0.001433807
432645,19037,0.000678666
432645,19037,1.36887E-05
432645,19037,0.000817417
432646,19018,0.000483806
432646,19018,0.003358605
432646,19037,0.001365501
432647,19018,0.002037391
432647,19018,0.004820079
432647,19037,0.000606866
432648,19018,0.007499283
432648,19018,3.01413E-05
432648,19037,0.000456878
432649,19037,0.002161321
432649,19037,0.000789614
432650,19037,0.002725315
432650,19037,0.00022562
432651,19037,0.001087381
432651,19037,0.001863555
432652,19037,0.00011122
432652,19037,0.001453577
432652,19047,0.000207804
432652,19047,0.026037726
432653,19047,0.005564015
432653,19047,0.050309817
432654,19001,0.023936843
432654,19001,0.050761725
432654,19047,0.02020581
432654,19047,0.015839933
432655,19001,0.100059025
432655,19001,0.048898478
432655,19047,8.58791E-05
432656,19001,0.005357145
432656,19001,0.078700745
432656,19010,0.030976021
432657,19010,0.07231809
432658,19010,0.01237262
432658,19010,0.027461258
432658,19045,3.96235E-06
432658,19045,0.001810164
432659,19045,7.97766E-05
432659,19045,0.001500084
432660,19045,0.002460875
432661,19012,0.049513463
432661,19012,0.007686808
432661,19045,0.001533837
432662,19012,0.020076605
432662,19012,0.057520704
432663,19012,0.011018008
432663,19012,0.035081914
432663,19025,0.00568847
432664,19012,0.011457942
432664,19025,0.051623081
432665,19025,0.058079979
432665,19025,0.002990585
432666,19025,0.039638818
432666,19025,0.000322961
432666,19028,0.006285125
432666,19028,0.000815783
432667,19028,0.015031086
432667,19028,0.004564729
432667,19028,0.00094807
432668,19028,0.001411429
432668,19028,0.000251512
432668,19028,0.016689876
432668,19028,0.00219107
432669,19028,0.006635123
432669,19028,0.001219551
432669,19028,0.009880281
432669,19028,0.00280893
432670,19028,0.015011939
432670,19028,0.001184205
432670,19028,0.001683669
432670,19028,0.002664072
432671,19028,0.015154967
432671,19028,0.002636538
432671,19034,0.001316239
432671,19034,0.003577532
432672,19016,0.001070876
432672,19028,0.00024181
432672,19034,0.03362762
432673,19016,0.000282408
432673,19016,0.011371504
432673,19034,0.009650007
432674,19016,0.008569582
432674,19016,0.007268543
432675,19016,3.44438E-05
432675,19016,0.015803681
432676,19016,0.015838125
432677,19016,0.015838125
432678,19011,6.42458E-06
432678,19016,0.00070227
432678,19016,0.015127337
432679,19011,0.004904741
432679,19011,4.29363E-06
432679,19016,0.00804825
432679,19016,0.000317389
432679,19042,0.001663424
432680,19011,0.011761153
432680,19042,0.000423324
432681,19011,0.011946228
433691,05027,0.002795414
433692,05027,0.001727429
433692,05027,2.04368E-05
433693,05027,0.000149366
433693,05027,0.002600667
433694,05027,0.001311681
433694,05027,0.003486156
433695,05027,0.00182322
433695,05027,0.000661029
433695,05027,0.000646548
433696,05027,1.94431E-05
433696,05027,0.002041962
433697,05027,0.001148518
433697,05027,0.000400289
433697,05027,0.000175521
433698,05027,0.000209178
433698,19037,0.000762378
433698,19037,0.000262216
433698,19037,0.000428394
433699,19037,0.001102218
433699,19037,0.001848718
433700,19037,0.000991043
433700,19037,0.001959892
433701,19037,0.001489072
433701,19037,0.001461864
433702,19037,0.001343777
433702,19037,0.001607159
433703,19018,0.003113125
433703,19037,0.00082069
433703,19037,0.001126735
433704,19018,2.19563E-07
433704,19037,0.001818219
433704,19037,0.000948133
433704,19037,0.000184513
433705,19037,0.000919113
433705,19037,4.45912E-05
433705,19037,0.001987232
433706,19037,0.000361054
433706,19037,0.000807314
433707,19018,0.000164605
433707,19037,0.000644074
433708,19037,0.00192071
433708,19037,0.000160159
433709,19037,0.00143656
433709,19037,0.00065555
433709,19037,0.000858826
433710,19037,0.000357689
433710,19037,0.002593246
433711,19037,0.000777158
433711,19037,1.24548E-06
433711,19037,0.001670118
433711,19047,0.009396445
433711,19047,0.000116389
433712,19037,1.27816E-05
433712,19047,0.03655132
433712,19047,0.013534316
433713,19047,0.011803831
433713,19047,0.010167665
433714,19001,0.109508595
433714,19047,0.025117354
433715,19001,0.166376692
433715,19010,0.020648544
433715,19045,0.000149826
433715,19047,0.002961179
433716,19010,0.076716308
433716,19045,0.002342178
433717,19010,0.009152907
433717,19045,0.004758926
433717,19045,0.000679012
433718,19045,0.000459797
433718,19045,0.000705033
433718,19045,0.002999522
433719,19045,0.005826886
433719,19045,1.86998E-05
433720,19012,0.028165803
433720,19012,0.002822058
433720,19045,0.001980146
433721,19012,0.056681476
433721,19012,0.015770621
433722,19012,0.068077996
433723,19012,0.06608723
433723,19025,0.009058652
433724,19012,0.003495118
433724,19025,0.05831984
433725,19025,0.05511509
433725,19025,0.005793869
433725,19028,5.43631E-05
433726,19025,0.001194467
433726,19025,0.012104819
433726,19028,0.000392772
433726,19028,0.000697814
433726,19028,0.014979475
433727,19028,0.005996495
433727,19028,0.003053507
433727,19028,0.004541391
433727,19028,5.52211E-05
433727,19028,0.004375541
433728,19028,0.019770872
433728,19028,0.00076827
433728,19028,4.74365E-06
433729,19028,0.009516006
433729,19028,0.011027879
433730,19028,0.00083565
433730,19028,0.019708236
433731,19028,0.006920257
433731,19034,0.024222998
433732,19016,0.0002634
433732,19016,1.60368E-05
433732,19034,0.015931637
433732,19034,0.019951212
433733,19016,0.008384678
433733,19016,0.000899066
433733,19034,0.013886659
433733,19034,0.001229644
433734,19016,0.003196543
433734,19016,0.012641582
433735,19016,0.015838125
433736,19011,0.001900458
433736,19016,0.013318527
433737,19011,0.007442702
433737,19011,0.002262643
433737,19016,4.75185E-05
433737,19016,0.00292341
433738,19011,0.006591785
433738,19011,0.000401691
433738,19011,0.004952752
433739,19011,0.00036582
433739,19011,0.005131647
433739,19011,5.02616E-05
433739,19011,0.006398499
433740,19011,0.001040129
433740,19011,0.004750447
433740,19011,0.006155653
434750,05027,0.004336795
434750,05027,2.65227E-05
434750,05027,2.34065E-05
434751,05027,0.001054427
434751,05027,0.000126745
434751,05027,0.001672738
434752,05027,0.004076343
434752,05027,1.31113E-07
434753,05027,0.003866008
434753,05027,0.000986401
434754,05027,0.003453541
434754,05027,0.001398868
434755,05027,0.000210582
434755,05027,0.004641827
434756,05027,9.40351E-05
434756,05027,0.00334993
434756,05027,0.001408443
434757,05027,0.00016174
434757,05027,0.000328624
434757,19037,0.001417529
434757,19037,0.000974123
434757,19037,0.000261075
434758,19037,0.00231151
434758,19037,0.000639425
434759,19037,9.44063E-08
434759,19037,0.002950841
434760,19037,0.002950935
434761,19037,0.000668025
434761,19037,0.00228291
434762,19037,0.001177959
434762,19037,0.001772976
434763,19037,0.000718917
434763,19037,0.002232018
434764,19037,0.000238617
434764,19037,0.002712319
434765,19037,0.001833054
434765,19037,0.001015209
434766,19037,0.002652123
434766,19037,2.42376E-05
434766,19037,0.000258137
434767,19037,0.00084405
434767,19037,0.002106885
434768,19037,0.002891953
434768,19037,5.89822E-05
434769,19037,0.002171166
434770,19037,0.002325049
434770,19037,5.2575E-05
434770,19037,0.000573312
434771,19037,0.000227673
434771,19037,0.000282176
434771,19047,0.002718633
434771,19047,0.003083565
434771,19047,0.037729136
434772,19047,0.001049513
434772,19047,0.051396651
434773,19001,0.003935132
434773,19047,0.054869611
434774,19001,0.005822012
434774,19045,0.000662254
434774,19047,0.048070758
434775,19045,0.00585394
434775,19047,3.22907E-05
434776,19045,0.00528628
434776,19045,0.000571045
434777,19012,0.00048319
434777,19045,0.001367764
434777,19045,0.000412181
434777,19045,0.004040908
434778,19012,0.015095782
434778,19012,0.00711149
434778,19045,0.004050296
434778,19045,0.000130744
434779,19012,0.021521878
434779,19012,0.026236285
434779,19045,0.000712623
434780,19012,0.013572923
434780,19012,0.031250114
434781,19012,0.016094929
434781,19012,0.004677984
434781,19012,0.001667082
434781,19012,0.028288451
434782,19012,0.038118899
434782,19012,0.000176149
434782,19012,0.039207794
434782,19025,7.43472E-05
434783,19012,0.023844008
434783,19012,0.012592893
434783,19025,0.022361106
434783,19025,0.001413818
434783,19028,0.001884608
434783,19028,0.001014822
434784,19025,0.031040049
434784,19025,0.021107795
434784,19028,0.000396231
434784,19028,0.002605335
434785,19025,0.000167595
434785,19028,0.000345145
434785,19028,0.008930626
434785,19028,0.011211736
434786,19028,0.000883285
434786,19028,0.011558085
434786,19028,0.008102515
434787,19028,0.010484898
434787,19028,0.008589118
434787,19028,0.000790709
434787,19028,0.000679161
434788,19028,0.000428963
434788,19028,0.000228059
434788,19028,0.019886863
434789,19028,0.020543885
434790,19028,0.000437104
434790,19028,0.01845237
434790,19034,0.000120954
434790,19034,0.002820612
434791,19028,0.000454231
434791,19028,0.00069758
434791,19034,0.03069909
434791,19034,0.003780286
434792,19016,1.06595E-07
434792,19016,2.72452E-08
434792,19034,0.028828048
434792,19034,0.007698955
434793,19011,0.002208653
434793,19016,0.000547082
434793,19016,0.004793919
434793,19034,0.0042608
434793,19034,0.013195341
434794,19011,0.009448968
434794,19016,0.003310829
434795,19011,0.011908787
434795,19016,4.96392E-05
434796,19011,0.002137487
434796,19011,0.003984862
434796,19011,0.005823879
434797,19011,0.005105188
434797,19011,0.00177486
434797,19011,0.005017912
434797,19011,4.82683E-05
434798,19011,0.006182569
434798,19011,0.002379127
434798,19011,0.000145685
434798,19011,0.003238846
434799,19011,0.006601
434799,19011,1.70489E-05
434799,19011,0.005328179
435809,05027,0.001184756
435809,05027,0.003667653
435810,05027,0.003354518
435810,05027,0.001497891
435811,05027,0.003796088
435811,05027,0.001056321
435812,05027,0.003357401
435812,05027,0.001495008
435813,05027,0.004852409
435814,05027,0.003224926
435814,05027,0.001627483
435815,05027,0.000806966
435815,05027,0.003068127
435815,05027,0.000795101
435815,19037,0.000110812
435816,05027,4.06759E-05
435816,19037,0.001130787
435816,19037,0.000725055
435816,19037,0.001070356
435817,19037,0.000801888
435817,19037,0.002149047
435818,19037,6.88758E-05
435818,19037,0.00288206
435819,19037,0.002950935
435820,19037,0.002950935
435821,19037,0.000812115
435821,19037,0.002138821
435822,19037,9.1744E-05
435822,19037,0.000861102
435822,19037,0.00199809
435823,19037,0.001431405
435823,19037,0.000633961
435823,19037,0.000885569
435824,19037,0.000163933
435824,19037,0.000760176
435824,19037,4.82689E-05
435824,19037,0.001978557
435825,19037,0.001541893
435825,19037,0.000161923
435825,19037,7.51705E-05
435825,19037,0.001171949
435826,19037,0.001269442
435826,19037,0.001023233
435826,19037,0.00065826
435827,19037,0.000760391
435827,19037,2.24187E-05
435827,19037,0.00156748
435827,19037,0.000586725
435827,19037,1.3921E-05
435828,19037,0.000261468
435828,19037,0.001311449
435828,19037,0.001378018
435829,19037,6.24011E-06
435829,19037,0.001074412
435829,19037,0.001870284
435830,19037,0.001080305
435830,19037,0.000887881
435830,19047,0.010910822
435830,19047,0.007696828
435831,19047,0.005921104
435831,19047,0.049952728
435832,19045,9.31658E-05
435832,19047,0.054985111
435833,19045,0.004006983
435833,19045,8.14473E-06
435833,19047,0.017572972
435834,19045,0.004622738
435834,19045,0.001234587
435835,19045,0.003072848
435835,19045,0.002784477
435836,19012,0.000678407
435836,19045,0.000314948
435836,19045,1.32942E-05
435836,19045,9.35891E-05
435836,19045,0.003177246
435836,19045,0.000187368
435837,19012,0.002112798
435837,19012,0.009358852
435837,19045,8.89486E-07
435837,19045,0.000307735
435837,19045,0.00115306
435837,19045,0.003378997
435838,19012,0.020562524
435838,19012,3.96053E-07
435838,19045,0.001990225
435838,19045,0.000267715
435838,19045,0.002047222
435839,19012,0.02413147
435839,19012,0.013064105
435839,19045,0.00061973
435839,19045,0.002429939
435840,19012,0.028767474
435840,19012,0.038573301
435840,19012,0.000798381
435840,19045,0.000713936
435841,19012,0.024122514
435841,19012,0.001993802
435841,19012,0.000708668
435841,19012,0.016843826
435841,19045,0.002060991
435841,19045,0.000497626
435841,19045,2.42868E-06
435842,19012,0.000660096
435842,19012,0.010215521
435842,19012,0.015183397
435842,19028,0.004611038
435842,19028,0.003886063
435842,19028,0.004850414
435842,19045,8.4749E-05
435843,19025,0.000153775
435843,19025,0.005696676
435843,19028,0.001210197
435843,19028,4.66666E-05
435843,19028,0.017318955
435844,19028,0.007776256
435844,19028,0.009253226
435844,19028,0.000440981
435844,19028,0.002909012
435844,19028,0.00016441
435845,19028,0.003465835
435845,19028,0.002019136
435845,19028,0.005682813
435845,19028,0.009376101
435846,19028,0.019134197
435846,19028,0.001409688
435847,19028,0.000345924
