GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Purb_T,Prur_T,P_tot
153215,30117,,0.015813854,0.01316431,,297,297
153215,30174,,0.011218468,0.005516171,,519,519
153217,30174,,0.007997752,0.003932531,,370,370
153218,30174,,0.015217344,0.007482436,,704,704
153219,30174,,0.027343666,0.013445003,,1265,1265
153220,30174,,0.014287876,0.007025413,,661,661
153221,30174,,4.32E-05,2.13E-05,,2,2
153222,30174,,0.005317424,0.002614601,,246,246
153224,30174,,0.000216155,0.000106285,,10,10
153225,30174,,0.001318548,0.000648336,,61,61
153226,30174,,0.001491473,0.000733364,,69,69
153226,30181,,0.003248446,0.002187002,,81,81
153227,30174,,0.003307179,0.001626155,,153,153
153227,30181,,0.012432324,0.008370008,,310,310
153228,30174,,0.001015931,0.000499538,,47,47
153229,30181,,0.009183878,0.006183006,,229,229
153230,30181,,0.000200521,0.000135,,5,5
153231,30181,,0.003368759,0.002268002,,84,84
153232,30181,,0.001844796,0.001242001,,46,46
153233,30181,,0.002887508,0.001944002,,72,72
153234,30181,,0.000441147,0.000297,,11,11
153235,30075,,0.051302605,0.037380994,,640,640
153237,30075,,0.067094188,0.048887331,,837,837
153238,30075,,0.011623246,0.008469131,,145,145
153245,30011,,0.000657203,0.000288711,,15,15
153248,30178,,0.00721323,0.00308642,,41,41
153249,30178,,0.065622801,0.028078892,,373,373
153250,30178,,0.000879662,0.000376393,,5,5
153253,30097,0.12492653,0.214586255,0.131274515,2338,306,2644
153253,30178,,0.000527797,0.000225836,,3,3
153254,30097,0.834624633,0.011921459,0.776376545,15620,17,15637
153255,30097,0,0.628330996,0.044486371,0,896,896
153256,30015,,0.013956734,0.008947745,,300,300
153257,30015,,0.018236799,0.01169172,,392,392
153258,30015,,0.026517795,0.017000716,,570,570
153259,30015,,0.040567574,0.026008113,,872,872
153260,30015,,0.015538497,0.009961823,,334,334
153261,30015,,0.012886718,0.008261751,,277,277
153263,30141,,0.001343507,0.000673598,,106,106
153264,30141,,0.00107734,0.000540149,,85,85
153265,30141,,0.000506984,0.000254188,,40,40
153266,30141,,0.003232021,0.001620447,,255,255
153267,30141,,0.000925245,0.000463893,,73,73
153269,30141,,0.006856955,0.003437889,,541,541
153350,27003,,0.001473333,0.000881402,,90,90
153351,27003,,0.000327407,0.000195867,,20,20
153352,27003,,0.025603248,0.015316815,,1564,1564
153353,27003,,0.000343778,0.000205661,,21,21
153355,27003,,0.003355924,0.002007639,,205,205
153364,27003,,6.55E-05,3.92E-05,,4,4
153366,27011,,0.000486467,0.000372742,,11,11
153383,4007,,0.016150485,0.010175985,,85,85
153384,4003,,0.000263693,3.17E-05,,7,7
153395,4003,,0.000414375,4.98E-05,,11,11
153399,4003,,3.77E-05,4.52E-06,,1,1
153400,4003,,0.00489716,0.000587985,,130,130
153402,4003,,0.010208694,0.001225723,,271,271
153403,4003,,7.53E-05,9.05E-06,,2,2
153406,4003,,0.00572591,0.00068749,,152,152
153407,4003,,0.000678068,8.14E-05,,18,18
153409,4003,,0.000113011,1.36E-05,,3,3
153414,4009,,0.001725103,0.000682858,,37,37
153417,4009,,0.015292801,0.006053448,,328,328
153418,4009,,0.05040097,0.019950539,,1081,1081
153420,4009,,0.000233122,9.23E-05,,5,5
153423,4009,,0.000139873,5.54E-05,,3,3
153425,4011,,0.001115289,0.000849638,,35,35
153467,4010,,0.016114945,0.013726657,,369,369
153468,4010,,0.000393047,0.000334797,,9,9
153470,4010,,0.000524063,0.000446395,,12,12
153472,4010,,0.021049873,0.017930214,,482,482
153477,4010,,0.020438466,0.017409419,,468,468
153484,23004,,0.012665331,0.003230344,,790,790
153494,23004,,0.01654509,0.004219892,,1032,1032
154020,6009,,0.000702811,6.21E-05,,7,7
154021,6009,,0.006325301,0.000558877,,63,63
154022,6009,,0.00251004,0.000221777,,25,25
154023,6009,,0.003815261,0.000337101,,38,38
154024,6009,,0.00251004,0.000221777,,25,25
154025,6009,,0.001807229,0.000159679,,18,18
154026,6009,,0.000803213,7.10E-05,,8,8
154029,16014,,0.001757212,0.000848896,,12,12
154034,16026,,0.035907064,0.02902675,,153,153
154035,16026,,0.001642807,0.001328021,,7,7
154036,16026,,0.030039897,0.024283817,,128,128
154037,16026,,0.018070875,0.014608234,,77,77
154038,16026,,0.004928421,0.003984064,,21,21
154039,16026,,0.000938747,0.000758869,,4,4
154040,16015,,0.003952569,0.001532785,,27,27
154040,16026,,0.003989674,0.003225194,,17,17
154041,16015,,0.004098961,0.001589554,,28,28
154043,16015,,0.004098961,0.001589554,,28,28
154044,16015,0.31361276,,0.191995458,3382,,3382
154045,16015,0.212444362,0.005123701,0.132046551,2291,35,2326
154046,16015,,0.006880398,0.002668181,,47,47
154047,16015,,0.000585566,0.000227079,,4,4
154048,16015,,0.001171132,0.000454158,,8,8
154050,16015,,0.000731957,0.000283849,,5,5
154051,16015,,0.000292783,0.00011354,,2,2
154052,16015,,0.001317523,0.000510928,,9,9
154054,16002,,0.000579039,0.000185025,,3,3
154056,16002,,0.001158078,0.000370051,,6,6
154057,16002,,0.003474233,0.001110152,,18,18
154058,16002,,0.032619185,0.010423091,,169,169
154059,16002,,0.000386026,0.00012335,,2,2
154060,16002,,0.004825323,0.001541877,,25,25
154061,16002,,0.009264621,0.002960405,,48,48
154062,16002,,0.000193013,6.17E-05,,1,1
154063,16002,,0.001737116,0.000555076,,9,9
154066,16006,,0.002759852,0.000549944,,68,68
154069,16006,,0.000487033,9.70E-05,,12,12
154070,16006,,8.12E-05,1.62E-05,,2,2
154076,16096,,0.083120456,0.053612167,,423,423
154081,16035,,0.009827766,0.00604451,,198,198
154083,16035,,0.024966496,0.015355497,,503,503
154084,16035,,0.000198541,0.000122111,,4,4
154085,16035,,0.006303668,0.003877034,,127,127
154088,16035,,0.020002978,0.012302714,,403,403
154092,16035,,0.007743088,0.004762341,,156,156
154098,16029,,0.011928223,0.008005012,,115,115
154099,16029,,0.015247381,0.010232493,,147,147
154101,16029,,0.026034644,0.017471808,,251,251
154102,16029,,0.004978737,0.003341222,,48,48
154102,16097,,0.004139651,0.002603758,,83,83
154103,16097,,0.002294264,0.001443047,,46,46
154104,16097,,0.002394015,0.001505788,,48,48
154106,16097,,0.007381546,0.004642846,,148,148
154107,16097,,0.001546135,0.000972488,,31,31
154108,16097,,0.03201995,0.020139913,,642,642
154111,16097,,0.006783042,0.004266399,,136,136
154115,16038,,0.000996363,0.000476906,,20,20
154116,16038,,0.000846909,0.00040537,,17,17
154117,16038,,0.002341454,0.001120729,,47,47
154118,16038,,0.016091267,0.007702029,,323,323
154119,16038,,0.000896727,0.000429215,,18,18
154120,16038,,0.000846909,0.00040537,,17,17
154121,16038,,0.000149454,7.15E-05,,3,3
154122,16038,,0.003686544,0.001764552,,74,74
154123,16038,,0.014198177,0.006795908,,285,285
154124,16038,,0.007572361,0.003624484,,152,152
154125,16038,,0.001195636,0.000572287,,24,24
154126,16077,,0.010548331,0.006283517,,116,116
154128,12027,,0.010004244,0.007714606,,165,165
154130,12027,,0.009034136,0.006966523,,149,149
154131,12027,,0.000424422,0.000327286,,7,7
154132,12027,,0.008912872,0.006873013,,147,147
154133,12027,,0.000727581,0.000561062,,12,12
154135,12027,,0.007397078,0.005704133,,122,122
154136,12027,,0.00103074,0.000794838,,17,17
154140,15082,0.078092262,0.010065707,0.037016194,2199,432,2631
154141,15082,0.011683654,0.004962953,0.007625533,329,213,542
154142,15082,,0.009040496,0.005458869,,388,388
154143,15082,,0.00850459,0.005135276,,365,365
154144,15082,,0.002632928,0.001589825,,113,113
154145,15008,,0.009467174,0.007556771,,199,199
154145,15082,,0.000116501,7.03E-05,,5,5
154146,15008,,0.007326356,0.005847953,,154,154
154147,15008,,0.008420552,0.006721349,,177,177
154148,15008,,0.008848716,0.007063112,,186,186
154149,15008,,0.017792578,0.014202172,,374,374
154150,15008,,0.030019029,0.023961419,,631,631
154150,15082,,0.003145533,0.001899349,,135,135
154151,15080,,0.008913298,0.007671742,,198,198
154153,15080,,0.009273431,0.007981712,,206,206
154154,15080,,0.017241379,0.014839785,,383,383
154155,15080,,0.037273791,0.032081832,,828,828
154156,15080,,0.003061133,0.00263474,,68,68
154157,15080,,0.007292698,0.00627688,,162,162
154158,15080,,0.016791213,0.014452323,,373,373
154159,15080,,0.004411632,0.003797125,,98,98
154160,15080,,0.026469794,0.02278275,,588,588
154161,15117,,0.045016871,0.036174856,,547,547
154162,15117,,0.095136203,0.07644997,,1156,1156
154164,15117,,0.004526376,0.003637326,,55,55
154165,15040,,0.05546821,0.026296175,,882,882
154165,15117,,0.047074315,0.037828186,,572,572
154166,12049,,0.17923028,0.097508219,,1127,1127
154166,15040,,0.022514307,0.010673504,,358,358
154166,15107,,0.107410675,0.04025126,,487,487
154167,15107,,0.056021173,0.020993471,,254,254
154168,15107,,0.078738421,0.029506571,,357,357
154169,15107,,0.144464049,0.054136706,,655,655
154171,15119,,0.152815013,0.114940422,,1881,1881
154174,15052,,0.089424882,0.061348736,,1572,1572
154174,17005,,0.073894935,0.058072009,,550,550
154177,17015,,0.001842469,0.000640256,,16,16
154178,17015,0.412792837,0.249884846,0.356182473,6731,2170,8901
154179,17015,,0.192192538,0.066786715,,1669,1669
154180,17015,,0.000345463,0.000120048,,3,3
154180,17018,,0.048227358,0.003107543,,336,336
154181,17028,,0.056183771,0.012464107,,790,790
154182,17028,0.056020762,0.21122253,0.090451548,2763,2970,5733
154183,17028,0.081425762,0.240025603,0.116610394,4016,3375,7391
154184,17008,0.038370817,0.011174513,0.037000659,3042,47,3089
154184,17028,0.000587985,0.011592348,0.003029251,29,163,192
154185,17008,0.000163978,,0.000155717,13,,13
154186,17024,0.106516254,0.010626476,0.078271721,3673,153,3826
154187,17024,0,0.005486873,0.00161617,0,79,79
154190,17004,,0.00016408,6.34E-05,,5,5
154191,17004,0.247225838,0.004725495,0.153526234,11964,144,12108
154192,17004,0.000227306,0.038624356,0.015063525,11,1177,1188
154193,17004,,0.052735208,0.020376335,,1607,1607
154194,17004,,0.042299741,0.016344179,,1289,1289
154195,17004,,0.084501034,0.032650318,,2575,2575
154196,17004,,0.036589768,0.014137905,,1115,1115
154198,17033,0.500455996,0.089189189,0.458874163,6585,132,6717
154199,17032,0.002914093,,0.002751183,25,,25
154199,17033,0.04628363,0.596621622,0.101926493,609,883,1492
154200,21005,0.454242135,0.03192848,0.339465463,953,25,978
154201,21005,0.545757865,0.75862069,0.603609858,1145,594,1739
154203,21165,0.005018821,0.76744186,0.234881683,4,264,268
154205,21022,,0.009332376,0.003337898,,39,39
154205,21069,,0.035203843,0.023686596,,601,601
154206,21069,0.06288399,0.000937207,0.021203642,522,16,538
154207,21069,0.049030237,0.045747423,0.046821424,407,781,1188
154208,21069,0.266835321,0.018509841,0.099751705,2215,316,2531
154209,21069,0.008914589,0.029463449,0.022740709,74,503,577
154210,21166,,0.281823745,0.114324727,,921,921
154212,21166,,0.256731946,0.104145978,,839,839
154216,21159,,0.10933082,0.028827038,,116,116
154217,21150,,0.000436395,0.000283286,,2,2
154217,21159,,0.003770028,0.000994036,,4,4
154219,21150,0.066209124,0.120008728,0.101133144,164,550,714
154220,21150,0.724263222,0.036657211,0.277903683,1794,168,1962
154222,21095,0.26446281,,0.26446281,128,,128
154222,21150,,0.057604189,0.037393768,,264,264
154224,21070,,0.00120919,0.001053741,,7,7
154224,21131,0.131880734,,0.131880734,115,,115
154225,21131,0.868119266,,0.868119266,757,,757
154228,21098,0.090525045,0.011839509,0.032807977,150,54,204
154229,21098,0.909474955,0.021925016,0.258443229,1507,100,1607
154230,21098,,0.352554264,0.258604053,,1608,1608
154236,21205,,0.0187213,0.00461351,,106,106
154237,21177,,0.032975382,0.013487755,,651,651
154237,21205,,0.123101378,0.030336003,,697,697
154238,21205,0.003927458,0.140056517,0.037473886,68,793,861
154239,21177,,0.004812076,0.001968259,,95,95
154241,21177,,0.05820079,0.023805577,,1149,1149
154242,21110,,0.003223665,0.000792744,,34,34
154244,21099,0.06164557,0.005970689,0.0291759,487,66,553
154245,21099,0.262531646,0.011036729,0.115859449,2074,122,2196
154246,21099,0.333670886,0.007418129,0.14339981,2636,82,2718
154247,21099,,0.04803691,0.028015195,,531,531
154248,21099,,0.019721368,0.01150153,,218,218
154249,30006,0.0734375,0.03918754,0.050684213,517,546,1063
154250,30006,0.825142045,0.000287088,0.27716588,5809,4,5813
154251,30006,0.051278409,0.000789493,0.017737091,361,11,372
154252,30006,,0.0772985,0.051351738,,1077,1077
154253,30006,,0.009402139,0.006246126,,131,131
154254,30147,0.575068435,0.096205881,0.202572498,2731,1600,4331
154255,30147,,0.086164392,0.067025257,,1433,1433
154256,30020,,0.145115107,0.12896987,,1267,1267
154256,30147,,0.06355601,0.049438728,,1057,1057
154256,30168,,0.025020928,0.018364282,,269,269
154257,30020,,0.002290688,0.002035831,,20,20
154257,30168,,0.001395219,0.001024031,,15,15
154258,30020,0.268069533,0.018325507,0.046111564,293,160,453
154258,30168,0.479343084,0.073016464,0.181116876,1868,785,2653
154259,30168,,0.034601432,0.025395958,,372,372
154260,30168,,0.19458655,0.142818132,,2092,2092
154261,30168,,0.018137848,0.013312398,,195,195
154261,30201,,0.038916945,0.03253584,,1364,1364
154262,30201,,0.026391623,0.022064261,,925,925
154263,30201,,0.018688122,0.015623882,,655,655
154264,30201,,0.018802248,0.015719295,,659,659
154265,30173,,0.002679046,0.002205994,,116,116
154265,30201,,0.006819025,0.005700928,,239,239
154266,30173,,0.015958798,0.013140879,,691,691
154267,30173,,0.03489688,0.028734976,,1511,1511
154268,30173,,0.015543084,0.01279857,,673,673
154269,30117,,0.053245301,0.044324276,,1000,1000
154270,30117,,0.082104254,0.068348034,,1542,1542
154271,30117,,0.007401097,0.006161074,,139,139
154272,30117,,0.000319472,0.000265946,,6,6
154273,30117,,0.015228156,0.012676743,,286,286
154274,30117,,0.017251478,0.014361066,,324,324
154275,30174,,0.001232086,0.000605822,,57,57
154276,30174,,0.00533904,0.00262523,,247,247
154277,30174,,0.006808897,0.003347965,,315,315
154278,30174,,0.009078529,0.004463954,,420,420
154280,30174,,0.00354495,0.001743068,,164,164
154280,30181,,0.000320834,0.000216,,8,8
154281,30174,,0.00058362,0.000286968,,27,27
154282,30174,,0.001729244,0.000850277,,80,80
154282,30181,,0.00028073,0.000189,,7,7
154283,30174,,0.001426626,0.000701478,,66,66
154284,30174,,0.000648466,0.000318854,,30,30
154284,30181,,0.001203128,0.000810001,,30,30
154285,30181,,0.002205735,0.001485001,,55,55
154286,30181,,0.000641668,0.000432,,16,16
154287,30181,,0.00028073,0.000189,,7,7
154288,30181,,0.003208342,0.002160002,,80,80
154289,30181,,0.000802085,0.000540001,,20,20
154290,30181,,0.007900541,0.005319005,,197,197
154291,30181,,0.021415681,0.014418014,,534,534
154292,30181,,0.008662523,0.005832006,,216,216
154293,30181,,0.000160417,0.000108,,4,4
154294,30181,,0.005173451,0.003483003,,129,129
154295,30075,,0.026052104,0.018982536,,325,325
154296,30075,,0.064208417,0.04678465,,801,801
154297,30075,,0.088096192,0.064190176,,1099,1099
154298,30075,,0.021322645,0.015536476,,266,266
154300,30011,,0.000131441,5.77E-05,,3,3
154300,30075,,0.005450902,0.003971731,,68,68
154301,30011,,0.00074483,0.000327206,,17,17
154302,30011,,8.76E-05,3.85E-05,,2,2
154304,30011,,0.003767964,0.001655279,,86,86
154306,30011,,8.76E-05,3.85E-05,,2,2
154307,30178,,0.001231527,0.00052695,,7,7
154308,30178,,0.002463054,0.001053899,,14,14
154309,30178,,0.013194933,0.00564589,,75,75
154310,30178,,0.000879662,0.000376393,,5,5
154311,30011,,0.001971609,0.000866134,,45,45
154312,30011,,0.01042762,0.004580887,,238,238
154312,30097,,0.007713885,0.00054615,,11,11
154312,30178,,0.00070373,0.000301114,,4,4
154313,30097,0,0.004207574,0.0002979,0,6,6
154314,30097,,0.030154278,0.002134949,,43,43
154315,30015,,0.000418702,0.000268432,,9,9
154316,30015,,0.001860898,0.001193033,,40,40
154317,30015,,0.005257037,0.003370317,,113,113
154318,30015,,0.028471738,0.0182534,,612,612
154320,30015,,0.000511747,0.000328084,,11,11
154321,30141,,0.000177444,8.90E-05,,14,14
154322,30141,,0.026641993,0.013357566,,2102,2102
154323,30141,,7.60E-05,3.81E-05,,6,6
154324,30141,,0.000114071,5.72E-05,,9,9
154326,30141,,0.000354889,0.000177931,,28,28
154327,30141,,0.005247281,0.002630843,,414,414
154328,30141,,0.002496895,0.001251875,,197,197
154410,27003,,0.000409259,0.000244834,,25,25
154412,27003,,0.019611695,0.011732445,,1198,1198
154413,27003,,0.004714665,0.002820488,,288,288
154414,27003,0.005240835,0.020839472,0.01457252,215,1273,1488
154422,27003,,0.000147333,8.81E-05,,9,9
154423,4003,,0.00161983,0.000194487,,43,43
154454,4003,,0.000150682,1.81E-05,,4,4
154455,4003,,7.53E-05,9.05E-06,,2,2
154459,4003,,7.53E-05,9.05E-06,,2,2
154461,4003,,7.53E-05,9.05E-06,,2,2
154463,4003,,0.000452046,5.43E-05,,12,12
154464,4003,,3.77E-05,4.52E-06,,1,1
154465,4003,,0.005688239,0.000682967,,151,151
154466,4003,,7.53E-05,9.05E-06,,2,2
154468,4003,,0.000376705,4.52E-05,,10,10
154469,4003,,0.000301364,3.62E-05,,8,8
154471,4003,,0.016763354,0.002012719,,445,445
154471,4009,,0.000233122,9.23E-05,,5,5
154472,4009,,0.003729952,0.001476451,,80,80
154473,4009,,0.014779933,0.005850436,,317,317
154474,4009,,9.32E-05,3.69E-05,,2,2
154478,4009,,4.66E-05,1.85E-05,,1,1
154483,4011,,0.006213753,0.004733699,,195,195
154484,4011,,0.008030081,0.006117396,,252,252
154485,4011,,0.008762985,0.006675729,,275,275
154489,4011,,0.000796635,0.000606884,,25,25
154490,4011,,0.000223058,0.000169928,,7,7
154529,4010,,0.015503537,0.013205863,,355,355
154553,23004,,0.032961924,0.008407072,,2056,2056
154554,23004,,0.000256513,6.54E-05,,16,16
155078,6009,,0.003514056,0.000310487,,35,35
155079,6009,,0.001104418,9.76E-05,,11,11
155080,6009,,0.010943775,0.000966946,,109,109
155081,6009,,0.005220884,0.000461296,,52,52
155082,6009,,0.002309237,0.000204035,,23,23
155084,6009,,0.001104418,9.76E-05,,11,11
155085,6009,,0.03935743,0.003477459,,392,392
155087,6009,,0.033634538,0.002971808,,335,335
155089,16014,,0.00102504,0.00049519,,7,7
155090,16014,,0.043637429,0.021080928,,298,298
155091,16026,,0.002581554,0.002086891,,11,11
155092,16026,,0.007275287,0.005881237,,31,31
155093,16026,,0.003989674,0.003225194,,17,17
155094,16026,,0.009622154,0.00777841,,41,41
155095,16026,,0.005867167,0.004742933,,25,25
155096,16026,,0.016428069,0.013280212,,70,70
155097,16026,,0.002581554,0.002086891,,11,11
155098,16015,,0.001463915,0.000567698,,10,10
155100,16015,,0.001463915,0.000567698,,10,10
155101,16015,,0.00805153,0.003122339,,55,55
155104,16015,,0.010832967,0.004200965,,74,74
155105,16015,,0.021812326,0.0084587,,149,149
155106,16015,,0.000878349,0.000340619,,6,6
155107,16015,,0.000292783,0.00011354,,2,2
155108,16015,,0.003513395,0.001362475,,24,24
155109,16015,,0.000585566,0.000227079,,4,4
155110,16015,,0.003806178,0.001476015,,26,26
155112,16002,,0.141864505,0.045331195,,735,735
155114,16002,,0.004439297,0.001418527,,23,23
155117,16002,,0.008685582,0.002775379,,45,45
155118,16002,,0.006369427,0.002035278,,33,33
155120,16002,,0.000772052,0.0002467,,4,4
155121,16002,,0.003474233,0.001110152,,18,18
155122,16002,,0.000772052,0.0002467,,4,4
155127,16006,,0.003368643,0.000671255,,83,83
155128,16006,,0.002069889,0.000412458,,51,51
155131,16006,,0.00154227,0.000307322,,38,38
155132,16006,,0.004342709,0.000865353,,107,107
155133,16006,,0.008076626,0.001609394,,199,199
155135,16096,,0.068186284,0.043979721,,347,347
155139,16035,,0.000645257,0.000396862,,13,13
155140,16035,,0.022981089,0.014134383,,463,463
155147,16035,,0.005112424,0.003144366,,103,103
155148,16035,,0.003375192,0.002075892,,68,68
155151,16035,,0.011118281,0.006838233,,224,224
155152,16035,,0.000397081,0.000244223,,8,8
155153,16035,,0.005658411,0.003480172,,114,114
155155,16029,,0.008712789,0.005847139,,84,84
155158,16029,,0.125609377,0.084296255,,1211,1211
155159,16029,,0.000311171,0.000208826,,3,3
155160,16029,,0.003007987,0.002018655,,29,29
155162,16097,,0.00957606,0.006023151,,192,192
155163,16097,,0.013266833,0.008344574,,266,266
155164,16097,,0.016009975,0.010069956,,321,321
155165,16097,,0.001995012,0.001254823,,40,40
155166,16097,,0.008379052,0.005270258,,168,168
155167,16097,,0.004438903,0.002791982,,89,89
155169,16097,,0.012119701,0.007623051,,243,243
155172,16097,,0.001745636,0.00109797,,35,35
155174,16013,,0.001439108,0.000868432,,8,8
155175,16038,,0.000149454,7.15E-05,,3,3
155176,16038,,0.001693818,0.00081074,,34,34
155177,16038,,0.008817815,0.004220617,,177,177
155179,16038,,0.001394909,0.000667668,,28,28
155180,16038,,0.001793454,0.000858431,,36,36
155181,16038,,0.011059632,0.005293655,,222,222
155182,16038,,0.006874907,0.00329065,,138,138
155183,16038,,0.001195636,0.000572287,,24,24
155185,16077,,0.027825771,0.016575483,,306,306
155186,16077,,0.001273074,0.000758355,,14,14
155187,16077,,0.000363736,0.000216673,,4,4
155188,12027,,0.00612381,0.004722274,,101,101
155189,12027,,0.000303159,0.000233776,,5,5
155191,12027,,0.00715455,0.005517112,,118,118
155194,12027,,0.00339538,0.002618291,,56,56
155195,12027,,0.000485054,0.000374042,,8,8
155201,15082,,0.000349504,0.000211039,,15,15
155202,15082,,0.010228808,0.0061764,,439,439
155203,15082,,0.005964863,0.003601728,,256,256
155204,15008,,0.00038059,0.00030379,,8,8
155204,15082,,0.000605806,0.0003658,,26,26
155205,15082,,0.003914441,0.002363634,,168,168
155206,15082,,0.00561536,0.003390689,,241,241
155207,15082,,0.013537443,0.008174234,,581,581
155208,15082,,0.018080992,0.010917737,,776,776
155209,15082,,0.03495037,0.021103873,,1500,1500
155210,15082,,0.02173913,0.013126609,,933,933
155211,15082,,0.001584417,0.000956709,,68,68
155212,15080,,0.001845683,0.001588593,,41,41
155213,15080,,0.019807329,0.017048316,,440,440
155214,15080,,0.070631134,0.060792747,,1569,1569
155215,15080,,0.018952012,0.016312139,,421,421
155218,15004,,0.035888234,0.028271405,,420,420
155218,15080,,0.003781399,0.003254679,,84,84
155219,15004,,0.063744339,0.050215401,,746,746
155219,15117,,0.009381944,0.007539184,,114,114
155220,15117,,0.008970455,0.007208518,,109,109
155221,15117,,0.033495186,0.026916209,,407,407
155222,15117,,0.02271418,0.018252761,,276,276
155223,15117,,0.003538803,0.002843727,,43,43
155224,15040,,0.051317527,0.024328434,,816,816
155226,15107,1,0.063078959,0.648896603,7565,286,7851
155227,15107,,0.516321129,0.193487065,,2341,2341
155230,15119,,0.027053376,0.020348304,,333,333
155231,15119,,0.016979446,0.012771158,,209,209
155232,15052,,0.018715513,0.012839525,,329,329
155232,15119,,0.030140548,0.022670333,,371,371
155233,15052,,0.125035554,0.085778957,,2198,2198
155236,17015,,0.015430677,0.005362145,,134,134
155237,17015,,0.001036389,0.000360144,,9,9
155238,17015,,0.005066789,0.001760704,,44,44
155239,17015,,0.157415937,0.054701881,,1367,1367
155240,17028,0.004602502,0.001351255,0.003881228,227,19,246
155241,17018,0.000573366,,0.000536421,58,,58
155241,17028,0.173191947,0.188749022,0.176643211,8542,2654,11196
155242,17008,0.029743059,0.000713267,0.028280529,2358,3,2361
155242,17018,0.002837174,,0.00265436,287,,287
155242,17028,0.072200483,0.029656497,0.062762298,3561,417,3978
155243,17008,0.048247329,0.5021398,0.071114571,3825,2112,5937
155243,17028,0.006711137,0.015361639,0.00863021,331,216,547
155245,17024,,0.000486179,0.000143205,,7,7
155246,17024,,0.011529379,0.003396003,,166,166
155246,17029,,0.018803521,0.003209748,,314,314
155247,17029,,0.047667525,0.008136813,,796,796
155250,17004,0.123013659,0.00735077,0.078322725,5953,224,6177
155251,17004,0.251999256,0.024776031,0.164202571,12195,755,12950
155251,17006,0.082427966,0.021316688,0.076504666,13042,362,13404
155252,17004,,0.046237653,0.017865747,,1409,1409
155252,17006,0.079021381,0.090389825,0.080123284,12503,1535,14038
155253,17004,,0.001542349,0.000595948,,47,47
155253,17006,0.015547676,0.070663055,0.020889815,2460,1200,3660
155253,17030,,0.085884121,0.02685381,,1257,1257
155254,17030,,0.001434818,0.000448632,,21,21
155255,17030,,0.038330145,0.011984875,,561,561
155256,17030,,0.11376059,0.035570083,,1665,1665
155257,17032,0.132183238,0.316929134,0.14251128,1134,161,1295
155257,17033,0.154734762,0.006081081,0.139704878,2036,9,2045
155258,17032,0.269728407,0.092519685,0.259821723,2314,47,2361
155258,17033,0.00121599,,0.001093045,16,,16
155259,21033,1,0.024079807,0.404366996,1856,70,1926
155260,21005,,0.20945083,0.056924679,,164,164
155262,21022,,0.166547021,0.059568641,,696,696
155262,21165,,0.23255814,0.070113935,,80,80
155263,21022,,0.073223259,0.026189661,,306,306
155265,21069,0.182990001,0.002987348,0.061876798,1519,51,1570
155266,21069,0.067100349,0.008200562,0.027470145,557,140,697
155267,21069,0.200819178,0.02237582,0.080755133,1667,382,2049
155268,21069,0.161305867,0.029229147,0.072439207,1339,499,1838
155269,21069,,0.081595595,0.054900879,,1393,1393
155269,21166,,0.000305998,0.000124131,,1,1
155275,21159,,0.004712535,0.001242545,,5,5
155278,21150,,0.034693432,0.022521246,,159,159
155280,21150,,0.097752564,0.063456091,,448,448
155281,21095,0.73553719,,0.73553719,356,,356
155281,21150,,0.033166048,0.021529745,,152,152
155288,21020,,0.040441176,0.001711796,,11,11
155288,21079,0.224067922,0.006546015,0.117602714,607,17,624
155289,21079,0.733850129,0.416634578,0.578590275,1988,1082,3070
155295,21205,0.350005776,0.062522077,0.279160864,6060,354,6414
155296,21205,0.050479381,0.306252208,0.113509749,874,1734,2608
155297,21205,0.196834931,0.001059696,0.148589833,3408,6,3414
155298,21177,,0.007547361,0.003087059,,149,149
155299,21177,,0.022996657,0.009406207,,454,454
155303,21099,,0.000271395,0.000158278,,3,3
155305,21099,0.187974684,0.071919667,0.120291231,1485,795,2280
155306,21099,,0.068301067,0.039833281,,755,755
155307,21099,,0.150262348,0.087633217,,1661,1661
155308,30006,,0.034594129,0.022981929,,482,482
155309,30006,,0.024976674,0.016592762,,348,348
155310,30006,,0.016651116,0.011061841,,232,232
155311,30006,,0.258092299,0.171458542,,3596,3596
155312,30006,,0.09129405,0.060649406,,1272,1272
155312,30147,,0.023931213,0.018615529,,398,398
155313,30147,0.259633607,0.043292646,0.091347053,1233,720,1953
155314,30147,0.155401137,0.249353617,0.228484565,738,4147,4885
155315,30147,0.003579701,0.090193013,0.070954163,17,1500,1517
155315,30168,,0.040461352,0.029696887,,435,435
155316,30140,,0.149173955,0.113075506,,307,307
155317,30168,0.520656916,0.10324621,0.214295467,2029,1110,3139
155318,30098,,0.057373375,0.043835616,,128,128
155318,30168,,0.055250674,0.040551611,,594,594
155319,30168,,0.035345549,0.025942108,,380,380
155320,30168,,0.132080737,0.096941562,,1420,1420
155321,30168,,0.034322389,0.025191152,,369,369
155321,30201,,0.020713858,0.017317463,,726,726
155322,30201,,0.045964222,0.038427593,,1611,1611
155323,30201,,0.026248966,0.021944994,,920,920
155324,30173,,0.018891891,0.015556063,,818,818
155325,30173,,0.028407123,0.023391146,,1230,1230
155326,30117,,0.03184069,0.026505917,,598,598
155326,30173,,0.008198804,0.006751103,,355,355
155327,30117,0.318253968,0.080719876,0.120517708,1203,1516,2719
155328,30117,,0.040306693,0.033553477,,757,757
155329,30117,,0.023321442,0.019414033,,438,438
