GRIDCODE,CVENTMUN,POB  RURAL EN CELL,POB_TOTxMUN,Frur
37947,7036,171,6228,0.027456647
37940,7080,123,34743,0.003540281
37796,20324,50,27530,0.001816201
37917,7069,4,33162,0.00012062
37913,7069,5,33162,0.000150775
37920,7051,2,25982,7.70E-05
37913,7069,249,33162,0.007508594
37922,7051,9,25982,0.000346394
37798,20324,89,27530,0.003232837
37913,7069,8,33162,0.00024124
37940,7080,203,34743,0.005842904
37918,7069,10,33162,0.00030155
37793,20324,121,27530,0.004395205
37940,7080,55,34743,0.001583053
37919,7069,16,33162,0.00048248
37913,7069,11,33162,0.000331705
37938,7080,288,34743,0.00828944
37914,7069,5,33162,0.000150775
37919,7069,3,33162,9.05E-05
37789,20439,176,22468,0.007833363
37917,7069,26,33162,0.00078403
37950,7006,48,25721,0.001866179
37915,7069,6,33162,0.00018093
37947,7036,114,6228,0.018304432
37908,7069,7,33162,0.000211085
37912,7069,75,33162,0.002261625
37911,7069,353,33162,0.010644714
37909,7069,6,33162,0.00018093
37796,20324,90,27530,0.003269161
37908,7069,30,33162,0.00090465
37951,7006,153,25721,0.005948447
37916,7069,5,33162,0.000150775
37946,7036,60,6228,0.009633911
37925,7051,28,25982,0.001077669
37945,7080,225,34743,0.006476125
37922,7051,48,25982,0.001847433
37950,7010,12,7308,0.001642036
37946,7036,120,6228,0.019267823
37946,7036,92,6228,0.014771997
37908,7069,1,33162,3.02E-05
37914,7069,5,33162,0.000150775
37943,7080,68,34743,0.001957229
37922,7051,7,25982,0.000269417
37913,7069,1,33162,3.02E-05
37918,7069,9,33162,0.000271395
37793,20324,21,27530,0.000762804
37922,7051,33,25982,0.00127011
37912,7069,4,33162,0.00012062
37912,7069,3,33162,9.05E-05
37799,20413,719,13253,0.054251868
37949,7010,41,7308,0.00561029
37939,7080,122,34743,0.003511499
37789,20439,363,22468,0.016156311
37918,7069,794,33162,0.023943067
37917,7069,8,33162,0.00024124
37946,7036,246,6228,0.039499037
37945,7080,188,34743,0.005411162
37789,20439,773,22468,0.034404486
37908,7069,17,33162,0.000512635
37948,7010,143,7308,0.019567597
37918,7069,6,33162,0.00018093
37949,7010,24,7308,0.003284072
37913,7069,5,33162,0.000150775
37908,7069,5,33162,0.000150775
37913,7069,6,33162,0.00018093
37913,7069,3,33162,9.05E-05
37915,7069,8,33162,0.00024124
37800,20413,62,13253,0.004678186
37948,7010,609,7308,0.083333333
37947,7010,392,7308,0.053639847
37916,7069,8,33162,0.00024124
37937,7080,122,34743,0.003511499
37912,7069,9,33162,0.000271395
37941,7080,42,34743,0.001208877
37913,7069,3,33162,9.05E-05
37939,7080,197,34743,0.005670207
37950,7006,389,25721,0.015123829
37915,7069,1617,33162,0.04876063
37914,7069,2,33162,6.03E-05
37793,20324,846,27530,0.030730113
37788,20439,69,22468,0.003071034
37946,7036,43,6228,0.006904303
37917,7069,1,33162,3.02E-05
37788,20439,807,22468,0.03591775
37940,7080,21,34743,0.000604438
37946,7036,40,6228,0.006422608
37912,7069,5,33162,0.000150775
37939,7080,73,34743,0.002101143
37937,7080,153,34743,0.004403765
37940,7080,28,34743,0.000805918
37790,20439,244,22468,0.01085989
37790,20439,478,22468,0.021274702
37911,7069,6,33162,0.00018093
37913,7069,4,33162,0.00012062
37795,20324,14,27530,0.000508536
37945,7080,1127,34743,0.032438189
37940,7080,37,34743,0.001064963
37942,7080,286,34743,0.008231874
37787,20439,295,22468,0.013129785
37938,7080,101,34743,0.00290706
37939,7080,40,34743,0.001151311
37790,20439,81,22468,0.003605127
37788,20439,137,22468,0.006097561
37951,7006,8,25721,0.00031103
37948,7010,896,7308,0.122605364
37937,7080,264,34743,0.007598653
37794,20324,71,27530,0.002579005
37948,7010,69,7308,0.009441708
37914,7069,7,33162,0.000211085
37785,20439,124,22468,0.00551896
37939,7080,48,34743,0.001381573
37799,20413,182,13253,0.01373274
37913,7069,7,33162,0.000211085
37789,20439,385,22468,0.017135482
37947,7036,54,6228,0.00867052
37938,7080,177,34743,0.005094551
37793,20324,272,27530,0.009880131
37794,20324,15,27530,0.00054486
37946,7036,137,6228,0.021997431
37790,20439,62,22468,0.00275948
37793,20324,11,27530,0.000399564
37945,7080,87,34743,0.002504102
37951,7006,196,25721,0.007620232
37914,7069,4,33162,0.00012062
37937,7080,170,34743,0.004893072
37793,20324,703,27530,0.025535779
37914,7069,3,33162,9.05E-05
37913,7069,7,33162,0.000211085
37913,7069,3,33162,9.05E-05
37784,20439,446,22468,0.019850454
37950,7010,12,7308,0.001642036
37786,20439,489,22468,0.021764287
37918,7069,1158,33162,0.034919486
37911,7069,20,33162,0.0006031
37917,7069,5,33162,0.000150775
37791,20439,1,22468,4.45E-05
37939,7080,22,34743,0.000633221
37933,7080,17,34743,0.000489307
37914,7069,4,33162,0.00012062
37786,20439,102,22468,0.00453979
37794,20324,200,27530,0.007264802
37913,7069,4,33162,0.00012062
37951,7006,199,25721,0.007736869
37917,7069,10,33162,0.00030155
37922,7051,24,25982,0.000923716
37791,20439,184,22468,0.008189425
37795,20324,31,27530,0.001126044
37790,20439,222,22468,0.009880719
37914,7069,2,33162,6.03E-05
38973,7069,4,33162,0.00012062
38975,7069,2,33162,6.03E-05
38997,7080,112,34743,0.003223671
38972,7069,4,33162,0.00012062
38998,7080,455,34743,0.013096163
38984,7051,60,25982,0.002309291
38969,7069,6,33162,0.00018093
38982,7051,14,25982,0.000538835
38973,7069,5,33162,0.000150775
38839,20439,56,22468,0.002492434
38842,20439,302,22468,0.013441339
39008,7010,232,7308,0.031746032
38974,7069,7,33162,0.000211085
38981,7051,31,25982,0.001193134
38855,20324,431,27530,0.015655648
39005,7036,78,6228,0.012524085
38841,20439,212,22468,0.009435642
38839,20401,81,11422,0.007091578
38974,7069,4,33162,0.00012062
39002,7080,276,34743,0.007944046
38973,7069,3,33162,9.05E-05
38994,7080,67,34743,0.001928446
38976,7069,2,33162,6.03E-05
38972,7069,9,33162,0.000271395
38973,7069,4,33162,0.00012062
38993,7080,195,34743,0.005612641
38970,7069,3,33162,9.05E-05
38991,7080,13,34743,0.000374176
38855,20324,17,27530,0.000617508
38857,20324,168,27530,0.006102434
38979,7051,1,25982,3.85E-05
38996,7080,68,34743,0.001957229
38973,7069,1,33162,3.02E-05
38973,7069,1,33162,3.02E-05
38975,7069,3,33162,9.05E-05
39006,7036,346,6228,0.055555556
38972,7069,1,33162,3.02E-05
38969,7069,6,33162,0.00018093
38970,7069,432,33162,0.013026959
38976,7069,2,33162,6.03E-05
38841,20439,231,22468,0.010281289
38851,20324,73,27530,0.002651653
38982,7051,32,25982,0.001231622
38852,20324,304,27530,0.011042499
38856,20324,26,27530,0.000944424
39008,7010,483,7308,0.066091954
38973,7069,5,33162,0.000150775
39006,7036,79,6228,0.01268465
38852,20324,75,27530,0.002724301
38976,7069,4,33162,0.00012062
38840,20439,114,22468,0.005073883
39010,7006,426,25721,0.016562342
38972,7069,4,33162,0.00012062
39009,7010,100,7308,0.013683634
38852,20324,51,27530,0.001852525
38849,20439,158,22468,0.007032224
38973,7069,4,33162,0.00012062
38851,20439,517,22468,0.023010504
38969,7069,5,33162,0.000150775
38995,7080,103,34743,0.002964626
38976,7069,4,33162,0.00012062
39009,7006,177,25721,0.006881536
38998,7080,243,34743,0.006994215
38976,7069,7,33162,0.000211085
39009,7010,33,7308,0.004515599
38982,7051,59,25982,0.002270803
38996,7080,85,34743,0.002446536
38972,7069,2,33162,6.03E-05
38967,7069,6,33162,0.00018093
38974,7069,4,33162,0.00012062
38992,7080,191,34743,0.00549751
39007,7010,212,7308,0.029009305
38973,7069,5,33162,0.000150775
39006,7036,131,6228,0.02103404
39002,7080,1014,34743,0.029185735
39009,7006,1594,25721,0.061972707
39001,7080,308,34743,0.008865095
38973,7069,1416,33162,0.042699475
38846,20439,125,22468,0.005563468
38852,20324,101,27530,0.003668725
38973,7069,10,33162,0.00030155
38992,7080,25,34743,0.000719569
38965,7069,23,33162,0.000693565
38973,7069,4,33162,0.00012062
39004,7080,531,34743,0.015283654
38970,7069,32,33162,0.00096496
38860,20413,266,13253,0.020070927
38853,20324,602,27530,0.021867054
38850,20439,1,22468,4.45E-05
38843,20439,46,22468,0.002047356
38969,7069,4,33162,0.00012062
38994,7080,19,34743,0.000546873
38976,7069,6,33162,0.00018093
39005,7036,114,6228,0.018304432
38854,20324,68,27530,0.002470033
38972,7069,6,33162,0.00018093
39002,7080,22,34743,0.000633221
38857,20324,329,27530,0.011950599
38999,7080,43,34743,0.001237659
38968,7069,7,33162,0.000211085
38849,20439,5,22468,0.000222539
38857,20324,180,27530,0.006538322
38973,7069,8,33162,0.00024124
38971,7069,6,33162,0.00018093
38974,7069,5,33162,0.000150775
39001,7080,376,34743,0.010822324
38853,20324,199,27530,0.007228478
39008,7010,129,7308,0.017651888
38842,20439,212,22468,0.009435642
38974,7069,6,33162,0.00018093
38967,7069,30,33162,0.00090465
38973,7069,5,33162,0.000150775
38969,7069,2,33162,6.03E-05
38970,7069,96,33162,0.00289488
38972,7069,6,33162,0.00018093
38969,7069,3,33162,9.05E-05
39000,7080,677,34743,0.01948594
39002,7080,21,34743,0.000604438
39002,7080,336,34743,0.009671013
38969,7069,25,33162,0.000753875
39005,7036,303,6228,0.048651252
38969,7069,7,33162,0.000211085
39005,7036,402,6228,0.064547206
38853,20324,331,27530,0.012023247
38992,7080,8,34743,0.000230262
39009,7006,26,25721,0.001010847
38973,7069,5,33162,0.000150775
38838,20401,17,11422,0.001488356
39002,7080,142,34743,0.004087154
39010,7006,740,25721,0.028770266
38974,7069,7,33162,0.000211085
38852,20324,315,27530,0.011442063
38980,7051,243,25982,0.009352629
38975,7069,21,33162,0.000633255
38969,7069,4,33162,0.00012062
38968,7069,407,33162,0.012273084
38968,7069,3,33162,9.05E-05
38992,7080,7,34743,0.000201479
38995,7080,8,34743,0.000230262
38853,20324,120,27530,0.004358881
39004,7080,169,34743,0.004864289
38975,7069,2,33162,6.03E-05
38973,7069,3,33162,9.05E-05
38991,7080,140,34743,0.004029589
39009,7006,18,25721,0.000699817
38840,20439,689,22468,0.030665836
38973,7069,3,33162,9.05E-05
39003,7080,62,34743,0.001784532
38996,7080,174,34743,0.005008203
38972,7069,5,33162,0.000150775
38974,7069,3,33162,9.05E-05
38973,7069,1,33162,3.02E-05
38975,7069,6,33162,0.00018093
39006,7036,265,6228,0.042549775
38992,7080,13,34743,0.000374176
39010,7006,767,25721,0.029819991
38973,7069,3,33162,9.05E-05
38852,20324,398,27530,0.014456956
38968,7069,6,33162,0.00018093
38973,7069,5,33162,0.000150775
38972,7069,4,33162,0.00012062
38968,7069,4,33162,0.00012062
38837,20401,25,11422,0.002188759
38844,20439,155,22468,0.0068987
38968,7069,7,33162,0.000211085
38972,7069,2,33162,6.03E-05
38852,20324,57,27530,0.002070469
38983,7051,380,25982,0.01462551
38853,20324,5,27530,0.00018162
38973,7069,5,33162,0.000150775
38850,20439,57,22468,0.002536941
39009,7010,144,7308,0.019704433
38859,20413,172,13253,0.012978194
38975,7069,6,33162,0.00018093
38973,7069,6,33162,0.00018093
38992,7080,62,34743,0.001784532
38974,7069,8,33162,0.00024124
39010,7006,2,25721,7.78E-05
39007,7010,575,7308,0.078680898
38993,7080,117,34743,0.003367585
38990,7080,256,34743,0.007368391
38973,7069,6,33162,0.00018093
38970,7069,111,33162,0.003347205
38970,7069,118,33162,0.00355829
39007,7010,142,7308,0.019430761
38969,7069,6,33162,0.00018093
38850,20439,92,22468,0.004094712
38841,20439,152,22468,0.006765177
38973,7069,6,33162,0.00018093
38983,7051,13,25982,0.000500346
38982,7051,473,25982,0.018204911
38973,7069,4,33162,0.00012062
38993,7080,35,34743,0.001007397
38971,7069,2,33162,6.03E-05
38852,20324,205,27530,0.007446422
38973,7069,4,33162,0.00012062
38973,7069,4,33162,0.00012062
38972,7069,5,33162,0.000150775
38996,7080,133,34743,0.003828109
38965,7069,139,33162,0.004191545
38845,20439,153,22468,0.006809685
38965,7069,134,33162,0.00404077
38850,20439,200,22468,0.008901549
38974,7069,4,33162,0.00012062
38852,20324,63,27530,0.002288413
39006,7010,306,7308,0.041871921
38974,7069,5,33162,0.000150775
38975,7069,4,33162,0.00012062
39911,20324,73,27530,0.002651653
40031,7069,6,33162,0.00018093
40028,7069,2,33162,6.03E-05
40033,7069,3,33162,9.05E-05
39912,20324,108,27530,0.003922993
40068,7006,7,25721,0.000272151
40029,7069,1,33162,3.02E-05
40028,7069,60,33162,0.0018093
40030,7069,3,33162,9.05E-05
40031,7069,4,33162,0.00012062
40034,7069,4,33162,0.00012062
39898,20439,95,22468,0.004228236
40032,7069,3,33162,9.05E-05
40032,7069,3,33162,9.05E-05
39911,20324,179,27530,0.006501998
39910,20324,96,27530,0.003487105
40058,7080,226,34743,0.006504907
40034,7069,4,33162,0.00012062
40062,7080,123,34743,0.003540281
40059,7080,469,34743,0.013499122
40031,7069,6,33162,0.00018093
40032,7069,2,33162,6.03E-05
40032,7069,3,33162,9.05E-05
40032,7069,4,33162,0.00012062
40032,7069,4,33162,0.00012062
39911,20324,95,27530,0.003450781
40062,7080,1283,34743,0.036928302
39903,20439,49,22468,0.002180879
40028,7069,5,33162,0.000150775
40032,7069,2,33162,6.03E-05
40061,7080,257,34743,0.007397174
40060,7080,117,34743,0.003367585
40064,7036,96,6228,0.015414258
39897,20401,97,11422,0.008492383
39912,20324,35,27530,0.00127134
40032,7069,6,33162,0.00018093
40029,7069,8,33162,0.00024124
40054,7080,1,34743,2.88E-05
40063,7036,134,6228,0.021515735
39911,20324,43,27530,0.001561932
40029,7069,8,33162,0.00024124
40065,7036,221,6228,0.035484907
39908,20439,22,22468,0.00097917
40034,7069,94,33162,0.00283457
39898,20401,254,11422,0.022237787
40034,7069,2,33162,6.03E-05
39918,20413,406,13253,0.030634573
40032,7069,4,33162,0.00012062
40032,7069,4,33162,0.00012062
40060,7080,556,34743,0.016003224
40063,7080,306,34743,0.00880753
40034,7069,271,33162,0.008172004
40049,7080,107,34743,0.003079757
39912,20324,332,27530,0.012059571
39901,20439,131,22468,0.005830515
40034,7069,10,33162,0.00030155
40033,7069,3,33162,9.05E-05
40031,7069,4,33162,0.00012062
40057,7080,587,34743,0.01689549
40062,7080,116,34743,0.003338802
40038,7051,21,25982,0.000808252
40029,7069,2,33162,6.03E-05
40056,7080,159,34743,0.004576461
40032,7069,2,33162,6.03E-05
40033,7069,6,33162,0.00018093
40031,7069,4,33162,0.00012062
40026,7069,47,33162,0.001417285
40034,7069,4,33162,0.00012062
40059,7080,236,34743,0.006792735
40053,7080,15,34743,0.000431742
39912,20324,131,27530,0.004758445
40053,7080,34,34743,0.000978614
40053,7080,44,34743,0.001266442
40068,7006,4,25721,0.000155515
40070,7006,30,25721,0.001166362
40024,7069,2,33162,6.03E-05
39904,20439,254,22468,0.011304967
40068,7010,730,7308,0.099890531
40034,7069,4,33162,0.00012062
40067,7006,74,25721,0.002877027
40024,7069,8,33162,0.00024124
40070,7006,31,25721,0.001205241
39905,20439,97,22468,0.004317251
40063,7036,80,6228,0.012845215
40068,7006,313,25721,0.012169045
40051,7080,34,34743,0.000978614
40024,7069,6,33162,0.00018093
40065,7036,86,6228,0.013808606
39914,20324,33,27530,0.001198692
40064,7036,194,6228,0.031149647
40062,7080,35,34743,0.001007397
40050,7080,209,34743,0.0060156
40067,7006,366,25721,0.014229618
40029,7069,2,33162,6.03E-05
40031,7069,867,33162,0.026144382
40040,7051,6,25982,0.000230929
40034,7069,8,33162,0.00024124
39912,20324,420,27530,0.015256084
40057,7080,63,34743,0.001813315
40060,7080,47,34743,0.00135279
40029,7069,7,33162,0.000211085
40026,7069,4,33162,0.00012062
40026,7069,12,33162,0.00036186
40033,7069,5,33162,0.000150775
40053,7080,15,34743,0.000431742
40066,7006,118,25721,0.004587691
40026,7069,2,33162,6.03E-05
40059,7080,61,34743,0.001755749
40030,7069,3,33162,9.05E-05
39900,20439,91,22468,0.004050205
40026,7069,6,33162,0.00018093
40034,7069,1,33162,3.02E-05
39911,20324,59,27530,0.002143117
40070,7006,44,25721,0.001710664
40068,7006,4,25721,0.000155515
40069,7006,4,25721,0.000155515
40024,7069,14,33162,0.00042217
40026,7069,5,33162,0.000150775
40023,7069,4,33162,0.00012062
40053,7080,75,34743,0.002158708
40063,7036,42,6228,0.006743738
39911,20324,53,27530,0.001925173
39918,20413,17,13253,0.001282728
40067,7006,76,25721,0.002954784
40057,7080,565,34743,0.016262269
40061,7080,763,34743,0.021961258
40025,7069,12,33162,0.00036186
40063,7080,258,34743,0.007425956
39901,20439,52,22468,0.002314403
40033,7069,5,33162,0.000150775
40025,7069,4,33162,0.00012062
40026,7069,9,33162,0.000271395
40054,7080,44,34743,0.001266442
39896,20401,98,11422,0.008579933
40065,7036,193,6228,0.030989082
40026,7069,5,33162,0.000150775
40031,7069,8,33162,0.00024124
40058,7080,110,34743,0.003166105
40063,7036,3,6228,0.000481696
40046,7051,98,25982,0.003771842
40051,7080,10,34743,0.000287828
40067,7006,156,25721,0.006065083
39924,20413,252,13253,0.019014563
40034,7069,7,33162,0.000211085
40050,7080,6,34743,0.000172697
40033,7069,10,33162,0.00030155
40026,7069,2,33162,6.03E-05
40048,7080,332,34743,0.009555882
40029,7069,1,33162,3.02E-05
39908,20439,2,22468,8.90E-05
40063,7036,28,6228,0.004495825
40059,7080,10,34743,0.000287828
40068,7006,284,25721,0.011041561
40066,7010,107,7308,0.014641489
40029,7069,3,33162,9.05E-05
40053,7080,10,34743,0.000287828
39895,20401,628,11422,0.054981614
40057,7080,6,34743,0.000172697
40029,7069,5,33162,0.000150775
40031,7069,4,33162,0.00012062
40053,7080,513,34743,0.014765564
40023,7069,6,33162,0.00018093
40058,7080,91,34743,0.002619233
40026,7069,2,33162,6.03E-05
39918,20413,1062,13253,0.0801328
39910,20324,115,27530,0.004177261
40028,7069,63,33162,0.001899765
40060,7080,157,34743,0.004518896
40026,7069,3,33162,9.05E-05
39918,20413,214,13253,0.016147287
39912,20324,461,27530,0.016745369
40026,7069,227,33162,0.006845184
40063,7036,3,6228,0.000481696
40053,7080,5,34743,0.000143914
40070,7006,182,25721,0.00707593
40025,7069,4,33162,0.00012062
39918,20413,4,13253,0.000301818
40031,7069,16,33162,0.00048248
40057,7080,394,34743,0.011340414
39908,20439,127,22468,0.005652484
40032,7069,1,33162,3.02E-05
40064,7036,483,6228,0.077552987
40033,7069,5,33162,0.000150775
40025,7069,18,33162,0.00054279
40032,7069,5,33162,0.000150775
40029,7069,5,33162,0.000150775
40031,7069,4,33162,0.00012062
39902,20439,185,22468,0.008233933
40027,7069,6,33162,0.00018093
40067,7006,395,25721,0.015357101
40063,7080,99,34743,0.002849495
40032,7069,8,33162,0.00024124
40034,7069,1,33162,3.02E-05
39912,20324,40,27530,0.00145296
40033,7069,6,33162,0.00018093
40063,7036,16,6228,0.002569043
40066,7006,48,25721,0.001866179
40024,7069,2,33162,6.03E-05
40030,7069,1,33162,3.02E-05
40026,7069,7,33162,0.000211085
40041,7051,1,25982,3.85E-05
40058,7080,89,34743,0.002561667
40023,7069,10,33162,0.00030155
40051,7080,8,34743,0.000230262
40033,7069,41,33162,0.001236355
40026,7069,5,33162,0.000150775
40029,7069,3,33162,9.05E-05
40026,7069,9,33162,0.000271395
40033,7069,4,33162,0.00012062
40033,7069,6,33162,0.00018093
40024,7069,5,33162,0.000150775
40028,7069,4,33162,0.00012062
39919,20413,667,13253,0.050328228
40033,7069,1,33162,3.02E-05
40035,7069,79,33162,0.002382245
39899,20439,893,22468,0.039745416
40048,7080,14,34743,0.000402959
40059,7080,171,34743,0.004921855
39924,20413,19,13253,0.001433638
39897,20401,29,11422,0.00253896
40032,7069,7,33162,0.000211085
40025,7069,2,33162,6.03E-05
40029,7069,5,33162,0.000150775
40024,7069,5,33162,0.000150775
40060,7080,64,34743,0.001842098
40028,7069,5,33162,0.000150775
40025,7069,44,33162,0.00132682
40063,7011,174,17609,0.009881311
40065,7011,207,17609,0.011755352
40057,7080,128,34743,0.003684195
40027,7069,4,33162,0.00012062
40033,7069,5,33162,0.000150775
40030,7069,1,33162,3.02E-05
40057,7080,66,34743,0.001899663
40030,7069,3,33162,9.05E-05
39925,20413,28,13253,0.002112729
40041,7051,53,25982,0.002039874
40033,7069,2,33162,6.03E-05
40024,7069,1,33162,3.02E-05
40062,7011,337,17609,0.019137941
40033,7069,3,33162,9.05E-05
40033,7069,12,33162,0.00036186
40070,7006,271,25721,0.010536138
40026,7069,53,33162,0.001598215
40026,7069,9,33162,0.000271395
40031,7069,6,33162,0.00018093
39912,20324,14,27530,0.000508536
40030,7069,4,33162,0.00012062
40045,7051,8,25982,0.000307905
40033,7069,7,33162,0.000211085
40025,7069,8,33162,0.00024124
39894,20401,66,11422,0.005778323
39910,20324,85,27530,0.003087541
40064,7011,73,17609,0.004145607
40068,7006,7,25721,0.000272151
40061,7011,182,17609,0.010335624
40062,7011,267,17609,0.015162701
40045,7051,461,25982,0.017743053
41084,7069,162,33162,0.004885109
41091,7069,1,33162,3.02E-05
41089,7069,37,33162,0.001115735
40964,20439,278,22468,0.012373153
41118,7080,205,34743,0.005900469
40959,20439,812,22468,0.036140288
41124,7011,119,17609,0.006757908
41124,7006,34,25721,0.001321877
41087,7069,2,33162,6.03E-05
41088,7069,4,33162,0.00012062
41113,7080,951,34743,0.02737242
41126,7006,273,25721,0.010613895
41087,7069,2,33162,6.03E-05
41090,7069,4,33162,0.00012062
41108,7080,69,34743,0.001986012
41119,7080,339,34743,0.009757361
