GRIDCODE,CVENTMUN,Fb
43217,7020,0.001232888
43217,7051,0.000227641
43217,7069,0.001688365
43218,7020,0.002246453
43218,7051,0.003967892
43218,7069,0.000257511
43219,7008,0.004980097
43219,7020,0.001126948
43219,7051,0.004022855
43220,7008,0.01539121
43220,7051,0.001469982
43221,7008,0.017086995
43221,7117,0.005047827
43222,7008,0.001405511
43222,7117,0.051515616
43223,7117,0.049411596
43224,7117,0.022099592
43225,7117,0.043388641
43226,7117,0.047737702
43227,7008,0.006937306
43227,7117,0.025588156
43228,7008,0.018590539
43228,7117,0.000592486
43229,7008,0.018790485
43230,7008,0.018184042
43230,7030,0.000281301
43231,7008,0.001888721
43231,7030,0.003622881
43231,7080,0.001271481
43232,7030,0.002173685
43232,7080,0.009229854
43233,7030,1.98E-05
43233,7080,0.011512211
43234,7080,0.011533164
43235,7080,0.011533164
43236,7080,0.011533164
43237,7011,0.003553464
43237,7080,0.010772106
43238,7011,0.068651661
43238,7080,2.31E-08
43239,7011,0.005043044
43240,7011,0.05281592
43241,7011,0.036727369
43242,7011,0.042355441
43243,7011,0.010170124
43244,7006,0.016920843
43245,7006,0.036523885
43246,7006,0.032299708
43247,7006,0.02526493
43248,7006,0.015935536
43249,7006,0.002184942
44124,20318,0.005847084
44125,20318,0.017931545
44126,20318,0.012045929
44127,20318,0.007702908
44127,20401,0.004100557
44128,20318,0.000487575
44128,20401,0.019010511
44129,20401,0.009083633
44130,20401,0.017448114
44131,20401,0.022006615
44132,20401,0.037336902
44133,20401,0.037699589
44134,20401,0.037699589
44135,20117,0.007759865
44135,20401,0.014992536
44135,20439,0.012345769
44136,20117,0.016078839
44136,20439,0.015823332
44137,20117,0.018671048
44137,20439,0.016339075
44138,20117,0.001751575
44138,20439,0.023265482
44139,20085,0.005843466
44139,20439,0.012340199
44140,20085,0.025420498
44140,20509,0.009825988
44141,20085,0.003090104
44141,20509,0.074166912
44142,20085,0.018394956
44142,20509,0.020652702
44143,20012,0.017650251
44143,20085,0.018956793
44143,20509,0.020554598
44144,20012,0.067661992
44145,20012,0.067661992
44146,20012,0.067661992
44147,20012,0.009352745
44147,20071,0.007032731
44147,20324,0.020875282
44148,20071,0.006015657
44148,20324,0.024645897
44149,20071,0.036259244
44149,20324,0.018692802
44150,20071,0.020231139
44150,20324,0.021251783
44151,20071,0.005466519
44151,20324,0.012711237
44151,20413,0.00625348
44152,20324,0.016830923
44152,20413,0.007046911
44153,20324,0.015623038
44153,20413,0.007353449
44154,20324,0.016348138
44154,20413,0.007608646
44155,20266,0.000589729
44155,20324,0.002720931
44155,20413,0.017854958
44156,20266,0.00557944
44156,20413,0.014140883
44157,20266,0.00574368
44157,20413,0.014019231
44158,20266,0.004487953
44158,20413,0.01548575
44159,20266,0.003232226
44159,20413,0.016952269
44160,20266,0.008541064
44160,20413,0.008655354
44161,20266,0.017747839
44162,20266,0.017747839
44163,20266,0.017747839
44164,20266,0.00302345
44164,20307,0.009954167
44165,20307,0.011866786
44166,20307,0.013499027
44167,20307,0.012017668
44168,20307,0.009846683
44169,20307,0.003116994
44170,20307,0.000432482
44253,7069,0.000190188
44253,7097,0.001276346
44254,7069,0.00362871
44254,7097,0.000913714
44255,7069,0.005095331
44256,7069,0.003194767
44257,7069,0.004459551
44258,7069,0.005302136
44259,7069,0.005302136
44260,7069,0.005302136
44261,7069,0.005144748
44262,7069,0.005302136
44263,7069,0.005169745
44264,7069,0.005302136
44265,7069,0.005302136
44266,7069,0.005302136
44267,7069,0.005302136
44268,7069,0.005302136
44269,7069,0.005302136
44270,7069,0.005302136
44271,7069,0.005302136
44272,7020,0.00103674
44272,7069,0.004005307
44273,7020,0.003318721
44274,7020,0.002942168
44274,7069,2.00E-07
44275,7020,0.000776043
44275,7069,0.000968953
44276,7020,0.00364985
44276,7069,3.30E-05
44277,7020,0.003452655
44278,7008,0.000342056
44278,7020,0.002448865
44279,7008,0.00703322
44280,7008,0.015717178
44281,7008,0.017477284
44281,7117,0.003891312
44282,7008,0.007106102
44282,7117,0.033367423
44283,7008,0.000313888
44283,7117,0.05475034
44284,7117,0.046589081
44285,7117,0.041927122
44286,7008,0.000160143
44286,7117,0.049691305
44287,7008,0.010528049
44287,7117,0.007130302
44288,7008,0.018645296
44289,7008,0.006901668
44289,7030,0.006886419
44290,7030,0.010884108
